BADGE,CURRENT_TRANSFORMER_OLD,RECOMMENDED_TRANSFORMER_OLD,CLUSTER_OLD,CURRENT_TRANSFORMER_NEW,RECOMMENDED_TRANSFORMER_NEW,CLUSTER_NEW,STATUS
1040243,343196.0,344728.0,4190.0,,,,no_longer_flagged
1040244,343196.0,344728.0,4190.0,,,,no_longer_flagged
1040246,343196.0,344728.0,4190.0,,,,no_longer_flagged
1040252,273285.0,258561.0,3789.0,,,,no_longer_flagged
1040269,44445.0,47337.0,11444.0,,,,no_longer_flagged
1040271,44445.0,47337.0,11444.0,,,,no_longer_flagged
1040272,44445.0,47337.0,11444.0,,,,no_longer_flagged
1040273,44445.0,47337.0,11444.0,,,,no_longer_flagged
1040274,44445.0,47337.0,11444.0,,,,no_longer_flagged
1040282,33585.0,47646.0,11281.0,,,,no_longer_flagged
1040283,33585.0,47646.0,11281.0,,,,no_longer_flagged
1040400,237120.0,230398.0,3657.0,237120.0,237121.0,5179.0,recommendation_changed
1040401,237119.0,230398.0,3657.0,237119.0,237121.0,5179.0,recommendation_changed
1040407,265612.0,258561.0,3789.0,,,,no_longer_flagged
1040408,265612.0,258561.0,3789.0,,,,no_longer_flagged
1040409,265612.0,258561.0,3789.0,,,,no_longer_flagged
1040412,343711.0,343713.0,3809.0,,,,no_longer_flagged
1040416,,,,237120.0,237121.0,5179.0,newly_flagged
1040430,146881.0,146882.0,11488.0,,,,no_longer_flagged
1040432,265612.0,258561.0,3789.0,,,,no_longer_flagged
1040433,265612.0,258561.0,3789.0,,,,no_longer_flagged
1040531,6504.0,6477.0,6467.0,6504.0,6477.0,6634.0,unchanged
1040601,53090.0,69092.0,11530.0,,,,no_longer_flagged
1040630,53090.0,69092.0,11530.0,,,,no_longer_flagged
1040649,390639.0,390643.0,6659.0,390639.0,390643.0,6825.0,unchanged
1040672,22392.0,22423.0,8022.0,22392.0,22423.0,8209.0,unchanged
1040772,22516.0,6911.0,9541.0,22516.0,6911.0,9775.0,unchanged
1040797,463436.0,463437.0,11564.0,463436.0,463437.0,11837.0,unchanged
1040817,,384817.0,4595.0,,,,no_longer_flagged
1040831,9130.0,9075.0,5179.0,,,,no_longer_flagged
1040835,44450.0,44443.0,10669.0,,,,no_longer_flagged
1040838,44450.0,44443.0,10669.0,,,,no_longer_flagged
1040840,44450.0,44443.0,10669.0,,,,no_longer_flagged
1040841,44450.0,44443.0,10669.0,,,,no_longer_flagged
1040879,280319.0,258879.0,3693.0,280319.0,280318.0,4192.0,recommendation_changed
1040906,280318.0,258879.0,3693.0,,,,no_longer_flagged
1040907,280317.0,344725.0,11604.0,,,,no_longer_flagged
1040932,34531.0,8911.0,919.0,,,,no_longer_flagged
1040942,34530.0,23353.0,11330.0,34530.0,23353.0,11608.0,unchanged
1040967,148173.0,148168.0,11135.0,,,,no_longer_flagged
1040968,148173.0,148168.0,11135.0,,,,no_longer_flagged
1040969,148173.0,148168.0,11135.0,,,,no_longer_flagged
1040970,118720.0,148168.0,11135.0,118720.0,148166.0,11415.0,recommendation_changed
1040971,118720.0,148168.0,11135.0,118720.0,148166.0,11415.0,recommendation_changed
1040972,148166.0,118717.0,9538.0,,,,no_longer_flagged
1040973,148166.0,118717.0,9538.0,,,,no_longer_flagged
1040978,148173.0,148168.0,11135.0,,,,no_longer_flagged
1040995,148166.0,118717.0,9538.0,,,,no_longer_flagged
1040997,148166.0,118717.0,9538.0,,,,no_longer_flagged
1040999,148166.0,118717.0,9538.0,,,,no_longer_flagged
1041167,148156.0,148157.0,11677.0,,,,no_longer_flagged
1041168,148156.0,148157.0,11677.0,,,,no_longer_flagged
1041169,148156.0,148157.0,11677.0,,,,no_longer_flagged
1041170,148156.0,148157.0,11677.0,,,,no_longer_flagged
1041200,148181.0,148180.0,11688.0,,,,no_longer_flagged
1041201,148181.0,148180.0,11688.0,,,,no_longer_flagged
1041224,341117.0,333117.0,11365.0,,,,no_longer_flagged
1041249,117.0,119.0,11703.0,,,,no_longer_flagged
1041304,226240.0,226239.0,8547.0,,,,no_longer_flagged
1041306,226240.0,226239.0,8547.0,,,,no_longer_flagged
1041311,22906.0,22910.0,10531.0,22906.0,22910.0,10780.0,unchanged
1041312,22906.0,22910.0,10531.0,22906.0,22910.0,10780.0,unchanged
1041316,7835.0,22910.0,10531.0,7835.0,22910.0,10780.0,unchanged
1041323,126384.0,126383.0,11714.0,,,,no_longer_flagged
1041324,126384.0,126383.0,11714.0,,,,no_longer_flagged
1041326,126384.0,126383.0,11714.0,,,,no_longer_flagged
1041327,7859.0,7872.0,10540.0,7859.0,7872.0,10788.0,unchanged
1041335,,,,126383.0,126384.0,11980.0,newly_flagged
1041336,,,,126383.0,126384.0,11980.0,newly_flagged
1041346,22877.0,7703.0,8846.0,,,,no_longer_flagged
1041350,22877.0,7703.0,8846.0,,,,no_longer_flagged
1041352,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041354,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041356,7804.0,7703.0,9924.0,,,,no_longer_flagged
1041358,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041359,,,,7871.0,22910.0,10780.0,newly_flagged
1041360,,,,7871.0,22910.0,10780.0,newly_flagged
1041361,7871.0,7837.0,10530.0,7871.0,7837.0,10779.0,unchanged
1041362,,,,7871.0,22910.0,10780.0,newly_flagged
1041363,,,,126383.0,126384.0,11980.0,newly_flagged
1041364,7855.0,7871.0,10541.0,7855.0,22910.0,10780.0,recommendation_changed
1041365,7855.0,7871.0,10541.0,7855.0,22910.0,10780.0,recommendation_changed
1041366,7855.0,7871.0,10541.0,7855.0,22910.0,10780.0,recommendation_changed
1041367,6626.0,6598.0,4054.0,,,,no_longer_flagged
1041368,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041369,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041370,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041373,6626.0,6598.0,4054.0,,,,no_longer_flagged
1041375,7892.0,22915.0,1269.0,7892.0,22915.0,5814.0,unchanged
1041376,7892.0,22915.0,1269.0,7892.0,22915.0,5814.0,unchanged
1041383,126385.0,126383.0,11714.0,126385.0,126384.0,11980.0,recommendation_changed
1041384,126385.0,126383.0,11714.0,126385.0,126384.0,11980.0,recommendation_changed
1041385,126385.0,126383.0,11714.0,126385.0,126384.0,11980.0,recommendation_changed
1041399,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041400,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041402,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041406,7804.0,7711.0,8833.0,,,,no_longer_flagged
1041409,10557.0,24334.0,6494.0,10557.0,24334.0,6659.0,unchanged
1041447,81895.0,96297.0,11730.0,,,,no_longer_flagged
1041457,6408.0,6372.0,9246.0,6408.0,6372.0,9458.0,unchanged
1041470,,,,6510.0,6475.0,11105.0,newly_flagged
1041492,6693.0,6740.0,9539.0,,,,no_longer_flagged
1041499,22435.0,22475.0,9546.0,22435.0,22475.0,9780.0,unchanged
1041528,,4231.0,11749.0,,,,no_longer_flagged
1041544,6160.0,6186.0,9996.0,6160.0,6186.0,10246.0,unchanged
1041545,6160.0,6186.0,9996.0,6160.0,6186.0,10246.0,unchanged
1041607,265613.0,146882.0,11488.0,,,,no_longer_flagged
1041609,265614.0,258561.0,3789.0,265614.0,265612.0,11746.0,recommendation_changed
1041611,,,,265614.0,265612.0,11746.0,newly_flagged
1041614,265614.0,258561.0,3789.0,265614.0,265612.0,11746.0,recommendation_changed
1041616,265614.0,258561.0,3789.0,265614.0,265612.0,11746.0,recommendation_changed
1041617,265614.0,258561.0,3789.0,265614.0,265612.0,11746.0,recommendation_changed
1041623,258560.0,258561.0,3789.0,,,,no_longer_flagged
1041624,258560.0,258561.0,3789.0,,,,no_longer_flagged
1041625,258560.0,258561.0,3789.0,,,,no_longer_flagged
1041629,273283.0,146885.0,11441.0,,,,no_longer_flagged
1041632,273285.0,258560.0,11482.0,,,,no_longer_flagged
1041633,273283.0,146885.0,11441.0,,,,no_longer_flagged
1041636,273285.0,258561.0,3789.0,,,,no_longer_flagged
1041639,265613.0,258561.0,3789.0,,,,no_longer_flagged
1041640,273284.0,258561.0,3789.0,,,,no_longer_flagged
1041644,273285.0,258561.0,3789.0,,,,no_longer_flagged
1041659,343717.0,343722.0,4031.0,,,,no_longer_flagged
1041660,343717.0,343722.0,4031.0,,,,no_longer_flagged
1041662,343717.0,343722.0,4031.0,,,,no_longer_flagged
1041668,343718.0,343722.0,4031.0,,,,no_longer_flagged
1041669,343718.0,343722.0,4031.0,,,,no_longer_flagged
1041670,343718.0,343722.0,4031.0,,,,no_longer_flagged
1041671,343719.0,343722.0,4031.0,,,,no_longer_flagged
1041673,343719.0,343722.0,4031.0,,,,no_longer_flagged
1041674,343718.0,343722.0,4031.0,,,,no_longer_flagged
1041675,343719.0,343722.0,4031.0,,,,no_longer_flagged
1041678,343718.0,343722.0,4031.0,,,,no_longer_flagged
1041679,,8841.0,5731.0,,,,no_longer_flagged
1041681,118721.0,118717.0,9538.0,118721.0,148166.0,11415.0,recommendation_changed
1041684,118721.0,118717.0,9538.0,118721.0,148166.0,11415.0,recommendation_changed
1041685,118721.0,118717.0,9538.0,118721.0,148166.0,11415.0,recommendation_changed
1041686,118721.0,118717.0,9538.0,118721.0,148166.0,11415.0,recommendation_changed
1041711,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041712,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041713,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041714,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041719,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041722,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041732,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041734,280315.0,258879.0,3693.0,,,,no_longer_flagged
1041770,230401.0,230398.0,3657.0,230401.0,230399.0,4327.0,recommendation_changed
1041773,237756.0,230398.0,3657.0,237756.0,230399.0,4327.0,recommendation_changed
1041775,237756.0,230398.0,3657.0,237756.0,230399.0,4327.0,recommendation_changed
1041777,237756.0,230398.0,3657.0,237756.0,230399.0,4327.0,recommendation_changed
1041778,,,,237756.0,230399.0,4327.0,newly_flagged
1041779,276804.0,310083.0,11150.0,,,,no_longer_flagged
1041781,230401.0,230398.0,3657.0,230401.0,230399.0,4327.0,recommendation_changed
1041782,276804.0,310083.0,11150.0,,,,no_longer_flagged
1041783,230399.0,230398.0,3657.0,,,,no_longer_flagged
1041784,230400.0,237757.0,11069.0,230400.0,230399.0,4327.0,recommendation_changed
1041786,230400.0,237757.0,11069.0,230400.0,230399.0,4327.0,recommendation_changed
1041789,237755.0,230398.0,3657.0,237755.0,230398.0,8903.0,unchanged
1041790,,,,237755.0,230398.0,8903.0,newly_flagged
1041818,7773.0,7723.0,9201.0,7773.0,7723.0,9414.0,unchanged
1041827,7825.0,7870.0,11804.0,7825.0,7870.0,12075.0,unchanged
1041887,8946.0,47033.0,11343.0,,,,no_longer_flagged
1041888,8946.0,47033.0,11343.0,,,,no_longer_flagged
1041889,23458.0,9005.0,11819.0,,,,no_longer_flagged
1041891,8915.0,47033.0,11343.0,,,,no_longer_flagged
1041893,8915.0,47033.0,11343.0,,,,no_longer_flagged
1041894,8915.0,47033.0,11343.0,,,,no_longer_flagged
1041895,343725.0,343726.0,11821.0,,,,no_longer_flagged
1041896,343725.0,343726.0,11821.0,,,,no_longer_flagged
1041897,343725.0,343726.0,11821.0,,,,no_longer_flagged
1041898,343725.0,343726.0,11821.0,,,,no_longer_flagged
1041900,473209.0,415424.0,11822.0,,,,no_longer_flagged
1041904,343723.0,343722.0,4031.0,,,,no_longer_flagged
1041907,343723.0,343722.0,4031.0,,,,no_longer_flagged
1041908,343724.0,343722.0,4031.0,,,,no_longer_flagged
1041909,343723.0,343722.0,4031.0,,,,no_longer_flagged
1041910,343724.0,343722.0,4031.0,,,,no_longer_flagged
1041911,343724.0,343722.0,4031.0,,,,no_longer_flagged
1041912,343724.0,343722.0,4031.0,,,,no_longer_flagged
1041913,343724.0,343722.0,4031.0,,,,no_longer_flagged
1041914,343724.0,343722.0,4031.0,,,,no_longer_flagged
1041915,343723.0,343722.0,4031.0,,,,no_longer_flagged
1041916,343724.0,343722.0,4031.0,,,,no_longer_flagged
1041917,343723.0,343722.0,4031.0,,,,no_longer_flagged
1041918,343723.0,343722.0,4031.0,,,,no_longer_flagged
1041919,343720.0,343722.0,4031.0,343720.0,343721.0,12099.0,recommendation_changed
1041920,343720.0,343722.0,4031.0,343720.0,343721.0,12099.0,recommendation_changed
1041921,343720.0,343722.0,4031.0,343720.0,343721.0,12099.0,recommendation_changed
1041922,,,,343720.0,343721.0,12099.0,newly_flagged
1041923,343720.0,343722.0,4031.0,,,,no_longer_flagged
1041924,,,,343720.0,343721.0,12099.0,newly_flagged
1041926,,,,343720.0,343721.0,12099.0,newly_flagged
1041929,343721.0,343722.0,4031.0,,,,no_longer_flagged
1041935,20855.0,20827.0,11828.0,20855.0,20827.0,12104.0,unchanged
1041936,343721.0,343722.0,4031.0,,,,no_longer_flagged
1041937,343721.0,343722.0,4031.0,,,,no_longer_flagged
1041939,343721.0,343722.0,4031.0,,,,no_longer_flagged
1041985,375407.0,370511.0,11840.0,375407.0,370511.0,12116.0,unchanged
1042033,22799.0,7498.0,8597.0,22799.0,7498.0,8783.0,unchanged
1042059,375410.0,375406.0,11844.0,375410.0,375406.0,12120.0,unchanged
1042080,20372.0,2106.0,11864.0,20372.0,2106.0,12140.0,unchanged
1042083,376559.0,376558.0,11865.0,376559.0,376558.0,12141.0,unchanged
1042104,344491.0,391375.0,4877.0,344491.0,391375.0,5032.0,unchanged
1042159,,536369.0,11877.0,,,,no_longer_flagged
1042179,230402.0,230398.0,3657.0,230402.0,237119.0,11441.0,recommendation_changed
1042180,230402.0,230398.0,3657.0,230402.0,237119.0,11441.0,recommendation_changed
1042181,230402.0,237757.0,11069.0,230402.0,237119.0,11441.0,recommendation_changed
1042183,237119.0,230398.0,3657.0,,,,no_longer_flagged
1042184,,,,237120.0,237121.0,5179.0,newly_flagged
1042185,230402.0,230398.0,3657.0,230402.0,237119.0,11441.0,recommendation_changed
1042186,230402.0,230398.0,3657.0,230402.0,237119.0,11441.0,recommendation_changed
1042198,237119.0,230398.0,3657.0,,,,no_longer_flagged
1042199,237121.0,230398.0,3657.0,,,,no_longer_flagged
1042201,237122.0,230398.0,3657.0,,,,no_longer_flagged
1042203,350175.0,47970.0,10060.0,,,,no_longer_flagged
1042204,350175.0,47970.0,10060.0,,,,no_longer_flagged
1042205,350175.0,47970.0,10060.0,,,,no_longer_flagged
1042212,237121.0,230398.0,3657.0,,,,no_longer_flagged
1042213,237121.0,230398.0,3657.0,,,,no_longer_flagged
1042231,118715.0,118714.0,11791.0,118715.0,118714.0,12064.0,unchanged
1042272,343196.0,344728.0,4190.0,,,,no_longer_flagged
1042273,343196.0,344728.0,4190.0,,,,no_longer_flagged
1042274,343196.0,344728.0,4190.0,,,,no_longer_flagged
1042287,344725.0,344728.0,4190.0,,,,no_longer_flagged
1042288,344725.0,343197.0,11436.0,,,,no_longer_flagged
1042291,,,,343197.0,344725.0,11705.0,newly_flagged
1042292,343197.0,344728.0,4190.0,343197.0,344725.0,11705.0,recommendation_changed
1042293,343196.0,344728.0,4190.0,,,,no_longer_flagged
1042295,344725.0,344728.0,4190.0,,,,no_longer_flagged
1042296,344725.0,344728.0,4190.0,,,,no_longer_flagged
1042298,344725.0,344728.0,4190.0,,,,no_longer_flagged
1042299,344725.0,344728.0,4190.0,,,,no_longer_flagged
1042301,344726.0,344728.0,4190.0,344726.0,344725.0,11705.0,recommendation_changed
1042304,344726.0,344728.0,4190.0,344726.0,344725.0,11705.0,recommendation_changed
1042305,344726.0,344728.0,4190.0,344726.0,344725.0,11705.0,recommendation_changed
1042343,343197.0,344728.0,4190.0,343197.0,344725.0,11705.0,recommendation_changed
1042344,230399.0,230398.0,3657.0,,,,no_longer_flagged
1042346,237755.0,230398.0,3657.0,237755.0,230398.0,8903.0,unchanged
1042375,148174.0,148168.0,11135.0,148174.0,148166.0,11415.0,recommendation_changed
1042376,148174.0,148168.0,11135.0,148174.0,148166.0,11415.0,recommendation_changed
1042377,148174.0,148168.0,11135.0,148174.0,148166.0,11415.0,recommendation_changed
1042378,148174.0,148168.0,11135.0,148174.0,148166.0,11415.0,recommendation_changed
1042430,535598.0,390528.0,4601.0,535598.0,390529.0,7773.0,recommendation_changed
1042438,33595.0,47967.0,11942.0,,,,no_longer_flagged
1042439,33595.0,47967.0,11942.0,,,,no_longer_flagged
1042440,33595.0,47967.0,11942.0,,,,no_longer_flagged
1042441,33595.0,47967.0,11942.0,,,,no_longer_flagged
1042454,148182.0,148180.0,11688.0,148182.0,148180.0,12206.0,unchanged
1042489,34531.0,8911.0,919.0,,,,no_longer_flagged
1042493,34531.0,8911.0,919.0,,,,no_longer_flagged
1042505,343711.0,343713.0,3809.0,,,,no_longer_flagged
1042508,343708.0,343709.0,11487.0,343708.0,343709.0,11754.0,unchanged
1042511,,,,26314.0,3945.0,6162.0,newly_flagged
1042512,345088.0,345089.0,3886.0,,,,no_longer_flagged
1042515,364614.0,364611.0,4032.0,,,,no_longer_flagged
1042516,364614.0,364611.0,4032.0,,,,no_longer_flagged
1042517,364613.0,364611.0,4032.0,,,,no_longer_flagged
1042518,364613.0,364611.0,4032.0,,,,no_longer_flagged
1042535,113586.0,90527.0,11071.0,113586.0,90527.0,11347.0,unchanged
1042560,47333.0,7539.0,10044.0,47333.0,7601.0,12235.0,recommendation_changed
1042561,47333.0,7539.0,10044.0,47333.0,7601.0,12235.0,recommendation_changed
1042562,47333.0,7539.0,10044.0,47333.0,7601.0,12235.0,recommendation_changed
1042563,7601.0,7539.0,10044.0,,,,no_longer_flagged
1042564,47333.0,7539.0,10044.0,47333.0,7601.0,12235.0,recommendation_changed
1042565,47333.0,7539.0,10044.0,47333.0,7601.0,12235.0,recommendation_changed
1042566,7601.0,7539.0,10044.0,,,,no_longer_flagged
1042579,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042580,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042581,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042582,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042616,7601.0,7539.0,10044.0,,,,no_longer_flagged
1042617,7601.0,7539.0,10044.0,,,,no_longer_flagged
1042618,7601.0,7539.0,10044.0,,,,no_longer_flagged
1042623,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042624,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042626,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042627,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042630,7552.0,7539.0,10044.0,,,,no_longer_flagged
1042649,24432.0,10793.0,11984.0,24432.0,10793.0,12254.0,unchanged
1042677,22180.0,6118.0,11992.0,22180.0,6118.0,12263.0,unchanged
1042716,22316.0,6547.0,11989.0,22316.0,6547.0,12260.0,unchanged
1042741,6693.0,6740.0,9539.0,,,,no_longer_flagged
1042811,,,,280963.0,276504.0,12293.0,newly_flagged
1042824,,,,280963.0,276504.0,12293.0,newly_flagged
1042827,,,,280963.0,276504.0,12293.0,newly_flagged
1042828,,,,280963.0,276504.0,12293.0,newly_flagged
1042829,375296.0,375294.0,3842.0,375296.0,375294.0,9135.0,unchanged
1042831,375295.0,383791.0,4409.0,,,,no_longer_flagged
1042832,375295.0,383791.0,4409.0,,,,no_longer_flagged
1042833,375295.0,383791.0,4409.0,,,,no_longer_flagged
1042834,375295.0,383791.0,4409.0,,,,no_longer_flagged
1042854,306878.0,149444.0,9407.0,,,,no_longer_flagged
1042879,306875.0,149444.0,9407.0,,,,no_longer_flagged
1042880,306875.0,149444.0,9407.0,,,,no_longer_flagged
1042881,306875.0,149444.0,9407.0,,,,no_longer_flagged
1042882,306875.0,149444.0,9407.0,,,,no_longer_flagged
1042897,306875.0,149444.0,9407.0,,,,no_longer_flagged
1042898,306875.0,149444.0,9407.0,,,,no_longer_flagged
1042920,6693.0,6740.0,9539.0,,,,no_longer_flagged
1042943,232635.0,230398.0,3657.0,232635.0,237119.0,11441.0,recommendation_changed
1042944,230401.0,230398.0,3657.0,230401.0,230399.0,4327.0,recommendation_changed
1042945,230401.0,230398.0,3657.0,230401.0,230399.0,4327.0,recommendation_changed
1042946,,,,230401.0,230399.0,4327.0,newly_flagged
1042947,237757.0,230398.0,3657.0,237757.0,230398.0,8903.0,unchanged
1042950,237755.0,230398.0,3657.0,237755.0,230398.0,8903.0,unchanged
1042953,,,,276803.0,276802.0,12329.0,newly_flagged
1042987,134714.0,134711.0,11794.0,,,,no_longer_flagged
1043003,276803.0,276802.0,12070.0,276803.0,276802.0,12329.0,unchanged
1043005,276803.0,276802.0,12070.0,276803.0,276802.0,12329.0,unchanged
1043007,276803.0,276802.0,12070.0,276803.0,276802.0,12329.0,unchanged
1043008,276804.0,310083.0,11150.0,,,,no_longer_flagged
1043010,276804.0,310083.0,11150.0,,,,no_longer_flagged
1043036,276803.0,276802.0,12070.0,276803.0,276802.0,12329.0,unchanged
1043103,139524.0,139521.0,12096.0,139524.0,139526.0,3795.0,recommendation_changed
1043105,139524.0,139521.0,12096.0,139524.0,139526.0,3795.0,recommendation_changed
1043106,139524.0,139521.0,12096.0,139524.0,139526.0,3795.0,recommendation_changed
1043107,279035.0,310083.0,11150.0,,,,no_longer_flagged
1043108,139524.0,139521.0,12096.0,139524.0,139526.0,3795.0,recommendation_changed
1043110,279035.0,310083.0,11150.0,,,,no_longer_flagged
1043116,279035.0,310083.0,11150.0,,,,no_longer_flagged
1043118,279035.0,310083.0,11150.0,,,,no_longer_flagged
1043120,279035.0,310083.0,11150.0,,,,no_longer_flagged
1043121,279037.0,310083.0,11150.0,,,,no_longer_flagged
1043122,279037.0,310083.0,11150.0,,,,no_longer_flagged
1043124,279037.0,310083.0,11150.0,,,,no_longer_flagged
1043125,279037.0,310083.0,11150.0,,,,no_longer_flagged
1043129,279035.0,310083.0,11150.0,,,,no_longer_flagged
1043130,279035.0,310083.0,11150.0,,,,no_longer_flagged
1043135,230399.0,230398.0,3657.0,,,,no_longer_flagged
1043136,139526.0,230398.0,3657.0,,,,no_longer_flagged
1043137,230399.0,230398.0,3657.0,,,,no_longer_flagged
1043140,237755.0,230398.0,3657.0,237755.0,230398.0,8903.0,unchanged
1043141,237756.0,230398.0,3657.0,237756.0,230399.0,4327.0,recommendation_changed
1043143,286090.0,310076.0,12104.0,,,,no_longer_flagged
1043146,286090.0,310076.0,12104.0,,,,no_longer_flagged
1043148,139526.0,139521.0,12096.0,,,,no_longer_flagged
1043150,139526.0,230398.0,3657.0,,,,no_longer_flagged
1043151,139526.0,230398.0,3657.0,,,,no_longer_flagged
1043169,286088.0,310076.0,12104.0,,,,no_longer_flagged
1043172,286088.0,310076.0,12104.0,,,,no_longer_flagged
1043173,286088.0,310076.0,12104.0,,,,no_longer_flagged
1043174,286088.0,310076.0,12104.0,,,,no_longer_flagged
1043175,286088.0,310076.0,12104.0,,,,no_longer_flagged
1043177,286088.0,310076.0,12104.0,,,,no_longer_flagged
1043178,286088.0,343405.0,4351.0,,,,no_longer_flagged
1043181,276804.0,310083.0,11150.0,,,,no_longer_flagged
1043198,343403.0,286090.0,12114.0,343403.0,286090.0,12383.0,unchanged
1043269,156167.0,129268.0,8018.0,156167.0,129268.0,8205.0,unchanged
1043399,343718.0,343722.0,4031.0,,,,no_longer_flagged
1043400,343718.0,343722.0,4031.0,,,,no_longer_flagged
1043401,343718.0,343722.0,4031.0,,,,no_longer_flagged
1043419,343711.0,343713.0,3809.0,,,,no_longer_flagged
1043432,148181.0,148180.0,11688.0,,,,no_longer_flagged
1043441,310077.0,310076.0,12104.0,310077.0,343405.0,4512.0,recommendation_changed
1043442,310077.0,310076.0,12104.0,310077.0,343405.0,4512.0,recommendation_changed
1043443,310077.0,310076.0,12104.0,310077.0,343405.0,4512.0,recommendation_changed
1043444,310078.0,343405.0,4351.0,310078.0,343405.0,4512.0,unchanged
1043445,535858.0,535856.0,12174.0,535858.0,535856.0,12446.0,unchanged
1043446,310078.0,343405.0,4351.0,310078.0,343405.0,4512.0,unchanged
1043447,310077.0,310076.0,12104.0,310077.0,343405.0,4512.0,recommendation_changed
1043448,310077.0,310076.0,12104.0,310077.0,343405.0,4512.0,recommendation_changed
1043449,310077.0,310076.0,12104.0,310077.0,343405.0,4512.0,recommendation_changed
1043450,310077.0,310076.0,12104.0,310077.0,343405.0,4512.0,recommendation_changed
1043465,310078.0,343405.0,4351.0,310078.0,343405.0,4512.0,unchanged
1043475,279036.0,310083.0,11150.0,,,,no_longer_flagged
1043476,279036.0,310083.0,11150.0,,,,no_longer_flagged
1043477,279036.0,310083.0,11150.0,,,,no_longer_flagged
1043481,276801.0,310083.0,11150.0,,,,no_longer_flagged
1043482,276801.0,310083.0,11150.0,,,,no_longer_flagged
1043483,276801.0,279038.0,12182.0,276801.0,279038.0,12456.0,unchanged
1043503,,,,542988.0,4348.0,12461.0,newly_flagged
1043504,66530.0,68448.0,12189.0,66530.0,66531.0,1001.0,recommendation_changed
1043505,66530.0,66529.0,921.0,,,,no_longer_flagged
1043508,,10378.0,12191.0,,10378.0,12465.0,unchanged
1043539,139522.0,139521.0,12096.0,,,,no_longer_flagged
1043540,139522.0,139521.0,12096.0,,,,no_longer_flagged
1043547,139522.0,139521.0,12096.0,,,,no_longer_flagged
1043550,139522.0,139521.0,12096.0,,,,no_longer_flagged
1043583,150722.0,150718.0,12211.0,150722.0,150718.0,12484.0,unchanged
1043585,150722.0,150718.0,12211.0,150722.0,150718.0,12484.0,unchanged
1043586,150722.0,150718.0,12211.0,150722.0,150718.0,12484.0,unchanged
1043647,149443.0,149444.0,9407.0,,,,no_longer_flagged
1043648,149443.0,149444.0,9407.0,,,,no_longer_flagged
1043650,149443.0,149444.0,9407.0,,,,no_longer_flagged
1043655,306878.0,149444.0,9407.0,,,,no_longer_flagged
1043656,306878.0,109420.0,9767.0,,,,no_longer_flagged
1043657,306878.0,109420.0,9767.0,,,,no_longer_flagged
1043658,306878.0,149444.0,9407.0,,,,no_longer_flagged
1043667,149443.0,149444.0,9407.0,,,,no_longer_flagged
1043670,149443.0,149444.0,9407.0,,,,no_longer_flagged
1043703,306878.0,149444.0,9407.0,,,,no_longer_flagged
1043759,,,,7815.0,7842.0,11902.0,newly_flagged
1043762,7815.0,7842.0,11635.0,7815.0,7842.0,11902.0,unchanged
1043767,7810.0,7832.0,8059.0,7810.0,7832.0,8249.0,unchanged
1043788,376907.0,376912.0,12249.0,,,,no_longer_flagged
1043887,99496.0,110064.0,12280.0,99496.0,99488.0,12539.0,recommendation_changed
1043889,,,,111022.0,99488.0,12539.0,newly_flagged
1043890,99496.0,110064.0,12280.0,99496.0,99488.0,12539.0,recommendation_changed
1043891,,,,111022.0,99488.0,12539.0,newly_flagged
1043892,,,,111022.0,99488.0,12539.0,newly_flagged
1043893,,,,111022.0,99488.0,12539.0,newly_flagged
1043894,,,,111022.0,99488.0,12539.0,newly_flagged
1043897,99496.0,110064.0,12280.0,99496.0,99488.0,12539.0,recommendation_changed
1043903,336000.0,336004.0,4214.0,,,,no_longer_flagged
1043904,336000.0,336002.0,4229.0,,,,no_longer_flagged
1043905,336000.0,336004.0,4214.0,,,,no_longer_flagged
1043906,336000.0,336004.0,4214.0,,,,no_longer_flagged
1043943,335998.0,336004.0,4214.0,,,,no_longer_flagged
1043944,335998.0,336004.0,4214.0,,,,no_longer_flagged
1043945,47644.0,55653.0,9898.0,,,,no_longer_flagged
1043951,318395.0,336004.0,4214.0,,,,no_longer_flagged
1043953,318395.0,336004.0,4214.0,,,,no_longer_flagged
