OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
19052,10,10,2
19053,7,7,3
19055,8,8,2
19059,4,4,2
19067,10,10,4
19074,7,7,2
19075,17,17,2
19078,3,3,2
19079,10,10,5
19080,15,15,2
19081,6,6,3
19084,6,6,2
19091,10,10,5
19096,7,7,2
19097,8,8,4
19102,6,6,4
19105,8,8,3
19109,6,6,2
19111,5,5,2
19112,8,8,2
19117,7,7,2
19120,10,10,2
19122,6,6,3
19123,11,11,3
19138,9,9,2
19139,10,10,2
19141,3,3,2
19145,6,6,2
1915,8,8,2
19161,5,5,2
19164,11,11,2
19165,8,8,2
19169,7,7,2
19173,18,18,4
19175,5,5,3
19181,6,6,2
19191,6,6,2
19202,6,6,2
19203,5,5,2
19209,8,8,2
1921,16,16,3
19211,2,2,2
19237,9,9,2
1924,7,7,2
19245,25,25,2
19252,7,7,2
1926,8,8,3
19261,8,8,2
19268,9,9,2
19276,9,9,3
19281,9,9,2
19284,17,17,2
19288,12,12,3
19289,5,5,2
19299,11,11,3
19303,10,10,2
19310,5,5,2
19315,9,9,2
19319,16,16,3
19320,5,5,3
19321,7,7,3
19324,9,9,3
19327,6,6,2
19329,10,10,2
1933,2,2,2
19330,12,12,2
19331,6,6,2
19333,8,8,2
19336,10,10,2
19338,10,10,2
19346,6,6,2
19349,6,6,4
1935,4,4,2
19350,8,8,3
19357,10,10,7
19358,8,8,2
19361,17,17,4
19364,8,8,2
19365,9,9,2
19378,8,8,2
19383,4,4,3
19384,9,9,2
19386,9,9,2
19390,9,9,2
19395,15,15,2
19399,9,9,2
1941,6,6,2
19416,8,8,2
19417,9,9,2
19421,9,9,2
19423,8,8,2
19438,7,7,2
19441,2,2,2
19444,12,12,2
1947,8,8,2
19484,8,8,4
1950,13,13,3
19508,15,15,2
19509,8,8,2
19510,7,7,2
19518,12,12,2
19528,2,2,2
19533,19,19,8
19540,8,8,2
19542,4,4,2
19550,8,8,2
19554,14,14,2
19555,10,10,2
19558,7,7,2
19582,8,8,2
19586,17,17,2
19587,18,18,2
19604,16,16,2
19617,9,9,2
19618,7,7,2
19621,6,6,2
19623,16,16,2
19626,3,3,2
19629,9,9,3
19648,6,6,2
19650,6,6,2
19652,7,7,2
19656,9,9,2
19665,7,7,2
19669,6,6,2
19671,8,8,2
19673,7,7,2
19678,14,14,4
19681,7,7,2
19686,5,5,3
19689,9,9,2
19698,8,8,2
19700,9,9,2
19701,8,8,2
19702,7,7,2
19724,6,6,2
1973,8,8,2
19730,9,9,2
19739,11,11,2
19742,3,3,3
19745,9,9,6
19749,8,8,2
1975,29,29,5
19757,8,8,2
1976,2,2,2
19768,13,13,2
19776,13,13,2
19777,5,5,2
19795,10,10,3
19797,6,6,2
19809,4,4,2
19810,4,4,2
19811,6,6,2
19814,9,9,2
19825,8,8,2
19838,8,8,2
1985,5,5,3
19854,86,86,9
19860,5,5,2
19863,12,12,3
19866,7,7,2
19882,8,8,2
19896,2,2,2
19898,8,8,3
199,133,133,17
19910,9,9,2
19911,7,7,2
19914,4,4,3
19921,8,8,2
19922,7,7,2
19924,6,6,2
1993,5,5,2
19932,9,9,2
19933,2,2,2
1994,10,10,2
19944,4,4,2
19945,2,2,2
19946,3,3,3
19949,19,19,2
19954,2,2,2
19959,16,16,4
19960,23,23,5
19961,17,17,3
19964,4,4,3
19970,10,10,2
19980,8,8,2
19981,7,7,2
19985,4,4,2
19986,11,11,2
19989,5,5,4
1999,15,15,4
2,7,7,2
20007,4,4,3
20009,8,8,3
20011,9,9,2
20012,9,9,2
20015,4,4,2
20016,5,5,3
20020,6,6,2
20021,5,5,2
20023,9,9,3
20027,3,3,2
20038,7,7,3
20047,11,11,3
20056,6,6,4
20058,7,7,2
20061,3,3,2
20063,6,6,2
20065,3,3,2
20068,7,7,2
20074,5,5,2
20076,7,7,2
20077,3,3,2
20083,3,3,2
20090,6,6,2
20096,3,3,3
20119,7,7,4
20120,4,4,4
20132,5,5,2
20134,8,8,2
2014,11,11,2
20140,3,3,3
20146,6,6,4
20147,3,3,3
20151,4,4,2
20156,6,6,2
20162,5,5,2
20164,6,6,2
20165,6,6,3
20166,8,8,3
20169,8,8,2
2017,10,10,2
20182,7,7,2
20188,21,21,3
20189,6,6,2
202,9,9,2
20200,6,6,3
20203,2,2,2
20204,13,13,2
20211,2,2,2
20224,12,12,3
20227,7,7,2
20231,6,6,2
20242,5,5,2
20251,12,12,3
20256,7,7,2
20268,7,7,2
2028,9,9,2
20286,5,5,2
20289,8,8,2
20290,3,3,2
20292,16,16,6
20294,39,39,6
20303,8,8,2
20307,8,8,2
20311,2,2,2
20315,4,4,2
20316,4,4,2
2032,8,8,2
20321,2,2,2
20326,12,12,2
20331,3,3,2
20342,5,5,3
20344,5,5,2
20355,4,4,3
20359,6,6,6
20360,12,12,4
20362,7,7,4
20363,6,6,2
20364,4,4,2
20365,7,7,2
20370,2,2,2
20373,5,5,2
20376,13,13,2
20381,6,6,2
20387,7,7,2
20389,8,8,2
20394,9,9,4
20396,4,4,2
20401,5,5,2
2041,3,3,2
20433,2,2,2
20434,7,7,2
20439,5,5,2
20442,4,4,2
20450,6,6,2
20453,8,8,3
20455,14,14,2
20456,15,15,2
20458,7,7,2
2046,2,2,2
20460,8,8,7
20467,5,5,3
20469,6,6,2
20472,5,5,4
20473,20,20,5
20474,4,4,3
20477,21,21,3
20478,8,8,2
20481,5,5,2
20489,7,7,2
20492,2,2,2
20502,2,2,2
20503,3,3,2
2052,14,14,2
20520,49,49,5
20524,2,2,2
20528,8,8,3
20533,2,2,2
20534,12,12,2
20543,6,6,2
20547,5,5,2
20554,3,3,2
20557,6,6,2
2056,8,8,2
20560,8,8,2
20567,10,10,3
20569,2,2,2
20572,10,10,2
20576,7,7,2
2058,9,9,2
20580,8,8,3
20581,8,8,2
20587,2,2,2
2060,8,8,2
20602,2,2,2
20605,15,15,2
20616,14,14,2
20629,6,6,3
20633,2,2,2
20636,12,12,3
20638,8,8,2
2064,10,10,3
20642,3,3,3
20644,3,3,2
20656,3,3,2
20658,5,5,2
20663,11,11,2
20664,6,6,2
20666,8,8,2
20677,2,2,2
20679,15,15,2
20683,34,34,5
20690,2,2,2
20694,3,3,2
20695,3,3,2
20698,6,6,3
20701,12,12,4
20705,10,10,3
20716,7,7,2
20720,13,13,2
20728,16,16,2
20732,4,4,3
20733,2,2,2
20734,6,6,5
20737,6,6,2
20738,15,15,2
20747,13,13,2
20748,10,10,3
2075,8,8,2
20758,5,5,2
20761,15,15,2
20765,17,17,2
20775,3,3,2
20785,3,3,2
20792,19,19,3
20794,2,2,2
20798,10,10,2
20799,5,5,3
20801,2,2,2
20803,6,6,5
20804,11,11,2
2081,10,10,2
20815,6,6,2
20816,4,4,4
20817,4,4,3
20818,7,7,2
20836,10,10,2
20840,8,8,2
20844,3,3,2
20846,6,6,2
2085,9,9,2
20854,6,6,3
20856,7,7,4
20865,6,6,2
20872,6,6,2
20882,16,16,2
2091,15,15,2
20910,6,6,2
20911,7,7,2
20912,14,14,3
20920,8,8,2
20924,7,7,3
20925,2,2,2
20942,7,7,2
20944,5,5,2
20945,8,8,2
20951,5,5,4
20952,2,2,2
20956,4,4,2
20960,3,3,2
20963,7,7,2
20964,6,6,2
2097,16,16,2
20970,4,4,2
20973,2,2,2
20977,9,9,3
20978,2,2,2
2098,3,3,2
20987,2,2,2
20993,9,9,2
21001,36,36,4
21004,8,8,2
2101,2,2,2
21011,6,6,2
21017,7,7,2
21019,12,12,2
21021,12,12,2
21026,8,8,2
21030,9,9,2
21032,11,11,4
21039,7,7,2
21052,10,10,2
21075,14,14,2
21076,8,8,2
21079,8,8,3
21080,12,12,4
21083,8,8,3
21085,13,13,4
21088,8,8,2
21092,9,9,2
21100,7,7,3
21108,10,10,3
21112,9,9,3
21114,7,7,4
21115,7,7,3
21116,3,3,2
21118,6,6,2
21119,6,6,2
21121,4,4,3
21122,8,8,2
21124,6,6,2
21125,8,8,2
21128,9,9,2
2113,7,7,2
21131,4,4,4
21133,2,2,2
21134,10,10,2
21135,14,14,6
21136,7,7,4
21142,4,4,2
21145,2,2,2
21149,2,2,2
21151,2,2,2
21154,10,10,2
21158,9,9,2
21159,6,6,3
21165,8,8,5
21168,3,3,2
21169,10,10,6
21172,9,9,2
21176,7,7,2
21177,2,2,2
21179,4,4,3
21180,7,7,2
21181,7,7,2
21187,7,7,2
21191,2,2,2
21195,4,4,2
21202,7,7,2
21205,6,6,3
21208,11,11,2
21210,15,15,2
21211,6,6,3
21212,6,6,2
21213,8,8,2
21219,8,8,2
21228,5,5,2
21236,7,7,2
21238,3,3,3
21239,6,6,2
21240,18,18,3
21241,2,2,2
21242,10,10,2
21244,7,7,2
21265,17,17,2
21270,10,10,2
21271,12,12,2
21273,7,7,2
21283,8,8,4
21285,9,9,2
21286,9,9,2
21288,5,5,3
21297,9,9,2
21298,8,8,2
21299,2,2,2
21301,7,7,2
21305,5,5,2
21307,19,19,3
21308,13,13,2
21311,6,6,2
21312,5,5,3
21315,12,12,2
21317,5,5,2
21324,6,6,2
21327,2,2,2
21331,10,10,2
21332,8,8,2
21335,7,7,3
21336,6,6,3
21345,6,6,2
21357,15,15,3
2136,6,6,2
21361,8,8,3
21365,7,7,2
21370,17,17,3
21374,5,5,3
21380,2,2,2
21391,2,2,2
21395,13,13,2
21397,2,2,2
21412,6,6,3
21417,8,8,2
21420,8,8,3
21422,4,4,2
21424,9,9,2
21430,21,21,4
21434,8,8,2
21437,7,7,2
21441,4,4,2
21443,7,7,3
2145,7,7,2
21450,5,5,2
21454,8,8,2
21458,6,6,2
2146,3,3,2
21460,5,5,2
21462,4,4,2
21465,9,9,3
21475,13,13,3
21476,7,7,3
21480,8,8,2
21487,3,3,2
21488,2,2,2
21493,7,7,4
215,4,4,3
2150,7,7,2
21507,5,5,4
21508,6,6,3
21514,8,8,3
2152,8,8,2
21537,6,6,2
21539,5,5,3
21541,13,13,2
21545,9,9,2
21553,4,4,2
21555,6,6,2
21563,8,8,2
21566,2,2,2
21567,2,2,2
21580,16,16,3
21583,8,8,2
21585,7,7,2
21595,11,11,2
2160,10,10,2
21600,2,2,2
21602,7,7,2
21606,11,11,2
21607,13,13,2
21611,11,11,2
21613,7,7,2
21618,9,9,2
21621,10,10,3
21623,6,6,3
21627,8,8,2
21631,14,14,2
21634,3,3,3
21637,9,9,2
21640,8,8,2
21641,7,7,2
21649,5,5,2
2165,14,14,2
21651,14,14,3
21661,3,3,2
21662,7,7,2
21670,13,13,3
21677,9,9,4
21682,6,6,2
21686,9,9,2
2169,8,8,2
21702,8,8,2
21707,9,9,3
21713,8,8,3
2172,7,7,2
21732,7,7,2
21742,7,7,2
21746,8,8,3
21747,9,9,4
21755,8,8,2
21762,10,10,2
21764,12,12,2
21765,10,10,2
21774,6,6,2
21780,6,6,3
21781,6,6,3
21783,10,10,2
21786,9,9,4
2179,6,6,2
21794,4,4,2
21798,6,6,2
2180,14,14,2
2181,9,9,2
21821,7,7,2
2183,14,14,4
21843,2,2,2
21844,4,4,2
21845,57,57,4
21846,7,7,2
21847,8,8,2
21851,202,202,31
21852,13,13,2
21855,10,10,3
21858,10,10,2
21865,8,8,2
21869,3,3,2
21873,17,17,3
21874,9,9,2
21887,7,7,2
21888,7,7,2
2189,60,60,13
21906,8,8,3
21919,8,8,2
21920,7,7,5
21922,2,2,2
21930,4,4,2
21931,14,14,3
21954,8,8,2
21968,6,6,2
21971,7,7,2
21989,7,7,2
21993,14,14,3
21994,19,19,8
21999,9,9,2
22003,8,8,2
22008,5,5,2
22011,19,19,2
22014,5,5,2
22018,9,9,2
22021,7,7,4
22023,9,9,2
22026,5,5,4
2203,7,7,2
22032,7,7,5
22036,30,30,6
22043,8,8,2
22045,5,5,2
2205,9,9,2
22050,7,7,2
22054,7,7,2
2207,7,7,2
22070,7,7,2
22075,10,10,2
22077,4,4,2
22088,7,7,2
2209,7,7,2
22091,6,6,2
22092,7,7,2
22097,3,3,2
22098,7,7,2
221,27,27,4
2210,10,10,2
22101,6,6,2
22105,2,2,2
22113,8,8,2
22116,12,12,2
22118,4,4,2
22125,8,8,2
22131,2,2,2
22134,3,3,2
22136,2,2,2
22137,4,4,2
22140,12,12,3
22153,5,5,2
22161,2,2,2
22170,8,8,2
22178,17,17,5
22183,9,9,2
22192,4,4,2
22208,12,12,3
22211,7,7,2
22213,7,7,3
22226,3,3,2
22228,8,8,3
22230,5,5,3
22244,3,3,3
22246,7,7,2
22249,4,4,2
22252,8,8,2
22254,7,7,2
22264,4,4,2
22266,8,8,2
22267,2,2,2
22268,4,4,3
22272,2,2,2
22273,8,8,2
22278,4,4,2
22280,10,10,2
22281,7,7,3
22295,5,5,2
22300,12,12,2
22306,8,8,2
22310,6,6,2
22325,8,8,3
22332,5,5,3
22338,6,6,2
2234,6,6,2
22340,2,2,2
22357,10,10,3
22361,8,8,2
22370,11,11,2
22373,7,7,5
22378,13,13,2
22393,7,7,2
22400,7,7,2
22401,7,7,2
22417,9,9,2
22421,9,9,2
22425,2,2,2
22429,22,22,7
22434,7,7,2
22437,3,3,2
22442,6,6,3
22448,12,12,3
22449,6,6,2
22452,7,7,2
22455,6,6,2
22456,2,2,2
22457,6,6,2
22459,10,10,6
22463,10,10,4
22473,5,5,2
22481,6,6,2
2250,7,7,3
22507,6,6,2
22508,23,23,3
22518,8,8,2
22524,9,9,3
2253,9,9,2
22533,13,13,4
22543,7,7,2
22544,9,9,4
22550,7,7,2
22559,3,3,2
22560,4,4,2
22563,4,4,2
22566,7,7,2
22568,6,6,4
22571,8,8,2
22572,28,28,4
22576,6,6,2
22579,6,6,2
2258,9,9,2
22581,11,11,4
22586,7,7,2
22594,8,8,3
22602,2,2,2
22610,7,7,2
22612,7,7,4
22613,11,11,2
22615,23,23,7
22616,16,16,3
22617,7,7,3
2262,5,5,2
22622,8,8,2
22629,3,3,2
22630,13,13,4
22631,6,6,2
22635,8,8,5
22642,3,3,3
2265,35,35,5
22651,8,8,2
22663,17,17,2
22675,5,5,2
22679,5,5,5
22687,6,6,2
22688,12,12,3
22695,3,3,2
22696,37,37,16
22707,5,5,3
22712,5,5,2
22719,4,4,2
22721,4,4,2
22724,6,6,3
22728,5,5,2
22729,7,7,2
22733,4,4,2
22735,3,3,3
22737,6,6,3
22738,4,4,2
22739,6,6,2
22750,8,8,3
22752,6,6,2
22753,4,4,4
22754,3,3,3
22756,5,5,2
22765,8,8,2
22766,8,8,2
22768,5,5,2
22771,6,6,2
22776,9,9,2
22778,17,17,2
22779,10,10,3
22781,12,12,3
22786,2,2,2
22796,4,4,2
228,9,9,2
22803,2,2,2
22814,6,6,2
22818,8,8,2
22821,9,9,3
22825,8,8,2
22827,7,7,2
22829,8,8,3
2283,3,3,3
22830,6,6,4
22833,9,9,2
22836,24,24,9
22837,5,5,4
22841,6,6,2
22842,5,5,2
22843,9,9,2
22847,15,15,6
22848,7,7,2
22849,5,5,3
22851,5,5,2
22854,14,14,3
22855,6,6,2
22857,7,7,2
22863,8,8,2
22867,10,10,2
22877,7,7,2
22880,7,7,2
22889,5,5,2
22890,6,6,2
22892,7,7,3
229,23,23,4
22900,2,2,2
22901,5,5,2
22902,6,6,3
22903,5,5,4
22907,6,6,2
2291,9,9,2
22911,2,2,2
22912,10,10,2
22917,5,5,4
22918,5,5,4
22920,16,16,5
22921,6,6,2
22924,5,5,2
22926,4,4,2
22927,5,5,2
22928,7,7,2
22931,2,2,2
22932,6,6,3
22935,7,7,2
22943,5,5,2
22945,5,5,2
22953,7,7,2
22965,10,10,4
22976,5,5,2
2298,9,9,2
22988,4,4,2
22991,8,8,3
22992,6,6,2
22995,6,6,2
22997,6,6,3
2300,4,4,2
23000,6,6,2
23001,9,9,2
23002,6,6,2
23003,6,6,5
23005,3,3,3
23006,7,7,3
23008,4,4,2
23009,10,10,2
23013,8,8,2
23014,8,8,7
23016,9,9,2
23018,8,8,2
23020,5,5,2
23021,10,10,3
23022,6,6,2
23023,12,12,2
23025,25,25,4
23031,6,6,5
23032,3,3,2
23035,19,19,8
23038,5,5,2
23042,9,9,2
23043,2,2,2
23047,9,9,2
23048,4,4,2
23058,13,13,6
23064,4,4,2
23075,6,6,2
23078,6,6,2
23082,22,22,9
23086,5,5,4
23090,9,9,3
23092,7,7,2
2310,10,10,2
23103,3,3,2
23104,2,2,2
23116,3,3,2
23124,2,2,2
23127,7,7,2
23139,3,3,2
2315,8,8,2
23151,8,8,2
23152,9,9,2
23153,10,10,2
23158,12,12,2
23159,9,9,3
23160,6,6,2
23164,4,4,2
23166,4,4,2
23168,4,4,2
23169,12,12,2
23170,6,6,2
23175,2,2,2
23177,9,9,2
23178,6,6,2
23180,2,2,2
23187,3,3,2
2319,7,7,2
23194,5,5,3
23196,19,19,3
23200,3,3,2
23202,3,3,2
23203,8,8,2
23214,5,5,2
23217,11,11,3
23219,2,2,2
23226,12,12,3
23228,27,27,4
23234,6,6,2
23235,5,5,2
23238,5,5,2
2324,11,11,2
23240,6,6,3
23241,4,4,2
23243,8,8,2
23244,6,6,3
23245,6,6,2
23246,16,16,2
23250,8,8,2
23254,9,9,4
23262,3,3,3
23272,14,14,2
23274,6,6,2
23289,7,7,3
2329,13,13,3
23292,13,13,2
23293,8,8,2
23296,3,3,3
23298,4,4,2
23300,3,3,2
23302,7,7,2
23307,20,20,4
23312,10,10,4
23314,20,20,4
23317,7,7,2
23319,5,5,2
23321,9,9,3
23325,6,6,3
2333,7,7,2
23333,3,3,3
23334,6,6,2
23338,13,13,2
23339,6,6,2
2334,5,5,2
23346,8,8,2
23348,5,5,2
2336,8,8,2
23360,6,6,2
23369,12,12,3
23374,11,11,3
23376,7,7,2
23381,11,11,2
23383,8,8,3
23384,12,12,2
23388,11,11,3
23389,7,7,2
23391,5,5,2
23392,4,4,2
23394,5,5,2
23395,5,5,3
23397,3,3,2
23398,25,25,3
23403,16,16,5
23404,10,10,2
23405,11,11,5
23406,4,4,2
23407,6,6,2
23408,6,6,2
23409,21,21,5
23410,7,7,3
23411,2,2,2
23417,2,2,2
23441,7,7,2
23447,4,4,3
23451,11,11,3
23452,4,4,2
23463,6,6,3
23467,7,7,3
2347,7,7,2
23472,2,2,2
23473,10,10,2
23475,8,8,2
23476,16,16,3
23479,6,6,4
23482,2,2,2
23486,7,7,3
23491,16,16,3
23494,3,3,2
23495,7,7,2
23497,18,18,3
23501,8,8,2
23502,4,4,2
23505,2,2,2
23508,3,3,2
2351,9,9,2
23537,5,5,3
23538,7,7,2
23542,2,2,2
23575,6,6,5
23577,12,12,4
23579,17,17,4
23581,11,11,3
23587,4,4,2
23588,6,6,2
23592,21,21,4
23597,4,4,3
236,2,2,2
23600,7,7,2
23602,2,2,2
23607,8,8,2
2361,9,9,2
23610,7,7,3
23612,6,6,2
23625,2,2,2
23627,2,2,2
2363,8,8,2
23630,2,2,2
23640,3,3,3
23641,2,2,2
23643,3,3,2
23653,7,7,2
23664,6,6,2
2367,49,49,5
23676,5,5,3
23691,31,31,5
23695,6,6,4
23698,7,7,2
237,2,2,2
23700,4,4,2
23702,2,2,2
23704,10,10,3
23707,7,7,3
23710,8,8,2
2372,9,9,2
23728,9,9,3
23738,3,3,2
23741,2,2,2
23747,4,4,2
23748,6,6,2
23750,2,2,2
23751,4,4,2
23752,6,6,2
23753,7,7,2
23754,8,8,2
23758,4,4,3
23766,5,5,2
23770,4,4,2
23771,6,6,2
23780,4,4,2
23788,8,8,3
23798,2,2,2
23799,5,5,3
23805,4,4,3
23813,7,7,2
23819,8,8,2
23826,3,3,2
23828,13,13,2
23835,2,2,2
23836,3,3,2
2384,9,9,2
23840,7,7,2
23844,8,8,2
23858,8,8,3
23859,5,5,2
23864,2,2,2
23870,5,5,3
23879,3,3,2
239,6,6,2
23903,6,6,2
23910,4,4,3
23915,17,17,2
23917,5,5,2
23918,5,5,2
23919,7,7,2
23923,8,8,4
23925,7,7,2
23945,10,10,2
23949,6,6,2
23967,12,12,2
23976,5,5,3
23977,13,13,2
23978,16,16,4
2398,9,9,2
23981,8,8,2
23995,7,7,2
23996,5,5,2
23999,9,9,2
24003,4,4,2
24009,27,27,7
24025,9,9,3
24027,6,6,2
24032,7,7,2
24037,6,6,2
24038,2,2,2
24042,3,3,3
24046,4,4,2
24049,3,3,3
24051,4,4,3
24053,3,3,3
24058,7,7,2
24074,3,3,2
24075,69,69,13
24080,6,6,2
24083,7,7,2
24084,20,20,2
24088,4,4,4
24096,8,8,3
241,3,3,2
24101,9,9,2
24105,16,16,4
2411,17,17,2
24112,7,7,2
24128,8,8,2
24134,15,15,3
24135,14,14,2
24148,2,2,2
24150,7,7,4
24153,16,16,2
24154,10,10,2
24155,8,8,2
24156,6,6,2
24158,17,17,2
24173,7,7,2
24176,15,15,2
24196,3,3,3
24198,8,8,2
24203,3,3,2
24208,8,8,2
24214,21,21,3
24216,4,4,2
24217,10,10,4
2422,7,7,2
24220,16,16,4
24227,7,7,3
2424,21,21,3
24242,2,2,2
24246,11,11,3
24253,13,13,2
24257,2,2,2
24260,6,6,2
24264,8,8,2
24265,3,3,2
24288,7,7,2
24290,10,10,2
24296,5,5,2
24304,9,9,4
24315,4,4,2
24317,13,13,3
24336,10,10,3
24341,7,7,3
24343,28,28,6
24344,7,7,2
24347,14,14,4
24353,6,6,2
24356,113,113,15
24359,5,5,2
24362,17,17,3
24363,41,41,5
24365,3,3,2
24366,8,8,2
2438,9,9,2
24382,8,8,2
24383,9,9,2
24391,15,15,4
24397,2,2,2
24400,7,7,2
24405,8,8,2
24412,8,8,2
24413,4,4,2
24415,8,8,3
24420,9,9,2
24421,6,6,2
24428,8,8,2
24432,9,9,2
24433,13,13,3
24436,8,8,5
24445,8,8,2
2445,7,7,2
24451,6,6,2
24463,9,9,2
24475,3,3,2
24479,8,8,2
24484,8,8,2
24485,4,4,2
2449,11,11,2
24505,7,7,2
24522,12,12,2
24524,10,10,2
24528,7,7,2
24529,8,8,3
24534,6,6,2
24541,2,2,2
24542,9,9,2
24548,6,6,2
24566,2,2,2
24569,8,8,3
24576,5,5,2
2458,7,7,2
24581,33,33,4
24604,8,8,2
24616,2,2,2
24622,7,7,2
24625,9,9,2
24637,15,15,3
24638,12,12,5
24645,16,16,4
24648,7,7,2
24654,8,8,2
24660,5,5,2
24676,2,2,2
24681,10,10,3
24682,7,7,2
24683,58,58,11
24684,8,8,3
24685,2,2,2
24687,3,3,2
24691,6,6,2
24694,3,3,2
24696,6,6,3
24698,16,16,3
24699,8,8,2
24702,8,8,3
24711,6,6,2
24716,10,10,4
24717,8,8,2
24719,11,11,2
2472,12,12,2
24721,8,8,3
24723,9,9,2
24728,15,15,2
2473,2,2,2
24734,64,64,8
24737,3,3,2
24738,23,23,3
24742,8,8,2
2475,7,7,2
24755,11,11,3
24776,20,20,6
24777,4,4,2
24779,2,2,2
24789,10,10,2
24792,10,10,2
24797,3,3,2
24799,22,22,3
24800,6,6,2
24809,7,7,2
24818,6,6,2
24835,2,2,2
24847,5,5,2
24880,9,9,2
24887,4,4,2
24892,9,9,2
249,3,3,3
24903,9,9,3
24907,7,7,3
24909,13,13,3
2491,8,8,2
24914,13,13,2
24918,12,12,3
24919,8,8,2
24928,8,8,2
24938,7,7,3
24939,5,5,2
24942,9,9,2
24955,8,8,4
2496,6,6,2
24970,9,9,2
24976,19,19,6
24978,12,12,3
24984,8,8,2
24986,3,3,2
24987,4,4,4
24988,8,8,4
24998,6,6,2
24999,7,7,2
25,10,10,2
25003,7,7,2
25006,2,2,2
25013,7,7,2
25017,7,7,2
25018,13,13,4
25019,11,11,2
25030,13,13,3
2504,8,8,2
25040,5,5,3
25049,4,4,2
2505,7,7,2
25050,12,12,3
25051,7,7,2
25054,7,7,2
25057,5,5,3
25059,11,11,3
25061,47,47,6
25062,35,35,4
25064,10,10,2
25072,6,6,2
25083,3,3,3
25093,6,6,2
25097,6,6,2
25098,7,7,2
2510,9,9,2
25101,2,2,2
25109,7,7,2
25126,6,6,2
25128,7,7,2
25130,7,7,2
25132,12,12,2
25133,5,5,3
25140,3,3,2
25143,23,23,2
25153,4,4,2
25155,2,2,2
25161,6,6,2
25168,18,18,5
25179,2,2,2
25184,5,5,2
25186,4,4,2
2519,4,4,3
25202,7,7,4
25210,2,2,2
25213,8,8,2
2522,6,6,2
25225,6,6,3
25232,8,8,2
25253,7,7,2
25254,2,2,2
25255,4,4,3
2527,9,9,2
25270,3,3,2
25277,12,12,3
25278,3,3,2
25284,2,2,2
25291,3,3,2
25293,12,12,2
25294,4,4,3
25301,7,7,3
25305,7,7,2
25307,7,7,2
2531,3,3,3
25312,4,4,2
25315,2,2,2
25320,9,9,2
25322,3,3,2
25344,8,8,2
25348,9,9,2
25350,6,6,3
25351,7,7,2
25352,6,6,2
25353,5,5,2
25357,2,2,2
25361,2,2,2
25370,12,12,3
25371,18,18,6
2538,13,13,2
25386,6,6,2
25394,2,2,2
25401,6,6,2
25424,3,3,3
25431,2,2,2
25432,2,2,2
2544,6,6,4
25453,4,4,2
2546,7,7,2
25461,2,2,2
2549,10,10,2
25490,15,15,2
25491,9,9,2
25494,6,6,2
25496,12,12,2
25498,15,15,2
2550,8,8,2
25501,13,13,2
25511,2,2,2
25512,24,24,2
25530,17,17,3
25540,8,8,2
25541,6,6,2
25544,7,7,2
2555,29,29,3
25560,8,8,2
25565,6,6,2
25575,18,18,2
25579,7,7,2
2558,3,3,2
25580,6,6,3
25592,11,11,2
25597,2,2,2
25601,8,8,2
25602,8,8,3
25607,3,3,2
25620,7,7,2
25627,7,7,2
25630,7,7,2
25637,8,8,2
25639,8,8,2
25641,23,23,2
25650,4,4,2
25655,9,9,2
25660,10,10,4
25665,6,6,5
25666,8,8,3
25674,2,2,2
2568,24,24,2
25696,6,6,2
25702,18,18,2
25712,7,7,2
25716,4,4,2
25718,7,7,2
25724,7,7,2
2573,15,15,2
25735,8,8,3
25748,13,13,2
25749,8,8,3
2575,2,2,2
25751,7,7,2
25754,4,4,2
25757,3,3,2
25759,2,2,2
25763,14,14,3
25770,3,3,2
25776,7,7,2
25779,2,2,2
25783,7,7,2
25787,8,8,2
25788,7,7,3
25789,9,9,2
25791,15,15,2
258,21,21,5
25800,2,2,2
25804,6,6,2
25806,11,11,2
25810,6,6,2
25811,9,9,3
25812,7,7,4
25823,7,7,2
2583,8,8,2
25834,3,3,2
25841,7,7,3
25850,3,3,3
25856,13,13,2
25858,13,13,6
25860,29,29,6
25866,8,8,2
25867,2,2,2
25869,11,11,4
25887,3,3,2
25888,2,2,2
25893,274,274,42
25895,4,4,2
259,4,4,3
25901,7,7,2
25907,2,2,2
25909,4,4,2
2591,7,7,2
25914,5,5,2
25917,4,4,3
25938,12,12,2
25948,8,8,3
25955,3,3,2
2596,7,7,2
25983,2,2,2
25988,21,21,3
25991,2,2,2
25997,28,28,4
26013,12,12,2
26015,4,4,3
26019,4,4,3
26022,12,12,2
26023,2,2,2
26028,4,4,2
26033,3,3,2
26036,7,7,3
26045,8,8,3
26050,5,5,3
26052,6,6,4
26057,4,4,2
26058,6,6,5
26059,8,8,2
26060,3,3,3
26061,2,2,2
26063,7,7,3
26064,8,8,3
26065,9,9,3
26069,7,7,5
26070,8,8,2
26076,4,4,3
26080,8,8,2
26083,14,14,3
2609,7,7,2
26096,3,3,2
261,7,7,3
26107,8,8,2
26131,14,14,2
26134,7,7,2
26137,6,6,3
26138,10,10,4
26140,6,6,2
26152,10,10,3
26155,7,7,2
26158,9,9,2
26169,9,9,2
26179,5,5,2
26184,10,10,4
26185,6,6,2
26187,3,3,3
26190,5,5,3
26192,6,6,2
26194,2,2,2
26195,12,12,2
26209,2,2,2
26223,14,14,2
26229,9,9,2
26235,8,8,2
26238,4,4,2
26240,9,9,2
