BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP
1304079,7694,22872,64510,6,6,1,5,0.8333,0.6667
1304815,22545,22536,64693,6,6,1,5,0.8333,0.6667
1305617,5906,22074,64865,6,6,1,5,0.8333,0.6667
1309970,8335,8374,64903,6,6,1,5,0.8333,0.6667
1305954,22896,22900,64937,6,6,1,5,0.8333,0.6667
1308769,8988,9033,65179,6,6,1,5,0.8333,0.6667
1307309,5906,22076,65311,6,6,1,5,0.8333,0.6667
1309824,8583,23232,65412,6,6,1,5,0.8333,0.6667
1311102,9033,9038,65901,6,6,1,5,0.8333,0.6667
1142375,,389963,5572,4,3,0,2,0.6667,0.6667
1221334,10779,10762,49780,17,17,3,14,0.8235,0.6471
1198334,10779,10762,49780,17,17,3,14,0.8235,0.6471
1198335,10779,10762,49780,17,17,3,14,0.8235,0.6471
1014037,1027,1018,4939,14,14,2,11,0.7857,0.6429
1099390,1027,1018,4939,14,14,2,11,0.7857,0.6429
1199336,338238,338235,50060,14,14,2,11,0.7857,0.6429
1199337,338238,338235,50060,14,14,2,11,0.7857,0.6429
1013503,9047,23438,3701,11,11,2,9,0.8182,0.6364
1135550,9047,23438,3701,11,11,2,9,0.8182,0.6364
1029548,31345,31344,8734,11,11,2,9,0.8182,0.6364
1029549,31345,31344,8734,11,11,2,9,0.8182,0.6364
1278305,2033,207678,12270,11,11,2,9,0.8182,0.6364
1278306,2033,207678,12270,11,11,2,9,0.8182,0.6364
1136700,290235,280961,12291,11,11,2,9,0.8182,0.6364
1251048,290235,280961,12291,11,11,2,9,0.8182,0.6364
1134982,13387,13421,13418,11,11,2,9,0.8182,0.6364
1127523,13387,13421,13418,11,11,2,9,0.8182,0.6364
1065393,344124,344130,16300,11,11,1,8,0.7273,0.6364
1075104,294400,294399,19856,11,11,2,9,0.8182,0.6364
1084339,294400,294399,19856,11,11,2,9,0.8182,0.6364
1145039,25784,14525,28324,11,11,2,9,0.8182,0.6364
1145040,25784,14525,28324,11,11,2,9,0.8182,0.6364
1165765,3398,265927,33931,11,11,1,8,0.7273,0.6364
1152450,26112,265927,33931,11,11,1,8,0.7273,0.6364
1164260,344523,265927,33931,11,11,1,8,0.7273,0.6364
1129042,6197,6178,34342,11,11,2,9,0.8182,0.6364
1134263,6197,6178,34342,11,11,2,9,0.8182,0.6364
1249988,23153,23143,35129,11,11,2,9,0.8182,0.6364
1135854,23153,23143,35129,11,11,2,9,0.8182,0.6364
1019058,163850,164156,5678,16,16,3,13,0.8125,0.625
1019096,163850,164156,5678,16,16,3,13,0.8125,0.625
1019006,163850,164156,5678,16,16,3,13,0.8125,0.625
1005474,341,320,454,8,8,1,6,0.75,0.625
1005918,327,320,454,8,8,1,6,0.75,0.625
1093324,17670,17644,1312,8,8,1,6,0.75,0.625
1093329,17597,17644,1312,8,8,1,6,0.75,0.625
1005412,24363,24388,2016,8,8,1,6,0.75,0.625
1010338,10837,24388,2016,8,8,1,6,0.75,0.625
1040879,280319,280318,4192,8,8,1,6,0.75,0.625
1012708,280316,280318,4192,8,8,1,6,0.75,0.625
1209030,10551,10640,15579,8,8,1,6,0.75,0.625
1169921,10609,10640,15579,8,8,1,6,0.75,0.625
1088697,14744,14763,22988,8,8,1,6,0.75,0.625
1109282,14719,14763,22988,8,8,1,6,0.75,0.625
1233009,439454,439455,31341,10,8,1,6,0.75,0.625
1232997,439456,439455,31341,10,8,1,6,0.75,0.625
1267394,9235,23579,33638,8,8,1,6,0.75,0.625
1127634,9262,23579,33638,8,8,1,6,0.75,0.625
1280209,9057,9119,58480,8,8,1,6,0.75,0.625
1278206,9180,9119,58480,8,8,1,6,0.75,0.625
1298844,8912,8831,60852,8,8,1,6,0.75,0.625
1280416,8761,8831,60852,8,8,1,6,0.75,0.625
1021847,343568,343435,5232,13,13,2,10,0.7692,0.6154
1021849,343568,343435,5232,13,13,2,10,0.7692,0.6154
1059110,15793,33246,15234,13,13,2,10,0.7692,0.6154
1088076,15793,33246,15234,13,13,2,10,0.7692,0.6154
1062327,5667,21968,16549,13,13,2,10,0.7692,0.6154
1065322,5667,21968,16549,13,13,2,10,0.7692,0.6154
1223047,24893,12260,42174,13,13,1,9,0.6923,0.6154
1169525,12614,12548,43930,15,15,3,12,0.8,0.6
1196941,12614,12548,43930,15,15,3,12,0.8,0.6
1210974,12614,12548,43930,15,15,3,12,0.8,0.6
1281999,17014,26609,60656,15,15,3,12,0.8,0.6
1300010,17014,26609,60656,15,15,3,12,0.8,0.6
1288860,17014,26609,60656,15,15,3,12,0.8,0.6
1022692,344333,343439,6814,10,10,2,8,0.8,0.6
1022740,344333,343439,6814,10,10,2,8,0.8,0.6
1022849,11017,11009,6858,10,10,2,8,0.8,0.6
1022896,11017,11009,6858,10,10,2,8,0.8,0.6
1038761,9678,9597,11292,10,10,2,8,0.8,0.6
1065188,9678,9597,11292,10,10,2,8,0.8,0.6
1227519,8880,23376,13422,10,10,2,8,0.8,0.6
1227521,8880,23376,13422,10,10,2,8,0.8,0.6
1119698,370224,370222,16139,10,10,2,8,0.8,0.6
1063214,370224,370222,16139,10,10,2,8,0.8,0.6
1070712,18884,18943,18395,10,10,2,8,0.8,0.6
1070711,18884,18943,18395,10,10,2,8,0.8,0.6
1109251,14618,14684,18432,10,10,2,8,0.8,0.6
1104511,14618,14684,18432,10,10,2,8,0.8,0.6
1133308,254716,254717,18928,10,10,2,8,0.8,0.6
1073112,254716,254717,18928,10,10,2,8,0.8,0.6
1131341,13549,13546,23026,10,10,2,8,0.8,0.6
1132943,13549,13546,23026,10,10,2,8,0.8,0.6
1088940,14225,14240,23051,10,10,2,8,0.8,0.6
1106561,14225,14240,23051,10,10,2,8,0.8,0.6
1205014,396091,1927,32483,10,10,2,8,0.8,0.6
1124040,396091,1927,32483,10,10,2,8,0.8,0.6
1197070,45734,45733,34639,10,10,2,8,0.8,0.6
1197073,45734,45733,34639,10,10,2,8,0.8,0.6
1223758,27256,27249,43802,10,10,2,8,0.8,0.6
1174425,27256,27249,43802,10,10,2,8,0.8,0.6
1267983,78049,78047,57819,10,10,2,8,0.8,0.6
1267984,78049,78047,57819,10,10,2,8,0.8,0.6
1001556,94692,296,305,5,5,1,4,0.8,0.6
1001153,74844,19767,407,5,5,1,4,0.8,0.6
1080713,19801,279,455,5,5,1,4,0.8,0.6
1001266,19821,19820,462,5,5,1,4,0.8,0.6
1001786,19782,227,722,5,5,1,4,0.8,0.6
1001764,7721,274,738,5,5,1,4,0.8,0.6
1009969,11777,11796,1340,5,5,1,4,0.8,0.6
1003688,19685,19695,1387,5,5,1,4,0.8,0.6
1099225,16181,26368,1616,5,5,1,4,0.8,0.6
1010376,24240,10491,3277,5,5,1,4,0.8,0.6
1011865,376718,376717,4050,5,5,1,4,0.8,0.6
1014137,18644,18679,4998,5,5,1,4,0.8,0.6
1091916,19622,27452,5165,5,5,1,4,0.8,0.6
1014919,15860,15875,5366,5,5,1,4,0.8,0.6
1018860,7591,22820,5629,5,5,1,4,0.8,0.6
1133017,60769,261117,5644,5,5,1,4,0.8,0.6
1020028,8614,8562,5710,5,5,1,4,0.8,0.6
1020701,9107,9177,5828,5,5,1,4,0.8,0.6
1020183,114862,114863,5867,5,5,1,4,0.8,0.6
1020885,9019,8923,5884,5,5,1,4,0.8,0.6
1019997,8788,23263,5973,5,5,1,4,0.8,0.6
1275787,23513,23512,5993,5,5,1,4,0.8,0.6
1020629,23541,23527,6144,5,5,1,4,0.8,0.6
1020624,23527,23541,6157,5,5,1,4,0.8,0.6
1023775,8702,8705,7119,5,5,1,4,0.8,0.6
1023831,7679,7733,7142,5,5,1,4,0.8,0.6
1024554,24061,10130,7225,5,5,1,4,0.8,0.6
1026857,23832,23844,7844,5,5,1,4,0.8,0.6
1028584,26566,16888,8362,5,5,1,4,0.8,0.6
1029678,6199,6219,8767,5,5,1,4,0.8,0.6
1030350,343094,343093,8982,5,5,1,4,0.8,0.6
1045348,6151,6128,9480,5,5,1,4,0.8,0.6
1036299,6297,22246,9498,5,5,1,4,0.8,0.6
1063497,172475,172169,10360,5,5,1,4,0.8,0.6
1036015,6734,22373,10613,5,5,1,4,0.8,0.6
1041327,7859,7872,10788,5,5,1,4,0.8,0.6
1045392,22208,6135,11237,5,5,1,4,0.8,0.6
1045845,69092,53090,11796,5,5,1,4,0.8,0.6
1197008,12017,12078,12026,5,5,1,4,0.8,0.6
1044709,139202,139203,12089,5,5,1,4,0.8,0.6
1043483,276801,279038,12456,5,5,1,4,0.8,0.6
1044028,22432,22391,12580,5,5,1,4,0.8,0.6
1044311,110068,110067,12627,5,5,1,4,0.8,0.6
1044359,536811,536813,12642,5,5,1,4,0.8,0.6
1046611,350009,350005,13121,5,5,1,4,0.8,0.6
1047657,1789,180797,13332,5,5,1,4,0.8,0.6
1126025,14450,14389,13670,5,5,1,4,0.8,0.6
1053442,350252,350253,14074,5,5,1,4,0.8,0.6
1069219,5838,22054,15033,5,5,1,4,0.8,0.6
1067504,5819,22048,15055,5,5,1,4,0.8,0.6
1065843,119663,119665,15172,5,5,1,4,0.8,0.6
1068354,74524,5787,15181,5,5,1,4,0.8,0.6
1059462,17130,26664,15449,5,5,1,4,0.8,0.6
1069145,5853,5860,15690,5,5,1,4,0.8,0.6
1090193,15595,15578,15773,5,5,1,4,0.8,0.6
1062941,364803,364806,16415,5,5,1,4,0.8,0.6
1062016,5709,22011,16444,5,5,1,4,0.8,0.6
1062681,281923,281924,16650,5,5,1,4,0.8,0.6
1065967,128624,128625,17082,5,5,1,4,0.8,0.6
1068658,119660,122861,17096,5,5,1,4,0.8,0.6
1067786,171836,171835,17222,5,5,1,4,0.8,0.6
1068869,265919,265920,17261,5,5,1,4,0.8,0.6
1069762,119024,119025,18132,5,5,1,4,0.8,0.6
1082330,13998,13984,18510,5,5,1,4,0.8,0.6
1072429,4291,4318,18913,5,5,1,4,0.8,0.6
1073248,349965,332797,19190,5,5,1,4,0.8,0.6
1073590,9342,9383,19368,5,5,1,4,0.8,0.6
1289253,7237,7206,19424,5,5,1,4,0.8,0.6
1184982,19146,19094,19455,5,5,1,4,0.8,0.6
1079122,18742,18766,20065,5,5,1,4,0.8,0.6
1077972,19294,19289,20374,5,5,1,4,0.8,0.6
1081628,18817,18782,20686,5,5,1,4,0.8,0.6
1089721,129899,129903,20879,5,5,1,4,0.8,0.6
1080225,95968,95969,21252,5,5,1,4,0.8,0.6
1080708,16191,16160,21397,5,5,1,4,0.8,0.6
1080908,13900,13907,21462,5,5,1,4,0.8,0.6
1081366,14907,14924,21573,5,5,1,4,0.8,0.6
1082040,15780,15756,21713,5,5,1,4,0.8,0.6
1188408,18970,18956,21769,5,5,1,4,0.8,0.6
1082001,15828,15847,21791,5,5,1,4,0.8,0.6
1082537,14178,14179,22023,5,5,1,4,0.8,0.6
1082984,27020,18091,22207,5,5,1,4,0.8,0.6
1090350,14454,14544,22857,5,5,1,4,0.8,0.6
1088365,14347,14407,22877,5,5,1,4,0.8,0.6
1188254,19566,27437,23315,5,5,1,4,0.8,0.6
1130672,14720,14803,23332,5,5,1,4,0.8,0.6
1116667,13106,13160,23576,5,5,1,4,0.8,0.6
1113708,14126,14091,23682,5,5,1,4,0.8,0.6
1121134,18314,18342,24097,5,5,1,4,0.8,0.6
1092185,18364,18319,24290,5,5,1,4,0.8,0.6
1186430,19259,19260,24301,5,5,1,4,0.8,0.6
1111576,25411,25420,24317,5,5,1,4,0.8,0.6
1092367,26925,26923,24361,5,5,1,4,0.8,0.6
1145231,15950,15976,24577,5,5,1,4,0.8,0.6
1094164,18174,18290,25084,5,5,1,4,0.8,0.6
1094718,26718,26709,25279,5,5,1,4,0.8,0.6
1133253,391151,391152,25725,6,5,1,4,0.8,0.6
1096912,18556,18570,25917,5,5,1,4,0.8,0.6
1232554,,535484,25960,7,5,0,3,0.6,0.6
1097125,,535484,25960,7,5,0,3,0.6,0.6
1106095,17328,26724,26504,5,5,1,4,0.8,0.6
1100260,16655,16644,26567,5,5,1,4,0.8,0.6
1103076,17188,17225,26613,5,5,1,4,0.8,0.6
1103077,17188,17180,26614,5,5,1,4,0.8,0.6
1101528,16640,506645,26959,6,5,1,4,0.8,0.6
1103840,26364,16171,27648,5,5,1,4,0.8,0.6
1105037,17346,17347,28131,5,5,1,4,0.8,0.6
1108909,17298,17250,28144,5,5,1,4,0.8,0.6
1111977,13479,13444,29354,5,5,1,4,0.8,0.6
1110544,17399,17427,29364,5,5,1,4,0.8,0.6
1110546,17427,17425,29365,5,5,1,4,0.8,0.6
1113620,27029,27030,29393,5,5,1,4,0.8,0.6
1112157,18226,27081,29759,5,5,1,4,0.8,0.6
1112294,13442,13432,29808,5,5,1,4,0.8,0.6
1130843,13634,25473,30222,5,5,1,4,0.8,0.6
1113602,25434,13513,30268,5,5,1,4,0.8,0.6
1116304,25828,14677,30314,5,5,1,4,0.8,0.6
1114669,25596,25599,30479,5,5,1,4,0.8,0.6
1114487,25190,25229,30520,5,5,1,4,0.8,0.6
1114568,13103,13117,30549,5,5,1,4,0.8,0.6
1116130,12919,13004,30988,5,5,1,4,0.8,0.6
1116523,15060,15062,31094,5,5,1,4,0.8,0.6
1197868,11329,11320,31264,5,5,1,4,0.8,0.6
1120954,68124,25165,31556,5,5,1,4,0.8,0.6
1122609,24967,24972,31783,5,5,1,4,0.8,0.6
1122112,1822,20266,31819,5,5,1,4,0.8,0.6
1197330,25003,25099,31930,5,5,1,4,0.8,0.6
1123658,24750,24730,31964,5,5,1,4,0.8,0.6
1123493,12378,12429,32343,5,5,1,4,0.8,0.6
1125614,13000,13070,32413,5,5,1,4,0.8,0.6
1125853,56304,1071,32419,5,5,1,4,0.8,0.6
1124094,937,932,32495,5,5,1,4,0.8,0.6
1125447,1087,1074,32815,5,5,1,4,0.8,0.6
1299187,4599,4651,32869,5,5,1,4,0.8,0.6
1126170,1402,1370,33033,5,5,1,4,0.8,0.6
1266875,9518,9542,33491,5,5,1,4,0.8,0.6
1225794,9185,9193,33532,5,5,1,4,0.8,0.6
1216875,24381,10720,33693,5,5,1,4,0.8,0.6
1218412,12204,12239,33815,5,5,1,4,0.8,0.6
1272097,14669,14598,33890,5,5,1,4,0.8,0.6
1200914,11038,24511,34275,5,5,1,4,0.8,0.6
1276529,14722,14755,34456,5,5,1,4,0.8,0.6
1268324,8790,8835,34571,5,5,1,4,0.8,0.6
1301842,22621,7041,34935,5,5,1,4,0.8,0.6
1133207,282563,282562,35015,5,5,1,4,0.8,0.6
1132747,325436,9429,35166,5,5,1,4,0.8,0.6
1309692,7490,7538,35404,5,5,1,4,0.8,0.6
1304098,210,209,35549,5,5,1,4,0.8,0.6
1288267,1718,1695,35732,5,5,1,4,0.8,0.6
1225420,8995,8962,36046,5,5,1,4,0.8,0.6
1298125,22963,22942,36307,5,5,1,4,0.8,0.6
1197927,11171,24538,36342,5,5,1,4,0.8,0.6
1308529,8982,8897,36947,5,5,1,4,0.8,0.6
1277198,4572,4597,37018,5,5,1,4,0.8,0.6
1142968,123507,24149,37381,5,5,1,4,0.8,0.6
1144359,370335,370334,37924,5,5,1,4,0.8,0.6
1144903,14217,14174,38097,5,5,1,4,0.8,0.6
1153105,23944,9928,40220,5,5,1,4,0.8,0.6
1154675,20394,20391,40735,5,5,1,4,0.8,0.6
1165191,17357,17403,41185,5,5,1,4,0.8,0.6
1164742,375454,3058,41991,5,5,1,4,0.8,0.6
1178813,20345,1855,42185,5,5,1,4,0.8,0.6
1220252,19051,19090,42307,5,5,1,4,0.8,0.6
1164675,17241,24267,42452,5,5,1,4,0.8,0.6
1167071,18924,27247,43182,5,5,1,4,0.8,0.6
1185643,19652,19647,43200,5,5,1,4,0.8,0.6
1167735,27181,18609,43242,5,5,1,4,0.8,0.6
1185641,19647,19648,43252,5,5,1,4,0.8,0.6
1209013,24228,10484,44152,5,5,1,4,0.8,0.6
1170425,24644,11493,44218,5,5,1,4,0.8,0.6
1170807,24105,24174,44400,5,5,1,4,0.8,0.6
1173572,18132,18133,44570,5,5,1,4,0.8,0.6
1174439,27264,27265,44696,5,5,1,4,0.8,0.6
1185884,27451,19599,44728,5,5,1,4,0.8,0.6
1188065,25246,12933,44843,5,5,1,4,0.8,0.6
1179834,15445,15412,44863,5,5,1,4,0.8,0.6
1176069,24952,24933,45076,5,5,1,4,0.8,0.6
1180329,12441,12398,45238,5,5,1,4,0.8,0.6
1177913,2096,2128,45730,5,5,1,4,0.8,0.6
1179303,1352,1384,46253,5,5,1,4,0.8,0.6
1179041,2193,2138,46291,5,5,1,4,0.8,0.6
1179157,1678,1617,46361,5,5,1,4,0.8,0.6
1180831,15649,26140,46696,5,5,1,4,0.8,0.6
1184786,18975,18980,46979,5,5,1,4,0.8,0.6
1183648,15403,3372,47018,5,5,1,4,0.8,0.6
1185013,19094,19146,47227,5,5,1,4,0.8,0.6
1195308,27395,19428,47259,5,5,1,4,0.8,0.6
1184713,19613,19618,47293,5,5,1,4,0.8,0.6
1185035,19648,19646,47398,5,5,1,4,0.8,0.6
1186145,19636,19635,47459,5,5,1,4,0.8,0.6
1190628,4456,4463,47490,5,5,1,4,0.8,0.6
1185479,19633,19636,47500,5,5,1,4,0.8,0.6
1188389,19588,19600,47657,5,5,1,4,0.8,0.6
1187689,3084,3113,47936,5,5,1,4,0.8,0.6
1205993,2961,2920,47993,5,5,1,4,0.8,0.6
1219522,3979,4008,48524,5,5,1,4,0.8,0.6
1289415,22704,22714,48897,5,5,1,4,0.8,0.6
1297490,6110,6101,48936,5,5,1,4,0.8,0.6
1197922,24341,24350,49763,5,5,1,4,0.8,0.6
1200199,12769,12779,49815,5,5,1,4,0.8,0.6
1199590,25079,12596,50088,5,5,1,4,0.8,0.6
1199669,23941,10006,50394,5,5,1,4,0.8,0.6
1205552,12192,12241,50812,5,5,1,4,0.8,0.6
1223248,24325,24310,50813,5,5,1,4,0.8,0.6
1201625,11534,24645,50943,5,5,1,4,0.8,0.6
1202489,18121,18106,51098,5,5,1,4,0.8,0.6
1202556,258886,258885,51107,5,5,1,4,0.8,0.6
1202828,19048,18997,51226,5,5,1,4,0.8,0.6
1273712,2011,20381,51928,5,5,1,4,0.8,0.6
1208973,10609,10483,52564,5,5,1,4,0.8,0.6
1209441,11158,11183,52701,5,5,1,4,0.8,0.6
1216111,280637,280635,53182,5,5,1,4,0.8,0.6
1299133,7423,22751,53191,5,5,1,4,0.8,0.6
1277286,16359,26401,53232,5,5,1,4,0.8,0.6
1218646,11566,11506,53283,5,5,1,4,0.8,0.6
1217727,24486,24483,53448,5,5,1,4,0.8,0.6
1219072,24746,11771,53757,5,5,1,4,0.8,0.6
1272515,23730,23738,53854,5,5,1,4,0.8,0.6
1228138,23540,23533,55933,5,5,1,4,0.8,0.6
1229066,8305,23073,56161,5,5,1,4,0.8,0.6
1229584,10324,24100,56257,5,5,1,4,0.8,0.6
1271967,9139,9162,57243,5,5,1,4,0.8,0.6
1266373,103,22676,57316,5,5,1,4,0.8,0.6
1272599,8735,8816,57546,5,5,1,4,0.8,0.6
1275704,378668,23853,57805,5,5,1,4,0.8,0.6
1268267,8610,8643,57885,5,5,1,4,0.8,0.6
1268675,23873,9858,58023,5,5,1,4,0.8,0.6
1270483,8165,23018,58124,5,5,1,4,0.8,0.6
1301463,6503,6485,58427,5,5,1,4,0.8,0.6
1274157,9982,9933,58490,5,5,1,4,0.8,0.6
1273120,14774,25875,58542,5,5,1,4,0.8,0.6
1277036,25687,14310,58652,5,5,1,4,0.8,0.6
1271852,23379,8908,58747,5,5,1,4,0.8,0.6
1272155,25569,13891,58794,5,5,1,4,0.8,0.6
1272291,12111,12064,58829,5,5,1,4,0.8,0.6
1287300,23959,23951,59068,5,5,1,4,0.8,0.6
1276011,26847,17719,59365,5,5,1,4,0.8,0.6
1278058,25969,25982,59508,5,5,1,4,0.8,0.6
1304884,109,22670,59654,5,5,1,4,0.8,0.6
1276888,192007,2081,59725,5,5,1,4,0.8,0.6
1276895,20422,20408,59733,5,5,1,4,0.8,0.6
1279203,4721,4676,60431,5,5,1,4,0.8,0.6
1299617,195214,21639,60588,5,5,1,4,0.8,0.6
1282613,27429,27422,60636,5,5,1,4,0.8,0.6
1280638,7364,22716,60939,5,5,1,4,0.8,0.6
1282042,16738,16725,61395,5,5,1,4,0.8,0.6
1297698,26639,17100,61563,5,5,1,4,0.8,0.6
1287469,23912,9993,62254,5,5,1,4,0.8,0.6
1288804,7278,7261,62531,5,5,1,4,0.8,0.6
1299008,6705,22399,63258,5,5,1,4,0.8,0.6
1305626,22714,7301,63670,5,5,1,4,0.8,0.6
1300381,7684,22841,63698,5,5,1,4,0.8,0.6
1308215,6834,6898,63913,5,5,1,4,0.8,0.6
1302066,7803,7841,64084,5,5,1,4,0.8,0.6
1304030,247,7505,64493,5,5,1,4,0.8,0.6
1304196,22136,6063,64550,5,5,1,4,0.8,0.6
1310718,6729,6747,64696,5,5,1,4,0.8,0.6
1306896,22919,7925,64855,5,5,1,4,0.8,0.6
1310018,5949,5905,65507,5,5,1,4,0.8,0.6
1006314,148185,148183,2172,17,17,1,11,0.6471,0.5882
1006424,143044,148183,2172,17,17,1,11,0.6471,0.5882
1181210,16378,16379,19080,12,12,1,8,0.6667,0.5833
1006011,30364,24062,2304,7,7,1,5,0.7143,0.5714
1026068,24035,24062,2304,7,7,1,5,0.7143,0.5714
1075314,21824,425118,2447,7,7,1,5,0.7143,0.5714
1014398,405742,425118,2447,7,7,1,5,0.7143,0.5714
1041499,22435,22475,9780,7,7,1,5,0.7143,0.5714
1032879,22495,22475,9780,7,7,1,5,0.7143,0.5714
1057691,283837,283836,14815,7,7,1,5,0.7143,0.5714
1057701,285120,283836,14815,7,7,1,5,0.7143,0.5714
1071504,5230,19204,17995,7,7,1,5,0.7143,0.5714
1072452,5216,19204,17995,7,7,1,5,0.7143,0.5714
1170151,10678,10644,18443,7,7,1,5,0.7143,0.5714
1224948,10639,10644,18443,7,7,1,5,0.7143,0.5714
1081520,13980,13983,21616,7,7,1,5,0.7143,0.5714
1081523,13981,13983,21616,7,7,1,5,0.7143,0.5714
1232534,,530655,31459,9,7,0,4,0.5714,0.5714
1232996,,530655,31459,9,7,0,4,0.5714,0.5714
1133531,6956,22592,33661,7,7,1,5,0.7143,0.5714
1133467,6976,22592,33661,7,7,1,5,0.7143,0.5714
1128625,7424,7337,34120,7,7,1,5,0.7143,0.5714
1300624,7310,7337,34120,7,7,1,5,0.7143,0.5714
1167629,18153,27049,43389,7,7,1,5,0.7143,0.5714
1167631,27061,27049,43389,7,7,1,5,0.7143,0.5714
1185194,19210,19185,47231,7,7,1,5,0.7143,0.5714
1185133,19119,19185,47231,7,7,1,5,0.7143,0.5714
1224781,281279,281278,55084,7,7,1,5,0.7143,0.5714
1224783,281284,281278,55084,7,7,1,5,0.7143,0.5714
1270037,9962,9903,55335,7,7,1,5,0.7143,0.5714
1225537,9923,9903,55335,7,7,1,5,0.7143,0.5714
1273508,13597,13590,55526,7,7,1,5,0.7143,0.5714
1289595,25489,13590,55526,7,7,1,5,0.7143,0.5714
1283036,7319,7330,59459,7,7,1,5,0.7143,0.5714
1276241,7299,7330,59459,7,7,1,5,0.7143,0.5714
1297619,5974,5954,62844,7,7,1,5,0.7143,0.5714
1305131,5950,5954,62844,7,7,1,5,0.7143,0.5714
1307212,4744,4721,1909,16,16,2,11,0.6875,0.5625
1307213,4744,4721,1909,16,16,2,11,0.6875,0.5625
1028002,6734,22373,3628,9,9,2,7,0.7778,0.5556
1035968,6734,22373,3628,9,9,2,7,0.7778,0.5556
1097778,370398,370397,4018,9,9,2,7,0.7778,0.5556
1073872,370398,370397,4018,9,9,2,7,0.7778,0.5556
1132927,310079,343406,4366,9,9,2,7,0.7778,0.5556
1250651,310079,343406,4366,9,9,2,7,0.7778,0.5556
1203131,15076,26013,4921,9,9,2,7,0.7778,0.5556
1203132,15076,26013,4921,9,9,2,7,0.7778,0.5556
1068991,19143,19166,7311,9,9,1,6,0.6667,0.5556
1150062,3807,3788,8051,9,9,2,7,0.7778,0.5556
1031363,3807,3788,8051,9,9,2,7,0.7778,0.5556
1044614,22837,7603,8483,9,9,2,7,0.7778,0.5556
1048929,22837,7603,8483,9,9,2,7,0.7778,0.5556
1044578,31348,31347,9043,9,9,2,7,0.7778,0.5556
1044597,31348,31347,9043,9,9,2,7,0.7778,0.5556
1064947,22215,6186,10246,9,9,1,6,0.6667,0.5556
1047555,75497,40605,12347,9,9,1,6,0.6667,0.5556
1100225,116779,116781,13349,9,9,2,7,0.7778,0.5556
1090807,116779,116781,13349,9,9,2,7,0.7778,0.5556
1057930,349867,349853,13406,9,9,2,7,0.7778,0.5556
1057931,349867,349853,13406,9,9,2,7,0.7778,0.5556
1062659,281923,268477,16613,9,9,2,7,0.7778,0.5556
1062747,281923,268477,16613,9,9,2,7,0.7778,0.5556
1070271,5257,188801,18279,9,9,2,7,0.7778,0.5556
1088989,5257,188801,18279,9,9,2,7,0.7778,0.5556
1202208,17992,26968,27426,9,9,1,6,0.6667,0.5556
1123909,12261,12263,32377,9,9,2,7,0.7778,0.5556
1123980,12261,12263,32377,9,9,2,7,0.7778,0.5556
1206261,25699,25698,33011,9,9,2,7,0.7778,0.5556
1206262,25699,25698,33011,9,9,2,7,0.7778,0.5556
1134573,6893,22520,35856,9,9,2,7,0.7778,0.5556
1136371,6893,22520,35856,9,9,2,7,0.7778,0.5556
1282228,19512,19506,36206,9,9,2,7,0.7778,0.5556
1282268,19512,19506,36206,9,9,2,7,0.7778,0.5556
1289575,23930,23938,36929,9,9,2,7,0.7778,0.5556
1289578,23930,23938,36929,9,9,2,7,0.7778,0.5556
1199327,9523,9496,50298,9,9,2,7,0.7778,0.5556
1199601,9523,9496,50298,9,9,2,7,0.7778,0.5556
1202934,18762,18764,51184,9,9,2,7,0.7778,0.5556
1203002,18762,18764,51184,9,9,2,7,0.7778,0.5556
1273008,14095,14089,58559,9,9,1,6,0.6667,0.5556
1272227,4669,17155,58817,9,9,2,7,0.7778,0.5556
1272228,4669,17155,58817,9,9,2,7,0.7778,0.5556
1285894,23625,23604,61841,9,9,1,6,0.6667,0.5556
1061603,344131,344130,16300,11,11,2,8,0.7273,0.5455
1062740,344131,344130,16300,11,11,2,8,0.7273,0.5455
1149985,14705,25838,30113,11,11,1,7,0.6364,0.5455
1073771,278410,272007,4398,13,13,3,10,0.7692,0.5385
1052142,278410,272007,4398,13,13,3,10,0.7692,0.5385
1012992,278410,272007,4398,13,13,3,10,0.7692,0.5385
1074042,349711,349710,13241,13,13,3,10,0.7692,0.5385
1052301,349711,349710,13241,13,13,3,10,0.7692,0.5385
1088792,349711,349710,13241,13,13,3,10,0.7692,0.5385
1083358,27031,18095,22375,13,13,3,10,0.7692,0.5385
1083359,27031,18095,22375,13,13,3,10,0.7692,0.5385
1202098,27031,18095,22375,13,13,3,10,0.7692,0.5385
1100295,17037,17039,26584,13,13,3,10,0.7692,0.5385
1110207,17037,17039,26584,13,13,3,10,0.7692,0.5385
1100300,17037,17039,26584,13,13,3,10,0.7692,0.5385
1298018,8375,23078,34134,30,30,1,17,0.5667,0.5333
1145193,20618,2416,22302,17,17,4,13,0.7647,0.5294
1147522,20618,2416,22302,17,17,4,13,0.7647,0.5294
1147525,20618,2416,22302,17,17,4,13,0.7647,0.5294
1147530,20618,2416,22302,17,17,4,13,0.7647,0.5294
1111144,5130,5127,26329,21,21,5,16,0.7619,0.5238
1111033,5130,5127,26329,21,21,5,16,0.7619,0.5238
1111034,5130,5127,26329,21,21,5,16,0.7619,0.5238
1109888,5130,5127,26329,21,21,5,16,0.7619,0.5238
