BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1020885,9019.0,8923.0,5884
1027601,7929.0,7967.0,5885
1019787,23301.0,8702.0,5907
1019788,23301.0,8702.0,5907
1277021,312315.0,110073.0,5918
1020525,100451.0,100449.0,5964
1027006,100451.0,100449.0,5964
1027007,100451.0,100449.0,5964
1019997,8788.0,23263.0,5973
1275787,23513.0,23512.0,5993
1021060,8785.0,8830.0,6006
1021080,8785.0,8830.0,6006
1021081,8785.0,8830.0,6006
1021058,8785.0,8830.0,6006
1020099,23639.0,9317.0,6010
1027851,23639.0,9317.0,6010
1132984,8836.0,8852.0,6015
1023650,23134.0,8466.0,6041
1228910,90848.0,90845.0,6055
1228911,90848.0,90845.0,6055
1228912,90848.0,90845.0,6055
1228913,90848.0,90845.0,6055
1020245,90848.0,90845.0,6055
1229366,90848.0,90845.0,6055
1229368,90848.0,90845.0,6055
1229369,90848.0,90845.0,6055
1228476,90848.0,90845.0,6055
1228477,90848.0,90845.0,6055
1137846,90848.0,90845.0,6055
1190372,16795.0,16797.0,6086
1020353,8923.0,9019.0,6093
1020879,23690.0,23710.0,6094
1020490,94044.0,94043.0,6124
1020492,94044.0,94043.0,6124
1020493,94044.0,94043.0,6124
1027038,94044.0,94043.0,6124
1047443,94044.0,94043.0,6124
1027054,101410.0,100452.0,6140
1027055,101410.0,100452.0,6140
1027056,101410.0,100452.0,6140
1020629,23541.0,23527.0,6144
1023636,158080.0,158079.0,6156
1020624,23527.0,23541.0,6157
1027254,23496.0,9059.0,6159
1187024,16035.0,3945.0,6162
1187604,16053.0,3945.0,6162
1042511,26314.0,3945.0,6162
1020648,21522.0,3945.0,6162
1187194,16035.0,3945.0,6162
1187904,26342.0,3945.0,6162
1187905,16154.0,3945.0,6162
1187878,26342.0,3945.0,6162
1187879,26342.0,3945.0,6162
1187880,26342.0,3945.0,6162
1187881,26342.0,3945.0,6162
1020669,9073.0,9027.0,6168
1020695,9114.0,9073.0,6179
1020775,9027.0,8974.0,6182
1027124,9809.0,9808.0,6189
1020760,23286.0,8744.0,6195
1027073,8757.0,8708.0,6199
1020814,8553.0,8677.0,6208
1020815,8553.0,8677.0,6208
1021759,8553.0,8677.0,6208
1021761,8553.0,8677.0,6208
1022226,170239.0,169926.0,6209
1022227,170239.0,169926.0,6209
1022228,170239.0,169926.0,6209
1028851,170239.0,169926.0,6209
1020818,170239.0,169926.0,6209
1227439,23252.0,23245.0,6228
1227549,23253.0,8802.0,6230
1227812,23253.0,8802.0,6230
1020986,23253.0,8802.0,6230
1020987,23253.0,8802.0,6230
1020989,23253.0,8802.0,6230
1024549,9032.0,23468.0,6233
1024483,9053.0,9032.0,6239
1023546,23452.0,9032.0,6239
1021169,9331.0,9281.0,6285
1021142,9331.0,9281.0,6285
1059858,375966.0,375293.0,6314
1059859,375966.0,375293.0,6314
1059860,375966.0,375293.0,6314
1059861,375966.0,375293.0,6314
1056762,375294.0,375293.0,6314
1059866,375966.0,375293.0,6314
1059867,375966.0,375293.0,6314
1119763,375966.0,375293.0,6314
1072175,375966.0,375293.0,6314
1072335,375966.0,375293.0,6314
1119832,375966.0,375293.0,6314
1027635,22789.0,7534.0,6338
1026304,13088.0,13016.0,6371
1021570,7478.0,7427.0,6403
1026371,12906.0,12922.0,6414
1026114,12906.0,12922.0,6414
1026089,12906.0,12922.0,6414
1021672,13223.0,13211.0,6434
1021778,36133.0,36134.0,6455
1035418,24329.0,10654.0,6471
1024459,10585.0,24355.0,6481
1024460,10585.0,24355.0,6481
1023595,10585.0,24355.0,6481
1024158,10585.0,24355.0,6481
1021846,343568.0,343435.0,6485
1022033,9412.0,9390.0,6531
1022051,9412.0,9390.0,6531
1022031,9412.0,9390.0,6531
1022484,24266.0,10497.0,6566
1022485,24266.0,10497.0,6566
1022482,24266.0,10497.0,6566
1022085,24270.0,10495.0,6575
1022119,24270.0,10495.0,6575
1022122,24016.0,23968.0,6593
1026637,344337.0,343563.0,6628
1022549,344337.0,343563.0,6628
1022184,343563.0,343435.0,6629
1040531,6504.0,6477.0,6634
1047375,340477.0,326399.0,6643
1041409,10557.0,24334.0,6659
1024298,10557.0,24334.0,6659
1022273,10557.0,24334.0,6659
1024355,10557.0,24334.0,6659
1148902,343612.0,47020.0,6691
1022419,344003.0,344000.0,6714
1022466,10893.0,24439.0,6733
1046155,24406.0,24411.0,6744
1022493,24411.0,24406.0,6745
1022530,24411.0,24406.0,6745
1022531,24411.0,24406.0,6745
1027157,343563.0,343435.0,6756
1047425,10857.0,10822.0,6759
1047426,10857.0,10822.0,6759
1022532,10857.0,10822.0,6759
1022534,24411.0,24420.0,6760
1022536,24411.0,24420.0,6760
1026662,344336.0,343438.0,6763
1033663,343443.0,343438.0,6763
1033667,343443.0,343438.0,6763
1033669,343443.0,343438.0,6763
1033670,343443.0,343438.0,6763
1047108,344340.0,343438.0,6763
1047109,344340.0,343438.0,6763
1047113,344340.0,343438.0,6763
1047114,344339.0,343438.0,6763
1022546,344337.0,343438.0,6763
1022547,344337.0,343438.0,6763
1032303,343443.0,343438.0,6763
1022583,343569.0,343438.0,6763
1022582,343569.0,343438.0,6763
1022584,343569.0,343438.0,6763
1047179,344335.0,343438.0,6763
1047181,344335.0,343438.0,6763
1047198,344335.0,343438.0,6763
1026634,344337.0,343438.0,6763
1026636,344337.0,343438.0,6763
1022632,343569.0,343438.0,6763
1022580,10909.0,10942.0,6771
1022578,10909.0,10942.0,6771
1027154,343563.0,343438.0,6797
1032350,343565.0,343438.0,6797
1022637,343569.0,343438.0,6797
1035783,306237.0,319035.0,6798
1029649,370383.0,370384.0,6805
1022741,344333.0,344334.0,6808
1022677,344334.0,344335.0,6809
1022688,344334.0,344335.0,6809
1022723,344334.0,344335.0,6809
1022675,344334.0,344335.0,6809
1022685,370382.0,370381.0,6811
1022692,344333.0,343439.0,6814
1022740,344333.0,343439.0,6814
1275832,23637.0,127023.0,6815
1285857,9396.0,127023.0,6815
1029681,370384.0,370382.0,6823
1040649,390639.0,390643.0,6825
1022790,449229.0,449228.0,6846
1022849,11017.0,11009.0,6858
1022896,11017.0,11009.0,6858
1024392,10994.0,11012.0,6877
1024415,258564.0,173127.0,6882
1022943,258564.0,173127.0,6882
1022945,258564.0,173127.0,6882
1122187,20148.0,20182.0,6911
1022998,20148.0,20182.0,6911
1046179,173130.0,173122.0,6922
1023211,8818.0,23313.0,6974
1023903,23967.0,23956.0,6993
1106108,21805.0,473022.0,7013
1185358,19545.0,19569.0,7021
1053304,22783.0,7558.0,7051
1027183,22783.0,7558.0,7051
1023528,23402.0,8927.0,7060
1035714,10423.0,10401.0,7076
1024525,155200.0,155197.0,7084
1024562,155200.0,155197.0,7084
1023592,155195.0,155197.0,7084
1024563,155198.0,155197.0,7084
1024565,155195.0,155197.0,7084
1024046,155200.0,155197.0,7084
1024049,155200.0,155197.0,7084
1024065,155200.0,155197.0,7084
1024552,155198.0,155197.0,7084
1024336,24107.0,24054.0,7089
1024337,24107.0,24054.0,7089
1023602,24107.0,24054.0,7089
1023775,8702.0,8705.0,7119
1023727,8705.0,23301.0,7120
1023728,8705.0,23301.0,7120
1023729,8705.0,23301.0,7120
1023831,7679.0,7733.0,7142
1023985,10115.0,10184.0,7178
1024053,23997.0,23979.0,7215
1024554,24061.0,10130.0,7225
1093836,17861.0,17860.0,7228
1024156,24061.0,24078.0,7230
1024157,24061.0,24078.0,7230
1093664,17809.0,17835.0,7248
1123348,1632.0,1653.0,7250
1126449,103003.0,1653.0,7250
1126322,103003.0,1653.0,7250
1024184,103003.0,1653.0,7250
1126258,1632.0,1653.0,7250
1024210,10859.0,24430.0,7258
1024239,24445.0,66227.0,7271
1024240,24445.0,66227.0,7271
1024259,10397.0,10400.0,7279
1135530,19211.0,19166.0,7311
1068991,19143.0,19166.0,7311
1024348,19211.0,19166.0,7311
1024404,281927.0,24128.0,7322
1024411,281927.0,24128.0,7322
1026746,24125.0,10354.0,7340
1024652,8665.0,8663.0,7371
1024794,16877.0,4497.0,7410
1024899,20857.0,20823.0,7431
1189033,4480.0,21597.0,7453
1142365,4442.0,21597.0,7453
1095085,420288.0,420286.0,7481
1197353,175682.0,20045.0,7490
1025895,64942.0,64945.0,7514
1025753,11997.0,11987.0,7602
1048786,11997.0,11987.0,7602
1277533,21623.0,4580.0,7634
1026042,535975.0,535977.0,7663
1232960,535978.0,535977.0,7663
1232961,,535977.0,7663
1217518,444.0,437.0,7685
1026306,25009.0,25008.0,7722
1026307,25009.0,25008.0,7722
1026308,25009.0,25008.0,7722
1026314,25009.0,25008.0,7722
1052653,25009.0,25008.0,7722
1119077,390531.0,390529.0,7773
1119604,535595.0,390529.0,7773
1119220,390531.0,390529.0,7773
1026556,535598.0,390529.0,7773
1119242,390531.0,390529.0,7773
1131049,535595.0,390529.0,7773
1118872,390530.0,390529.0,7773
1118615,390530.0,390529.0,7773
1137820,535595.0,390529.0,7773
1286669,535595.0,390529.0,7773
1100412,535598.0,390529.0,7773
1118901,390530.0,390529.0,7773
1118904,390531.0,390529.0,7773
1119186,390531.0,390529.0,7773
1042430,535598.0,390529.0,7773
1119197,390530.0,390529.0,7773
1035092,6790.0,22519.0,7836
1026857,23832.0,23844.0,7844
1028538,8717.0,23274.0,7862
1026888,9331.0,9320.0,7865
1026889,9331.0,9320.0,7865
1026897,9331.0,9320.0,7865
1026947,9730.0,9732.0,7882
1026948,9730.0,9732.0,7882
1027019,115521.0,391220.0,7894
1027021,115521.0,391220.0,7894
1026999,115521.0,391220.0,7894
1027000,115521.0,391220.0,7894
1031366,343214.0,343213.0,7906
1134395,343214.0,343213.0,7906
1031375,343214.0,343213.0,7906
1027062,115517.0,343213.0,7906
1027063,115517.0,343213.0,7906
1027064,115517.0,343213.0,7906
1027065,115517.0,343213.0,7906
1132507,343214.0,343213.0,7906
1031364,343214.0,343213.0,7906
1053661,24416.0,24396.0,7932
1128556,23898.0,23883.0,7956
1027549,23898.0,23883.0,7956
1027660,23184.0,23213.0,8030
1027678,1008.0,993.0,8035
1150062,3807.0,3788.0,8051
1031363,3807.0,3788.0,8051
1132992,246730.0,247035.0,8055
1103830,16338.0,16309.0,8087
1032710,16338.0,16309.0,8087
1027915,16338.0,16309.0,8087
1029825,6961.0,6960.0,8101
1033900,288002.0,288003.0,8132
1029970,6382.0,6433.0,8143
1028211,7030.0,7102.0,8168
1030248,22642.0,7102.0,8168
1033120,7030.0,7102.0,8168
1033124,7030.0,7102.0,8168
1028108,7030.0,7102.0,8168
1048956,22642.0,7102.0,8168
1073537,6970.0,6987.0,8177
1097708,6970.0,6987.0,8177
1030740,6970.0,6987.0,8177
1030741,6970.0,6987.0,8177
1028068,6970.0,6987.0,8177
1132978,7670.0,7641.0,8183
1029931,273924.0,273923.0,8193
1029932,273924.0,273923.0,8193
1029933,273924.0,273923.0,8193
1033423,273924.0,273923.0,8193
1033424,273924.0,273923.0,8193
1029934,273924.0,273923.0,8193
1043269,156167.0,129268.0,8205
1040672,22392.0,22423.0,8209
1030714,271036.0,271037.0,8229
1046418,7109.0,7110.0,8231
1037296,22551.0,6894.0,8234
1043767,7810.0,7832.0,8249
1034568,7777.0,7759.0,8253
1034569,7777.0,7759.0,8253
1028151,7777.0,7759.0,8253
1034507,7740.0,7759.0,8253
1034510,7740.0,7759.0,8253
1034941,263366.0,263367.0,8276
1030156,6227.0,6181.0,8296
1035820,326398.0,326396.0,8301
1032017,370358.0,370350.0,8319
1028536,375309.0,370350.0,8319
1028541,15374.0,15360.0,8322
1035593,376893.0,376892.0,8326
1068321,19183.0,19179.0,8329
1068324,19183.0,19179.0,8329
1059816,5901.0,5894.0,8332
1069025,5901.0,5894.0,8332
1068994,5901.0,5894.0,8332
1028564,375244.0,17083.0,8343
1028569,22057.0,22053.0,8347
1068425,5834.0,22053.0,8347
1068426,22057.0,22053.0,8347
1068428,5834.0,22053.0,8347
1028577,15420.0,15358.0,8355
1074800,15437.0,15358.0,8355
1081570,13887.0,13880.0,8360
1028584,26566.0,16888.0,8362
1028594,26505.0,16594.0,8371
1100167,17215.0,26672.0,8385
1100168,17215.0,26672.0,8385
1100011,17215.0,26672.0,8385
1028610,17150.0,26672.0,8385
1080041,279680.0,26274.0,8390
1028620,17661.0,17563.0,8394
1028624,16206.0,16233.0,8398
1103698,16206.0,16233.0,8398
1103699,16206.0,16233.0,8398
1103700,16206.0,16233.0,8398
1099869,16206.0,16233.0,8398
1190122,26024.0,26025.0,8407
1190124,26024.0,26025.0,8407
1190125,26024.0,26025.0,8407
1028638,26024.0,26025.0,8407
1190086,26011.0,26018.0,8408
1190087,26011.0,26018.0,8408
1190088,26011.0,26018.0,8408
1073034,26011.0,26018.0,8408
1028636,15056.0,26018.0,8408
1190106,15056.0,26018.0,8408
1190107,15056.0,26018.0,8408
1190108,15056.0,26018.0,8408
1063504,370574.0,370573.0,8416
1048906,344271.0,350006.0,8428
1028695,344332.0,350006.0,8428
1028963,344271.0,350006.0,8428
1028965,344271.0,350006.0,8428
1039663,344271.0,350006.0,8428
1028721,370574.0,375679.0,8431
1028722,370587.0,375679.0,8431
1028707,370574.0,375679.0,8431
1028708,370574.0,375679.0,8431
1031240,370256.0,370254.0,8433
1046815,370256.0,370254.0,8433
1046816,370256.0,370254.0,8433
1046858,370256.0,370254.0,8433
1056582,376047.0,376048.0,8476
1044614,22837.0,7603.0,8483
1048929,22837.0,7603.0,8483
1038122,148481.0,148482.0,8484
1033287,294077.0,291199.0,8520
1036722,158075.0,159044.0,8539
1028989,261755.0,261450.0,8552
1033189,343675.0,298878.0,8574
1029060,298879.0,298878.0,8574
1029062,298879.0,298878.0,8574
1029063,298879.0,298878.0,8574
1029065,298879.0,298878.0,8574
1029066,298879.0,298878.0,8574
1039194,7417.0,7402.0,8625
1055962,268796.0,343550.0,8655
1055963,308475.0,343550.0,8655
1029373,343552.0,343550.0,8655
1029375,268796.0,343550.0,8655
1029374,343552.0,343550.0,8655
1029384,308475.0,343550.0,8655
1056054,343552.0,343550.0,8655
1056056,343552.0,343550.0,8655
1029591,31345.0,31346.0,8669
1029592,31345.0,31346.0,8669
1029593,31345.0,31346.0,8669
1029537,31345.0,31346.0,8669
1029540,31345.0,31346.0,8669
1029542,31345.0,31346.0,8669
1029538,31345.0,31346.0,8669
1044582,31348.0,31346.0,8684
1044647,31348.0,31346.0,8684
1044603,31348.0,31346.0,8684
1044606,31348.0,31346.0,8684
1044579,31348.0,31346.0,8684
1044605,31348.0,31346.0,8686
1029497,7628.0,22837.0,8697
1029454,7628.0,22837.0,8697
1029462,31346.0,31345.0,8701
1029458,31346.0,31345.0,8701
1029548,31345.0,31344.0,8734
1029549,31345.0,31344.0,8734
1038468,171205.0,336639.0,8756
1047211,171201.0,336639.0,8756
1047212,171201.0,336639.0,8756
1038521,171205.0,336639.0,8756
1038522,171205.0,336639.0,8756
1047214,171201.0,336639.0,8756
1029678,6199.0,6219.0,8767
1042033,22799.0,7498.0,8783
1029839,278084.0,278085.0,8835
1029873,278086.0,278085.0,8843
1032209,287998.0,287997.0,8852
1042950,237755.0,230398.0,8903
1042346,237755.0,230398.0,8903
1138403,237755.0,230398.0,8903
1043140,237755.0,230398.0,8903
1042947,237757.0,230398.0,8903
1041789,237755.0,230398.0,8903
1041790,237755.0,230398.0,8903
1133809,237755.0,230398.0,8903
1035835,336319.0,336316.0,8932
1068248,22420.0,6818.0,8957
1030314,170237.0,170238.0,8975
1030350,343094.0,343093.0,8982
1119586,473122.0,473116.0,8990
1030439,400927.0,130219.0,9005
1068024,400927.0,130219.0,9005
1030469,338559.0,305595.0,9014
1044578,31348.0,31347.0,9043
1044597,31348.0,31347.0,9043
1030538,31347.0,31348.0,9044
1030522,31347.0,31348.0,9044
1044646,31348.0,31347.0,9050
1044577,31348.0,31347.0,9053
1030631,331522.0,331523.0,9065
1030623,331522.0,331523.0,9065
1030587,370258.0,370253.0,9068
1030589,370258.0,370253.0,9068
1030590,370258.0,370253.0,9068
1030659,6370.0,22265.0,9091
1030660,6370.0,22265.0,9091
1030831,6871.0,6870.0,9118
1030832,6871.0,6870.0,9118
1031228,22476.0,6870.0,9118
1045736,22476.0,6870.0,9118
1045738,22476.0,6870.0,9118
1045739,22476.0,6870.0,9118
1045740,22476.0,6870.0,9118
1045751,22476.0,6870.0,9118
1030775,6871.0,6870.0,9118
1030777,6871.0,6870.0,9118
1030778,6871.0,6870.0,9118
1030792,6871.0,6870.0,9118
1030793,6871.0,6870.0,9118
1034849,7483.0,7514.0,9134
1042829,375296.0,375294.0,9135
1128948,375296.0,375294.0,9135
1059851,375296.0,375294.0,9135
1072241,375963.0,375294.0,9135
1134253,375296.0,375294.0,9135
1030808,375296.0,375294.0,9135
1052232,375963.0,375294.0,9135
1034886,7914.0,22893.0,9157
1265308,335995.0,22893.0,9157
1074308,7698.0,22893.0,9157
1300882,7698.0,22893.0,9157
1133274,335995.0,22893.0,9157
1089667,7698.0,22893.0,9157
1132980,7875.0,22893.0,9157
1133033,156167.0,130542.0,9195
1045398,6135.0,22208.0,9201
1045402,6135.0,22208.0,9201
1137781,473122.0,473118.0,9244
1270784,473119.0,473118.0,9244
1031247,169285.0,167997.0,9263
1031248,169285.0,167997.0,9263
1031249,169285.0,167997.0,9263
1031250,169285.0,167997.0,9263
1031252,169285.0,167997.0,9263
1031262,283200.0,283199.0,9268
1031533,141435.0,141130.0,9347
1031534,141435.0,141130.0,9347
1031535,141435.0,141130.0,9347
1031536,141435.0,141130.0,9347
1031537,141435.0,141130.0,9347
1031544,142396.0,141130.0,9347
1031545,142396.0,141130.0,9347
1031546,142396.0,141130.0,9347
1031547,142396.0,141130.0,9347
1031548,142396.0,141130.0,9347
1074781,390875.0,309755.0,9365
1047106,24227.0,24273.0,9404
1041818,7773.0,7723.0,9414
1132981,31373.0,7341.0,9444
1031783,7385.0,7341.0,9444
1044507,7162.0,22635.0,9451
1041457,6408.0,6372.0,9458
1045348,6151.0,6128.0,9480
1036299,6297.0,22246.0,9498
1036038,6453.0,22280.0,9499
1037994,6431.0,6381.0,9500
1036043,6480.0,6453.0,9523
1031972,6563.0,6515.0,9531
1031985,6469.0,22305.0,9536
1184871,19004.0,18993.0,9564
1202130,19004.0,18993.0,9564
1202132,19004.0,18993.0,9564
1203520,303995.0,18993.0,9564
1186231,19004.0,18993.0,9564
1032122,303995.0,18993.0,9564
1032159,339843.0,341122.0,9574
1032161,339843.0,341122.0,9574
1032162,339843.0,341122.0,9574
1032160,339843.0,341122.0,9574
1032165,339843.0,341122.0,9574
1032166,339843.0,341122.0,9574
1032286,11013.0,11036.0,9589
1032259,11013.0,11036.0,9589
1136206,11033.0,24470.0,9614
1032340,343565.0,343567.0,9623
1032661,287998.0,313597.0,9644
1033488,6580.0,6612.0,9662
1046025,6580.0,6612.0,9662
1044005,6446.0,6496.0,9667
1033999,6566.0,6553.0,9668
1053604,6566.0,6553.0,9668
1034001,6566.0,6553.0,9668
1032520,344459.0,344462.0,9676
1032627,345249.0,345246.0,9702
1302594,449044.0,449045.0,9709
1032749,6246.0,6260.0,9729
1032886,6867.0,22469.0,9731
1032790,370316.0,370315.0,9752
1040772,22516.0,6911.0,9775
1041499,22435.0,22475.0,9780
1032879,22495.0,22475.0,9780
1032930,6766.0,6667.0,9783
1032899,6766.0,6667.0,9783
1032900,6766.0,6667.0,9783
1035099,6702.0,6667.0,9783
1133057,6740.0,6667.0,9783
1044056,6702.0,6667.0,9783
1033024,22498.0,6859.0,9812
1034520,7732.0,7713.0,9816
1270406,111034.0,111033.0,9858
1270387,111034.0,111033.0,9858
1270388,111034.0,111033.0,9858
1270403,111034.0,111033.0,9858
1033222,285128.0,285129.0,9862
1033223,341120.0,343394.0,9871
1033282,291199.0,294077.0,9884
1033356,31344.0,31343.0,9899
1033403,31344.0,31343.0,9909
1036659,31344.0,31343.0,9909
1036661,31344.0,31343.0,9909
1033438,31344.0,31343.0,9909
1038101,31344.0,31343.0,9909
1033420,31344.0,31343.0,9915
1034187,294076.0,309758.0,9945
1034188,294076.0,309758.0,9945
1033550,349773.0,349776.0,9949
1033564,350075.0,349900.0,9950
1033813,109419.0,109114.0,9995
1044551,6763.0,6726.0,10007
1033887,165129.0,168320.0,10019
1033827,165129.0,168320.0,10019
1250149,165129.0,168320.0,10019
1136771,165129.0,168320.0,10019
1045050,165129.0,168320.0,10019
1033856,2033.0,20388.0,10029
1277926,2033.0,20388.0,10029
1277927,2033.0,20388.0,10029
1277928,2033.0,20388.0,10029
1059255,2033.0,20388.0,10029
1034080,131505.0,126383.0,10109
1070819,22558.0,6967.0,10118
1094505,22558.0,6967.0,10118
1302982,6934.0,6967.0,10118
1302989,6934.0,6967.0,10118
1034111,22558.0,6967.0,10118
1034164,294077.0,294076.0,10129
1037211,55649.0,47644.0,10149
1038808,55649.0,47644.0,10149
1034259,55649.0,47644.0,10149
1034261,55649.0,47644.0,10149
1034262,55649.0,47644.0,10149
1133894,9112.0,9058.0,10164
1034362,159048.0,159049.0,10165
1037409,377709.0,377708.0,10167
1034384,159357.0,159045.0,10173
1034385,159357.0,159045.0,10173
1034324,159357.0,159045.0,10173
1034326,159357.0,159045.0,10173
1034360,159047.0,159048.0,10177
1034515,7779.0,7777.0,10211
1034555,7759.0,7740.0,10212
1034562,7740.0,7732.0,10214
1064943,7708.0,7732.0,10214
1034560,7740.0,7732.0,10214
1094075,26500.0,16600.0,10225
1101526,16659.0,16600.0,10225
1102964,16608.0,16600.0,10225
1104126,16659.0,16600.0,10225
1101603,16659.0,16600.0,10225
1099278,26500.0,16600.0,10225
1102963,16608.0,16600.0,10225
1034554,16659.0,16600.0,10225
1171799,16608.0,16600.0,10225
1099320,26500.0,16600.0,10225
1099321,26500.0,16600.0,10225
1094073,26500.0,16600.0,10225
1034587,425212.0,3489.0,10231
1064947,22215.0,6186.0,10246
1041545,6160.0,6186.0,10246
1041544,6160.0,6186.0,10246
1034654,6186.0,49258.0,10249
1034712,6216.0,49258.0,10249
1034721,292162.0,292159.0,10269
1034872,301117.0,301116.0,10294
1034873,301117.0,301116.0,10294
1034874,301117.0,301116.0,10294
1034905,22377.0,22393.0,10309
1037959,6730.0,6770.0,10342
1044549,6726.0,6763.0,10343
1063497,172475.0,172169.0,10360
1133006,22142.0,22143.0,10400
1035203,292157.0,292156.0,10402
1047486,292160.0,292157.0,10405
1035212,292160.0,292157.0,10405
1047467,292160.0,292157.0,10405
1035217,22249.0,22248.0,10409
1035218,22249.0,22248.0,10409
1047267,22249.0,22248.0,10409
1035231,22249.0,22248.0,10409
1035233,22249.0,22248.0,10409
1035234,22249.0,22248.0,10409
1035239,6028.0,22111.0,10416
1035288,344636.0,306237.0,10428
1035328,344636.0,306237.0,10428
1035435,344337.0,343441.0,10445
1044960,344337.0,343441.0,10446
1035395,10871.0,66227.0,10451
1035396,10879.0,66227.0,10451
1035397,10879.0,66227.0,10451
1035398,10871.0,66227.0,10451
1044959,344337.0,343441.0,10452
1195390,19560.0,27436.0,10480
1186006,27432.0,27436.0,10480
1186008,27432.0,27436.0,10480
1035511,19546.0,27436.0,10480
1186009,27432.0,27436.0,10480
1035517,55648.0,55647.0,10482
1035839,458703.0,458701.0,10566
1036015,6734.0,22373.0,10613
1036052,77723.0,77724.0,10629
1036093,6565.0,6523.0,10642
1036571,530635.0,530638.0,10765
1138771,530640.0,530638.0,10765
1233027,530635.0,530638.0,10765
1138716,530637.0,530638.0,10765
1247604,530637.0,530638.0,10765
1262410,530637.0,530638.0,10765
1137777,530635.0,530638.0,10765
1041361,7871.0,7837.0,10779
1036695,7871.0,7837.0,10779
1041312,22906.0,22910.0,10780
1041316,7835.0,22910.0,10780
1036698,7871.0,22910.0,10780
1041359,7871.0,22910.0,10780
1041360,7871.0,22910.0,10780
1041362,7871.0,22910.0,10780
1041364,7855.0,22910.0,10780
1041365,7855.0,22910.0,10780
1036648,22906.0,22910.0,10780
1041366,7855.0,22910.0,10780
1036650,22906.0,22910.0,10780
1041311,22906.0,22910.0,10780
1036696,7872.0,7892.0,10787
1041327,7859.0,7872.0,10788
1229389,9738.0,23851.0,10831
1228847,9738.0,23851.0,10831
1228848,9738.0,23851.0,10831
1036845,4769.0,4768.0,10834
1276080,4769.0,4768.0,10834
1299280,4769.0,4768.0,10834
1276431,4769.0,4768.0,10834
1119403,425277.0,425280.0,10836
1119439,425277.0,425280.0,10836
1119456,425277.0,425280.0,10836
1036877,285127.0,283197.0,10841
1036878,285124.0,283197.0,10841
1038052,148480.0,148479.0,10843
1080505,26351.0,16215.0,10844
1036934,364526.0,344979.0,10849
1036935,364526.0,344979.0,10849
1036936,364526.0,344979.0,10849
1036937,364526.0,344979.0,10849
1036968,375008.0,375007.0,10859
1038244,375004.0,375005.0,10868
1036995,271038.0,265621.0,10872
1037027,226242.0,256640.0,10874
1276446,17161.0,17151.0,10878
1276447,17155.0,17151.0,10878
1276449,17155.0,17151.0,10878
1276450,17155.0,17151.0,10878
1276451,17161.0,17151.0,10878
1037028,17161.0,17151.0,10878
1276452,17161.0,17151.0,10878
1280751,17155.0,17151.0,10878
1046460,271038.0,271039.0,10883
1046462,271038.0,271039.0,10883
1046461,271038.0,271039.0,10883
1037140,23585.0,9216.0,10903
1037142,23585.0,9300.0,10904
1037177,23487.0,9102.0,10915
1054029,23487.0,9102.0,10915
1135451,23487.0,9102.0,10915
1060445,23487.0,9102.0,10915
1037175,23487.0,9102.0,10915
1037460,,328317.0,10985
1037504,6832.0,6845.0,10994
1037510,6832.0,6845.0,10994
1037511,6832.0,6845.0,10994
1037515,37440.0,37441.0,11000
1037517,37440.0,37441.0,11002
1037518,37440.0,37441.0,11002
1037521,37440.0,37441.0,11002
1037522,37440.0,37441.0,11002
1037530,37441.0,37440.0,11003
1037520,37440.0,37441.0,11004
1053650,22561.0,22550.0,11047
1037817,,13491.0,11072
1038005,6552.0,6510.0,11101
1041470,6510.0,6475.0,11105
1144724,13137.0,13124.0,11123
1038187,6709.0,6745.0,11156
1038238,6712.0,6745.0,11156
1137132,7780.0,22913.0,11183
1038293,7780.0,22913.0,11183
1038294,7780.0,22913.0,11183
1038295,7780.0,22913.0,11183
1038452,345055.0,354828.0,11222
1045392,22208.0,6135.0,11237
1186700,15996.0,15968.0,11242
1181260,15948.0,15968.0,11242
1181261,15996.0,15968.0,11242
1181263,15948.0,15968.0,11242
1181140,15955.0,15968.0,11242
1038558,15955.0,15968.0,11242
1181243,15948.0,15968.0,11242
1181246,15955.0,15968.0,11242
1181251,15996.0,15968.0,11242
1186699,15996.0,15968.0,11242
1038670,9248.0,9198.0,11273
1232465,,525844.0,11287
1038761,9678.0,9597.0,11292
1065188,9678.0,9597.0,11292
1038770,9650.0,9678.0,11296
1136666,113586.0,90527.0,11347
1042535,113586.0,90527.0,11347
1039174,226242.0,130540.0,11396
1042375,148174.0,148166.0,11415
1042376,148174.0,148166.0,11415
1042377,148174.0,148166.0,11415
1042378,148174.0,148166.0,11415
1065083,148174.0,148166.0,11415
1041681,118721.0,148166.0,11415
1040970,118720.0,148166.0,11415
1040971,118720.0,148166.0,11415
1041685,118721.0,148166.0,11415
1041686,118721.0,148166.0,11415
1041684,118721.0,148166.0,11415
1039207,118720.0,148166.0,11415
1039211,118720.0,148166.0,11415
1044872,53095.0,8479.0,11432
1044873,53095.0,8479.0,11432
1044874,53095.0,8479.0,11432
1044875,53095.0,8479.0,11432
1039265,53095.0,8479.0,11432
1039816,23622.0,23608.0,11439
1042185,230402.0,237119.0,11441
1042186,230402.0,237119.0,11441
1042943,232635.0,237119.0,11441
1042179,230402.0,237119.0,11441
1042180,230402.0,237119.0,11441
1042181,230402.0,237119.0,11441
1045133,265929.0,265928.0,11445
1045072,265929.0,265928.0,11445
1045108,265929.0,265928.0,11445
