BADGE,CURRENT_TRANSFORMER_OLD,RECOMMENDED_TRANSFORMER_OLD,CLUSTER_OLD,CURRENT_TRANSFORMER_NEW,RECOMMENDED_TRANSFORMER_NEW,CLUSTER_NEW,STATUS
1001416,17049.0,17004.0,506.0,,,,no_longer_flagged
1001422,,,,446.0,19846.0,28.0,newly_flagged
1001427,392.0,238717.0,298.0,392.0,381.0,273.0,recommendation_changed
1001432,,20213.0,517.0,,,,no_longer_flagged
1001439,30689.0,30695.0,523.0,30689.0,30685.0,219.0,recommendation_changed
1001462,19819.0,19823.0,430.0,19819.0,19823.0,395.0,unchanged
1001466,376546.0,376542.0,539.0,,,,no_longer_flagged
1001524,19825.0,375.0,564.0,19825.0,375.0,509.0,unchanged
1001532,766.0,732.0,568.0,766.0,732.0,513.0,unchanged
1001536,,,,296.0,285.0,25.0,newly_flagged
1001538,296.0,285.0,25.0,296.0,285.0,25.0,unchanged
1001541,,,,315.0,304.0,507.0,newly_flagged
1001551,296.0,285.0,25.0,296.0,285.0,25.0,unchanged
1001556,94692.0,285.0,25.0,94692.0,285.0,25.0,unchanged
1001576,,,,399.0,381.0,273.0,newly_flagged
1001578,9403.0,19852.0,589.0,9403.0,19852.0,530.0,unchanged
1001580,,,,399.0,381.0,273.0,newly_flagged
1001582,,,,399.0,390.0,532.0,newly_flagged
1001583,,,,399.0,381.0,273.0,newly_flagged
1001591,19785.0,221.0,405.0,19785.0,221.0,372.0,unchanged
1001623,19825.0,375.0,564.0,19825.0,375.0,509.0,unchanged
1001624,24729.0,24709.0,609.0,,,,no_longer_flagged
1001628,11442.0,11540.0,612.0,,,,no_longer_flagged
1001632,,,,19799.0,282.0,391.0,newly_flagged
1001635,19801.0,19799.0,425.0,19801.0,282.0,391.0,recommendation_changed
1001659,19798.0,264.0,444.0,19798.0,264.0,405.0,unchanged
1001664,,,,699.0,697.0,558.0,newly_flagged
1001666,365405.0,365403.0,628.0,365405.0,365403.0,560.0,unchanged
1001666,,365403.0,628.0,365405.0,365403.0,560.0,unchanged
1001688,327.0,322.0,582.0,327.0,322.0,525.0,unchanged
1001692,341.0,323.0,622.0,341.0,323.0,555.0,unchanged
1001727,19785.0,221.0,405.0,19785.0,221.0,372.0,unchanged
1001748,227.0,212.0,673.0,227.0,212.0,598.0,unchanged
1001764,7721.0,274.0,680.0,7721.0,274.0,606.0,unchanged
1001770,,,,7771.0,285.0,25.0,newly_flagged
1001777,19776.0,212.0,578.0,,,,no_longer_flagged
1001779,19776.0,212.0,578.0,,,,no_longer_flagged
1001780,230.0,255.0,488.0,230.0,255.0,444.0,unchanged
1001786,19782.0,227.0,666.0,19782.0,227.0,592.0,unchanged
1001789,19831.0,405.0,687.0,19831.0,405.0,612.0,unchanged
1001794,157.0,185.0,584.0,157.0,185.0,527.0,unchanged
1001797,,,,209597.0,209599.0,615.0,newly_flagged
1001808,87331.0,727.0,695.0,87331.0,727.0,619.0,unchanged
1001815,428.0,362.0,700.0,428.0,362.0,624.0,unchanged
1001824,309.0,305.0,707.0,309.0,299.0,490.0,recommendation_changed
1001827,,,,316.0,299.0,490.0,newly_flagged
1001829,158717.0,158719.0,711.0,158717.0,158719.0,632.0,unchanged
1001831,,,,158720.0,158719.0,632.0,newly_flagged
1001847,,,,316.0,299.0,490.0,newly_flagged
1001866,,,,84773.0,378.0,626.0,newly_flagged
1001868,,,,238717.0,381.0,273.0,newly_flagged
1001881,84773.0,385.0,597.0,84773.0,385.0,537.0,unchanged
1001888,274.0,268.0,679.0,274.0,268.0,605.0,unchanged
1001891,268.0,238.0,744.0,268.0,238.0,659.0,unchanged
1001900,375329.0,375327.0,312.0,375329.0,375330.0,661.0,recommendation_changed
1001902,,,,375329.0,375330.0,661.0,newly_flagged
1001903,375329.0,375327.0,312.0,375329.0,375330.0,661.0,recommendation_changed
1001907,15927.0,15898.0,750.0,,,,no_longer_flagged
1001913,15663.0,15683.0,754.0,,,,no_longer_flagged
1001915,15889.0,15898.0,750.0,,,,no_longer_flagged
1001918,,,,552.0,30685.0,219.0,newly_flagged
1001923,18317.0,18286.0,759.0,,,,no_longer_flagged
1001928,446.0,438.0,491.0,446.0,438.0,445.0,unchanged
1001938,157.0,205.0,399.0,157.0,205.0,367.0,unchanged
1001945,294.0,280.0,716.0,294.0,280.0,636.0,unchanged
1001956,15663.0,15683.0,754.0,,,,no_longer_flagged
1001958,57893.0,57889.0,781.0,,,,no_longer_flagged
1001971,19709.0,19693.0,221.0,19709.0,19706.0,700.0,recommendation_changed
1001984,,,,133420.0,19712.0,707.0,newly_flagged
1001986,,383756.0,794.0,,,,no_longer_flagged
1001987,449260.0,85736.0,205.0,449260.0,85736.0,200.0,unchanged
1001991,19820.0,367.0,143.0,19820.0,367.0,142.0,unchanged
1001994,327.0,342.0,580.0,327.0,342.0,523.0,unchanged
1001998,320.0,323.0,420.0,320.0,323.0,385.0,unchanged
1002022,24671.0,11740.0,812.0,24671.0,11445.0,724.0,recommendation_changed
1002058,,,,209598.0,209599.0,615.0,newly_flagged
1002068,402.0,399.0,117.0,,,,no_longer_flagged
1002070,402.0,399.0,587.0,402.0,381.0,273.0,recommendation_changed
1002078,,,,489.0,490.0,465.0,newly_flagged
1002079,489.0,264637.0,837.0,489.0,264637.0,745.0,unchanged
1002084,,,,30684.0,30685.0,219.0,newly_flagged
1002092,9403.0,454.0,844.0,9403.0,454.0,750.0,unchanged
1002096,,,,564.0,30685.0,219.0,newly_flagged
1002098,,,,209600.0,209599.0,615.0,newly_flagged
1002102,,,,238717.0,381.0,273.0,newly_flagged
1002113,,,,30686.0,30685.0,219.0,newly_flagged
1002114,,,,30684.0,30685.0,219.0,newly_flagged
1002115,,,,30687.0,30685.0,219.0,newly_flagged
1002121,,,,30688.0,30685.0,219.0,newly_flagged
1002122,,,,30688.0,30685.0,219.0,newly_flagged
1002130,,,,30691.0,30685.0,219.0,newly_flagged
1002137,,,,209600.0,209599.0,615.0,newly_flagged
1002154,,,,19861.0,484.0,341.0,newly_flagged
1002164,432.0,427.0,896.0,432.0,427.0,785.0,unchanged
1002168,,,,30695.0,30685.0,219.0,newly_flagged
1002169,,,,30690.0,30685.0,219.0,newly_flagged
1002170,,,,30693.0,30685.0,219.0,newly_flagged
1002171,,,,30695.0,30685.0,219.0,newly_flagged
1002184,377565.0,377567.0,229.0,,,,no_longer_flagged
1002185,377565.0,377567.0,229.0,,,,no_longer_flagged
1002186,377565.0,377567.0,229.0,,,,no_longer_flagged
1002191,,,,564.0,30685.0,219.0,newly_flagged
1002198,255.0,232.0,486.0,255.0,232.0,442.0,unchanged
1002222,66531.0,66529.0,921.0,,,,no_longer_flagged
1002233,377668.0,377567.0,229.0,,,,no_longer_flagged
1002234,377668.0,377567.0,229.0,,,,no_longer_flagged
1002235,377668.0,377567.0,229.0,,,,no_longer_flagged
1002248,25151.0,25185.0,737.0,,,,no_longer_flagged
1002261,,,,564.0,30685.0,219.0,newly_flagged
1002263,,5556.0,948.0,,,,no_longer_flagged
1002264,10063.0,23989.0,949.0,,,,no_longer_flagged
1002278,,,,368.0,360.0,302.0,newly_flagged
1002282,53724.0,10912.0,961.0,53724.0,10912.0,840.0,unchanged
1002297,359724.0,375325.0,973.0,359724.0,375325.0,852.0,unchanged
1002304,,,,648.0,641.0,842.0,newly_flagged
1002332,,,,658.0,645.0,350.0,newly_flagged
1002340,359732.0,359728.0,258.0,,,,no_longer_flagged
1002341,359724.0,375325.0,973.0,359724.0,375325.0,852.0,unchanged
1002342,359723.0,359728.0,258.0,,,,no_longer_flagged
1002343,359732.0,359728.0,258.0,,,,no_longer_flagged
1002360,377668.0,377567.0,229.0,,,,no_longer_flagged
1002361,377659.0,377568.0,228.0,,,,no_longer_flagged
1002362,377659.0,377568.0,228.0,,,,no_longer_flagged
1002364,359725.0,375325.0,973.0,,,,no_longer_flagged
1002371,,,,305.0,299.0,490.0,newly_flagged
1002376,350233.0,350224.0,266.0,,,,no_longer_flagged
1002377,350231.0,350230.0,1023.0,350231.0,350235.0,902.0,recommendation_changed
1002378,,,,350231.0,350235.0,902.0,newly_flagged
1002380,350233.0,350224.0,266.0,,,,no_longer_flagged
1002381,377668.0,377567.0,229.0,,,,no_longer_flagged
1002382,377668.0,377567.0,229.0,,,,no_longer_flagged
1002383,377668.0,377567.0,229.0,,,,no_longer_flagged
1002388,375330.0,375327.0,312.0,,,,no_longer_flagged
1002389,375329.0,375327.0,312.0,375329.0,375330.0,661.0,recommendation_changed
1002398,375330.0,375327.0,312.0,,,,no_longer_flagged
1002399,375330.0,375327.0,312.0,,,,no_longer_flagged
1002407,,,,13150.0,13149.0,823.0,newly_flagged
1002451,343741.0,343740.0,1061.0,343741.0,343740.0,939.0,unchanged
1002454,,,,31004.0,30685.0,219.0,newly_flagged
1002455,30697.0,30696.0,1064.0,30697.0,30685.0,219.0,recommendation_changed
1002493,11442.0,11540.0,612.0,,,,no_longer_flagged
1002494,24671.0,11740.0,812.0,24671.0,11445.0,724.0,recommendation_changed
1002507,24383.0,24375.0,1089.0,24383.0,10783.0,961.0,recommendation_changed
1002509,10783.0,24375.0,1089.0,,,,no_longer_flagged
1002522,56923.0,24178.0,1095.0,56923.0,24178.0,966.0,unchanged
1002532,24729.0,24709.0,609.0,,,,no_longer_flagged
1002533,,,,11542.0,11499.0,969.0,newly_flagged
1002534,11542.0,11540.0,612.0,11542.0,11499.0,969.0,recommendation_changed
1002536,111980.0,111985.0,1100.0,111980.0,111985.0,970.0,unchanged
1002538,111980.0,111985.0,1100.0,111980.0,111985.0,970.0,unchanged
1002539,111980.0,111985.0,1100.0,111980.0,111985.0,970.0,unchanged
1002578,19834.0,418.0,498.0,19834.0,418.0,451.0,unchanged
1002581,139847.0,140156.0,1120.0,,,,no_longer_flagged
1002584,375329.0,375327.0,312.0,375329.0,375330.0,661.0,recommendation_changed
1002598,497035.0,389899.0,1130.0,497035.0,535853.0,999.0,recommendation_changed
1002612,24265.0,10453.0,1112.0,24265.0,10453.0,983.0,unchanged
1002642,3102.0,3101.0,1153.0,3102.0,3101.0,1021.0,unchanged
1002644,24950.0,24877.0,1155.0,24950.0,12336.0,1023.0,recommendation_changed
1002666,,,,19835.0,418.0,349.0,newly_flagged
1002677,20780.0,20760.0,1181.0,20780.0,20760.0,1047.0,unchanged
1002678,17682.0,17646.0,1182.0,17682.0,17646.0,1048.0,unchanged
1002683,25593.0,25577.0,1187.0,25593.0,25601.0,1052.0,recommendation_changed
1002715,15893.0,15898.0,750.0,,,,no_longer_flagged
1002903,377426.0,377421.0,1235.0,,,,no_longer_flagged
1002932,10486.0,10430.0,1253.0,10486.0,10430.0,1117.0,unchanged
1002933,56312.0,32607.0,1254.0,56312.0,32607.0,1118.0,unchanged
1003542,11956.0,11954.0,1264.0,11956.0,11954.0,1128.0,unchanged
1003548,10492.0,66533.0,364.0,,,,no_longer_flagged
1003550,7892.0,22915.0,1269.0,,,,no_longer_flagged
1003572,5502.0,5509.0,161.0,,,,no_longer_flagged
1003573,5502.0,5509.0,161.0,,,,no_longer_flagged
1003575,5502.0,5509.0,161.0,,,,no_longer_flagged
1003577,,,,19694.0,19698.0,1148.0,newly_flagged
1003579,19712.0,133420.0,793.0,,,,no_longer_flagged
1003583,19694.0,19693.0,221.0,19694.0,19704.0,1150.0,recommendation_changed
1003603,19687.0,19691.0,174.0,19687.0,19691.0,173.0,unchanged
1003609,19710.0,19711.0,1299.0,19710.0,19711.0,1164.0,unchanged
1003612,19695.0,19685.0,1292.0,19695.0,19685.0,1156.0,unchanged
1003615,19685.0,19682.0,1301.0,19685.0,19682.0,1166.0,unchanged
1003621,19712.0,133420.0,793.0,,,,no_longer_flagged
1003622,11542.0,11540.0,612.0,11542.0,11499.0,969.0,recommendation_changed
1003629,,,,133420.0,19712.0,707.0,newly_flagged
1003630,506657.0,5499.0,1308.0,,,,no_longer_flagged
1003639,19696.0,19690.0,153.0,19696.0,19690.0,152.0,unchanged
1003642,5507.0,5509.0,161.0,5507.0,5509.0,160.0,unchanged
1003644,19702.0,19707.0,785.0,19702.0,19707.0,698.0,unchanged
1003645,19702.0,19707.0,785.0,19702.0,19707.0,698.0,unchanged
1003659,302.0,298.0,187.0,302.0,298.0,187.0,unchanged
1003661,19709.0,19693.0,221.0,19709.0,19706.0,700.0,recommendation_changed
1003663,,,,19694.0,19704.0,1150.0,newly_flagged
1003680,19706.0,19693.0,221.0,,,,no_longer_flagged
1003681,19706.0,19693.0,221.0,,,,no_longer_flagged
1003682,19706.0,19693.0,221.0,,,,no_longer_flagged
1003683,19706.0,19693.0,221.0,,,,no_longer_flagged
1003686,5474.0,5472.0,225.0,5474.0,5472.0,218.0,unchanged
1003687,5470.0,5461.0,1328.0,5470.0,5461.0,1191.0,unchanged
1003688,19685.0,19695.0,1290.0,19685.0,19695.0,1154.0,unchanged
1003697,455.0,19855.0,743.0,455.0,19855.0,658.0,unchanged
1003698,,391273.0,1332.0,391273.0,391282.0,1195.0,recommendation_changed
1003700,19709.0,19693.0,221.0,19709.0,19706.0,700.0,recommendation_changed
1003702,19709.0,19693.0,221.0,,,,no_longer_flagged
1003703,21911.0,21917.0,1334.0,21911.0,21917.0,1198.0,unchanged
1003704,19705.0,19703.0,1322.0,,,,no_longer_flagged
1003705,19681.0,19683.0,166.0,19681.0,19683.0,165.0,unchanged
1003706,19705.0,19693.0,221.0,19705.0,19704.0,1150.0,recommendation_changed
1003707,19705.0,19703.0,1322.0,19705.0,19703.0,1185.0,unchanged
1003708,19709.0,19693.0,221.0,19709.0,19706.0,700.0,recommendation_changed
1003710,19711.0,27471.0,1335.0,19711.0,27471.0,1200.0,unchanged
1003724,19678.0,19680.0,1336.0,19678.0,19680.0,1201.0,unchanged
1003727,19678.0,19680.0,1336.0,19678.0,19680.0,1201.0,unchanged
1003736,58530.0,58528.0,1338.0,,,,no_longer_flagged
1003741,,,,350229.0,350228.0,251.0,newly_flagged
1003742,350228.0,350224.0,266.0,,,,no_longer_flagged
1003743,,,,350229.0,350228.0,251.0,newly_flagged
1003744,19688.0,19693.0,221.0,,,,no_longer_flagged
1003745,298.0,302.0,183.0,298.0,302.0,182.0,unchanged
1003747,,,,19693.0,19688.0,214.0,newly_flagged
1003752,19706.0,19693.0,221.0,,,,no_longer_flagged
1003753,19708.0,19693.0,221.0,19708.0,19706.0,700.0,recommendation_changed
1003755,19706.0,19693.0,221.0,,,,no_longer_flagged
1003770,,,,5496.0,5494.0,159.0,newly_flagged
1003779,19704.0,19703.0,1322.0,19704.0,19703.0,1185.0,unchanged
1003781,,,,5479.0,83808.0,1214.0,newly_flagged
1003783,5469.0,5468.0,1354.0,5469.0,5465.0,205.0,recommendation_changed
1003786,21920.0,21917.0,1334.0,21920.0,21917.0,1198.0,unchanged
1003787,21922.0,21917.0,1334.0,21922.0,21917.0,1198.0,unchanged
1003788,21920.0,21917.0,1334.0,21920.0,21917.0,1198.0,unchanged
1003791,5481.0,83808.0,1350.0,5481.0,83808.0,1214.0,unchanged
1003795,,,,19679.0,19684.0,1213.0,newly_flagged
1003799,19698.0,19691.0,174.0,,,,no_longer_flagged
1003800,19698.0,19691.0,174.0,,,,no_longer_flagged
1003801,19698.0,19691.0,174.0,,,,no_longer_flagged
1003804,19691.0,19694.0,175.0,19691.0,19694.0,174.0,unchanged
1003807,19698.0,19691.0,174.0,,,,no_longer_flagged
1003813,19687.0,19691.0,174.0,19687.0,19691.0,173.0,unchanged
1003820,19681.0,19682.0,1301.0,19681.0,19682.0,1166.0,unchanged
1003821,19706.0,19708.0,287.0,19706.0,19708.0,265.0,unchanged
1003823,19686.0,19689.0,1319.0,19686.0,19689.0,1183.0,unchanged
1003882,16215.0,26349.0,1384.0,,,,no_longer_flagged
1003924,22739.0,7431.0,554.0,22739.0,7431.0,499.0,unchanged
1004002,13193.0,13229.0,1424.0,13193.0,13229.0,1288.0,unchanged
1004035,13067.0,13129.0,1411.0,13067.0,13129.0,1273.0,unchanged
1004045,376773.0,376764.0,1442.0,,,,no_longer_flagged
1004067,12481.0,12506.0,1451.0,12481.0,12506.0,1314.0,unchanged
1004107,,,,64942.0,71963.0,1336.0,newly_flagged
1004127,,,,64942.0,71963.0,1343.0,newly_flagged
1004143,13223.0,13202.0,1473.0,13223.0,13202.0,1337.0,unchanged
1004165,26368.0,26393.0,1500.0,,,,no_longer_flagged
1004200,12348.0,12216.0,1512.0,,,,no_longer_flagged
1004226,12680.0,12713.0,1456.0,12680.0,12713.0,1318.0,unchanged
1004245,,,,13370.0,13341.0,1294.0,newly_flagged
1004247,,,,376769.0,376773.0,1305.0,newly_flagged
1004249,,,,376769.0,376773.0,1305.0,newly_flagged
1004258,376765.0,376764.0,1442.0,,,,no_longer_flagged
1004260,376765.0,376764.0,1442.0,,,,no_longer_flagged
1004263,376765.0,376764.0,1442.0,,,,no_longer_flagged
1004281,22789.0,7486.0,1544.0,22789.0,7486.0,1408.0,unchanged
1004312,376673.0,376671.0,1562.0,,,,no_longer_flagged
1004334,23041.0,23077.0,1571.0,23041.0,23077.0,1433.0,unchanged
1004344,,,,13150.0,13149.0,823.0,newly_flagged
1004359,13274.0,13311.0,1416.0,13274.0,13311.0,1279.0,unchanged
1004385,376721.0,376717.0,1594.0,,,,no_longer_flagged
1004420,133432.0,133434.0,1605.0,133432.0,133434.0,1465.0,unchanged
1004432,8669.0,8668.0,1606.0,8669.0,8668.0,1466.0,unchanged
1004441,9224.0,23592.0,1613.0,9224.0,23592.0,1475.0,unchanged
1004455,8540.0,23201.0,1604.0,8540.0,23201.0,1464.0,unchanged
1004456,8540.0,23201.0,1604.0,8540.0,23201.0,1464.0,unchanged
1004487,103009.0,111990.0,1600.0,,,,no_longer_flagged
1004488,103009.0,111990.0,1600.0,,,,no_longer_flagged
1004492,103009.0,111990.0,1600.0,,,,no_longer_flagged
1004495,8540.0,23201.0,1604.0,8540.0,23201.0,1464.0,unchanged
1004514,114860.0,133426.0,1633.0,,,,no_longer_flagged
1004516,114860.0,133426.0,1633.0,,,,no_longer_flagged
1004517,114860.0,133426.0,1633.0,,,,no_longer_flagged
1004527,133428.0,133423.0,1640.0,,,,no_longer_flagged
1004529,133428.0,133427.0,1641.0,133428.0,133427.0,1503.0,unchanged
1004546,114861.0,114862.0,1649.0,,,,no_longer_flagged
1004554,133427.0,133423.0,1640.0,133427.0,133428.0,1502.0,recommendation_changed
1004555,133427.0,133423.0,1640.0,133427.0,133428.0,1502.0,recommendation_changed
1004556,133427.0,133423.0,1640.0,133427.0,133428.0,1502.0,recommendation_changed
1004558,133428.0,133423.0,1640.0,,,,no_longer_flagged
1004559,133428.0,133423.0,1640.0,,,,no_longer_flagged
1004560,133428.0,133423.0,1640.0,,,,no_longer_flagged
