NEW_CLUSTER,NEW_SIZE,BADGES_IN_COMMON,MERGED_FROM
12749,24,24,2
12756,7,7,3
1276,7,7,2
12760,6,6,2
12769,8,8,3
12808,7,7,2
12827,7,7,2
12835,8,8,2
12837,7,7,2
12859,9,9,2
12870,8,8,2
1288,7,7,2
12892,7,7,2
12897,10,10,2
1291,8,8,4
12913,7,7,2
12920,8,8,3
12926,7,7,2
12927,11,11,2
12937,12,12,4
12957,8,8,3
12958,2,2,2
12960,8,8,3
12967,7,7,2
12975,10,10,3
12976,8,8,2
12981,7,7,2
12995,8,8,2
12998,7,7,2
13003,2,2,2
1301,14,14,3
13021,14,14,6
13024,8,8,2
13032,9,9,2
13033,2,2,2
13059,9,9,2
13071,13,13,2
13074,8,8,2
13086,9,9,4
13087,2,2,2
13140,2,2,2
13141,11,11,4
13142,9,9,3
13145,10,10,2
13188,7,7,2
1320,20,20,2
13212,4,4,3
13235,7,7,2
13236,2,2,2
13241,13,13,2
13249,7,7,2
13257,8,8,2
13264,9,9,2
1328,14,14,2
13283,9,9,4
13286,14,14,5
1329,7,7,2
13306,7,7,2
13312,9,9,3
13318,10,10,2
13322,13,13,2
13338,6,6,2
13345,2,2,2
13360,9,9,2
13368,23,23,7
13370,6,6,2
13371,8,8,2
13375,13,13,3
13385,9,9,2
13393,7,7,2
13405,10,10,2
13406,9,9,2
13407,7,7,2
13409,8,8,3
13422,10,10,2
13423,10,10,2
13424,9,9,2
13430,26,26,4
13431,7,7,2
13441,8,8,2
13446,7,7,2
13455,10,10,2
13458,9,9,2
13485,8,8,3
13542,8,8,2
13551,7,7,2
13562,12,12,3
13583,16,16,2
13588,4,4,3
13658,10,10,2
13662,12,12,6
13669,11,11,2
13689,14,14,3
13700,8,8,2
13706,8,8,2
13711,2,2,2
13727,16,16,2
13730,10,10,4
13738,10,10,3
13746,6,6,2
13949,10,10,2
13955,17,17,2
13956,12,12,2
13979,24,24,3
13987,48,48,3
13999,8,8,3
14013,12,12,2
14025,12,12,3
14030,15,15,4
14032,9,9,2
14035,3,3,2
14038,8,8,2
14039,20,20,7
1404,8,8,2
14047,3,3,3
14049,4,4,3
14052,2,2,2
14053,4,4,2
14059,4,4,3
14066,11,11,2
14073,8,8,2
14079,7,7,2
14087,9,9,3
14092,3,3,2
14102,3,3,2
1412,8,8,2
14124,2,2,2
14149,6,6,2
14179,19,19,7
14185,2,2,2
14189,2,2,2
14190,2,2,2
14197,2,2,2
14207,7,7,2
1422,7,7,2
14220,6,6,2
1424,7,7,2
14242,9,9,2
1426,9,9,2
14267,7,7,2
1427,7,7,2
14274,2,2,2
14317,7,7,2
14319,12,12,2
14323,8,8,2
14325,8,8,2
1433,18,18,2
14335,6,6,2
14358,7,7,2
14366,7,7,2
14372,6,6,2
14378,2,2,2
14379,9,9,2
1440,10,10,2
14412,12,12,2
1442,7,7,2
14426,9,9,2
14427,8,8,2
1443,8,8,2
14461,11,11,3
14474,7,7,2
14499,2,2,2
14500,7,7,2
14515,14,14,3
14522,2,2,2
14545,2,2,2
14550,3,3,3
14551,9,9,3
14563,3,3,3
14572,10,10,2
14581,15,15,2
14583,22,22,4
14607,11,11,2
14630,13,13,2
14643,9,9,2
14657,9,9,2
14670,7,7,2
14680,7,7,2
14701,10,10,2
14704,12,12,4
14710,9,9,3
14711,7,7,2
14724,9,9,2
1475,8,8,2
14759,6,6,3
14769,6,6,2
14779,7,7,2
14782,8,8,3
14795,6,6,2
1480,8,8,2
14813,9,9,2
14815,7,7,2
1484,8,8,2
14847,8,8,2
14862,8,8,2
14866,12,12,2
1489,7,7,2
14906,10,10,2
1493,68,68,21
14948,9,9,3
14967,7,7,2
14974,7,7,2
14983,9,9,2
15003,9,9,4
15006,10,10,3
15013,11,11,2
15031,7,7,2
15048,8,8,2
15065,7,7,2
15100,14,14,3
15102,10,10,2
15112,7,7,2
15124,9,9,2
15126,10,10,2
15135,9,9,3
15146,8,8,2
1516,10,10,5
15162,6,6,2
15178,11,11,2
15182,6,6,2
15201,6,6,2
15229,7,7,2
15233,11,11,2
15234,13,13,3
15242,11,11,4
15244,10,10,3
15255,10,10,2
15257,10,10,3
15266,7,7,2
15271,13,13,5
15276,4,4,2
15322,11,11,2
15333,9,9,2
15341,8,8,3
15349,12,12,4
15373,15,15,7
15374,13,13,2
15375,13,13,6
15376,11,11,2
15379,12,12,3
1538,7,7,2
15385,8,8,2
15386,8,8,2
15389,13,13,2
15404,9,9,2
15405,9,9,2
1542,9,9,3
15441,5,5,3
15443,10,10,2
15461,9,9,2
15462,9,9,2
15464,9,9,2
15468,10,10,2
1547,10,10,3
15477,4,4,2
15484,7,7,2
15501,13,13,2
15517,9,9,2
15542,11,11,2
15543,9,9,3
15549,12,12,3
1555,15,15,2
15564,7,7,2
15565,10,10,2
15578,15,15,6
1559,8,8,2
15596,13,13,7
15599,4,4,3
15607,8,8,2
1562,10,10,2
15620,2,2,2
15641,8,8,2
15652,13,13,2
15657,9,9,2
15675,9,9,2
15702,2,2,2
15728,8,8,3
1573,8,8,2
15737,7,7,2
15738,2,2,2
15740,10,10,4
15747,8,8,2
15749,6,6,2
15750,9,9,4
15753,2,2,2
15754,7,7,3
1576,10,10,3
15763,8,8,2
15775,12,12,3
15777,9,9,2
15783,11,11,3
15795,7,7,2
15796,2,2,2
15797,8,8,3
15804,9,9,2
15811,10,10,2
15815,9,9,2
15816,7,7,2
1584,7,7,2
15849,14,14,4
15850,2,2,2
15851,2,2,2
15856,7,7,2
15866,3,3,2
15867,13,13,3
15876,15,15,2
15889,8,8,2
1589,12,12,3
15895,10,10,2
15896,7,7,2
15913,9,9,2
15919,2,2,2
15920,10,10,2
15921,16,16,3
15922,3,3,2
15923,7,7,2
15926,3,3,2
15927,10,10,5
15928,14,14,2
15946,24,24,7
15950,2,2,2
15960,9,9,2
15974,9,9,3
15976,2,2,2
15984,12,12,7
15987,4,4,2
15995,10,10,3
15996,3,3,2
16015,3,3,3
16017,13,13,4
16022,8,8,2
1603,7,7,2
16035,9,9,2
16043,8,8,3
16083,11,11,2
16089,6,6,2
1610,7,7,2
16118,22,22,9
16135,14,14,5
16139,10,10,3
16153,10,10,2
16161,8,8,2
16164,8,8,3
16165,2,2,2
16178,8,8,2
16179,9,9,2
16182,25,25,2
16192,12,12,3
16210,8,8,3
16219,17,17,5
16244,29,29,7
16251,4,4,4
16292,10,10,2
16300,11,11,5
16316,9,9,3
16319,8,8,2
16325,7,7,2
16328,15,15,3
16332,11,11,3
16333,10,10,3
16334,10,10,4
16335,2,2,2
16337,6,6,2
16344,9,9,3
16346,4,4,2
16351,13,13,4
16395,5,5,3
1640,8,8,2
16415,5,5,4
16419,8,8,2
1644,11,11,2
16454,8,8,2
1646,11,11,2
16473,7,7,4
16474,3,3,3
16487,8,8,2
1649,7,7,2
16497,9,9,3
16504,7,7,2
16505,19,19,6
16519,8,8,2
16522,14,14,3
16523,2,2,2
16525,2,2,2
16526,4,4,4
16527,2,2,2
16532,10,10,3
16534,7,7,2
16539,13,13,2
16544,15,15,3
16547,11,11,4
16549,13,13,5
16552,8,8,2
16557,18,18,6
16562,10,10,2
16568,11,11,3
16581,11,11,3
16586,7,7,2
16595,7,7,2
16613,9,9,2
16615,6,6,2
16616,7,7,3
16620,12,12,2
16622,9,9,4
16628,10,10,3
16631,10,10,2
16637,11,11,3
16638,14,14,4
1667,8,8,2
16670,16,16,6
16673,13,13,5
16674,2,2,2
16676,3,3,2
16682,8,8,3
16684,9,9,3
16703,6,6,2
16713,11,11,2
16718,3,3,2
16726,8,8,2
16732,14,14,4
16749,9,9,2
16753,10,10,4
16755,12,12,3
16759,13,13,5
16764,3,3,2
16769,15,15,2
16770,2,2,2
16773,16,16,7
16776,5,5,4
16778,3,3,2
16779,2,2,2
16785,7,7,2
16810,9,9,3
16822,16,16,4
16824,11,11,4
16825,8,8,2
16848,4,4,2
16850,10,10,2
16852,7,7,2
16859,4,4,2
1686,7,7,2
16860,3,3,2
16862,2,2,2
16864,2,2,2
16874,8,8,2
1689,8,8,2
16903,8,8,2
16943,8,8,4
16947,2,2,2
16949,2,2,2
16966,6,6,2
16972,10,10,2
17000,10,10,4
1701,8,8,2
17016,8,8,2
1702,2,2,2
17058,9,9,2
1707,2,2,2
17074,19,19,2
17085,7,7,2
17094,8,8,2
17116,8,8,2
17118,11,11,2
17121,6,6,2
17139,7,7,2
17159,2,2,2
17163,8,8,3
17164,7,7,2
17169,2,2,2
17170,2,2,2
17195,6,6,2
17199,7,7,2
172,3,3,2
1720,7,7,2
17208,10,10,2
17209,7,7,2
17223,8,8,2
17255,11,11,3
17288,7,7,2
17289,9,9,2
1731,8,8,3
17329,10,10,2
17334,8,8,3
17335,9,9,2
17354,16,16,2
17357,2,2,2
17369,2,2,2
17379,7,7,2
17391,15,15,4
17393,7,7,2
17416,6,6,2
17425,7,7,2
17449,11,11,5
1745,2,2,2
1746,7,7,2
17473,8,8,2
17486,11,11,2
17496,9,9,2
17497,8,8,4
17498,12,12,3
17513,9,9,2
17526,7,7,2
17563,14,14,2
17573,8,8,2
17575,5,5,2
17579,10,10,3
17582,12,12,5
17588,7,7,2
1759,9,9,4
1760,7,7,2
17605,8,8,2
1761,8,8,2
17662,22,22,4
1767,8,8,2
17688,6,6,2
1772,7,7,4
1773,8,8,3
17731,9,9,2
17733,8,8,2
17758,9,9,3
17769,7,7,2
1782,8,8,2
1783,7,7,3
17835,9,9,2
17844,8,8,3
1785,8,8,2
17867,2,2,2
17870,7,7,2
17890,7,7,2
17909,8,8,2
17914,8,8,2
17933,8,8,2
17937,8,8,2
17953,10,10,2
17968,7,7,2
17977,7,7,2
17992,10,10,3
180,14,14,6
18009,10,10,2
18016,8,8,2
1802,9,9,2
18033,8,8,2
18039,8,8,2
18064,10,10,2
18071,7,7,2
18079,12,12,6
1813,16,16,4
1815,16,16,3
18172,4,4,2
1819,7,7,2
18197,8,8,2
18206,10,10,2
18208,8,8,2
18222,14,14,2
1823,6,6,2
18262,11,11,3
1827,7,7,2
18271,8,8,2
18274,14,14,2
18285,9,9,2
1829,8,8,3
18290,8,8,2
183,6,6,2
1830,9,9,2
18308,9,9,2
18317,9,9,3
18318,10,10,3
18321,5,5,2
18336,8,8,3
18345,10,10,2
18371,8,8,2
18395,10,10,2
18397,11,11,2
18403,7,7,2
18404,8,8,3
18408,7,7,2
18453,12,12,3
18455,16,16,5
18456,10,10,2
1846,7,7,2
18464,7,7,2
18467,9,9,3
18477,14,14,2
18496,11,11,4
18498,15,15,2
18515,9,9,3
18531,12,12,2
1855,10,10,2
1857,10,10,4
18573,13,13,3
18581,14,14,6
18597,8,8,2
18617,8,8,2
1862,2,2,2
18626,10,10,2
18638,7,7,2
18641,10,10,2
18642,10,10,2
18646,2,2,2
1867,11,11,4
18704,9,9,2
18707,7,7,2
18717,7,7,2
1872,9,9,2
1874,8,8,2
1877,9,9,2
18770,7,7,2
18773,8,8,2
18774,10,10,2
1881,7,7,2
1884,8,8,2
18851,18,18,3
18860,2,2,2
1888,8,8,2
1889,12,12,2
18911,16,16,5
18912,15,15,5
18913,5,5,2
18914,9,9,4
18947,5,5,2
18952,22,22,6
18955,46,46,15
18957,7,7,2
18958,8,8,3
1896,8,8,3
18961,12,12,3
18973,17,17,4
18975,16,16,6
18992,12,12,2
1900,10,10,3
19010,9,9,2
19025,8,8,2
19026,9,9,2
19029,7,7,2
19036,9,9,4
19037,8,8,3
19038,8,8,2
19039,7,7,2
1904,10,10,2
19041,9,9,4
19042,9,9,3
19043,11,11,2
19044,8,8,2
19045,9,9,3
19053,13,13,3
19074,12,12,3
19084,19,19,3
19086,8,8,3
19096,7,7,2
19105,9,9,3
19107,13,13,3
19110,6,6,2
19111,10,10,2
19112,6,6,2
19114,13,13,2
19115,17,17,4
19118,10,10,3
19121,7,7,3
19131,12,12,2
19133,13,13,6
19138,15,15,2
19139,7,7,2
19150,11,11,2
19154,8,8,2
19156,10,10,3
19159,13,13,4
19165,10,10,2
19178,12,12,4
19179,2,2,2
19182,20,20,6
19187,10,10,2
19189,20,20,6
1919,9,9,2
19219,14,14,2
19247,8,8,2
19291,13,13,2
19294,8,8,3
19297,10,10,2
193,9,9,2
19332,3,3,2
19358,12,12,2
19425,14,14,2
19433,10,10,4
1946,8,8,2
1948,12,12,5
19481,8,8,2
19494,8,8,2
19497,15,15,2
19557,8,8,2
19604,35,35,3
19640,6,6,2
19643,13,13,3
19649,8,8,2
19656,14,14,2
19674,13,13,3
19679,6,6,3
19682,2,2,2
19686,14,14,2
19690,2,2,2
19770,11,11,2
19771,7,7,2
19779,24,24,9
19803,7,7,2
19816,11,11,2
19819,8,8,2
1983,8,8,2
19846,7,7,2
19854,21,21,3
19870,7,7,2
19873,8,8,2
19877,8,8,2
19880,7,7,2
19885,7,7,2
1989,12,12,2
19891,8,8,2
19900,8,8,2
19909,8,8,2
19982,11,11,3
19984,16,16,5
19991,7,7,2
20012,12,12,2
20013,8,8,2
20027,8,8,2
20043,7,7,2
20048,8,8,2
20063,7,7,2
20090,11,11,2
20091,11,11,2
20092,7,7,2
20109,8,8,2
20113,11,11,2
20118,8,8,2
20134,9,9,3
20141,12,12,3
20152,8,8,2
20181,7,7,2
20183,11,11,4
20184,8,8,2
20185,9,9,3
2019,9,9,2
20200,11,11,4
20204,10,10,2
20206,7,7,2
20209,9,9,4
20210,15,15,2
20225,15,15,2
20237,10,10,2
20239,9,9,2
20245,7,7,2
20270,11,11,2
20272,13,13,4
20289,13,13,5
20313,7,7,2
20333,10,10,3
20335,6,6,2
20338,11,11,5
20364,11,11,4
20366,7,7,2
20401,8,8,2
20404,8,8,2
20409,8,8,2
20416,10,10,2
20417,19,19,3
20421,8,8,2
20439,4,4,2
20458,9,9,2
20459,15,15,3
20469,8,8,3
20471,9,9,3
20487,7,7,2
20490,8,8,2
20491,8,8,2
20492,12,12,2
20498,10,10,3
20506,11,11,3
20509,11,11,5
2051,9,9,2
20515,7,7,2
20525,9,9,4
20530,7,7,2
20549,8,8,2
20561,8,8,2
2057,8,8,2
20575,6,6,2
20576,10,10,3
20592,9,9,3
2060,8,8,2
20611,15,15,4
20613,15,15,5
20615,2,2,2
20621,4,4,2
20625,10,10,3
20628,8,8,2
20632,7,7,2
20647,7,7,2
20653,12,12,3
2066,7,7,2
20679,7,7,2
20692,9,9,4
20704,9,9,2
20706,6,6,3
20708,9,9,3
20736,19,19,6
2074,8,8,2
20747,15,15,4
20752,2,2,2
20755,2,2,2
20772,2,2,2
20773,7,7,3
20775,4,4,3
20781,7,7,3
20801,15,15,3
20806,47,47,12
20808,4,4,3
20809,3,3,2
20810,8,8,2
20815,2,2,2
20822,2,2,2
20834,7,7,3
20863,20,20,8
20864,88,88,23
20878,19,19,6
20881,11,11,3
20882,2,2,2
20883,2,2,2
20894,8,8,3
20903,3,3,2
20913,20,20,5
20917,8,8,2
20925,8,8,3
20927,9,9,2
20944,17,17,5
2095,11,11,3
20956,3,3,3
20960,2,2,2
20987,7,7,2
20989,12,12,2
20995,10,10,2
20998,7,7,3
21004,8,8,2
2101,7,7,2
21013,22,22,6
21014,12,12,3
21015,2,2,2
21022,2,2,2
21023,14,14,4
21090,9,9,2
21097,4,4,2
21098,10,10,2
211,20,20,7
21118,7,7,2
21128,2,2,2
21138,6,6,2
21176,3,3,2
21178,16,16,2
21198,10,10,2
21200,23,23,7
21214,2,2,2
21218,6,6,2
21244,3,3,3
21246,7,7,2
2125,9,9,3
21251,7,7,2
21274,2,2,2
21292,8,8,3
21308,16,16,4
21310,12,12,2
21332,13,13,5
21337,12,12,4
21341,2,2,2
21343,12,12,2
21351,9,9,3
21356,15,15,4
21358,2,2,2
21359,20,20,7
21362,3,3,3
21365,9,9,2
21366,4,4,2
21368,10,10,3
21372,8,8,3
21375,8,8,2
21377,2,2,2
21383,11,11,4
21394,7,7,3
21414,30,30,6
21429,2,2,2
2145,8,8,2
21458,8,8,2
2147,8,8,3
21475,10,10,4
21478,15,15,7
21480,12,12,4
21481,26,26,8
21496,10,10,3
21498,8,8,3
21517,15,15,2
21522,14,14,3
21531,7,7,2
21551,7,7,2
2156,7,7,2
2158,2,2,2
21596,3,3,2
2160,3,3,2
2161,8,8,3
21620,11,11,4
21626,6,6,2
21628,9,9,2
21648,7,7,2
21652,8,8,3
21660,8,8,2
21662,9,9,2
21663,6,6,3
21672,2,2,2
21681,3,3,2
21688,7,7,2
21719,6,6,2
2172,17,17,5
21720,7,7,2
21725,2,2,2
21728,3,3,3
21732,4,4,2
21739,2,2,2
21746,3,3,2
21755,14,14,5
21756,7,7,2
21757,11,11,4
21768,2,2,2
21779,18,18,3
21781,9,9,2
21784,7,7,2
2179,13,13,2
21794,28,28,3
2180,3,3,3
21803,6,6,2
21805,12,12,3
2181,7,7,2
21814,8,8,2
21815,15,15,3
21818,7,7,2
21821,8,8,2
21825,10,10,4
21833,8,8,2
21844,11,11,4
21855,6,6,2
21857,14,14,4
21862,9,9,3
21884,7,7,2
21886,9,9,2
21903,7,7,2
21911,7,7,2
21912,7,7,2
21913,7,7,2
21917,10,10,2
2193,14,14,3
2196,3,3,2
21973,11,11,3
21974,4,4,3
2199,13,13,2
21994,11,11,3
22010,9,9,3
2204,9,9,2
22041,9,9,2
22043,10,10,2
22053,2,2,2
22066,9,9,2
22067,12,12,2
22072,8,8,2
22073,11,11,5
22089,8,8,2
22099,10,10,2
22118,12,12,2
2214,9,9,3
22146,12,12,2
22147,17,17,2
2215,9,9,2
22150,11,11,2
22165,8,8,2
22181,3,3,3
22194,2,2,2
2220,13,13,4
22207,5,5,4
22216,12,12,2
22221,8,8,4
22224,7,7,2
2223,2,2,2
22234,7,7,2
22242,7,7,2
22250,2,2,2
2226,3,3,3
22302,17,17,2
22312,2,2,2
22326,2,2,2
22348,8,8,2
22374,7,7,2
22375,13,13,2
22376,10,10,4
22395,6,6,2
2240,5,5,2
22409,7,7,2
22410,7,7,2
22415,8,8,2
22419,8,8,2
22435,10,10,3
2244,7,7,2
22459,8,8,2
2246,10,10,2
22472,2,2,2
22474,7,7,2
22485,7,7,2
22494,7,7,2
22517,7,7,2
22544,7,7,2
22545,8,8,2
22592,8,8,2
22593,7,7,2
22595,7,7,2
22600,6,6,2
22631,7,7,2
22632,7,7,2
22646,7,7,2
22671,7,7,2
22691,33,33,13
22696,10,10,2
22699,7,7,2
2270,7,7,2
2271,7,7,2
22720,11,11,2
22721,8,8,2
22753,9,9,3
22773,3,3,3
22780,5,5,2
22785,2,2,2
22817,8,8,2
22847,12,12,2
22859,8,8,2
22875,15,15,2
22879,7,7,2
22880,7,7,2
22881,8,8,2
22905,12,12,6
22916,7,7,2
22920,7,7,2
22963,8,8,2
22970,7,7,2
2298,7,7,2
22997,8,8,3
22998,8,8,3
23007,7,7,2
23009,7,7,2
23027,13,13,4
23038,12,12,4
23042,11,11,3
23080,8,8,2
2309,8,8,2
23102,7,7,2
23106,9,9,2
23157,11,11,2
23169,8,8,2
23199,7,7,2
2320,14,14,4
23201,3,3,2
23203,10,10,5
23207,11,11,2
2321,9,9,3
23210,7,7,2
23225,10,10,2
23229,2,2,2
2328,8,8,2
23286,8,8,2
23287,7,7,2
2329,12,12,3
23305,9,9,3
23313,7,7,2
23327,7,7,2
23386,7,7,2
2343,7,7,2
23430,3,3,2
23450,17,17,2
23457,8,8,2
23461,7,7,2
23473,9,9,4
235,13,13,4
2351,2,2,2
23510,7,7,2
23561,8,8,2
2357,9,9,2
23578,7,7,2
23587,3,3,3
23590,2,2,2
23601,7,7,2
23648,7,7,2
23689,7,7,2
23707,8,8,3
23708,7,7,3
23738,10,10,3
23742,10,10,2
23744,10,10,2
23753,4,4,2
23755,9,9,2
23756,8,8,2
23760,10,10,2
23767,8,8,2
23790,7,7,2
23800,8,8,2
23801,4,4,2
23812,9,9,4
23841,8,8,2
23847,8,8,2
23849,11,11,3
23851,4,4,3
23852,11,11,4
23875,13,13,5
23876,2,2,2
23945,7,7,2
23946,10,10,2
23949,18,18,2
2397,3,3,2
23971,10,10,3
24010,8,8,3
24019,12,12,2
2406,2,2,2
2407,3,3,2
2408,11,11,4
24089,6,6,2
2409,2,2,2
24092,6,6,2
24094,7,7,2
2411,2,2,2
24114,9,9,3
24158,9,9,3
24174,7,7,2
24181,8,8,3
24206,12,12,2
24231,8,8,2
24234,9,9,2
24241,8,8,3
24243,9,9,2
24261,7,7,2
24279,14,14,5
2428,3,3,2
24282,7,7,2
24309,7,7,2
2431,11,11,4
24330,8,8,2
2434,2,2,2
24346,7,7,2
24359,11,11,2
24364,7,7,2
24365,8,8,2
24369,8,8,2
24372,2,2,2
24408,8,8,2
24417,7,7,2
24420,7,7,2
24438,8,8,3
24441,16,16,3
24448,9,9,4
2445,6,6,2
24479,7,7,2
2448,8,8,2
2449,8,8,2
24524,7,7,2
2453,4,4,2
24534,3,3,2
24560,16,16,4
24564,2,2,2
24567,10,10,3
24569,3,3,2
24576,15,15,2
24579,2,2,2
24580,11,11,3
24581,11,11,2
24590,10,10,2
24607,8,8,3
24634,10,10,2
24652,35,35,7
24653,3,3,2
2466,8,8,2
24686,9,9,4
2469,13,13,2
24710,3,3,2
24714,12,12,4
24738,8,8,2
24805,8,8,2
2481,8,8,2
24814,9,9,2
24817,10,10,2
24830,2,2,2
24832,7,7,2
24839,6,6,2
2486,11,11,2
24868,7,7,3
24869,7,7,2
24873,8,8,2
24881,11,11,2
24918,7,7,2
2492,7,7,2
24943,8,8,2
24947,7,7,2
24956,7,7,2
2496,22,22,7
24963,13,13,6
2497,8,8,2
