BADGE,OLD_CLUSTER_SIZE,NEW_CLUSTER_SIZE,GAINED_PEERS,LOST_PEERS,JACCARD_PEERS
1065420,20,6,2,16,0.1429
1065421,10,9,5,6,0.2143
1065422,10,9,5,6,0.2143
1065423,10,9,5,6,0.2143
1065424,10,9,5,6,0.2143
1065426,1,9,8,0,0.0
1065427,53,8,0,45,0.1346
1065428,53,8,0,45,0.1346
1065430,1,11,10,0,0.0
1065432,38,10,3,31,0.15
1065433,13,8,0,5,0.5833
1065435,13,8,0,5,0.5833
1065436,13,8,0,5,0.5833
1065437,27,9,5,23,0.0968
1065438,27,9,5,23,0.0968
1065439,27,7,2,22,0.1429
1065440,27,7,2,22,0.1429
1065442,13,5,0,8,0.3333
1065444,13,8,0,5,0.5833
1065445,14,4,0,10,0.2308
1065447,14,6,0,8,0.3846
1065448,14,6,0,8,0.3846
1065449,1,8,7,0,0.0
1065451,8,8,1,1,0.75
1065452,8,8,1,1,0.75
1065456,4,10,7,1,0.2
1065457,1,9,8,0,0.0
1065458,27,6,1,22,0.1481
1065459,27,9,5,23,0.0968
1065460,27,9,5,23,0.0968
1065461,1,16,15,0,0.0
1065462,27,6,1,22,0.1481
1065463,27,16,4,15,0.3667
1065464,27,16,4,15,0.3667
1065465,27,16,4,15,0.3667
1065466,27,16,4,15,0.3667
1065467,1,16,15,0,0.0
1065468,27,6,1,22,0.1481
1065470,27,16,4,15,0.3667
1065471,27,16,4,15,0.3667
1065472,27,16,4,15,0.3667
1065473,13,8,0,5,0.5833
1065474,4,9,5,0,0.375
1065475,4,9,5,0,0.375
1065476,13,8,0,5,0.5833
1065477,1,16,15,0,0.0
1065478,27,16,4,15,0.3667
1065479,27,6,1,22,0.1481
1065481,1,7,6,0,0.0
1065482,27,7,2,22,0.1429
1065484,27,7,2,22,0.1429
1065485,27,1,0,26,0.0
1065486,27,16,4,15,0.3667
1065487,3,4,1,0,0.6667
1065488,1,7,6,0,0.0
1065502,10,1,0,9,0.0
1065503,6,4,0,2,0.6
1065511,7,1,0,6,0.0
1065512,7,5,0,2,0.6667
1065513,8,1,0,7,0.0
1065514,8,2,0,6,0.1429
1065515,8,1,0,7,0.0
1065524,7,8,1,0,0.8571
1065537,9,8,0,1,0.875
1065538,9,1,0,8,0.0
1065539,9,8,0,1,0.875
1065540,9,8,0,1,0.875
1065545,17,10,4,11,0.25
1065546,17,10,4,11,0.25
1065547,17,10,4,11,0.25
1065548,17,3,0,14,0.125
1065549,1,8,7,0,0.0
1065552,7,8,1,0,0.8571
1065554,7,8,1,0,0.8571
1065555,7,8,1,0,0.8571
1065556,7,8,1,0,0.8571
1065573,7,8,1,0,0.8571
1065574,1,8,7,0,0.0
1065575,7,8,1,0,0.8571
1065576,7,8,1,0,0.8571
1065577,8,2,0,6,0.1429
1065578,8,3,0,5,0.2857
1065579,8,3,0,5,0.2857
1065580,8,3,0,5,0.2857
1065594,14,6,0,8,0.3846
1065596,14,6,0,8,0.3846
1065599,7,7,1,1,0.7143
1065601,17,3,0,14,0.125
1065602,17,10,4,11,0.25
1065604,17,10,4,11,0.25
1065605,19,6,0,13,0.2778
1065607,7,8,1,0,0.8571
1065615,8,9,2,1,0.6667
1065616,8,9,2,1,0.6667
1065624,17,8,0,9,0.4375
1065625,17,8,0,9,0.4375
1065626,17,8,0,9,0.4375
1065628,17,8,0,9,0.4375
1065630,17,10,4,11,0.25
1065633,19,6,0,13,0.2778
1065634,19,6,0,13,0.2778
1065635,19,6,0,13,0.2778
1065636,19,6,0,13,0.2778
1065637,7,8,1,0,0.8571
1065638,7,8,1,0,0.8571
1065639,19,6,0,13,0.2778
1065640,7,8,1,0,0.8571
1065642,20,7,1,14,0.25
1065644,20,7,1,14,0.25
1065647,30,6,0,24,0.1724
1065648,30,6,0,24,0.1724
1065649,19,6,0,13,0.2778
1065653,9,8,0,1,0.875
1065654,9,8,0,1,0.875
1065655,9,8,0,1,0.875
1065656,9,8,0,1,0.875
1065657,8,2,0,6,0.1429
1065658,10,7,0,3,0.6667
1065660,10,7,0,3,0.6667
1065661,19,6,0,13,0.2778
1065662,19,6,0,13,0.2778
1065663,19,6,0,13,0.2778
1065664,19,6,0,13,0.2778
1065666,7,8,1,0,0.8571
1065681,6,7,1,0,0.8333
1065684,6,7,1,0,0.8333
1065687,7,1,0,6,0.0
1065690,6,1,0,5,0.0
1065691,6,2,0,4,0.2
1065692,6,3,0,3,0.4
1065697,9,3,0,6,0.25
1065698,9,3,0,6,0.25
1065705,8,9,1,0,0.875
1065706,8,9,1,0,0.875
1065707,8,9,1,0,0.875
1065708,8,9,1,0,0.875
1065710,8,9,1,0,0.875
1065712,8,9,1,0,0.875
1065714,15,8,0,7,0.5
1065741,6,3,0,3,0.4
1065742,6,3,0,3,0.4
1065745,6,7,1,0,0.8333
1065746,6,7,1,0,0.8333
1065747,1,7,6,0,0.0
1065754,35,10,3,28,0.1622
1065755,9,6,0,3,0.625
1065756,9,3,0,6,0.25
1065762,21,9,0,12,0.4
1065763,21,9,0,12,0.4
1065764,6,7,1,0,0.8333
1065767,6,1,0,5,0.0
1065770,6,5,0,1,0.8
1065773,1,9,8,0,0.0
1065774,8,9,1,0,0.875
1065785,7,6,0,1,0.8333
1065787,7,6,0,1,0.8333
1065788,7,6,0,1,0.8333
1065793,11,4,0,7,0.3
1065794,6,5,0,1,0.8
1065795,11,4,0,7,0.3
1065796,11,4,0,7,0.3
1065799,11,4,0,7,0.3
1065801,7,6,0,1,0.8333
1065804,7,6,0,1,0.8333
1065806,6,5,0,1,0.8
1065808,6,5,0,1,0.8
1065809,8,8,1,1,0.75
1065811,9,8,0,1,0.875
1065812,9,8,0,1,0.875
1065813,9,2,0,7,0.125
1065814,9,8,2,3,0.5
1065816,9,8,2,3,0.5
1065818,40,19,3,24,0.3571
1065820,3,4,1,0,0.6667
1065821,21,7,0,14,0.3
1065822,21,5,0,16,0.2
1065823,21,5,0,16,0.2
1065824,21,5,0,16,0.2
1065842,11,7,0,4,0.6
1065843,6,5,0,1,0.8
1065845,6,4,0,2,0.6
1065846,6,4,0,2,0.6
1065849,21,7,0,14,0.3
1065850,8,7,1,2,0.625
1065852,21,7,0,14,0.3
1065857,13,8,1,6,0.4615
1065861,9,1,0,8,0.0
1065862,6,4,0,2,0.6
1065863,9,8,0,1,0.875
1065864,9,8,0,1,0.875
1065865,21,9,0,12,0.4
1065866,21,9,0,12,0.4
1065867,21,9,0,12,0.4
1065868,21,9,0,12,0.4
1065870,9,7,0,2,0.75
1065871,9,7,0,2,0.75
1065872,9,8,0,1,0.875
1065873,10,7,0,3,0.6667
1065875,10,7,0,3,0.6667
1065877,7,5,0,2,0.6667
1065880,7,2,0,5,0.1667
1065881,12,7,1,6,0.4167
1065882,12,7,1,6,0.4167
1065883,12,7,1,6,0.4167
1065884,12,7,1,6,0.4167
1065893,10,1,0,9,0.0
1065894,10,9,0,1,0.8889
1065896,10,9,0,1,0.8889
1065897,9,5,0,4,0.5
1065898,10,9,0,1,0.8889
1065899,9,5,0,4,0.5
1065901,10,11,1,0,0.9
1065902,10,11,1,0,0.9
1065903,10,11,1,0,0.9
1065904,10,11,1,0,0.9
1065905,38,4,0,34,0.0811
1065907,38,4,0,34,0.0811
1065909,7,5,0,2,0.6667
1065911,7,5,0,2,0.6667
1065912,7,5,0,2,0.6667
1065913,9,4,0,5,0.375
1065914,9,5,0,4,0.5
1065918,7,5,0,2,0.6667
1065919,7,5,0,2,0.6667
1065921,9,5,0,4,0.5
1065922,10,9,0,1,0.8889
1065924,10,9,0,1,0.8889
1065934,38,1,0,37,0.0
1065935,38,11,2,29,0.2051
1065947,11,7,0,4,0.6
1065948,11,7,0,4,0.6
1065949,1,7,6,0,0.0
1065951,12,7,1,6,0.4167
1065952,12,7,1,6,0.4167
1065953,8,6,0,2,0.7143
1065954,8,6,0,2,0.7143
1065955,8,6,0,2,0.7143
1065956,8,6,0,2,0.7143
1065959,11,18,7,0,0.5882
1065967,7,5,0,2,0.6667
1065974,12,13,2,1,0.7692
1065976,12,13,2,1,0.7692
1065977,30,6,0,24,0.1724
1065978,30,6,0,24,0.1724
1065979,30,6,0,24,0.1724
1065980,30,6,0,24,0.1724
1065981,30,3,0,27,0.069
1065982,1,7,6,0,0.0
1065983,7,1,0,6,0.0
1065984,7,7,1,1,0.7143
1065985,17,1,0,16,0.0
1065986,17,16,1,2,0.8235
1065987,17,1,0,16,0.0
1065988,17,16,1,2,0.8235
1065990,12,13,2,1,0.7692
1065992,12,13,2,1,0.7692
1065993,30,6,0,24,0.1724
1065995,30,6,0,24,0.1724
1065996,30,1,0,29,0.0
1065997,30,8,0,22,0.2414
1065999,7,7,1,1,0.7143
1066000,30,8,0,22,0.2414
1066001,10,13,3,0,0.75
1066005,30,8,0,22,0.2414
1066006,30,8,0,22,0.2414
1066007,30,8,0,22,0.2414
1066008,30,8,0,22,0.2414
1066009,10,11,1,0,0.9
1066010,10,11,1,0,0.9
1066012,10,11,1,0,0.9
1066013,7,7,1,1,0.7143
1066015,7,7,1,1,0.7143
1066016,7,7,1,1,0.7143
1066022,12,13,2,1,0.7692
1066029,30,3,0,27,0.069
1066030,30,3,0,27,0.069
1066031,10,11,1,0,0.9
1066032,30,1,0,29,0.0
1066042,10,11,1,0,0.9
1066043,10,11,1,0,0.9
1066044,10,11,1,0,0.9
1066049,2,13,11,0,0.0833
1066050,2,13,11,0,0.0833
1066053,1,11,10,0,0.0
1066054,10,11,1,0,0.9
1066055,30,8,0,22,0.2414
1066056,10,11,1,0,0.9
1066057,30,8,0,22,0.2414
1066066,14,3,0,11,0.1538
1066068,14,3,0,11,0.1538
1066077,14,4,0,10,0.2308
1066078,14,4,0,10,0.2308
1066080,14,4,0,10,0.2308
1066093,21,6,0,15,0.25
1066094,21,6,0,15,0.25
1066095,21,6,0,15,0.25
1066096,21,6,1,16,0.1905
1066101,10,7,0,3,0.6667
1066102,10,7,0,3,0.6667
1066103,10,7,0,3,0.6667
1066104,21,9,0,12,0.4
1066109,8,9,1,0,0.875
1066110,8,9,1,0,0.875
1066111,8,9,1,0,0.875
1066114,4,2,0,2,0.3333
1066118,7,2,0,5,0.1667
1066119,7,2,0,5,0.1667
1066120,7,3,0,4,0.3333
1066122,6,13,8,1,0.3077
1066123,6,13,8,1,0.3077
1066125,8,9,1,0,0.875
1066126,10,9,8,9,0.0
1066127,8,9,1,0,0.875
1066128,8,9,1,0,0.875
1066129,6,5,0,1,0.8
1066131,6,5,0,1,0.8
1066133,21,6,1,16,0.1905
1066134,21,6,1,16,0.1905
1066135,1,6,5,0,0.0
1066136,21,6,1,16,0.1905
1066137,21,1,0,20,0.0
1066138,21,6,0,15,0.25
1066139,21,6,0,15,0.25
1066140,21,6,0,15,0.25
1066145,21,9,0,12,0.4
1066146,21,9,0,12,0.4
1066147,21,9,0,12,0.4
1066148,21,9,0,12,0.4
1066149,6,7,1,0,0.8333
1066152,10,13,5,2,0.5
1066156,8,9,1,0,0.875
1066160,1,7,6,0,0.0
1066165,6,7,1,0,0.8333
1066166,2,4,2,0,0.3333
1066168,2,4,2,0,0.3333
1066173,1,2,1,0,0.0
1066174,1,2,1,0,0.0
1066175,1,8,7,0,0.0
1066176,6,8,2,0,0.7143
1066177,6,7,1,0,0.8333
1066178,6,7,1,0,0.8333
1066179,1,7,6,0,0.0
1066183,6,7,1,0,0.8333
1066186,6,8,2,0,0.7143
1066189,6,8,2,0,0.7143
1066190,2,1,0,1,0.0
1066191,8,9,1,0,0.875
1066194,1,8,7,0,0.0
1066202,4,5,1,0,0.75
1066204,1,5,4,0,0.0
1066206,8,9,1,0,0.875
1066210,16,7,0,9,0.4
1066213,6,7,1,0,0.8333
1066216,6,7,1,0,0.8333
1066220,8,9,1,0,0.875
1066222,1,2,1,0,0.0
1066223,1,2,1,0,0.0
1066229,8,1,0,7,0.0
1066230,8,7,0,1,0.8571
1066231,8,7,0,1,0.8571
1066232,8,7,0,1,0.8571
1066233,6,8,2,0,0.7143
1066236,6,8,2,0,0.7143
1066237,9,7,0,2,0.75
1066238,9,7,0,2,0.75
1066239,9,1,0,8,0.0
1066240,9,7,0,2,0.75
1066246,8,7,0,1,0.8571
1066247,8,7,0,1,0.8571
1066248,6,8,2,0,0.7143
1066249,2,1,0,1,0.0
1066250,4,5,1,0,0.75
1066253,9,10,1,0,0.8889
1066254,1,5,4,0,0.0
1066256,1,5,4,0,0.0
1066258,1,6,5,0,0.0
1066261,10,8,0,2,0.7778
1066263,8,7,1,2,0.625
1066269,14,6,0,8,0.3846
1066270,14,6,0,8,0.3846
1066271,14,6,0,8,0.3846
1066272,14,6,0,8,0.3846
1066277,16,16,2,2,0.7647
1066278,16,16,2,2,0.7647
1066279,16,16,2,2,0.7647
1066281,2,9,7,0,0.125
1066282,8,9,2,1,0.6667
1066283,2,9,7,0,0.125
1066284,8,9,2,1,0.6667
1066287,10,8,0,2,0.7778
1066289,8,7,0,1,0.8571
1066290,7,8,1,0,0.8571
1066291,8,9,1,0,0.875
1066292,8,7,0,1,0.8571
1066295,16,16,2,2,0.7647
1066296,16,16,2,2,0.7647
1066309,9,8,0,1,0.875
1066310,6,10,4,0,0.5556
1066311,3,10,8,1,0.1
1066312,10,7,0,3,0.6667
1066313,19,6,0,13,0.2778
1066314,19,7,0,12,0.3333
1066315,7,8,1,0,0.8571
1066316,19,7,0,12,0.3333
1066317,19,7,0,12,0.3333
1066318,19,7,0,12,0.3333
1066319,19,7,0,12,0.3333
1066320,19,7,0,12,0.3333
1066321,1,16,15,0,0.0
1066322,16,16,2,2,0.7647
1066323,16,16,2,2,0.7647
1066324,16,16,2,2,0.7647
1066328,14,6,0,8,0.3846
1066334,14,6,0,8,0.3846
1066337,14,4,0,10,0.2308
1066338,17,3,0,14,0.125
1066339,36,6,0,30,0.1429
1066342,10,7,0,3,0.6667
1066344,8,9,2,1,0.6667
1066346,8,9,2,1,0.6667
1066347,8,1,0,7,0.0
1066348,8,9,2,1,0.6667
1066349,10,8,0,2,0.7778
1066350,10,8,0,2,0.7778
1066351,10,8,0,2,0.7778
1066352,10,8,0,2,0.7778
1066355,3,1,0,2,0.0
1066356,3,2,0,1,0.5
1066368,18,6,0,12,0.2941
1066377,18,6,0,12,0.2941
1066379,18,6,0,12,0.2941
1066381,10,5,0,5,0.4444
1066389,18,6,0,12,0.2941
1066393,18,6,0,12,0.2941
1066394,18,7,0,11,0.3529
1066395,18,6,0,12,0.2941
1066396,18,7,0,11,0.3529
1066401,18,7,0,11,0.3529
1066409,3,1,0,2,0.0
1066410,3,2,0,1,0.5
1066411,3,2,0,1,0.5
1066417,18,7,0,11,0.3529
1066418,18,7,0,11,0.3529
1066419,18,7,0,11,0.3529
1066436,6,10,4,0,0.5556
1066442,18,7,0,11,0.3529
1066445,13,3,0,10,0.1667
1066446,3,1,0,2,0.0
1066447,13,3,0,10,0.1667
1066449,13,6,0,7,0.4167
1066450,13,6,0,7,0.4167
1066453,6,10,4,0,0.5556
1066454,6,10,4,0,0.5556
1066455,6,10,4,0,0.5556
1066456,3,10,8,1,0.1
1066460,9,7,0,2,0.75
1066465,13,6,0,7,0.4167
1066466,13,6,0,7,0.4167
1066467,13,6,0,7,0.4167
1066468,13,2,0,11,0.0833
1066470,1,10,9,0,0.0
1066471,6,10,4,0,0.5556
1066472,1,10,9,0,0.0
1066482,13,6,0,7,0.4167
1066483,13,2,0,11,0.0833
1066484,13,2,0,11,0.0833
1066486,7,5,0,2,0.6667
1066489,7,1,0,6,0.0
1066490,7,5,0,2,0.6667
1066491,14,11,0,3,0.7692
1066492,7,3,0,4,0.3333
1066493,14,11,0,3,0.7692
1066494,14,11,0,3,0.7692
1066495,14,11,0,3,0.7692
1066496,14,11,0,3,0.7692
1066509,14,11,0,3,0.7692
1066510,14,2,0,12,0.0769
1066512,14,11,0,3,0.7692
1066516,7,18,11,0,0.3529
1066522,14,11,0,3,0.7692
1066523,14,11,0,3,0.7692
1066530,14,2,0,12,0.0769
1066533,7,5,0,2,0.6667
1066535,7,1,0,6,0.0
1066538,7,3,0,4,0.3333
1066540,7,3,0,4,0.3333
1066541,38,6,0,32,0.1351
1066544,1,8,7,0,0.0
1066546,2,1,0,1,0.0
1066549,9,7,0,2,0.75
1066550,9,7,0,2,0.75
1066551,9,7,0,2,0.75
1066552,9,7,0,2,0.75
1066554,9,7,0,2,0.75
1066555,9,7,0,2,0.75
1066557,5,4,0,1,0.75
1066558,5,1,0,4,0.0
1066559,5,4,0,1,0.75
1066565,9,7,0,2,0.75
1066577,7,6,0,1,0.8333
1066578,9,7,0,2,0.75
1066579,9,7,0,2,0.75
1066580,9,2,0,7,0.125
1066581,10,3,0,7,0.2222
1066582,10,3,0,7,0.2222
1066583,10,3,0,7,0.2222
1066589,5,4,0,1,0.75
1066591,5,4,0,1,0.75
1066593,1,7,6,0,0.0
1066594,6,7,1,0,0.8333
1066595,6,7,1,0,0.8333
1066596,8,7,0,1,0.8571
1066597,8,9,1,0,0.875
1066598,6,3,0,3,0.4
1066600,12,6,0,6,0.4545
1066605,12,6,0,6,0.4545
1066606,8,9,1,0,0.875
1066607,1,9,8,0,0.0
1066608,12,1,0,11,0.0
1066610,38,6,0,32,0.1351
1066613,38,5,0,33,0.1081
1066614,38,5,0,33,0.1081
1066615,38,5,0,33,0.1081
1066616,38,5,0,33,0.1081
1066620,8,7,0,1,0.8571
1066621,38,5,0,33,0.1081
1066623,6,1,0,5,0.0
1066624,6,3,0,3,0.4
1066629,8,7,0,1,0.8571
1066630,8,1,0,7,0.0
1066633,8,7,0,1,0.8571
1066634,8,7,0,1,0.8571
1066635,8,7,0,1,0.8571
1066636,8,7,0,1,0.8571
1066637,6,7,1,0,0.8333
1066638,6,7,1,0,0.8333
1066639,6,7,1,0,0.8333
1066640,6,7,1,0,0.8333
1066654,6,3,0,3,0.4
1066669,19,7,0,12,0.3333
1066670,1,10,9,0,0.0
1066671,76,10,2,68,0.0909
1066672,35,6,1,30,0.1143
1066698,12,5,0,7,0.3636
1066699,12,5,0,7,0.3636
1066700,12,5,0,7,0.3636
1066711,12,6,0,6,0.4545
1066712,8,9,1,0,0.875
1066714,12,5,0,7,0.3636
1066715,12,5,0,7,0.3636
1066716,6,2,0,4,0.2
1066721,12,11,2,3,0.6154
1066723,12,11,2,3,0.6154
1066726,8,9,1,0,0.875
1066730,8,9,1,0,0.875
1066737,10,7,0,3,0.6667
1066738,10,7,0,3,0.6667
1066739,10,7,0,3,0.6667
1066740,10,7,0,3,0.6667
1066741,4,8,4,0,0.4286
1066743,1,8,7,0,0.0
1066744,14,8,5,11,0.1111
1066746,12,6,0,6,0.4545
1066747,12,6,0,6,0.4545
1066748,12,6,0,6,0.4545
1066749,14,10,0,4,0.6923
1066750,14,10,0,4,0.6923
1066751,3,1,0,2,0.0
1066752,14,10,0,4,0.6923
1066755,1,4,3,0,0.0
1066758,38,11,2,29,0.2051
1066759,1,11,10,0,0.0
1066760,14,8,5,11,0.1111
1066761,14,10,0,4,0.6923
1066762,14,10,0,4,0.6923
1066764,4,8,4,0,0.4286
1066765,14,10,0,4,0.6923
1066767,14,10,0,4,0.6923
1066768,14,10,0,4,0.6923
1066769,2,4,2,0,0.3333
1066772,2,4,2,0,0.3333
1066773,12,8,0,4,0.6364
1066774,1,10,9,0,0.0
1066775,8,10,2,0,0.7778
1066776,8,10,2,0,0.7778
1066777,14,10,0,4,0.6923
1066778,14,10,0,4,0.6923
1066779,38,9,2,31,0.1538
1066780,38,9,2,31,0.1538
1066793,10,11,1,0,0.9
1066794,12,6,0,6,0.4545
1066795,12,6,0,6,0.4545
1066796,4,8,4,0,0.4286
1066797,38,9,2,31,0.1538
1066799,38,9,2,31,0.1538
1066800,38,9,2,31,0.1538
1066802,11,7,0,4,0.6
1066803,11,7,0,4,0.6
1066804,11,7,0,4,0.6
1066809,10,11,1,0,0.9
1066811,38,10,9,37,0.0
1066812,12,6,0,6,0.4545
1066813,38,11,2,29,0.2051
1066814,38,11,2,29,0.2051
1066815,38,11,2,29,0.2051
1066816,38,11,2,29,0.2051
1066817,8,10,2,0,0.7778
1066818,8,10,2,0,0.7778
1066819,8,10,2,0,0.7778
1066820,8,10,2,0,0.7778
1066821,14,9,8,13,0.0
1066822,38,9,2,31,0.1538
1066823,1,9,8,0,0.0
1066824,38,9,2,31,0.1538
1066825,8,6,1,3,0.5
1066826,8,6,1,3,0.5
1066827,8,6,1,3,0.5
1066831,8,6,1,3,0.5
1066833,21,6,1,16,0.1905
1066834,21,9,0,12,0.4
1066837,21,9,0,12,0.4
1066838,21,9,0,12,0.4
1066839,10,7,0,3,0.6667
1066840,10,7,0,3,0.6667
1066841,10,1,0,9,0.0
1066842,10,7,0,3,0.6667
1066843,10,1,0,9,0.0
1066844,10,7,0,3,0.6667
1066845,10,3,0,7,0.2222
1066846,10,7,1,4,0.5
1066847,9,6,0,3,0.625
1066848,1,7,6,0,0.0
1066849,9,7,0,2,0.75
1066851,9,7,0,2,0.75
1066852,9,7,0,2,0.75
1066853,9,10,1,0,0.8889
1066854,9,10,1,0,0.8889
1066855,9,10,1,0,0.8889
1066856,9,10,1,0,0.8889
1066858,7,6,0,1,0.8333
1066859,7,6,0,1,0.8333
1066860,7,6,0,1,0.8333
1066861,7,1,0,6,0.0
1066862,6,1,0,5,0.0
1066863,7,6,0,1,0.8333
1066864,7,6,0,1,0.8333
1066865,6,1,0,5,0.0
1066867,6,5,0,1,0.8
1066868,6,5,0,1,0.8
1066869,10,7,1,4,0.5
1066870,10,7,1,4,0.5
1066871,6,5,0,1,0.8
1066872,6,5,0,1,0.8
1066873,18,16,6,8,0.3913
1066874,7,5,0,2,0.6667
1066875,1,8,7,0,0.0
1066876,6,5,0,1,0.8
1066886,38,10,3,31,0.15
1066887,4,10,7,1,0.2
1066888,21,9,0,12,0.4
1066889,35,8,1,28,0.1714
1066890,12,13,2,1,0.7692
1066892,9,7,0,2,0.75
1066897,10,7,1,4,0.5
1066899,10,7,1,4,0.5
1066900,9,6,0,3,0.625
1066901,9,10,1,0,0.8889
1066902,9,7,0,2,0.75
1066903,9,7,0,2,0.75
1066904,1,10,9,0,0.0
1066906,9,7,0,2,0.75
1066907,2,5,3,0,0.25
1066913,2,1,0,1,0.0
1066914,8,11,3,0,0.7
1066924,21,5,0,16,0.2
1066929,31,13,5,23,0.2
1066930,31,13,5,23,0.2
1066931,31,13,5,23,0.2
1066935,31,13,5,23,0.2
1066936,31,13,5,23,0.2
1066937,7,1,0,6,0.0
1066939,1,8,7,0,0.0
1066942,6,6,1,1,0.6667
1066944,6,7,1,0,0.8333
1066945,8,7,0,1,0.8571
1066946,8,7,0,1,0.8571
1066947,8,7,0,1,0.8571
1066948,8,7,0,1,0.8571
1066952,30,5,0,25,0.1379
1066957,30,5,0,25,0.1379
1066958,30,5,0,25,0.1379
1066959,30,5,0,25,0.1379
1066960,30,5,0,25,0.1379
1066965,6,5,0,1,0.8
1066966,6,1,0,5,0.0
1066967,6,5,0,1,0.8
1066969,4,2,0,2,0.3333
1066971,4,2,0,2,0.3333
1066977,30,6,0,24,0.1724
1066978,30,6,0,24,0.1724
1066979,30,6,0,24,0.1724
1066980,30,6,0,24,0.1724
1066984,6,1,0,5,0.0
1066987,6,5,0,1,0.8
1066988,6,5,0,1,0.8
1066995,8,7,0,1,0.8571
1066997,31,13,5,23,0.2
1066998,47,15,4,36,0.2
1067000,31,13,5,23,0.2
1067010,10,11,1,0,0.9
1067019,4,2,0,2,0.3333
1067021,3,1,0,2,0.0
1067022,3,1,0,2,0.0
1067023,3,1,0,2,0.0
1067024,4,2,0,2,0.3333
1067025,7,1,0,6,0.0
1067027,7,6,0,1,0.8333
1067028,7,6,0,1,0.8333
1067029,16,15,3,4,0.6111
1067030,16,15,3,4,0.6111
1067031,16,15,3,4,0.6111
1067032,16,15,3,4,0.6111
1067033,6,7,1,0,0.8333
1067037,8,7,1,2,0.625
1067038,8,2,0,6,0.1429
1067039,8,7,1,2,0.625
1067040,8,7,1,2,0.625
1067042,6,7,1,0,0.8333
1067043,3,1,0,2,0.0
1067045,16,2,0,14,0.0667
1067046,3,15,12,0,0.1429
1067048,3,15,12,0,0.1429
1067049,6,7,1,0,0.8333
1067050,7,6,0,1,0.8333
1067051,7,6,0,1,0.8333
1067052,7,6,0,1,0.8333
1067057,9,10,1,0,0.8889
1067058,9,10,1,0,0.8889
1067060,2,5,3,0,0.25
1067062,2,4,2,0,0.3333
1067063,1,7,6,0,0.0
1067073,7,6,0,1,0.8333
1067074,7,6,0,1,0.8333
1067075,7,6,0,1,0.8333
1067076,7,6,0,1,0.8333
1067078,3,2,0,1,0.5
1067082,7,4,0,3,0.5
1067085,8,7,1,2,0.625
1067086,6,7,1,0,0.8333
1067087,6,7,1,0,0.8333
1067088,6,7,1,0,0.8333
1067090,8,9,1,0,0.875
1067091,12,6,0,6,0.4545
1067092,8,9,1,0,0.875
1067094,6,7,1,0,0.8333
1067097,1,7,6,0,0.0
1067099,6,7,1,0,0.8333
1067100,7,6,0,1,0.8333
1067101,7,6,0,1,0.8333
1067103,8,7,1,2,0.625
1067104,1,7,6,0,0.0
1067105,10,9,0,1,0.8889
1067107,10,9,0,1,0.8889
1067108,10,9,0,1,0.8889
1067109,9,10,1,0,0.8889
1067110,9,10,1,0,0.8889
1067111,9,10,1,0,0.8889
1067112,1,10,9,0,0.0
1067114,21,9,0,12,0.4
1067115,21,9,0,12,0.4
1067116,21,9,0,12,0.4
1067130,6,7,1,0,0.8333
1067131,1,7,6,0,0.0
1067132,6,7,1,0,0.8333
1067133,6,7,1,0,0.8333
1067144,7,6,0,1,0.8333
1067148,11,5,0,6,0.4
1067149,4,3,0,1,0.6667
1067150,4,3,0,1,0.6667
1067151,6,4,0,2,0.6
1067152,5,4,0,1,0.75
1067153,21,8,0,13,0.35
1067154,21,8,0,13,0.35
1067156,21,8,0,13,0.35
1067157,5,4,0,1,0.75
1067158,4,3,0,1,0.6667
1067159,6,4,0,2,0.6
1067160,5,4,0,1,0.75
1067161,11,5,0,6,0.4
1067162,11,5,0,6,0.4
1067163,11,5,0,6,0.4
1067164,11,5,0,6,0.4
1067167,4,14,10,0,0.2308
1067168,21,8,0,13,0.35
1067169,11,6,0,5,0.5
1067170,11,6,0,5,0.5
1067171,11,6,0,5,0.5
1067172,11,6,0,5,0.5
1067173,6,2,0,4,0.2
1067174,6,4,0,2,0.6
1067175,6,4,0,2,0.6
1067177,21,8,0,13,0.35
1067178,21,8,0,13,0.35
1067179,21,1,0,20,0.0
1067180,21,8,0,13,0.35
1067181,7,6,1,2,0.5714
1067182,7,6,1,2,0.5714
1067183,7,6,1,2,0.5714
1067184,1,6,5,0,0.0
1067206,11,6,0,5,0.5
1067208,11,6,0,5,0.5
1067209,6,5,0,1,0.8
1067222,9,7,0,2,0.75
1067229,9,7,0,2,0.75
1067230,9,7,0,2,0.75
1067231,9,1,0,8,0.0
1067232,9,7,0,2,0.75
1067240,8,7,0,1,0.8571
1067241,9,7,0,2,0.75
1067242,9,7,0,2,0.75
1067243,9,7,0,2,0.75
1067244,9,7,0,2,0.75
1067246,9,7,0,2,0.75
1067247,9,7,0,2,0.75
1067248,9,1,0,8,0.0
1067253,9,7,0,2,0.75
1067256,8,1,0,7,0.0
1067257,8,7,0,1,0.8571
1067258,8,7,0,1,0.8571
1067259,8,7,0,1,0.8571
1067261,8,7,0,1,0.8571
1067262,8,7,0,1,0.8571
1067263,8,7,0,1,0.8571
1067265,1,4,3,0,0.0
1067270,7,1,0,6,0.0
1067271,6,1,0,5,0.0
1067272,7,3,0,4,0.3333
1067275,8,7,0,1,0.8571
1067276,8,7,0,1,0.8571
1067282,6,4,0,2,0.6
1067285,3,2,0,1,0.5
