NEW_CLUSTER,NEW_SIZE,BADGES_IN_COMMON,MERGED_FROM
11864,6,6,5
11874,7,7,2
11877,9,9,3
11883,9,9,3
1189,9,9,3
11890,6,6,2
11893,7,7,2
11898,7,7,2
1190,7,7,2
11900,7,7,2
11902,7,7,2
11908,4,4,2
11921,10,10,2
1193,7,7,2
11939,9,9,2
11946,8,8,2
1196,7,7,2
11963,2,2,2
11970,7,7,2
11972,8,8,2
11980,10,10,2
11999,6,6,2
12015,8,8,2
12038,7,7,3
12040,2,2,2
12042,11,11,2
12048,4,4,2
12058,9,9,2
12067,6,6,2
12093,6,6,3
12099,14,14,4
12107,11,11,2
12118,7,7,2
12121,9,9,3
12137,7,7,2
12141,7,7,2
12156,7,7,2
12158,9,9,2
12162,6,6,4
12163,7,7,2
12166,7,7,3
12168,9,9,2
12175,8,8,2
12177,9,9,2
12190,5,5,2
12191,8,8,2
12204,8,8,2
12207,10,10,2
12209,7,7,2
12222,10,10,2
12223,8,8,2
12225,8,8,5
12227,7,7,2
12228,8,8,2
1223,8,8,2
12232,7,7,2
12234,10,10,2
12260,7,7,2
12263,10,10,2
12293,10,10,2
12299,12,12,3
1230,8,8,3
12302,10,10,6
12307,9,9,3
12315,8,8,2
12326,8,8,2
12329,14,14,2
1234,8,8,2
12344,8,8,2
12345,2,2,2
12349,7,7,2
12356,9,9,2
1236,9,9,3
12369,7,7,4
12371,10,10,3
12372,3,3,2
12381,7,7,2
12395,7,7,2
12408,10,10,2
1242,10,10,3
12420,9,9,2
12425,7,7,2
12434,9,9,2
12437,10,10,2
12438,9,9,2
12443,8,8,2
12454,5,5,3
12455,4,4,3
12460,7,7,3
12461,10,10,2
12465,3,3,2
12466,9,9,3
12467,8,8,2
1247,7,7,2
12473,8,8,2
12479,5,5,2
1248,9,9,2
12482,11,11,2
12486,9,9,2
12497,7,7,2
12516,19,19,4
12523,12,12,2
12530,10,10,3
12539,13,13,4
12540,3,3,2
12552,8,8,2
12572,4,4,2
12574,7,7,2
12626,8,8,2
12628,8,8,2
12634,9,9,2
12637,7,7,2
12641,7,7,2
12642,5,5,4
12652,8,8,4
12654,18,18,3
12657,10,10,4
12672,9,9,2
12679,3,3,3
12695,2,2,2
12720,9,9,2
12732,6,6,2
12736,6,6,2
12744,7,7,2
12748,9,9,3
12750,9,9,2
12756,7,7,2
1276,7,7,2
12763,10,10,2
12771,6,6,2
12773,2,2,2
1278,19,19,4
12790,8,8,2
1280,12,12,6
12808,7,7,2
12820,7,7,2
12837,7,7,2
12848,8,8,2
12859,9,9,2
1288,7,7,2
12894,9,9,2
12899,10,10,4
12904,9,9,4
12906,9,9,3
12913,7,7,2
12914,11,11,3
12920,8,8,3
12921,8,8,3
12926,7,7,2
12927,11,11,2
12937,12,12,2
1295,6,6,2
12967,7,7,2
12972,8,8,2
12975,10,10,2
12976,8,8,4
12977,11,11,2
12990,7,7,2
12996,9,9,2
12997,4,4,2
13008,7,7,2
1301,14,14,2
13019,8,8,2
1302,9,9,2
13030,7,7,2
13031,7,7,2
1305,8,8,2
13051,6,6,2
13071,13,13,5
13074,8,8,2
13079,7,7,2
13086,9,9,3
13110,4,4,2
1312,8,8,2
1314,9,9,5
13141,11,11,3
13145,10,10,2
1315,9,9,2
13160,7,7,2
13182,6,6,2
13188,7,7,3
13191,10,10,2
1320,20,20,4
13219,7,7,2
1322,9,9,2
13220,7,7,2
13221,6,6,2
13237,2,2,2
13241,13,13,3
1325,7,7,2
13257,8,8,3
1326,6,6,2
13264,9,9,2
1327,2,2,2
13271,8,8,2
13275,4,4,2
13283,9,9,2
13286,14,14,11
13302,9,9,2
13308,10,10,2
13312,9,9,2
13316,7,7,2
13322,13,13,2
13345,2,2,2
13349,9,9,2
13356,8,8,2
13370,6,6,3
13375,13,13,2
13376,8,8,2
13379,5,5,2
13406,9,9,4
13407,7,7,2
13409,8,8,2
13410,7,7,2
13416,7,7,2
13430,26,26,3
13432,8,8,2
13437,9,9,3
13442,4,4,4
13455,10,10,2
13464,7,7,2
13469,6,6,2
13473,7,7,2
13480,9,9,2
13483,5,5,2
13540,9,9,2
13558,8,8,2
13656,6,6,2
13658,10,10,4
13659,14,14,2
13662,12,12,3
13669,11,11,2
13683,9,9,2
13707,5,5,2
13708,9,9,2
13725,9,9,2
13728,7,7,2
13730,10,10,2
13738,10,10,2
13744,8,8,3
13745,9,9,3
13747,9,9,3
13772,8,8,2
13775,9,9,2
1389,7,7,2
13949,10,10,3
13953,2,2,2
13956,12,12,2
13962,7,7,3
13970,8,8,2
13973,7,7,3
13974,16,16,2
13975,8,8,2
13980,8,8,2
13983,14,14,2
13987,48,48,6
13995,7,7,2
13996,11,11,2
13997,13,13,2
14000,8,8,2
14003,11,11,2
14007,8,8,2
14009,7,7,2
14010,8,8,2
14014,8,8,2
14016,8,8,2
14019,10,10,3
14027,8,8,2
14030,15,15,6
1404,8,8,2
14052,2,2,2
14059,4,4,2
14062,7,7,2
14066,11,11,3
14069,8,8,2
14071,4,4,2
14083,2,2,2
14087,9,9,2
14090,6,6,2
14092,3,3,3
14102,3,3,2
14103,7,7,2
14114,8,8,2
1412,8,8,2
14168,8,8,2
14170,2,2,2
14179,19,19,4
14216,9,9,2
1424,7,7,2
14242,9,9,2
1426,9,9,2
14261,2,2,2
14263,6,6,2
14275,4,4,2
14288,6,6,2
14309,6,6,2
14310,7,7,2
14316,8,8,3
14317,7,7,2
14319,12,12,2
14323,8,8,2
1433,18,18,7
14357,4,4,2
14365,10,10,2
14372,6,6,3
14378,2,2,2
14379,9,9,3
14385,7,7,2
14392,4,4,2
14412,12,12,3
1442,7,7,2
1443,8,8,2
14461,11,11,2
14488,8,8,2
14515,14,14,3
14522,2,2,2
14529,10,10,2
14551,9,9,2
14560,5,5,2
14563,3,3,2
14564,8,8,2
14572,10,10,3
14581,15,15,5
14588,2,2,2
14596,9,9,3
14599,10,10,2
14614,9,9,4
14625,9,9,2
14647,10,10,3
14651,7,7,2
14657,9,9,2
14670,7,7,2
14679,3,3,3
14685,3,3,2
14688,7,7,2
1469,8,8,3
14701,10,10,3
14704,12,12,3
14720,4,4,4
14724,9,9,2
14733,7,7,2
14744,2,2,2
14753,6,6,2
14759,6,6,3
14769,6,6,2
14774,7,7,2
14785,2,2,2
14791,7,7,2
14795,6,6,2
14807,7,7,2
14814,7,7,2
14815,7,7,3
14825,8,8,3
14831,6,6,2
14832,4,4,3
14833,8,8,3
1484,8,8,3
14845,7,7,3
14847,8,8,2
14848,2,2,2
14850,8,8,2
14852,4,4,2
14862,8,8,2
14866,12,12,2
1487,12,12,2
14873,9,9,2
14874,4,4,4
1488,7,7,2
14882,10,10,2
1490,9,9,3
14902,3,3,2
14906,10,10,2
14907,5,5,4
14908,2,2,2
14923,6,6,3
14926,2,2,2
1493,68,68,5
14931,4,4,3
14948,9,9,2
14962,7,7,2
14967,7,7,2
14969,8,8,2
14971,9,9,2
14982,10,10,2
14983,9,9,2
14993,6,6,2
14997,4,4,3
15001,4,4,2
15003,9,9,2
15006,10,10,2
15016,5,5,2
15036,7,7,2
15059,4,4,3
15063,7,7,2
1507,7,7,2
15081,3,3,2
15083,6,6,2
15093,8,8,2
15100,14,14,3
15102,10,10,2
15107,8,8,2
15124,9,9,2
15134,7,7,2
15135,9,9,2
15138,10,10,3
15159,5,5,2
1516,10,10,4
15178,11,11,3
1518,7,7,2
15185,4,4,2
15202,8,8,2
15204,4,4,2
15228,10,10,2
15229,7,7,2
15233,11,11,2
15234,13,13,2
15251,4,4,2
15257,10,10,3
15267,8,8,2
15268,9,9,2
15270,8,8,2
15275,8,8,2
15276,4,4,2
15285,8,8,2
15296,7,7,2
15301,8,8,2
15327,8,8,2
15365,10,10,2
15375,13,13,3
15376,11,11,2
15379,12,12,4
15389,13,13,2
15400,10,10,2
15404,9,9,3
15405,9,9,2
15408,7,7,2
15411,7,7,2
1542,9,9,4
15423,8,8,2
15429,14,14,3
15438,8,8,2
15441,5,5,2
15445,2,2,2
15460,8,8,2
15462,9,9,2
15464,9,9,2
15468,10,10,2
15475,9,9,2
15510,10,10,2
15515,9,9,2
15517,9,9,2
15527,7,7,2
15529,7,7,3
15536,6,6,2
15543,9,9,2
15544,8,8,2
1555,15,15,2
15551,12,12,2
1556,7,7,2
15578,15,15,2
15596,13,13,4
15622,8,8,2
15652,13,13,3
15654,6,6,2
15657,9,9,2
15669,4,4,2
1567,8,8,2
15675,9,9,2
15696,3,3,2
15708,2,2,2
15724,7,7,2
15740,10,10,2
15741,6,6,2
15745,6,6,2
1575,8,8,2
15750,9,9,2
15754,7,7,2
15759,11,11,2
1576,10,10,4
15770,9,9,3
15775,12,12,2
1579,12,12,3
15799,10,10,2
15800,8,8,3
15803,7,7,2
15815,9,9,2
15825,7,7,2
1583,7,7,2
15849,14,14,2
15853,11,11,3
15855,7,7,2
15859,8,8,2
15867,13,13,4
15874,11,11,2
15887,9,9,2
15889,8,8,3
1589,12,12,2
15891,10,10,2
15895,10,10,3
15913,9,9,3
15915,7,7,2
15926,3,3,2
15927,10,10,3
15930,2,2,2
15941,5,5,2
15944,10,10,2
15952,2,2,2
15969,6,6,2
15973,2,2,2
15984,12,12,3
15995,10,10,2
16017,13,13,2
16021,7,7,2
16026,5,5,2
16035,9,9,3
1606,3,3,2
16079,6,6,3
16083,11,11,2
161,7,7,2
1611,6,6,2
16127,6,6,2
16135,14,14,2
16139,10,10,2
16153,10,10,2
16160,7,7,2
16161,8,8,2
16164,8,8,2
1617,6,6,2
16182,25,25,4
16192,12,12,2
16205,7,7,2
16208,7,7,2
16219,17,17,2
16241,8,8,3
16244,29,29,5
16251,4,4,3
16256,8,8,3
16272,7,7,2
16299,8,8,2
16300,11,11,6
1631,7,7,2
16315,8,8,3
16316,9,9,2
16324,7,7,3
16325,7,7,2
16328,15,15,4
1633,8,8,3
16333,10,10,2
16337,6,6,2
16342,4,4,2
16344,9,9,2
16351,13,13,2
16360,6,6,2
16363,3,3,2
16371,10,10,2
1638,9,9,2
1639,8,8,3
16395,5,5,2
16401,6,6,3
16424,5,5,2
16425,2,2,2
16436,8,8,2
1644,11,11,2
16459,10,10,3
1646,11,11,2
16487,8,8,3
16497,9,9,2
16520,8,8,2
16524,8,8,2
16539,13,13,3
16544,15,15,3
16547,11,11,3
16549,13,13,2
16557,18,18,2
16562,10,10,3
16568,11,11,2
1658,9,9,2
16583,8,8,2
16599,12,12,3
16602,8,8,2
16606,6,6,2
16611,2,2,2
16613,9,9,4
16615,6,6,4
16616,7,7,3
16617,8,8,3
16619,4,4,2
16620,12,12,2
16622,9,9,2
16637,11,11,2
16638,14,14,3
16643,6,6,2
16648,6,6,2
16650,5,5,4
1666,9,9,2
16660,10,10,2
16662,2,2,2
1667,8,8,2
16670,16,16,2
16676,3,3,3
16690,12,12,2
16691,7,7,2
1670,7,7,2
16713,11,11,2
16718,3,3,2
1673,7,7,2
16732,14,14,2
16744,21,21,4
16745,7,7,2
16749,9,9,2
1675,12,12,2
16755,12,12,2
16759,13,13,2
16767,10,10,2
16769,15,15,2
1677,10,10,2
16773,16,16,3
16776,5,5,4
16778,3,3,2
16790,2,2,2
16809,2,2,2
1681,8,8,2
16810,9,9,3
16811,6,6,2
16817,10,10,2
16822,16,16,5
16824,11,11,3
16825,8,8,2
16838,3,3,2
16848,4,4,2
16850,10,10,2
16859,4,4,2
1686,7,7,2
16889,2,2,2
1689,8,8,2
16899,15,15,2
16937,8,8,2
16964,7,7,4
16966,6,6,3
16972,10,10,2
16974,7,7,3
16980,4,4,2
17002,8,8,2
17004,8,8,2
1701,8,8,2
17023,9,9,2
17031,7,7,2
17074,19,19,3
17078,7,7,2
17085,7,7,2
17109,7,7,2
17118,11,11,2
1713,9,9,2
17136,6,6,2
1714,8,8,2
17150,7,7,2
17162,2,2,2
17163,8,8,3
17164,7,7,2
17178,2,2,2
17208,10,10,4
1725,7,7,2
1728,7,7,2
17287,7,7,2
17289,9,9,2
17335,9,9,3
17345,7,7,2
17354,16,16,3
17374,7,7,2
17391,15,15,3
17404,7,7,2
17426,7,7,2
17441,6,6,2
17466,4,4,2
17483,7,7,3
17486,11,11,2
17498,12,12,3
17499,11,11,3
17500,2,2,2
17513,9,9,2
17516,9,9,3
17544,6,6,2
17550,8,8,2
1756,5,5,3
17560,5,5,2
17564,8,8,2
17573,8,8,2
17575,5,5,3
17576,8,8,2
17578,6,6,2
1758,7,7,2
17582,12,12,5
1759,9,9,2
17628,8,8,2
17658,10,10,2
17662,22,22,4
17678,6,6,2
17696,6,6,2
1771,6,6,2
1772,7,7,2
1773,8,8,2
17733,8,8,3
17741,10,10,2
17749,6,6,3
17759,6,6,2
17772,7,7,2
1779,8,8,3
17804,2,2,2
17844,8,8,4
1786,6,6,2
17870,7,7,2
1788,10,10,2
17890,7,7,2
17917,8,8,3
17936,3,3,2
17937,8,8,3
17942,9,9,2
17966,7,7,2
17988,8,8,2
17992,10,10,2
17993,9,9,2
17995,7,7,2
180,14,14,3
18003,8,8,2
18016,8,8,2
18017,6,6,3
1802,9,9,2
18034,8,8,2
18035,7,7,2
18036,3,3,2
18064,10,10,2
18079,12,12,3
1810,11,11,2
1813,16,16,4
18146,7,7,2
18153,4,4,2
18159,2,2,2
18176,2,2,2
18186,9,9,2
18197,8,8,3
18208,8,8,3
18214,7,7,2
18226,8,8,2
18232,11,11,2
18262,11,11,3
18268,7,7,2
18279,9,9,2
1829,8,8,2
18300,9,9,2
18301,6,6,2
18313,10,10,4
18316,11,11,3
18317,9,9,3
18343,2,2,2
18345,10,10,2
1835,8,8,2
18352,4,4,2
18372,10,10,2
18388,11,11,2
18389,10,10,2
18395,10,10,3
18402,7,7,2
18403,7,7,2
18404,8,8,2
18408,7,7,2
18424,8,8,2
18429,11,11,2
1843,7,7,2
18434,10,10,2
18436,11,11,2
18443,7,7,2
18453,12,12,2
18456,10,10,2
18457,10,10,3
18467,9,9,2
18473,2,2,2
18477,14,14,3
18481,8,8,2
18485,12,12,2
18486,11,11,2
18498,15,15,2
18501,6,6,2
18502,6,6,2
18515,9,9,2
18529,3,3,2
18532,3,3,2
18534,11,11,2
1856,3,3,2
18572,10,10,2
18573,13,13,2
18577,8,8,2
1858,8,8,3
18581,14,14,2
18590,7,7,3
1860,3,3,3
18600,2,2,2
18634,6,6,2
18635,13,13,4
1865,6,6,2
1866,7,7,2
18678,2,2,2
18694,6,6,2
18695,6,6,2
18704,9,9,2
18705,7,7,2
18708,7,7,2
18738,7,7,2
18774,10,10,3
1882,10,10,2
18851,18,18,3
18887,7,7,3
18889,14,14,2
1889,12,12,3
18890,7,7,2
18891,8,8,2
18892,8,8,2
18893,2,2,2
18898,9,9,2
1890,9,9,2
18905,11,11,2
18911,16,16,3
18912,15,15,2
18913,5,5,2
18922,10,10,2
18925,9,9,2
18929,9,9,2
18930,11,11,2
18932,13,13,3
18934,8,8,2
18936,12,12,3
18937,10,10,2
18942,9,9,2
18944,7,7,2
18955,46,46,10
18959,9,9,4
18972,6,6,2
18975,16,16,2
18976,8,8,2
18977,8,8,2
18982,11,11,2
18992,12,12,2
18998,6,6,2
1900,10,10,2
19003,24,24,2
19018,17,17,3
19025,8,8,2
19028,10,10,2
19030,3,3,2
19037,8,8,2
1904,10,10,3
19040,9,9,2
19050,5,5,2
19051,10,10,2
19054,7,7,2
19065,8,8,2
19078,16,16,3
19086,8,8,3
19090,7,7,2
19108,9,9,2
19110,6,6,2
19115,17,17,2
19118,10,10,2
19121,7,7,2
19130,21,21,3
19133,13,13,3
19138,15,15,2
19145,6,6,2
19148,5,5,2
19150,11,11,2
19156,10,10,2
19159,13,13,6
19165,10,10,2
19166,9,9,3
19178,12,12,4
19182,20,20,5
19187,10,10,2
19189,20,20,4
1922,7,7,2
19224,9,9,2
19247,8,8,2
19252,9,9,2
193,9,9,2
1930,7,7,2
19307,8,8,2
19308,2,2,2
19331,2,2,2
19338,8,8,2
19358,12,12,3
19385,8,8,2
19417,12,12,2
19433,10,10,5
19439,9,9,2
19453,8,8,2
19503,2,2,2
19510,6,6,2
19604,35,35,5
19643,13,13,2
19644,11,11,2
19656,14,14,3
1966,5,5,2
1967,7,7,2
19673,8,8,3
19674,13,13,2
19682,2,2,2
19690,2,2,2
19694,10,10,2
19717,12,12,3
19724,9,9,2
19754,8,8,2
19770,11,11,2
19779,24,24,3
19814,9,9,2
19816,11,11,4
19819,8,8,3
19821,3,3,2
1983,8,8,2
19844,7,7,2
19854,21,21,2
19856,11,11,2
19873,8,8,2
19891,8,8,2
19896,17,17,2
1990,7,7,2
19917,11,11,2
19921,10,10,2
19930,7,7,2
19934,8,8,2
1997,5,5,2
19981,9,9,3
19984,16,16,3
19987,9,9,2
19991,7,7,2
19999,4,4,2
2001,9,9,2
20024,13,13,2
20028,8,8,2
20036,10,10,2
20053,11,11,4
20054,13,13,2
20057,7,7,2
20068,11,11,5
20090,11,11,2
20101,13,13,2
20109,8,8,2
20128,10,10,2
2013,7,7,2
20138,13,13,2
20141,12,12,2
2015,14,14,2
20158,10,10,2
20181,7,7,4
20183,11,11,4
20184,8,8,3
20185,9,9,2
2019,9,9,2
20200,11,11,4
20205,8,8,2
20207,2,2,2
20209,9,9,2
20225,15,15,2
2027,8,8,2
20270,11,11,4
20272,13,13,4
20277,9,9,2
20289,13,13,3
20302,8,8,2
20321,9,9,2
20328,9,9,2
20338,11,11,5
20356,9,9,2
20364,11,11,3
20372,8,8,2
20376,3,3,2
20393,8,8,2
2040,6,6,2
20404,8,8,2
20416,10,10,3
20459,15,15,2
20460,11,11,2
20469,8,8,2
20476,9,9,3
20490,8,8,2
20491,8,8,2
20492,12,12,2
20499,7,7,2
205,4,4,2
20509,11,11,4
2051,9,9,2
20530,7,7,2
20547,6,6,2
20549,8,8,3
20562,6,6,2
20566,7,7,2
2057,8,8,2
20570,7,7,2
20575,6,6,2
2059,7,7,2
20595,10,10,2
20611,15,15,2
20613,15,15,2
20623,11,11,2
20625,10,10,2
20647,7,7,2
20653,12,12,3
20658,8,8,2
20677,10,10,3
20679,7,7,2
20692,9,9,2
20708,9,9,3
2072,8,8,2
20736,19,19,2
20747,15,15,2
20767,6,6,2
20806,47,47,9
20809,3,3,2
20810,8,8,2
20833,2,2,2
20863,20,20,3
20864,88,88,17
20870,6,6,2
20882,2,2,2
20907,8,8,2
20913,20,20,2
20924,4,4,2
20926,8,8,3
20930,12,12,2
20935,10,10,2
20944,17,17,2
20956,3,3,2
20980,6,6,3
20987,7,7,2
21004,8,8,2
21013,22,22,10
21023,14,14,3
21057,2,2,2
21075,9,9,2
21078,6,6,2
21083,21,21,4
21090,9,9,3
21097,4,4,2
21098,10,10,3
211,20,20,6
21157,2,2,2
21158,6,6,2
21163,10,10,2
21178,16,16,2
21190,10,10,2
21192,7,7,2
21198,10,10,2
21200,23,23,2
21237,13,13,2
21238,6,6,2
21249,7,7,2
21251,7,7,2
21252,5,5,2
21261,13,13,3
21264,6,6,2
21265,2,2,2
21271,10,10,2
2128,5,5,2
2131,7,7,2
21332,13,13,2
21335,9,9,2
21338,5,5,2
21343,12,12,3
21351,9,9,2
21356,15,15,7
21359,20,20,2
21365,9,9,3
21370,8,8,2
21372,8,8,2
21375,8,8,2
21383,11,11,2
21394,7,7,2
214,6,6,2
21404,6,6,2
21414,30,30,5
21420,16,16,3
21431,6,6,2
21455,12,12,3
21457,7,7,2
21469,8,8,2
21475,10,10,3
21478,15,15,7
21481,26,26,4
21483,5,5,2
21517,15,15,4
21522,14,14,2
21526,5,5,2
21531,7,7,2
2157,9,9,3
21573,5,5,2
21577,7,7,2
21591,8,8,2
21614,5,5,2
21617,8,8,2
21630,7,7,2
21662,9,9,2
21672,2,2,2
21685,9,9,3
21688,7,7,2
21699,7,7,2
2172,17,17,7
21728,3,3,2
21729,7,7,2
21731,2,2,2
21755,14,14,2
21757,11,11,4
21759,16,16,2
21769,5,5,2
2178,8,8,2
21781,9,9,2
21794,28,28,2
21805,12,12,3
21808,8,8,2
21814,8,8,3
21815,15,15,3
21816,4,4,2
21818,7,7,2
21823,10,10,2
21826,8,8,2
21855,6,6,2
21857,14,14,2
2186,8,8,2
21884,7,7,2
21886,9,9,2
21912,7,7,2
21917,10,10,2
21964,7,7,2
21972,7,7,2
22004,7,7,2
22006,6,6,2
22010,9,9,2
22019,5,5,2
22031,9,9,2
22040,6,6,2
22043,10,10,2
22066,9,9,2
22087,8,8,2
22099,10,10,2
22112,8,8,2
22118,12,12,3
22124,7,7,2
2214,9,9,2
22146,12,12,2
2215,9,9,3
22156,8,8,2
22159,5,5,3
22161,11,11,2
22178,10,10,2
22194,2,2,2
2220,13,13,2
22208,2,2,2
22234,7,7,2
2226,3,3,2
22267,7,7,2
22269,3,3,2
22302,17,17,2
22326,2,2,2
22348,8,8,2
22375,13,13,2
2239,11,11,2
22409,7,7,2
22415,8,8,2
22419,8,8,2
2243,4,4,3
22435,10,10,3
2244,7,7,2
22454,7,7,2
22459,8,8,2
22517,7,7,2
22526,7,7,2
22528,10,10,4
22544,7,7,2
22545,8,8,2
22562,7,7,2
22565,3,3,3
22572,7,7,2
22592,8,8,2
22595,7,7,2
22599,10,10,2
22600,6,6,3
22604,6,6,2
22616,8,8,2
22632,7,7,2
2265,8,8,2
22691,33,33,2
22699,7,7,2
2270,7,7,2
22720,11,11,2
22723,7,7,2
2273,9,9,2
22748,6,6,2
22756,7,7,2
22766,2,2,2
22780,5,5,2
22794,7,7,2
22802,8,8,2
22804,8,8,3
22810,8,8,2
22835,6,6,2
22837,5,5,2
2285,10,10,4
22859,8,8,2
2286,7,7,2
22875,15,15,2
22879,7,7,2
22905,12,12,2
2292,10,10,2
22920,7,7,2
22935,10,10,3
22940,7,7,2
22942,12,12,5
22944,4,4,2
22946,10,10,2
2296,14,14,2
22962,8,8,2
22963,8,8,2
22966,7,7,2
22968,6,6,2
22970,7,7,2
22997,8,8,2
22998,8,8,2
23,9,9,2
23013,8,8,2
23027,13,13,5
23042,11,11,2
23043,5,5,2
23048,2,2,2
2307,4,4,2
2310,8,8,4
23102,7,7,2
23106,9,9,3
2311,7,7,2
23157,11,11,2
23169,8,8,2
2320,14,14,4
23201,3,3,2
23203,10,10,2
23206,5,5,2
23207,11,11,2
23225,10,10,2
23235,6,6,2
23286,8,8,2
23287,7,7,2
23292,9,9,2
23299,8,8,2
2330,12,12,3
23305,9,9,2
23321,7,7,2
23327,7,7,2
23336,7,7,2
2335,4,4,2
2338,7,7,2
23385,6,6,2
23398,5,5,2
2340,9,9,2
23415,7,7,2
2342,7,7,2
23430,3,3,2
23450,17,17,2
23451,7,7,3
23454,10,10,2
23455,4,4,2
23457,8,8,2
23461,7,7,2
23473,9,9,2
235,13,13,2
23535,7,7,2
23551,5,5,2
23552,10,10,3
23555,7,7,2
2356,8,8,2
23564,6,6,2
23577,9,9,2
23616,29,29,3
23637,9,9,2
237,11,11,2
23707,8,8,3
23708,7,7,2
23737,9,9,2
23738,10,10,2
23744,10,10,2
2376,6,6,2
2377,9,9,2
23801,4,4,2
23813,3,3,2
23841,8,8,4
23851,4,4,2
23852,11,11,2
23875,13,13,6
23879,10,10,2
23893,4,4,2
23925,9,9,2
