BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY
1132747,325436,9429,30148,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1309692,7490,7538,30372,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1311683,22896,22900,30472,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1304098,210,209,30505,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1288267,1718,1695,30686,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1225420,8995,8962,30996,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1298125,22963,22942,31249,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1197927,11171,24538,31283,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1150414,3598,3603,31775,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1308529,8982,8897,31817,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1142997,878,111662,32250,7,5,1,4,0.8,0.6,1.0,6,3,3,1.0
1144359,370335,370334,32630,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1144903,14217,14174,32746,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1146021,25873,14724,33014,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1153105,23944,9928,34120,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1165191,17357,17403,34893,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1167071,18924,27247,36272,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1167441,18664,18696,36276,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1185643,19652,19647,36288,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1167735,27181,18609,36317,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1185641,19647,19648,36327,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1210369,1560,1606,36959,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1196036,11419,11428,37085,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1170425,24644,11493,37091,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1196585,23920,9975,37178,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1170807,24105,24174,37218,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1173572,18132,18133,37360,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1188065,25246,12933,37571,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1180329,12441,12398,37918,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1177913,2096,2128,38293,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1179826,15428,15438,38493,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1178155,20343,20366,38500,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1179041,2193,2138,38690,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1178998,13847,13875,38697,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1179157,1678,1617,38735,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1180831,15649,26140,38987,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1184786,18975,18980,39230,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1185013,19094,19146,39453,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1185477,19402,19417,39657,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1185700,19425,19414,39691,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1188389,19588,19600,39739,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1189189,4297,4310,39826,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1188143,,3220,40096,6,5,0,3,0.6,0.6,1.0,5,3,3,1.0
1219522,3979,4008,40423,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1289415,22704,22714,40700,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1297490,6110,6101,40738,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1196912,11254,11292,41042,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1207817,24904,12186,41089,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1197922,24341,24350,41350,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1229607,11221,11253,41413,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1265727,24977,12240,41533,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1199669,23941,10006,41896,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1200313,12370,12287,42052,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1205552,12192,12241,42271,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1201625,11534,24645,42371,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1202489,18121,18106,42478,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1202828,19048,18997,42572,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1205500,13839,1875,42719,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1208644,77083,599,43405,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1208973,10609,10483,43471,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1216111,280637,280635,43909,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1277286,16359,26401,43959,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1218646,11566,11506,44015,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1217727,24486,24483,44163,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1265862,281275,280970,44171,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1219072,24746,11771,44421,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1272515,23730,23738,44507,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1226697,23130,8492,45499,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1229584,10324,24100,46363,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1289332,216,7368,46405,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1271967,9139,9162,47154,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1266373,103,22676,47221,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1267787,8531,8590,47609,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1275704,378668,23853,47650,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1268267,8610,8643,47723,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1268675,23873,9858,47818,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1271232,14870,14917,48122,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1274157,9982,9933,48246,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1277036,25687,14310,48380,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1271852,23379,8908,48468,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1272155,25569,13891,48491,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1278764,1914,85409,48667,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1287300,23959,23951,48742,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1276011,26847,17719,49000,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1280110,135660,4885,49011,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1278058,25969,25982,49126,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1276888,192007,2081,49319,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1282909,2081,192007,49321,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1276895,20422,20408,49326,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1277355,20480,20503,49457,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1278182,4498,4503,49642,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1307215,2299,2321,49694,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1279203,4721,4676,49923,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1299617,195214,21639,50056,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1282613,27429,27422,50097,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1280638,7364,22716,50377,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1280714,10991,10968,50389,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1300501,7494,7556,50423,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1297579,4893,4882,50462,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1282042,16738,16725,50744,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1282068,8418,8348,50756,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1282405,7730,7727,50851,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1297698,26639,17100,50881,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1287469,23912,9993,51425,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1299008,6705,22399,52182,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1299323,26634,17099,52241,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1300381,7684,22841,52508,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1307746,7910,7861,52516,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1308215,6834,6898,52664,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1302688,6367,6362,52743,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1302066,7803,7841,52821,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1304196,22136,6063,53233,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1310718,6729,6747,53331,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1306896,22919,7925,53433,5,5,1,4,0.8,0.6,1.0,4,3,3,1.0
1250236,6638,6684,8891,14,14,3,11,0.7857,0.5714,1.0,13,3,3,1.0
1132416,6638,6684,8891,14,14,3,11,0.7857,0.5714,1.0,13,3,3,1.0
1036261,6638,6684,8891,14,14,3,11,0.7857,0.5714,1.0,13,3,3,1.0
1052645,343755,20713,12252,14,14,3,11,0.7857,0.5714,1.0,13,3,3,1.0
1156699,343755,20713,12252,14,14,3,11,0.7857,0.5714,1.0,13,3,3,1.0
1073278,343755,20713,12252,14,14,3,11,0.7857,0.5714,1.0,13,3,3,1.0
1000808,19816,346,148,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1000810,334,346,148,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1004067,12481,12506,1390,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1005794,12471,12506,1390,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1038187,6709,6745,9915,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1038238,6712,6745,9915,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1057691,283837,283836,13170,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1057701,285120,283836,13170,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1209030,10551,10640,13842,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1169921,10609,10640,13842,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1068904,376844,377006,15254,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1068902,377291,377006,15254,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1224948,10639,10644,16199,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1170151,10678,10644,16199,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1081520,13980,13983,18996,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1081523,13981,13983,18996,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1105066,17373,26697,24312,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1108971,26689,26697,24312,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1181085,16596,16629,29061,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1188439,16645,16629,29061,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1128625,7424,7337,29153,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1300624,7310,7337,29153,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1221897,24813,12006,43639,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1221518,24795,12006,43639,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1270037,9962,9903,45524,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1225537,9923,9903,45524,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1289595,25489,13590,45706,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1273508,13597,13590,45706,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1226768,8307,23086,45814,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1266292,8320,23086,45814,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1276241,7299,7330,49080,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1283036,7319,7330,49080,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1276921,17721,26838,49332,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1276924,17712,26838,49332,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1297619,5974,5954,51862,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1305131,5950,5954,51862,7,7,1,5,0.7143,0.5714,1.0,6,3,3,1.0
1307213,4744,4721,1711,16,16,2,11,0.6875,0.5625,1.0,15,3,3,1.0
1307212,4744,4721,1711,16,16,2,11,0.6875,0.5625,1.0,15,3,3,1.0
1035968,6734,22373,3229,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1028002,6734,22373,3229,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1146822,2947,2916,4565,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1146835,2947,2916,4565,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1026635,344336,344337,6162,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1026662,344336,344337,6162,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1068991,19143,19166,6632,9,9,1,6,0.6667,0.5556,1.0,8,3,3,1.0
1044614,22837,7603,7665,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1048929,22837,7603,7665,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1044959,344337,343441,9316,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1044960,344337,343441,9316,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1090807,116779,116781,11855,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1100225,116779,116781,11855,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1057931,349867,349853,11911,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1057930,349867,349853,11911,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1138508,172493,172492,12886,9,9,1,6,0.6667,0.5556,1.0,8,3,3,1.0
1070271,5257,188801,16053,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1088989,5257,188801,16053,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1088209,14716,14674,20005,9,9,1,6,0.6667,0.5556,1.0,8,3,3,1.0
1130673,210564,14674,20005,9,9,1,6,0.6667,0.5556,1.0,8,3,3,1.0
1091502,14585,14674,20005,9,9,1,6,0.6667,0.5556,1.0,8,3,3,1.0
1202208,17992,26968,23817,9,9,1,6,0.6667,0.5556,1.0,8,3,3,1.0
1123711,12104,12160,27601,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1123673,12104,12160,27601,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1206262,25699,25698,28173,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1206261,25699,25698,28173,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1134539,6786,22409,29497,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1136444,6786,22409,29497,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1282228,19512,19506,31154,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1282268,19512,19506,31154,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1286002,26765,17535,43948,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1279507,26765,17535,43948,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1220681,19068,19038,44812,9,9,1,6,0.6667,0.5556,1.0,8,3,3,1.0
1228247,8507,8526,46105,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1228248,8507,8526,46105,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1266297,9398,9428,46543,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1266295,9398,9428,46543,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1272227,4669,17155,48517,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1272228,4669,17155,48517,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1288129,9322,23604,51482,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1288130,9322,23604,51482,9,9,2,7,0.7778,0.5556,1.0,8,3,3,1.0
1102160,89567,17109,4729,11,11,1,7,0.6364,0.5455,1.0,10,3,3,1.0
1093146,88613,17109,4729,11,11,1,7,0.6364,0.5455,1.0,10,3,3,1.0
1149985,14705,25838,25800,11,11,1,7,0.6364,0.5455,1.0,10,3,3,1.0
1054677,345360,345359,4102,13,13,2,9,0.6923,0.5385,1.0,12,3,3,1.0
1065076,345360,345359,4102,13,13,2,9,0.6923,0.5385,1.0,12,3,3,1.0
1065075,345362,345359,4102,13,13,2,9,0.6923,0.5385,1.0,12,3,3,1.0
1054641,345362,345359,4102,13,13,2,9,0.6923,0.5385,1.0,12,3,3,1.0
1299555,21708,4929,49966,17,17,4,13,0.7647,0.5294,1.0,16,3,3,1.0
1299543,21708,4929,49966,17,17,4,13,0.7647,0.5294,1.0,16,3,3,1.0
1299545,21708,4929,49966,17,17,4,13,0.7647,0.5294,1.0,16,3,3,1.0
1299556,21708,4929,49966,17,17,4,13,0.7647,0.5294,1.0,16,3,3,1.0
1307210,4746,4721,1711,16,16,3,11,0.6875,0.5,1.0,15,3,3,1.0
1004925,4746,4721,1711,16,16,3,11,0.6875,0.5,1.0,15,3,3,1.0
1307211,4746,4721,1711,16,16,3,11,0.6875,0.5,1.0,15,3,3,1.0
1110163,21779,5145,25018,16,16,4,12,0.75,0.5,1.0,15,3,3,1.0
1111197,21779,5145,25018,16,16,4,12,0.75,0.5,1.0,15,3,3,1.0
1111199,21779,5145,25018,16,16,4,12,0.75,0.5,1.0,15,3,3,1.0
1111196,21779,5145,25018,16,16,4,12,0.75,0.5,1.0,15,3,3,1.0
1233016,,535788,26053,15,14,0,7,0.5,0.5,1.0,14,3,3,1.0
1088792,349711,349710,11767,12,12,3,9,0.75,0.5,1.0,11,3,3,1.0
1074042,349711,349710,11767,12,12,3,9,0.75,0.5,1.0,11,3,3,1.0
1052301,349711,349710,11767,12,12,3,9,0.75,0.5,1.0,11,3,3,1.0
1158701,3804,3812,28991,12,12,3,9,0.75,0.5,1.0,11,3,3,1.0
1159673,3804,3812,28991,12,12,3,9,0.75,0.5,1.0,11,3,3,1.0
1165235,3804,3812,28991,12,12,3,9,0.75,0.5,1.0,11,3,3,1.0
1126562,11660,24745,28291,10,10,2,7,0.7,0.5,1.0,9,3,3,1.0
1176575,11660,24745,28291,10,10,2,7,0.7,0.5,1.0,9,3,3,1.0
1282416,4580,4594,49128,10,10,2,7,0.7,0.5,1.0,9,3,3,1.0
1282239,4580,4594,49128,10,10,2,7,0.7,0.5,1.0,9,3,3,1.0
1001373,244,232,468,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1005220,109106,109104,1686,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1005219,109106,109104,1686,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1006203,11852,11897,1834,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1006204,11852,11897,1834,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1145619,2853,2870,3079,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1145648,2853,2870,3079,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1046974,65249,40616,3833,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1012976,336002,336000,3977,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1052489,336002,336000,3977,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1184700,27451,19622,4012,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1128556,23898,23883,7160,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1027549,23898,23883,7160,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1047425,10857,10822,11797,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1047426,10857,10822,11797,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1119698,370224,370222,14304,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1063214,370224,370222,14304,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1078700,19160,19163,15743,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1302662,6478,6509,17004,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1138048,6478,6509,17004,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1153889,2478,2384,19591,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1153887,2478,2384,19591,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1168799,27268,27272,19653,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1138408,26928,26920,20918,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1146378,26928,26920,20918,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1145398,2580,2572,21418,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1145404,2580,2572,21418,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1110155,17039,17037,23196,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1110152,17039,17037,23196,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1103142,26464,26470,23245,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1100427,26474,26470,23245,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1103169,26475,26470,23245,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1113565,18959,18973,25225,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1113567,18959,18973,25225,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1121642,20719,25806,27026,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1123906,12263,12262,27550,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1123908,12263,12262,27550,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1171392,20056,20061,28020,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1125559,20056,20061,28020,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1127462,3102,3106,28617,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1146625,3102,3106,28617,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1289334,7479,7366,31514,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1277911,530652,530651,31756,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1307503,530652,530651,31756,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1304253,6182,6158,32014,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1304250,6182,6158,32014,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1142398,14843,2661,32076,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1280296,4553,21604,32165,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1287202,4553,21604,32165,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1148621,3049,21135,32686,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1154465,3049,21135,32686,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1145389,2580,2572,32854,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1145399,2580,2572,32854,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1164598,21747,21743,35759,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1203242,21747,21743,35759,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1186604,273916,273917,36771,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1186602,273916,273917,36771,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1169308,162238,162239,36814,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1169310,162238,162239,36814,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1185084,19410,19390,39576,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1185083,19410,19390,39576,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1234463,,285756,40834,9,8,0,4,0.5,0.5,1.0,8,3,3,1.0
1273695,2011,20381,43099,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1273712,2011,20381,43099,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1209678,165116,165117,43606,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1221246,165116,165117,43606,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1273069,25690,25668,48118,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1270742,25690,25668,48118,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1289024,10228,10203,48810,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1288488,10228,10203,48810,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1276063,17719,26847,48991,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1276010,17719,26847,48991,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1306609,17790,26856,48993,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1306608,17790,26856,48993,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1287046,7757,7760,49119,8,8,1,5,0.625,0.5,1.0,7,3,3,1.0
1299069,7851,7806,49875,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1299068,7851,7806,49875,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1307279,8821,8914,51344,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1309116,8821,8914,51344,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1311373,6020,6005,54326,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1311332,6020,6005,54326,8,8,2,6,0.75,0.5,1.0,7,3,3,1.0
1000685,5580,221438,72,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
1000666,5576,221438,72,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
1130669,375100,11796,1182,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
1009969,11777,11796,1182,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
1003820,19681,19682,1237,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
1003615,19685,19682,1237,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
1003707,19705,19703,1255,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
1003779,19704,19703,1255,6,6,1,4,0.6667,0.5,1.0,5,3,3,1.0
