BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1073871,3102.0,3101.0,1091
1002642,3102.0,3101.0,1091
1073869,3102.0,3101.0,1091
1098555,3102.0,3101.0,1091
1024798,24950.0,24877.0,1093
1002644,24950.0,24877.0,1093
1095240,24963.0,24877.0,1093
1007086,24928.0,24877.0,1093
1007066,24950.0,24877.0,1093
1134034,24963.0,24877.0,1093
1002677,20780.0,20760.0,1117
1002678,17682.0,17646.0,1118
1090503,18161.0,18141.0,1120
1091201,18161.0,18141.0,1120
1115276,25596.0,25593.0,1122
1112499,14701.0,25871.0,1123
1112474,14625.0,25871.0,1123
1148201,14701.0,25871.0,1123
1116256,14318.0,14342.0,1124
1157599,17430.0,17442.0,1143
1154875,17430.0,17442.0,1143
1156918,17430.0,17442.0,1143
1080154,15897.0,15893.0,1144
1093324,17670.0,17644.0,1154
1027881,8138.0,22997.0,1170
1027863,8138.0,22997.0,1170
1027865,8138.0,22997.0,1170
1027876,8138.0,22997.0,1170
1027879,8138.0,22997.0,1170
1130669,375100.0,11796.0,1182
1009969,11777.0,11796.0,1182
1005076,11956.0,24827.0,1183
1018702,69414.0,9681.0,1185
1002932,10486.0,10430.0,1186
1005535,136638.0,5583.0,1195
1003542,11956.0,11954.0,1196
1025106,10616.0,10636.0,1198
1041376,7892.0,22915.0,1201
1041375,7892.0,22915.0,1201
1003550,7892.0,22915.0,1201
1003577,19694.0,19698.0,1217
1003706,19705.0,19694.0,1220
1003688,19685.0,19695.0,1225
1003612,19695.0,19685.0,1227
1231809,19702.0,19693.0,1229
1003609,19710.0,19711.0,1235
1003820,19681.0,19682.0,1237
1003615,19685.0,19682.0,1237
1005893,19701.0,19692.0,1238
1003634,19695.0,19697.0,1241
1053486,506665.0,506658.0,1245
1039809,506657.0,506658.0,1245
1003630,506657.0,506658.0,1245
1127824,506659.0,506658.0,1245
1110388,506665.0,506658.0,1245
1003823,19686.0,19689.0,1253
1003707,19705.0,19703.0,1255
1003779,19704.0,19703.0,1255
1003753,19708.0,19706.0,1261
1042256,391275.0,391280.0,1267
1226100,,391280.0,1267
1003698,391273.0,391280.0,1267
1101317,391273.0,391280.0,1267
1011847,391275.0,391280.0,1267
1027652,391273.0,391280.0,1267
1226101,,391280.0,1267
1005501,21922.0,21917.0,1269
1005851,21920.0,21917.0,1269
1005540,21922.0,21917.0,1269
1261432,21915.0,21917.0,1269
1005499,21915.0,21917.0,1269
1005520,21912.0,21917.0,1269
1003703,21911.0,21917.0,1269
1005551,152637.0,21917.0,1269
1257668,21913.0,21917.0,1269
1005842,21912.0,21917.0,1269
1003787,21922.0,21917.0,1269
1005521,21912.0,21917.0,1269
1005486,58205.0,21917.0,1269
1003788,21920.0,21917.0,1269
1003786,21920.0,21917.0,1269
1005518,21915.0,21917.0,1269
1003710,19711.0,27471.0,1271
1003727,19678.0,19680.0,1272
1003724,19678.0,19680.0,1272
1010677,58530.0,58528.0,1274
1003736,58530.0,58528.0,1274
1010675,58530.0,58528.0,1274
1010673,58530.0,58528.0,1274
1005869,21884.0,21883.0,1287
1003795,19679.0,19684.0,1290
1003781,5479.0,83808.0,1291
1003791,5481.0,83808.0,1291
1007678,5478.0,83808.0,1291
1005504,5481.0,83808.0,1291
1005469,5491.0,83808.0,1291
1005467,5484.0,83808.0,1291
1005914,5491.0,83808.0,1291
1005505,83808.0,5478.0,1295
1025329,25283.0,12911.0,1308
1011409,6657.0,6551.0,1335
1133034,46684.0,8437.0,1344
1004359,13274.0,13311.0,1356
1055057,13257.0,13229.0,1364
1004002,13193.0,13229.0,1364
1006060,13257.0,13229.0,1364
1006059,13257.0,13229.0,1364
1006058,13257.0,13229.0,1364
1004245,13370.0,13341.0,1370
1007367,13242.0,13287.0,1374
1004024,13318.0,13287.0,1374
1004067,12481.0,12506.0,1390
1005794,12471.0,12506.0,1390
1004226,12680.0,12713.0,1394
1004092,58203.0,33262.0,1402
1004143,13223.0,13202.0,1413
1025449,24846.0,24837.0,1426
1099225,16181.0,26368.0,1428
1004281,22789.0,7486.0,1475
1119488,25509.0,13678.0,1479
1021421,25390.0,13249.0,1513
1019662,103009.0,111990.0,1528
1004488,103009.0,111990.0,1528
1004487,103009.0,111990.0,1528
1047446,103009.0,111990.0,1528
1004492,103009.0,111990.0,1528
1004495,8540.0,23201.0,1532
1004456,8540.0,23201.0,1532
1004455,8540.0,23201.0,1532
1004420,133432.0,133434.0,1533
1021199,8646.0,8669.0,1539
1021163,8646.0,8669.0,1539
1004441,9224.0,23592.0,1544
1004554,133427.0,133428.0,1570
1004528,133427.0,133428.0,1570
1004555,133427.0,133428.0,1570
1004581,23048.0,23066.0,1573
1190755,21426.0,3708.0,1574
1004720,123833.0,80608.0,1601
1008159,123833.0,80608.0,1601
1007880,71011.0,80608.0,1601
1008158,123833.0,80608.0,1601
1127292,71011.0,80608.0,1601
1007877,123833.0,80608.0,1601
1052536,71011.0,80608.0,1601
1004946,71011.0,80608.0,1601
1008591,123833.0,80608.0,1601
1004931,80605.0,80608.0,1601
1004718,123833.0,80608.0,1601
1049048,123833.0,80608.0,1601
1004933,80605.0,80608.0,1601
1004910,80605.0,80608.0,1601
1004949,71011.0,80608.0,1601
1004717,80605.0,80608.0,1601
1004947,71011.0,80608.0,1601
1048664,23926.0,23936.0,1609
1009051,23926.0,23936.0,1609
1072451,132141.0,132140.0,1638
1005016,9915.0,9967.0,1643
1312386,220476.0,220480.0,1653
1155451,220476.0,220480.0,1653
1109845,220476.0,220480.0,1653
1312387,220476.0,220480.0,1653
1004836,9983.0,23915.0,1683
1005220,109106.0,109104.0,1686
1005219,109106.0,109104.0,1686
1004906,37428.0,37425.0,1707
1004909,37428.0,37425.0,1707
1009748,37428.0,37425.0,1707
1009749,37428.0,37425.0,1707
1307213,4744.0,4721.0,1711
1307210,4746.0,4721.0,1711
1004925,4746.0,4721.0,1711
1307211,4746.0,4721.0,1711
1307212,4744.0,4721.0,1711
1119481,396227.0,430002.0,1718
1008326,24698.0,24718.0,1724
1008113,10026.0,9978.0,1729
1148822,2795.0,105910.0,1730
1150271,2795.0,105910.0,1730
1150273,2795.0,105910.0,1730
1005004,2795.0,105910.0,1730
1128776,2795.0,105910.0,1730
1148874,2795.0,105910.0,1730
1025480,33260.0,33259.0,1744
1025076,10149.0,10140.0,1765
1005143,6657.0,6656.0,1768
1055107,7510.0,7465.0,1780
1010338,10837.0,24388.0,1798
1234460,537115.0,542510.0,1816
1304384,537119.0,542510.0,1816
1022808,537119.0,542510.0,1816
1270313,537119.0,542510.0,1816
1006203,11852.0,11897.0,1834
1006204,11852.0,11897.0,1834
1005401,148183.0,143045.0,1835
1006545,9651.0,9637.0,1836
1006530,9766.0,9768.0,1837
1008477,24691.0,11715.0,1846
1005912,5480.0,5479.0,1861
1005480,5464.0,5468.0,1868
1005523,21875.0,21874.0,1886
1005867,87003.0,5586.0,1887
1005543,5462.0,5461.0,1893
1005565,24917.0,24886.0,1902
1009033,24071.0,24088.0,1912
1005587,11328.0,11397.0,1915
1005593,1019.0,345275.0,1920
1114527,365212.0,345275.0,1920
1006314,148185.0,148186.0,1944
1059159,143046.0,148186.0,1944
1014023,143046.0,148186.0,1944
1006317,148185.0,148186.0,1944
1072337,23939.0,9981.0,1951
1303089,5146.0,5165.0,2002
1130783,343164.0,4378.0,2004
1248279,343164.0,4378.0,2004
1133385,343164.0,4378.0,2004
1148232,25871.0,25840.0,2009
1110068,5207.0,5236.0,2024
1110625,5207.0,5236.0,2024
1110624,5207.0,5236.0,2024
1110083,5207.0,5236.0,2024
1110540,5207.0,5236.0,2024
1005923,15946.0,15936.0,2032
1109836,14290.0,14321.0,2035
1005926,14290.0,14321.0,2035
1127814,14431.0,14416.0,2037
1112419,14431.0,14416.0,2037
1112417,14431.0,14416.0,2037
1007737,30364.0,24062.0,2064
1026068,24035.0,24062.0,2064
1006011,30364.0,24062.0,2064
1011456,136299.0,11205.0,2075
1006685,23950.0,23909.0,2113
1109180,14718.0,14708.0,2123
1109160,14718.0,14708.0,2123
1006259,14718.0,14708.0,2123
1009014,24254.0,10571.0,2141
1006359,10593.0,10532.0,2150
