BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1009414,359729.0,359728.0,258
1009415,359729.0,359728.0,258
1009354,359729.0,359728.0,258
1002340,359732.0,359728.0,258
1002342,359723.0,359728.0,258
1002343,359732.0,359728.0,258
1009221,359732.0,359728.0,258
1009357,359729.0,359728.0,258
1000947,359732.0,377565.0,259
1007498,350204.0,350206.0,261
1030822,497071.0,497067.0,264
1178717,497071.0,497067.0,264
1302643,497071.0,497067.0,264
1174395,497071.0,497067.0,264
1119109,497071.0,497067.0,264
1058385,,497067.0,264
1291147,497071.0,497067.0,264
1009106,350225.0,350224.0,266
1009107,350225.0,350224.0,266
1009109,350225.0,350224.0,266
1009238,350204.0,350224.0,266
1009113,350233.0,350224.0,266
1002376,350233.0,350224.0,266
1002380,350233.0,350224.0,266
1007571,350223.0,350224.0,266
1007573,350234.0,350224.0,266
1009126,350233.0,350224.0,266
1009128,350233.0,350224.0,266
1009129,350233.0,350224.0,266
1009262,350226.0,350224.0,266
1007324,350228.0,350224.0,266
1000956,350204.0,350224.0,266
1000957,350204.0,350224.0,266
1007325,350229.0,350224.0,266
1009264,350226.0,350224.0,266
1000967,350234.0,350224.0,266
1009286,350227.0,350224.0,266
1009289,350227.0,350224.0,266
1005276,350234.0,350224.0,266
1007628,350223.0,350224.0,266
1003742,350228.0,350224.0,266
1009207,350229.0,350224.0,266
1009208,350229.0,350224.0,266
1009209,350229.0,350224.0,266
1009220,350229.0,350224.0,266
1009222,350226.0,350224.0,266
1009223,350228.0,350224.0,266
1009224,350228.0,350224.0,266
1009240,350204.0,350222.0,269
1007495,350205.0,350222.0,269
1007565,350205.0,350222.0,269
1007497,350205.0,350222.0,269
1007562,350205.0,350222.0,269
1007569,350205.0,350222.0,269
1007499,350205.0,350222.0,269
1007563,350205.0,350222.0,269
1000970,10502.0,24265.0,274
1000972,,725.0,276
1000973,,725.0,276
1000990,19706.0,19708.0,287
1003821,19706.0,19708.0,287
1034078,98205.0,296.0,289
1000993,94692.0,296.0,289
1001005,381.0,238717.0,298
1001427,392.0,238717.0,298
1001412,433.0,441.0,306
1001403,440.0,441.0,306
1001018,454.0,441.0,306
1133988,375330.0,375327.0,312
1002388,375330.0,375327.0,312
1002389,375329.0,375327.0,312
1009258,375330.0,375327.0,312
1002398,375330.0,375327.0,312
1002399,375330.0,375327.0,312
1095436,468238.0,375327.0,312
1010822,375329.0,375327.0,312
1095446,468238.0,375327.0,312
1048634,375330.0,375327.0,312
1001900,375329.0,375327.0,312
1001903,375329.0,375327.0,312
1095481,468238.0,375327.0,312
1009444,375330.0,375327.0,312
1002584,375329.0,375327.0,312
1007283,375330.0,375327.0,312
1095399,468238.0,375327.0,312
1007782,19781.0,219.0,315
1001054,19802.0,219.0,315
1001052,242.0,219.0,315
1001049,219.0,218.0,316
1119640,434684.0,434688.0,347
1001099,,434688.0,347
1119528,434684.0,434688.0,347
1118809,434685.0,434688.0,347
1056319,434685.0,434688.0,347
1232466,434685.0,434688.0,347
1009527,10492.0,66533.0,364
1001126,10492.0,66533.0,364
1010214,10492.0,66533.0,364
1003548,10492.0,66533.0,364
1009650,10492.0,66533.0,364
1009522,10492.0,66533.0,364
1005513,488.0,484.0,372
1001153,74844.0,19767.0,383
1001379,268161.0,298.0,385
1005477,301.0,298.0,385
1001938,157.0,205.0,399
1001187,205.0,238.0,400
1001212,19775.0,281919.0,402
1011587,19785.0,221.0,405
1001591,19785.0,221.0,405
1005859,19785.0,221.0,405
1048640,19785.0,221.0,405
1001727,19785.0,221.0,405
1001206,19831.0,405.0,408
1001232,446.0,19848.0,416
1001998,320.0,323.0,420
1001401,302.0,323.0,420
1005918,327.0,320.0,422
1005474,341.0,320.0,422
1080713,19801.0,279.0,424
1001280,40284.0,19799.0,425
1001281,40284.0,19799.0,425
1280976,383627.0,19799.0,425
1011654,19801.0,19799.0,425
1001635,19801.0,19799.0,425
1001252,19804.0,290.0,426
1001293,279.0,282.0,427
1001266,19821.0,19820.0,429
1001462,19819.0,19823.0,430
1005528,19823.0,19819.0,436
1001282,279.0,19794.0,437
1001659,19798.0,264.0,444
1001292,286.0,282.0,446
1001307,505.0,495.0,452
1013491,290.0,284.0,456
1005526,351.0,347.0,483
1001382,255.0,232.0,486
1002198,255.0,232.0,486
1001373,244.0,232.0,486
1001409,232.0,244.0,487
1001780,230.0,255.0,488
1001928,446.0,438.0,491
1005463,19843.0,438.0,494
1002578,19834.0,418.0,498
1001400,430.0,446.0,499
1001405,438.0,446.0,499
1007681,430.0,446.0,499
1001404,438.0,430.0,500
1001407,19843.0,438.0,502
1277761,16974.0,17004.0,506
1270546,17051.0,17004.0,506
1270555,17049.0,17004.0,506
1270557,17049.0,17004.0,506
1270558,17049.0,17004.0,506
1270560,17049.0,17004.0,506
1270561,17049.0,17004.0,506
1270562,17049.0,17004.0,506
1277816,17049.0,17004.0,506
1277814,17049.0,17004.0,506
1270574,17051.0,17004.0,506
1270577,17049.0,17004.0,506
1001416,17049.0,17004.0,506
1273975,16974.0,17004.0,506
1001432,,20213.0,517
1001439,30689.0,30695.0,523
1005541,280.0,294.0,535
1138315,309.0,305.0,536
1001466,376546.0,376542.0,539
1132965,12680.0,12656.0,544
1003924,22739.0,7431.0,554
1001524,19825.0,375.0,564
1001623,19825.0,375.0,564
1001532,766.0,732.0,568
1001777,19776.0,212.0,578
1001779,19776.0,212.0,578
1001994,327.0,342.0,580
1001688,327.0,322.0,582
1001794,157.0,185.0,584
1002070,402.0,399.0,587
1001578,9403.0,19852.0,589
1001881,84773.0,385.0,597
1010106,24729.0,24709.0,609
1002532,24729.0,24709.0,609
1010109,24729.0,24709.0,609
1009437,24729.0,24709.0,609
1008891,11667.0,24709.0,609
1001624,24729.0,24709.0,609
1010546,24729.0,24709.0,609
1008724,11442.0,11540.0,612
1008725,11442.0,11540.0,612
1008474,11715.0,11540.0,612
1008477,24691.0,11540.0,612
1009002,11715.0,11540.0,612
1009003,11715.0,11540.0,612
1002534,11542.0,11540.0,612
1001628,11442.0,11540.0,612
1007098,11442.0,11540.0,612
1005417,11715.0,11540.0,612
1005822,11715.0,11540.0,612
1003622,11542.0,11540.0,612
1010360,11442.0,11540.0,612
1002493,11442.0,11540.0,612
1001692,341.0,323.0,622
1280811,365408.0,365403.0,628
1072091,365405.0,365403.0,628
1204972,365408.0,365403.0,628
1176152,365411.0,365403.0,628
1302132,365412.0,365403.0,628
1001666,365405.0,365403.0,628
1001666,,365403.0,628
1001786,19782.0,227.0,666
1001748,227.0,212.0,673
1001888,274.0,268.0,679
1001764,7721.0,274.0,680
1001789,19831.0,405.0,687
1001808,87331.0,727.0,695
1001815,428.0,362.0,700
1001824,309.0,305.0,707
1025281,158715.0,158719.0,711
1019586,158732.0,158719.0,711
1019589,158732.0,158719.0,711
1019886,158732.0,158719.0,711
1019887,158732.0,158719.0,711
1019888,158732.0,158719.0,711
1019889,158732.0,158719.0,711
1019902,158732.0,158719.0,711
1019139,158722.0,158719.0,711
1025374,158715.0,158719.0,711
1025375,158715.0,158719.0,711
1025376,158715.0,158719.0,711
1021495,158717.0,158719.0,711
1025377,158715.0,158719.0,711
1021497,158717.0,158719.0,711
1001829,158717.0,158719.0,711
1001945,294.0,280.0,716
1280972,,428.0,732
1007458,25151.0,25185.0,737
1005776,25151.0,25185.0,737
1002248,25151.0,25185.0,737
1007445,25151.0,25185.0,737
1003697,455.0,19855.0,743
1001891,268.0,238.0,744
1080149,15893.0,15898.0,750
1080150,15893.0,15898.0,750
1080152,15893.0,15898.0,750
1080153,15893.0,15898.0,750
1080154,15897.0,15898.0,750
1080155,15893.0,15898.0,750
1080157,15893.0,15898.0,750
1080158,15893.0,15898.0,750
1080159,15893.0,15898.0,750
1080164,15893.0,15898.0,750
1081204,15884.0,15898.0,750
1081205,15884.0,15898.0,750
1081206,15884.0,15898.0,750
1081207,15884.0,15898.0,750
1081885,15889.0,15898.0,750
1081175,15884.0,15898.0,750
1090466,15920.0,15898.0,750
1002715,15893.0,15898.0,750
1081832,15889.0,15898.0,750
1081834,15889.0,15898.0,750
1081843,15908.0,15898.0,750
1082885,26263.0,15898.0,750
1082886,26263.0,15898.0,750
1082887,26263.0,15898.0,750
1082900,26263.0,15898.0,750
1082901,26263.0,15898.0,750
1082902,26263.0,15898.0,750
1082903,26263.0,15898.0,750
1082907,26263.0,15898.0,750
1082919,15920.0,15898.0,750
1083958,15929.0,15898.0,750
1083959,15929.0,15898.0,750
1081884,15889.0,15898.0,750
1082923,15927.0,15898.0,750
1082924,15929.0,15898.0,750
1083965,15920.0,15898.0,750
1082925,15929.0,15898.0,750
1083967,15920.0,15898.0,750
1082927,15929.0,15898.0,750
1082926,15929.0,15898.0,750
1082932,15920.0,15898.0,750
1083971,15920.0,15898.0,750
1083970,15920.0,15898.0,750
1082933,15920.0,15898.0,750
1082936,15927.0,15898.0,750
1082937,15927.0,15898.0,750
1082939,15927.0,15898.0,750
1082940,15927.0,15898.0,750
1082941,15927.0,15898.0,750
1082942,15920.0,15898.0,750
1081903,15889.0,15898.0,750
1081902,15889.0,15898.0,750
1081905,15908.0,15898.0,750
1081901,15889.0,15898.0,750
1082951,15929.0,15898.0,750
1082958,15927.0,15898.0,750
1082959,15927.0,15898.0,750
1084004,15920.0,15898.0,750
1084005,15920.0,15898.0,750
1133431,21463.0,15898.0,750
1080948,15927.0,15898.0,750
1080951,15927.0,15898.0,750
1080952,15885.0,15898.0,750
1080953,15884.0,15898.0,750
1080956,15920.0,15898.0,750
1080957,15920.0,15898.0,750
1080958,26263.0,15898.0,750
1080964,15889.0,15898.0,750
1080965,26263.0,15898.0,750
1080966,15889.0,15898.0,750
1080967,15929.0,15898.0,750
1080968,26263.0,15898.0,750
1080972,15889.0,15898.0,750
1080973,15908.0,15898.0,750
1080974,15889.0,15898.0,750
1080975,15889.0,15898.0,750
1080976,15927.0,15898.0,750
1001907,15927.0,15898.0,750
1001915,15889.0,15898.0,750
1079032,15894.0,15898.0,750
1080104,15894.0,15898.0,750
1080106,15894.0,15898.0,750
1080111,15893.0,15898.0,750
1081145,15884.0,15898.0,750
1081147,15884.0,15898.0,750
1081146,15884.0,15898.0,750
1080109,15893.0,15898.0,750
1082708,26263.0,15898.0,750
1081172,15884.0,15898.0,750
1081173,15884.0,15898.0,750
1082721,26263.0,15898.0,750
1082722,26263.0,15898.0,750
1082723,26263.0,15898.0,750
1080148,15893.0,15898.0,750
1080828,15663.0,15683.0,754
1080829,15663.0,15683.0,754
1080831,15663.0,15683.0,754
1080832,15663.0,15683.0,754
1080833,15663.0,15683.0,754
1080834,15663.0,15683.0,754
1080835,15663.0,15683.0,754
1080837,15663.0,15683.0,754
1080838,15663.0,15683.0,754
1080844,15663.0,15683.0,754
1080846,15663.0,15683.0,754
1080208,15663.0,15683.0,754
1097860,15663.0,15683.0,754
1080211,15663.0,15683.0,754
1001913,15663.0,15683.0,754
1044167,15663.0,15683.0,754
1080782,15663.0,15683.0,754
1080783,15663.0,15683.0,754
1001956,15663.0,15683.0,754
1100319,18359.0,18286.0,759
1094559,18356.0,18286.0,759
1091086,18317.0,18286.0,759
1091087,18317.0,18286.0,759
1130912,18359.0,18286.0,759
1137098,18356.0,18286.0,759
1001923,18317.0,18286.0,759
1092451,18359.0,18286.0,759
1092452,18317.0,18286.0,759
1092453,18317.0,18286.0,759
1092454,18317.0,18286.0,759
1092455,18356.0,18286.0,759
1102231,18359.0,18286.0,759
1092585,18356.0,18286.0,759
1092203,18359.0,18286.0,759
1037155,9300.0,23631.0,760
1127600,178568.0,272956.0,772
1070121,375890.0,199043.0,774
1070122,375890.0,199043.0,774
1070123,375890.0,199043.0,774
1070124,375890.0,199043.0,774
1070129,375887.0,199043.0,774
1070131,375887.0,199043.0,774
1070132,375887.0,199043.0,774
1069089,375889.0,199043.0,774
1070149,375887.0,199043.0,774
1084462,375890.0,199043.0,774
1069126,375887.0,199043.0,774
1069127,375887.0,199043.0,774
1069128,375887.0,199043.0,774
1070196,375887.0,199043.0,774
1070197,375887.0,199043.0,774
1070203,375889.0,199043.0,774
1070205,375889.0,199043.0,774
1070206,375889.0,199043.0,774
1070207,375889.0,199043.0,774
1070218,375887.0,199043.0,774
1070219,375887.0,199043.0,774
1070224,375887.0,199043.0,774
1069050,375889.0,199043.0,774
1069051,375889.0,199043.0,774
1069052,375889.0,199043.0,774
1070101,375890.0,199043.0,774
1070102,375890.0,199043.0,774
1070103,375890.0,199043.0,774
1070104,375890.0,199043.0,774
1070106,199042.0,199043.0,774
1076217,521054.0,521057.0,777
1119611,521055.0,521057.0,777
1095036,,521057.0,777
1233026,,521057.0,777
1014074,525843.0,521057.0,777
1014074,,521057.0,777
1103451,,521057.0,777
1145792,521054.0,521057.0,777
1119594,521055.0,521057.0,777
1032004,521054.0,521057.0,777
1096704,,521057.0,777
1304599,525843.0,521057.0,777
1097172,,521057.0,777
1078863,57893.0,57889.0,781
1076281,156158.0,57889.0,781
1079509,57891.0,57889.0,781
1079510,57891.0,57889.0,781
1078352,57891.0,57889.0,781
1078353,57891.0,57889.0,781
1078872,57883.0,57889.0,781
1078355,57891.0,57889.0,781
1001958,57893.0,57889.0,781
1078878,57883.0,57889.0,781
1078879,57883.0,57889.0,781
1078752,57890.0,57889.0,781
1079524,57891.0,57889.0,781
1078753,57890.0,57889.0,781
1079526,57891.0,57889.0,781
1079527,57891.0,57889.0,781
1078768,57890.0,57889.0,781
1078769,57890.0,57889.0,781
1078771,57890.0,57889.0,781
1080580,57890.0,57889.0,781
1080582,57890.0,57889.0,781
1080583,57890.0,57889.0,781
1076856,57893.0,57889.0,781
1077178,57891.0,57889.0,781
1078800,57890.0,57889.0,781
1078803,57890.0,57889.0,781
1078797,57890.0,57889.0,781
1078796,57890.0,57889.0,781
1078802,57890.0,57889.0,781
1079585,57891.0,57889.0,781
1078814,57890.0,57889.0,781
1079331,57883.0,57889.0,781
1078308,57891.0,57889.0,781
1078309,57891.0,57889.0,781
1078311,57891.0,57889.0,781
1078312,57891.0,57889.0,781
1078313,57891.0,57889.0,781
1078838,57893.0,57889.0,781
1078323,57891.0,57889.0,781
1078842,57893.0,57889.0,781
1078843,57893.0,57889.0,781
1079876,57893.0,57889.0,781
1078852,57893.0,57889.0,781
1078853,57893.0,57889.0,781
1078855,57893.0,57889.0,781
1078856,57893.0,57889.0,781
1078857,57893.0,57889.0,781
1078858,57893.0,57889.0,781
1078859,57893.0,57889.0,781
1078861,57893.0,57889.0,781
1078862,57893.0,57889.0,781
1003644,19702.0,19707.0,785
1003645,19702.0,19707.0,785
1027085,9652.0,23770.0,789
1027074,9652.0,23770.0,789
1019555,9652.0,23770.0,789
1027076,9652.0,23770.0,789
1011283,9505.0,23770.0,789
1027083,9652.0,23770.0,789
1003579,19712.0,133420.0,793
1048671,19712.0,133420.0,793
1013086,19712.0,133420.0,793
1003621,19712.0,133420.0,793
1001986,,383756.0,794
1010814,24671.0,11740.0,812
1010824,24712.0,11740.0,812
1010827,24712.0,11740.0,812
1010828,24712.0,11740.0,812
1012911,11732.0,11740.0,812
1002022,24671.0,11740.0,812
1010831,24712.0,11740.0,812
1010832,24671.0,11740.0,812
1010833,24671.0,11740.0,812
1002494,24671.0,11740.0,812
1007370,490.0,489.0,836
1002079,489.0,264637.0,837
1177958,15673.0,264637.0,837
1173931,84123.0,264637.0,837
1011260,30683.0,30685.0,840
1002092,9403.0,454.0,844
1002164,432.0,427.0,896
1039913,8889.0,8911.0,919
1039929,23343.0,8911.0,919
1119858,34531.0,8911.0,919
1039286,34531.0,8911.0,919
1097723,23343.0,8911.0,919
1073531,23343.0,8911.0,919
1052749,23343.0,8911.0,919
1072292,34531.0,8911.0,919
1013110,23343.0,8911.0,919
1040932,34531.0,8911.0,919
1042489,34531.0,8911.0,919
1039387,34525.0,8911.0,919
1039388,34525.0,8911.0,919
1039389,34525.0,8911.0,919
1042493,34531.0,8911.0,919
1045611,66531.0,66529.0,921
1045612,66531.0,66529.0,921
1045613,66531.0,66529.0,921
1045614,66531.0,66529.0,921
1045248,66530.0,66529.0,921
1045249,66530.0,66529.0,921
1011392,66530.0,66529.0,921
1011576,66531.0,66529.0,921
1045605,66531.0,66529.0,921
1046086,66530.0,66529.0,921
1043505,66530.0,66529.0,921
1002222,66531.0,66529.0,921
1045604,66531.0,66529.0,921
1052796,66530.0,66529.0,921
1045606,66530.0,66529.0,921
1011278,,364699.0,933
1002263,,5556.0,948
1119910,10063.0,23989.0,949
1072235,10063.0,23989.0,949
1002264,10063.0,23989.0,949
1027818,8288.0,8252.0,951
1002282,53724.0,10912.0,961
1009235,359724.0,375325.0,973
1012740,359724.0,375325.0,973
1135539,359724.0,375325.0,973
1095955,359724.0,375325.0,973
1012879,359725.0,375325.0,973
1009388,359725.0,375325.0,973
1048630,359725.0,375325.0,973
1002297,359724.0,375325.0,973
1007501,359725.0,375325.0,973
1012945,359728.0,375325.0,973
1052754,359724.0,375325.0,973
1002341,359724.0,375325.0,973
1052243,359725.0,375325.0,973
1009470,359725.0,375325.0,973
1009472,359725.0,375325.0,973
1002364,359725.0,375325.0,973
1095444,391393.0,391390.0,974
1007408,10755.0,24394.0,976
1007328,350231.0,350230.0,1023
1002377,350231.0,350230.0,1023
1099283,370422.0,17063.0,1026
1048564,25279.0,12954.0,1035
1027179,25279.0,12954.0,1035
1006288,13019.0,13150.0,1036
1006289,13019.0,13150.0,1036
1005975,13019.0,13150.0,1036
1005976,13019.0,13150.0,1036
1026462,13083.0,13150.0,1036
1026465,13083.0,13150.0,1036
1006286,13083.0,13150.0,1036
1002451,343741.0,343740.0,1061
1002455,30697.0,30696.0,1064
1025245,10783.0,24375.0,1089
1002507,24383.0,24375.0,1089
1002509,10783.0,24375.0,1089
1021379,10783.0,24375.0,1089
1002522,56923.0,24178.0,1095
1002536,111980.0,111985.0,1100
1002538,111980.0,111985.0,1100
1002539,111980.0,111985.0,1100
1053528,7798.0,22879.0,1108
1053529,7798.0,22879.0,1108
1053505,7798.0,22879.0,1108
1053570,7798.0,22879.0,1108
1053569,7798.0,22879.0,1108
1054158,22858.0,22879.0,1108
1018945,22924.0,22879.0,1108
1007358,10404.0,10453.0,1112
1002612,24265.0,10453.0,1112
1025984,24071.0,10217.0,1113
1008564,24071.0,10217.0,1113
1009031,24071.0,10217.0,1113
1025421,24173.0,10217.0,1113
1008340,24173.0,10217.0,1113
1009149,24173.0,10217.0,1113
1007374,24173.0,10217.0,1113
1048861,24173.0,10217.0,1113
1006505,24071.0,10217.0,1113
1025420,24173.0,10217.0,1113
1005666,24071.0,10217.0,1113
1008698,139846.0,140156.0,1120
1008634,139847.0,140156.0,1120
1008635,139847.0,140156.0,1120
1246065,139847.0,140156.0,1120
1008637,139847.0,140156.0,1120
1011226,139847.0,140156.0,1120
1073407,69412.0,140156.0,1120
1008642,139847.0,140156.0,1120
1002581,139847.0,140156.0,1120
1119642,535853.0,389899.0,1130
1002598,497035.0,389899.0,1130
1096181,497035.0,389899.0,1130
1097321,497035.0,389899.0,1130
1301106,535853.0,389899.0,1130
1046014,535853.0,389899.0,1130
1137816,535853.0,389899.0,1130
1302574,535853.0,389899.0,1130
1021215,12214.0,12271.0,1139
1098555,3102.0,3101.0,1153
1073869,3102.0,3101.0,1153
1073871,3102.0,3101.0,1153
1002642,3102.0,3101.0,1153
1095240,24963.0,24877.0,1155
1133998,24922.0,24877.0,1155
1024798,24950.0,24877.0,1155
1007086,24928.0,24877.0,1155
1002644,24950.0,24877.0,1155
1024998,12336.0,24877.0,1155
1130822,24922.0,24877.0,1155
1134034,24963.0,24877.0,1155
1048807,12336.0,24877.0,1155
1007066,24950.0,24877.0,1155
1002677,20780.0,20760.0,1181
1002678,17682.0,17646.0,1182
