BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1099216,17398.0,17326.0,13259
1054451,17398.0,17326.0,13259
1092389,17398.0,17326.0,13259
1092391,17398.0,17326.0,13259
1089025,17333.0,17326.0,13259
1100038,17333.0,17326.0,13259
1054647,349595.0,349598.0,13296
1058278,345357.0,345362.0,13297
1058261,345357.0,345362.0,13297
1054765,143039.0,143038.0,13318
1089891,14442.0,14490.0,13334
1084255,5886.0,5901.0,13344
1054938,5875.0,5901.0,13344
1068728,5886.0,5901.0,13344
1084631,5875.0,5901.0,13344
1068054,5838.0,5825.0,13355
1058872,5838.0,5825.0,13355
1054984,5838.0,5825.0,13355
1257706,,23720.0,13365
1066445,275845.0,275843.0,13400
1066447,275845.0,275843.0,13400
1055339,275845.0,275843.0,13400
1055680,123505.0,120304.0,13408
1297489,23703.0,9474.0,13419
1056106,178557.0,185916.0,13439
1119528,434684.0,434687.0,13468
1118809,434685.0,434687.0,13468
1079179,434683.0,434687.0,13468
1056319,434685.0,434687.0,13468
1232466,434685.0,434687.0,13468
1119640,434684.0,434687.0,13468
1138508,172493.0,172492.0,13480
1119812,189440.0,172492.0,13480
1072167,189440.0,172492.0,13480
1056345,343990.0,343989.0,13481
1056346,343990.0,343989.0,13481
1056347,343990.0,343989.0,13481
1056348,343990.0,343989.0,13481
1056400,537211.0,536253.0,13494
1073887,179198.0,179197.0,13498
1097765,179198.0,179197.0,13498
1119610,536226.0,536224.0,13544
1119424,536225.0,536224.0,13544
1232479,536226.0,536224.0,13544
1109514,,536224.0,13544
1056667,536226.0,536224.0,13544
1232525,536226.0,536224.0,13544
1169088,536225.0,536224.0,13544
1063374,536225.0,536224.0,13544
1179185,536226.0,536224.0,13544
1096244,449040.0,449046.0,13571
1095052,449040.0,449046.0,13571
1095053,449040.0,449046.0,13571
1096193,449040.0,449046.0,13571
1056850,192324.0,192327.0,13572
1057063,175356.0,172500.0,13616
1180205,3421.0,3461.0,13621
1057067,3462.0,3461.0,13621
1179860,3462.0,3461.0,13621
1067768,5909.0,5900.0,13640
1057147,5909.0,5900.0,13640
1068961,5909.0,5900.0,13640
1069419,5909.0,5900.0,13640
1084232,5885.0,22067.0,13643
