OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
14618,7,7,2
14619,12,12,2
14622,8,8,3
14624,8,8,2
14628,9,9,2
14630,4,4,3
14636,13,13,4
14638,9,9,5
14639,7,7,2
1464,7,7,2
14644,12,12,2
14648,10,10,4
14649,8,8,4
14656,7,7,2
14661,8,8,3
14663,6,6,2
14667,3,3,2
14668,8,8,3
14669,7,7,2
14670,7,7,4
14673,7,7,2
14674,9,9,3
14677,6,6,2
14686,10,10,3
1469,8,8,2
14704,5,5,3
14711,7,7,2
14728,5,5,2
1473,6,6,2
14731,3,3,2
14732,12,12,2
14734,8,8,2
14736,12,12,2
14739,7,7,2
14740,7,7,2
14742,5,5,3
14746,8,8,2
14747,2,2,2
14753,12,12,2
14758,10,10,4
14759,6,6,5
1476,9,9,3
14761,10,10,6
14763,7,7,5
14764,8,8,2
14770,11,11,2
14773,5,5,2
14774,7,7,2
14776,4,4,2
14777,8,8,2
14785,3,3,3
14787,4,4,4
14788,8,8,2
1479,5,5,2
14791,12,12,4
14796,5,5,3
14797,7,7,2
14804,6,6,2
14806,9,9,3
14808,3,3,2
14814,6,6,2
14816,11,11,4
14820,4,4,2
14822,5,5,3
14825,7,7,2
14831,3,3,3
14837,13,13,2
14845,4,4,2
14847,6,6,3
14849,8,8,2
14850,2,2,2
14852,6,6,6
14858,7,7,3
14859,2,2,2
14862,6,6,4
14863,10,10,2
14868,2,2,2
14869,6,6,6
14871,5,5,5
14872,3,3,2
14881,6,6,2
14888,6,6,2
14889,7,7,4
14890,9,9,3
14893,10,10,3
14896,6,6,2
14902,7,7,2
14903,2,2,2
14910,8,8,3
14912,4,4,3
14916,4,4,2
14920,8,8,2
14922,7,7,2
14924,4,4,4
14935,4,4,2
14936,6,6,2
14938,7,7,3
14939,7,7,3
14941,7,7,2
14943,9,9,6
14946,7,7,2
1495,8,8,3
14952,3,3,2
14953,2,2,2
14954,2,2,2
14955,8,8,2
14957,10,10,2
14960,11,11,2
14963,5,5,2
14966,7,7,2
14971,2,2,2
14972,2,2,2
14976,2,2,2
14979,7,7,3
