OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
10686,8,8,2
10689,6,6,2
10691,8,8,2
10693,14,14,2
10695,7,7,2
10698,7,7,2
10701,23,23,3
10702,12,12,4
10703,13,13,3
10705,8,8,2
10711,9,9,2
10714,11,11,2
10722,10,10,2
10729,2,2,2
10734,6,6,4
10736,3,3,2
10742,10,10,2
10748,12,12,3
1075,10,10,3
10751,7,7,2
10758,8,8,3
10763,10,10,3
10780,7,7,3
10782,7,7,2
10783,2,2,2
10784,2,2,2
10785,3,3,3
10793,2,2,2
10794,14,14,2
10796,8,8,2
10801,10,10,2
10803,2,2,2
10804,10,10,3
10816,10,10,2
10818,3,3,2
10823,7,7,2
10828,12,12,2
10831,7,7,4
10832,6,6,3
10834,7,7,3
10835,21,21,5
10845,7,7,2
1085,8,8,3
10858,12,12,2
10860,11,11,2
10865,3,3,3
10867,6,6,2
10868,7,7,2
1087,10,10,2
10874,9,9,2
1088,9,9,2
10880,6,6,3
10883,7,7,2
10884,8,8,3
10886,7,7,2
10891,8,8,2
10901,7,7,2
10903,12,12,2
10916,8,8,2
10917,10,10,3
10918,13,13,2
1093,18,18,3
10930,9,9,3
10938,9,9,3
1095,10,10,2
10970,7,7,3
10976,14,14,2
10989,2,2,2
1099,7,7,2
10990,7,7,2
10993,6,6,2
11011,7,7,2
11021,7,7,2
11023,3,3,3
11024,2,2,2
11025,2,2,2
11029,8,8,2
11034,3,3,3
11045,8,8,2
11049,9,9,3
11071,7,7,2
11078,10,10,2
11091,7,7,2
11108,7,7,2
11127,2,2,2
11146,7,7,2
11163,8,8,2
11169,10,10,3
11188,21,21,3
11190,14,14,3
11192,9,9,2
11199,11,11,2
11212,8,8,2
11217,6,6,2
11232,10,10,2
11244,13,13,2
11246,6,6,2
11254,7,7,2
11256,7,7,2
11257,7,7,2
11281,7,7,2
11285,9,9,2
11289,8,8,2
11292,10,10,2
11304,6,6,2
11319,9,9,2
11322,9,9,2
11326,8,8,2
11344,11,11,2
11354,11,11,3
11355,7,7,2
11357,7,7,2
11369,7,7,2
11372,7,7,2
11379,10,10,2
11382,15,15,4
11384,12,12,2
11387,11,11,2
11389,7,7,2
11392,7,7,2
11409,7,7,2
11410,3,3,2
11414,14,14,2
11425,7,7,2
1143,7,7,2
11432,6,6,2
11449,7,7,2
11458,8,8,2
11462,10,10,2
11464,9,9,4
11470,7,7,2
11471,8,8,2
11476,8,8,2
11485,7,7,2
11492,6,6,2
11498,4,4,2
11520,7,7,2
11524,8,8,2
11527,7,7,2
11529,7,7,2
11530,8,8,2
11531,9,9,2
11559,8,8,2
11564,9,9,3
11577,9,9,2
1158,7,7,2
11580,2,2,2
11608,3,3,2
11631,2,2,2
11636,8,8,2
11637,7,7,2
11650,8,8,2
11669,8,8,3
11694,2,2,2
11695,6,6,2
1170,7,7,2
11703,11,11,3
11708,10,10,2
1171,8,8,2
11715,8,8,2
11716,12,12,3
11719,8,8,2
11720,8,8,2
11722,10,10,2
11726,5,5,2
11730,7,7,2
11731,7,7,2
11734,8,8,2
11735,11,11,3
11739,14,14,3
11740,16,16,3
11741,10,10,3
11746,2,2,2
11747,6,6,2
11768,6,6,2
11793,9,9,3
11812,2,2,2
11823,8,8,2
11835,8,8,2
11838,11,11,3
11843,7,7,2
11844,7,7,2
1185,6,6,2
11870,7,7,2
11874,9,9,2
11880,8,8,2
11882,3,3,2
11887,7,7,2
119,3,3,2
11912,8,8,2
11921,8,8,2
11923,7,7,2
11931,8,8,2
11937,2,2,2
11939,10,10,3
11942,9,9,2
11944,7,7,2
1195,17,17,2
11952,10,10,2
11956,9,9,3
11966,10,10,2
11967,8,8,2
11975,11,11,4
11976,9,9,2
11977,30,30,6
11981,7,7,2
11987,7,7,3
11991,10,10,2
12001,8,8,2
1201,7,7,2
12023,8,8,4
12033,7,7,2
12047,6,6,3
12052,2,2,2
12056,8,8,3
12090,8,8,2
12092,2,2,2
12093,7,7,2
12101,7,7,2
12108,10,10,2
12117,2,2,2
1213,6,6,2
12132,8,8,2
12136,9,9,2
12139,7,7,2
12147,8,8,2
12150,7,7,2
12153,3,3,2
12154,11,11,3
12155,2,2,2
12160,8,8,2
12171,7,7,2
12189,8,8,2
12197,8,8,3
12198,7,7,2
12201,10,10,2
1223,15,15,2
12232,2,2,2
12242,6,6,2
1226,9,9,3
12261,2,2,2
12266,8,8,2
12286,7,7,2
12289,12,12,2
12296,12,12,2
1230,7,7,2
12307,7,7,2
12315,8,8,2
12352,8,8,2
12363,2,2,2
12374,12,12,3
12377,9,9,2
12380,7,7,2
1239,7,7,2
12400,6,6,2
12403,8,8,3
12407,10,10,2
1241,9,9,2
1242,12,12,2
12421,10,10,2
12422,13,13,2
12428,7,7,2
12430,2,2,2
1244,8,8,4
12440,9,9,2
12442,7,7,2
12444,6,6,2
1246,9,9,2
12464,6,6,2
12469,8,8,2
12473,19,19,3
12475,8,8,2
12495,9,9,3
12497,7,7,2
12504,2,2,2
12505,7,7,2
12507,10,10,3
1251,9,9,3
12512,2,2,2
12514,12,12,3
12517,9,9,2
12529,8,8,2
12530,7,7,2
12542,2,2,2
12570,9,9,2
12585,8,8,3
12591,10,10,2
12602,10,10,2
12610,14,14,2
12630,13,13,2
12649,10,10,3
12652,11,11,2
12681,10,10,2
12684,7,7,2
1269,2,2,2
12707,11,11,2
12710,12,12,2
12719,13,13,2
1273,8,8,2
12733,14,14,2
12744,9,9,2
1276,7,7,2
12762,8,8,2
12766,10,10,3
12771,10,10,2
12773,8,8,2
12777,12,12,2
12785,9,9,2
12787,7,7,2
12789,4,4,2
1279,8,8,2
12791,8,8,2
12800,4,4,2
12807,17,17,3
12823,10,10,2
12825,7,7,2
12828,11,11,2
12840,9,9,2
1286,9,9,2
12889,2,2,2
1291,8,8,2
12921,3,3,2
12923,9,9,4
12929,4,4,2
12930,11,11,2
1294,7,7,2
12973,11,11,2
12987,23,23,2
12988,46,46,2
12998,12,12,2
13001,10,10,2
13012,11,11,2
13023,12,12,2
13045,3,3,2
13047,11,11,2
13048,3,3,3
13049,3,3,3
1305,14,14,2
13050,7,7,2
13051,9,9,2
13052,6,6,2
13053,4,4,3
13059,4,4,3
1306,7,7,2
13060,2,2,2
13068,3,3,2
1307,2,2,2
13070,2,2,2
13074,10,10,2
13075,10,10,2
13077,8,8,3
1308,7,7,2
13083,7,7,3
13096,4,4,2
1310,8,8,2
13104,2,2,2
13107,7,7,2
13109,2,2,2
13113,8,8,2
1312,12,12,2
13141,3,3,2
13162,8,8,2
13175,3,3,2
13191,8,8,2
13195,8,8,2
1320,10,10,3
13202,3,3,3
13204,7,7,2
13210,4,4,2
13216,4,4,2
13219,6,6,4
1322,8,8,2
13228,3,3,2
13229,2,2,2
1323,2,2,2
13239,6,6,2
1324,7,7,3
13244,9,9,2
13247,10,10,2
13255,6,6,2
13259,13,13,2
13268,8,8,3
1327,13,13,3
13291,7,7,2
13297,7,7,2
13302,8,8,2
13308,8,8,3
1331,7,7,2
13315,10,10,2
1332,8,8,4
13334,6,6,2
13344,8,8,2
1335,11,11,2
13355,9,9,2
13358,8,8,2
1336,7,7,2
1338,6,6,2
13382,9,9,2
13386,7,7,2
13387,9,9,2
13394,7,7,2
13420,12,12,2
13425,7,7,2
13428,8,8,2
1343,4,4,2
1344,2,2,2
13454,9,9,3
13460,7,7,2
13481,12,12,2
13482,9,9,2
13491,10,10,2
13493,11,11,3
13499,9,9,3
1351,4,4,2
13512,8,8,2
13513,4,4,2
13516,8,8,2
13520,5,5,2
13537,3,3,2
13538,9,9,2
13544,14,14,2
13549,8,8,2
13556,10,10,2
13562,5,5,2
13564,6,6,2
13571,10,10,2
13572,13,13,2
13578,8,8,2
13582,10,10,2
13584,7,7,2
13586,8,8,2
13612,8,8,2
1362,6,6,2
13621,6,6,2
13626,6,6,2
1363,7,7,2
13643,15,15,2
13648,9,9,2
13650,14,14,3
13655,10,10,2
13656,9,9,2
13669,7,7,2
13671,12,12,2
1369,7,7,2
13696,9,9,2
13699,8,8,2
1370,8,8,2
13701,7,7,2
13704,10,10,2
13717,6,6,2
13736,8,8,2
13743,11,11,2
13757,8,8,2
1377,8,8,2
1380,8,8,2
13800,7,7,2
13803,8,8,2
13821,10,10,2
13837,2,2,2
13839,2,2,2
13877,9,9,2
1389,10,10,3
13892,9,9,2
13897,6,6,2
13906,9,9,2
13924,9,9,3
13925,9,9,2
1393,8,8,3
13930,16,16,2
1394,2,2,2
13950,9,9,2
13955,9,9,2
13965,8,8,2
1399,11,11,3
13998,10,10,3
14002,8,8,3
14009,15,15,2
1401,9,9,2
14012,7,7,2
1402,5,5,2
14026,9,9,3
14034,8,8,2
14037,8,8,2
14038,7,7,2
14039,8,8,2
14041,7,7,2
14042,8,8,2
14044,7,7,2
14045,10,10,3
14053,7,7,2
14060,11,11,2
14068,6,6,2
14069,9,9,3
14075,11,11,2
14079,10,10,2
14082,7,7,2
14087,13,13,3
14088,11,11,2
14094,9,9,2
14100,8,8,2
14102,9,9,2
14109,8,8,2
14116,7,7,2
14134,7,7,2
14135,10,10,2
14137,7,7,2
14142,4,4,2
14146,3,3,2
14147,7,7,2
14150,9,9,4
14167,6,6,2
14168,8,8,3
14169,10,10,2
14172,9,9,3
14173,8,8,2
14191,13,13,2
142,12,12,2
1420,10,10,3
14211,8,8,2
14229,3,3,2
14248,11,11,2
14260,10,10,2
14261,7,7,2
14264,7,7,2
14265,6,6,2
14274,10,10,2
14277,14,14,2
1428,6,6,3
14281,6,6,4
14284,12,12,2
14296,7,7,3
14297,7,7,2
14299,8,8,2
14306,6,6,2
14313,9,9,2
14319,19,19,3
14320,7,7,2
14325,9,9,2
14326,11,11,2
14332,8,8,3
14335,10,10,2
14344,10,10,2
14350,17,17,3
14351,9,9,2
14353,9,9,2
14354,8,8,2
14358,7,7,2
14366,6,6,2
14377,11,11,5
14390,13,13,2
14398,17,17,3
1440,7,7,2
14404,8,8,2
14405,8,8,2
14409,11,11,3
14412,7,7,2
14415,7,7,2
14416,6,6,3
14424,8,8,2
14428,14,14,3
14434,10,10,4
14436,12,12,2
14441,10,10,3
14449,7,7,2
14462,5,5,2
14463,8,8,2
14466,12,12,2
14468,30,30,2
14473,7,7,2
14475,10,10,2
14476,9,9,2
14488,8,8,2
1449,2,2,2
14490,7,7,2
14495,7,7,2
14505,7,7,2
1451,8,8,2
14510,8,8,2
14512,7,7,2
14519,7,7,2
14527,9,9,2
14529,8,8,2
14536,9,9,2
1454,9,9,2
14545,8,8,2
14546,6,6,2
14548,8,8,2
14564,7,7,2
14575,3,3,2
14577,9,9,2
14590,12,12,2
14594,9,9,3
14598,7,7,2
14605,7,7,2
14608,7,7,2
1461,6,6,2
14618,7,7,3
14619,12,12,2
14622,8,8,2
14624,8,8,2
14636,13,13,2
1464,7,7,2
14644,12,12,2
14649,8,8,2
1466,7,7,2
14660,7,7,2
14664,7,7,2
14666,2,2,2
14671,2,2,2
14674,9,9,4
14677,6,6,2
14679,2,2,2
14682,8,8,3
14685,7,7,2
14686,10,10,5
1469,8,8,2
14694,8,8,2
14696,8,8,2
14701,6,6,2
14709,8,8,2
14711,7,7,2
14714,7,7,2
14716,7,7,2
14717,6,6,2
14726,7,7,2
14728,5,5,2
1473,6,6,3
14731,3,3,2
14732,12,12,2
14734,8,8,2
14735,6,6,2
14736,12,12,2
14738,8,8,2
14739,7,7,2
14746,8,8,2
14747,2,2,2
14753,12,12,3
14755,13,13,2
14761,10,10,2
14762,9,9,2
14764,8,8,3
14766,10,10,2
14767,8,8,3
14769,4,4,2
14786,8,8,2
14788,8,8,2
14791,12,12,2
14794,7,7,2
14802,12,12,2
14813,2,2,2
14816,11,11,2
14819,11,11,2
14820,4,4,2
14822,5,5,2
14824,4,4,2
14825,7,7,2
14829,4,4,2
14834,3,3,2
14837,13,13,2
14839,8,8,2
14841,2,2,2
14847,6,6,2
14849,8,8,2
14850,2,2,2
14863,10,10,2
14867,2,2,2
14887,9,9,2
14889,7,7,2
14895,8,8,2
14896,6,6,2
14900,7,7,2
14910,8,8,2
14920,8,8,2
14924,4,4,2
14931,10,10,3
14941,7,7,2
14943,9,9,2
1495,8,8,2
14955,8,8,2
14966,7,7,2
14979,7,7,2
14981,12,12,3
14989,21,21,4
1499,7,7,2
14996,8,8,2
14997,9,9,2
15004,7,7,2
1501,6,6,2
15010,9,9,2
1502,7,7,2
15020,7,7,2
15021,8,8,2
15025,20,20,4
15034,13,13,2
15038,2,2,2
15043,7,7,2
15045,8,8,2
15052,12,12,2
15070,7,7,2
15075,11,11,2
15098,12,12,3
1510,7,7,2
15104,7,7,2
15107,9,9,2
15111,6,6,2
1512,6,6,4
15123,10,10,2
15131,25,25,10
15133,6,6,2
15142,7,7,2
15144,8,8,2
15145,9,9,2
15147,8,8,2
15153,2,2,2
15160,3,3,2
15164,7,7,4
1517,7,7,2
15172,2,2,2
15174,10,10,2
15175,9,9,2
1519,7,7,2
15204,3,3,2
15206,2,2,2
15223,9,9,2
15230,7,7,2
15234,7,7,2
15237,13,13,5
15239,9,9,2
15261,8,8,2
15262,15,15,2
15263,2,2,2
15270,7,7,2
15276,13,13,2
15280,7,7,2
15288,8,8,2
15289,5,5,2
15290,11,11,2
15291,2,2,2
15292,2,2,2
15296,10,10,3
15305,11,11,3
15309,2,2,2
15310,10,10,2
15315,2,2,2
15316,5,5,2
15317,8,8,2
15320,10,10,2
15321,3,3,2
15323,2,2,2
15324,2,2,2
15328,5,5,2
15331,9,9,3
15336,8,8,3
15340,2,2,2
15349,10,10,2
15350,10,10,4
15353,8,8,2
15360,10,10,2
15364,6,6,2
15371,12,12,3
15372,8,8,3
15378,7,7,2
15379,5,5,2
15380,2,2,2
15386,8,8,3
15387,7,7,2
15388,12,12,2
15389,2,2,2
15392,3,3,2
15393,6,6,2
15404,9,9,3
15407,7,7,2
15411,9,9,2
15412,14,14,5
15418,7,7,2
15424,11,11,2
15428,8,8,2
15435,11,11,3
15446,9,9,3
15448,3,3,2
15449,3,3,2
15450,7,7,3
15453,3,3,2
15454,8,8,2
1546,10,10,2
1547,7,7,2
15470,2,2,2
15495,8,8,2
15498,8,8,2
15499,9,9,2
15510,3,3,2
15511,6,6,2
15512,7,7,2
15515,26,26,5
15519,7,7,2
15521,6,6,3
15523,12,12,3
15525,22,22,3
15526,10,10,2
15527,3,3,2
15530,2,2,2
15531,2,2,2
15533,10,10,2
15534,4,4,2
15535,14,14,3
15537,9,9,2
15538,2,2,2
15539,3,3,2
15540,3,3,3
15556,3,3,2
15559,2,2,2
15560,2,2,2
15576,2,2,2
15577,8,8,2
15582,7,7,2
15583,14,14,4
15591,15,15,2
15594,12,12,2
15596,10,10,3
1560,2,2,2
15606,5,5,2
1561,3,3,2
15617,4,4,2
15618,7,7,2
1562,3,3,2
15622,8,8,2
15627,4,4,3
15629,6,6,3
1563,15,15,3
15630,2,2,2
1564,12,12,2
15661,7,7,2
15664,12,12,2
15665,7,7,2
15692,2,2,2
1570,6,6,2
15700,3,3,2
15722,8,8,2
15725,6,6,3
15737,8,8,2
15739,7,7,2
15753,7,7,2
15759,10,10,3
15778,8,8,2
1578,8,8,2
15786,12,12,2
15799,10,10,2
158,8,8,2
15802,16,16,3
15833,4,4,2
15839,7,7,2
15846,3,3,2
15862,8,8,3
15863,9,9,4
15869,8,8,2
1587,8,8,2
15878,2,2,2
1588,7,7,2
15883,2,2,2
15884,3,3,2
159,2,2,2
15904,7,7,2
15913,10,10,3
15922,11,11,2
15933,7,7,2
15941,8,8,3
15942,9,9,3
15950,9,9,3
15952,4,4,2
15961,4,4,2
15974,25,25,5
15975,8,8,2
15977,2,2,2
15982,6,6,2
1600,13,13,2
16010,8,8,2
16025,2,2,2
16026,10,10,2
16066,7,7,2
16074,7,7,2
16078,7,7,3
1608,2,2,2
16129,10,10,2
16131,9,9,2
16136,8,8,2
16138,9,9,2
1614,12,12,2
16143,7,7,2
16145,8,8,2
16148,7,7,2
16154,12,12,2
16155,9,9,2
16164,7,7,4
16168,8,8,2
1617,8,8,3
16170,12,12,2
16172,2,2,2
16176,3,3,2
16185,8,8,2
16187,9,9,3
16198,13,13,2
16209,9,9,2
16212,10,10,2
16218,13,13,2
16223,5,5,3
16227,9,9,2
16236,11,11,2
16245,8,8,2
1625,8,8,2
16254,7,7,2
16269,4,4,2
16274,10,10,2
16280,7,7,2
16283,11,11,2
1629,7,7,2
16295,12,12,3
16298,8,8,2
16303,7,7,2
16323,4,4,2
16329,7,7,2
16348,9,9,2
16349,8,8,2
1635,7,7,2
16359,10,10,2
1636,11,11,2
1637,10,10,2
16373,10,10,2
16394,7,7,2
16396,8,8,2
16397,12,12,2
16418,9,9,2
16440,8,8,2
16449,6,6,2
1647,7,7,2
16502,7,7,2
16507,7,7,3
1651,8,8,3
16514,7,7,2
16531,7,7,2
16533,10,10,2
16543,4,4,2
16547,9,9,2
16556,6,6,2
16562,8,8,4
16565,7,7,2
16571,8,8,2
16576,9,9,2
16582,7,7,2
16583,8,8,2
16588,8,8,3
16590,29,29,4
16592,8,8,2
16595,7,7,3
166,8,8,2
16605,3,3,2
16607,7,7,2
16608,8,8,2
16609,7,7,2
16614,12,12,2
16626,7,7,2
16632,9,9,2
16638,7,7,2
16639,7,7,2
16646,8,8,2
16663,9,9,2
16664,13,13,2
16672,14,14,3
16685,8,8,2
1669,12,12,2
16701,8,8,2
16733,7,7,2
16743,7,7,2
16744,9,9,2
16753,7,7,2
1676,7,7,2
16769,8,8,2
1677,8,8,2
16780,11,11,2
16784,8,8,2
16794,12,12,2
16818,6,6,2
16827,9,9,2
16832,9,9,2
16834,11,11,5
16844,11,11,2
16848,11,11,2
16850,8,8,2
1686,3,3,2
16865,2,2,2
16866,7,7,3
16871,11,11,3
16878,7,7,2
16886,11,11,2
1689,2,2,2
16903,7,7,2
16906,12,12,2
16916,12,12,2
16928,20,20,2
16929,9,9,2
16942,11,11,2
16955,11,11,3
16956,9,9,2
16959,7,7,2
16961,6,6,2
16965,11,11,2
16968,26,26,5
16979,25,25,4
16991,8,8,2
16993,7,7,2
16999,8,8,2
170,8,8,3
17003,6,6,2
17008,13,13,2
17026,10,10,2
1703,9,9,2
17031,7,7,2
17039,12,12,3
17040,9,9,2
1705,2,2,2
17051,3,3,2
17060,7,7,2
17070,8,8,2
17072,7,7,2
17082,9,9,2
171,7,7,2
17100,14,14,4
17110,11,11,2
17119,8,8,2
17128,9,9,2
17137,15,15,5
17138,12,12,2
17143,3,3,2
17160,9,9,2
17178,8,8,3
1718,6,6,2
17185,9,9,2
17192,7,7,2
17194,7,7,2
17200,10,10,2
17207,7,7,2
17225,7,7,2
17239,6,6,3
17243,9,9,2
17254,9,9,2
17264,8,8,2
17278,8,8,2
173,6,6,2
17308,5,5,2
17330,12,12,3
17331,15,15,2
17345,15,15,2
17353,9,9,2
17378,10,10,2
17388,13,13,2
1739,10,10,2
17398,2,2,2
174,7,7,2
17405,7,7,2
17406,3,3,2
17407,7,7,2
17409,7,7,2
1741,6,6,2
17411,15,15,2
17414,19,19,3
17420,9,9,2
17421,9,9,2
17430,14,14,4
17431,2,2,2
17439,12,12,2
17457,9,9,2
17463,8,8,2
17472,18,18,4
17473,5,5,2
17482,9,9,2
17496,9,9,2
17500,6,6,2
17502,9,9,2
17505,12,12,2
17514,11,11,2
17516,8,8,2
17517,12,12,2
17520,10,10,3
17524,8,8,2
17525,2,2,2
17527,7,7,2
17533,4,4,2
17535,11,11,2
17536,10,10,2
17538,11,11,2
17541,8,8,2
17544,5,5,2
17546,8,8,2
17547,8,8,2
17549,6,6,2
17551,7,7,2
17552,13,13,2
17559,7,7,2
17560,10,10,2
17562,8,8,2
17571,10,10,2
17572,3,3,2
17579,13,13,2
17580,28,28,5
17581,15,15,2
17583,6,6,2
17588,16,16,2
17593,20,20,2
17599,2,2,2
17600,29,29,2
17607,4,4,2
17610,14,14,2
17614,9,9,2
17619,10,10,2
17626,2,2,2
17632,5,5,3
17638,13,13,4
17639,7,7,2
17671,9,9,3
17679,2,2,2
17687,8,8,2
17689,8,8,2
17692,20,20,3
17704,8,8,2
17726,5,5,3
1773,2,2,2
17730,5,5,2
17738,5,5,2
17741,10,10,3
17744,4,4,2
17756,10,10,2
17799,12,12,2
17823,8,8,2
17831,2,2,2
17840,19,19,3
17844,4,4,3
1785,7,7,2
17851,4,4,2
17861,24,24,3
17862,13,13,3
17904,11,11,2
1791,6,6,2
17915,7,7,2
17921,8,8,2
17931,10,10,3
17933,19,19,2
17952,13,13,2
1796,14,14,2
17960,9,9,2
17963,12,12,2
17989,10,10,2
18,7,7,2
18003,8,8,2
18006,6,6,2
18023,27,27,5
18028,7,7,2
18029,6,6,2
1806,8,8,2
18063,8,8,2
18065,10,10,2
1807,7,7,2
18070,12,12,2
18087,10,10,2
18092,14,14,2
1810,7,7,3
18100,8,8,2
18109,7,7,2
18124,8,8,2
18127,4,4,2
1813,8,8,3
18134,9,9,2
18138,9,9,2
1815,7,7,2
18172,11,11,2
18173,7,7,2
18184,5,5,2
18199,6,6,2
18204,8,8,2
18220,11,11,4
18224,11,11,2
18240,7,7,2
18241,7,7,2
18252,13,13,2
18260,7,7,2
18271,8,8,3
18272,8,8,2
18280,7,7,2
18282,2,2,2
18306,11,11,2
18309,10,10,2
18315,11,11,2
18318,7,7,2
1832,6,6,2
18326,16,16,2
18356,8,8,2
18357,8,8,2
18360,7,7,2
18365,5,5,2
18366,9,9,3
18371,4,4,2
18373,9,9,2
18377,12,12,4
18383,2,2,2
18394,11,11,3
18396,7,7,2
18399,8,8,2
18406,13,13,2
18427,9,9,3
18438,7,7,2
18448,10,10,2
18449,11,11,3
18460,8,8,2
18466,5,5,2
18468,6,6,2
18470,6,6,2
18485,7,7,2
18486,2,2,2
18508,7,7,3
18514,10,10,2
18516,9,9,2
18521,3,3,2
18524,10,10,3
18527,8,8,2
18530,10,10,2
18534,6,6,2
18535,7,7,2
18537,2,2,2
18547,8,8,2
18548,8,8,2
18549,6,6,2
1855,23,23,2
18550,6,6,2
18566,8,8,2
18570,9,9,2
18573,8,8,2
18576,17,17,2
18588,13,13,2
18635,2,2,2
18645,3,3,2
18646,5,5,2
18653,6,6,3
18655,3,3,2
18677,12,12,3
18695,8,8,2
1870,14,14,2
1871,11,11,2
1874,6,6,2
18758,8,8,2
1877,3,3,2
18772,6,6,2
18777,8,8,2
18792,11,11,2
18815,12,12,2
18816,11,11,2
18822,7,7,2
18826,7,7,3
18832,9,9,2
18840,8,8,2
18842,10,10,2
18845,7,7,2
18864,12,12,2
18866,8,8,2
18868,7,7,3
1887,9,9,2
1888,2,2,2
18880,9,9,2
18885,2,2,2
18900,7,7,2
18914,7,7,2
18917,7,7,2
18923,7,7,2
1893,9,9,2
18934,6,6,2
18937,9,9,4
18939,8,8,2
18944,9,9,3
1895,14,14,4
18950,2,2,2
18951,9,9,2
1897,3,3,2
18971,11,11,2
18974,7,7,2
18981,6,6,2
18987,2,2,2
19004,2,2,2
19006,7,7,2
19028,11,11,6
1903,8,8,2
19036,8,8,2
1904,8,8,2
19048,8,8,3
19056,8,8,2
19063,8,8,2
19064,11,11,2
1908,15,15,3
1911,7,7,2
19122,4,4,2
19127,7,7,2
19133,4,4,3
19135,4,4,2
19137,6,6,2
19139,2,2,2
19149,15,15,2
19152,6,6,2
19153,14,14,5
19169,7,7,2
19171,9,9,2
1918,9,9,2
19182,8,8,2
19189,7,7,3
192,7,7,2
19206,6,6,2
19233,12,12,2
1925,9,9,3
19262,3,3,2
19269,3,3,2
19287,7,7,3
19297,7,7,2
19300,6,6,2
19305,12,12,6
19311,7,7,3
19327,8,8,2
19329,9,9,2
19330,3,3,2
19335,3,3,2
19341,11,11,2
19346,3,3,2
19353,4,4,2
19354,10,10,3
19356,5,5,2
19358,3,3,2
19364,9,9,2
19367,3,3,2
1937,8,8,2
19370,9,9,3
19371,3,3,3
19372,7,7,2
1938,10,10,2
19388,9,9,2
19392,21,21,3
19395,7,7,2
19412,4,4,3
19413,9,9,2
19417,6,6,2
19428,3,3,2
19430,3,3,2
19431,3,3,2
19438,7,7,3
19444,6,6,2
19448,5,5,3
19449,8,8,2
19454,8,8,2
19457,6,6,2
19463,15,15,2
19471,7,7,2
19476,22,22,2
1948,8,8,5
1949,2,2,2
19494,7,7,2
19495,7,7,2
19500,8,8,2
19501,7,7,2
19509,4,4,2
19511,7,7,2
19528,13,13,4
19532,8,8,3
19539,2,2,2
19540,7,7,2
19542,6,6,2
19544,11,11,3
19550,10,10,2
19556,6,6,2
19564,6,6,2
19567,7,7,2
1957,7,7,2
19577,7,7,2
19591,13,13,2
19593,2,2,2
19595,3,3,2
196,9,9,2
19611,7,7,2
19612,6,6,2
19618,8,8,2
19619,6,6,2
19621,2,2,2
19630,10,10,2
19631,8,8,2
19632,2,2,2
19637,5,5,2
19639,7,7,2
19652,8,8,2
19653,2,2,2
19654,9,9,2
1967,11,11,2
19671,2,2,2
19673,2,2,2
19705,16,16,2
19706,10,10,3
19709,2,2,2
1972,6,6,3
19735,12,12,2
19738,7,7,2
19743,6,6,2
19746,8,8,2
19755,7,7,2
19757,8,8,2
19759,6,6,2
19765,2,2,2
19783,10,10,3
19784,7,7,2
19788,6,6,2
19789,3,3,2
198,10,10,2
19805,10,10,2
19809,13,13,3
19815,7,7,2
19822,4,4,2
19824,4,4,2
19830,2,2,2
19834,6,6,2
19836,6,6,2
19846,10,10,2
19849,12,12,2
19853,7,7,2
19863,7,7,2
19886,7,7,2
19892,8,8,2
19895,3,3,2
19896,7,7,2
1990,2,2,2
19900,7,7,2
19906,7,7,2
1991,15,15,2
19911,10,10,2
19913,7,7,2
19928,4,4,3
19952,13,13,3
19953,15,15,3
1996,7,7,2
19962,6,6,2
19985,6,6,2
