NEW_CLUSTER,NEW_SIZE,BADGES_IN_COMMON,MERGED_FROM
19478,10,10,2
19479,10,10,5
19486,10,10,2
19495,10,10,2
195,6,6,2
19510,8,8,2
19522,8,8,3
19525,9,9,3
19543,5,5,3
19544,10,10,3
19546,11,11,3
19563,6,6,2
19587,8,8,2
196,19,19,7
19602,7,7,2
19604,11,11,2
19605,9,9,2
19607,7,7,3
19620,6,6,2
19634,7,7,2
19635,9,9,2
19645,6,6,2
1965,8,8,2
19655,9,9,4
19664,6,6,2
19667,6,6,2
19675,10,10,2
19708,7,7,2
19709,6,6,2
19714,6,6,2
19732,7,7,3
19734,8,8,3
1974,21,21,8
19740,7,7,2
19742,6,6,2
1975,25,25,6
19759,9,9,4
1976,9,9,2
19762,5,5,2
19764,5,5,2
19765,8,8,3
19772,7,7,4
19773,2,2,2
19782,10,10,2
19789,6,6,2
19791,14,14,3
19796,7,7,2
198,10,10,2
19818,6,6,2
19824,9,9,5
19831,7,7,2
19846,16,16,2
19866,4,4,3
19867,10,10,3
19869,4,4,2
19871,9,9,2
19892,6,6,2
19895,9,9,5
19898,11,11,2
19930,4,4,2
19931,6,6,2
19940,2,2,2
19962,7,7,2
19975,7,7,2
19979,9,9,2
1998,8,8,3
19983,5,5,2
19986,7,7,2
19987,7,7,2
20007,6,6,2
20013,6,6,2
20022,13,13,2
20039,2,2,2
20049,7,7,2
20084,4,4,3
20087,3,3,3
20093,5,5,4
20096,3,3,2
20111,7,7,2
20118,11,11,2
20123,8,8,4
20124,6,6,2
20168,9,9,2
20203,10,10,2
20205,7,7,2
20212,17,17,3
20215,7,7,3
20235,8,8,4
20237,12,12,2
20260,16,16,2
20273,6,6,3
20274,9,9,2
2028,7,7,2
20284,10,10,2
20286,11,11,2
20294,3,3,2
20295,21,21,2
20315,6,6,2
20342,8,8,3
20343,6,6,2
20344,10,10,2
20346,7,7,2
20361,4,4,2
20365,10,10,3
20367,9,9,3
20369,11,11,2
20373,12,12,4
20375,9,9,3
20382,4,4,2
20383,9,9,4
20385,8,8,3
20391,7,7,2
20396,8,8,4
20404,7,7,3
20406,5,5,2
20407,7,7,2
20420,6,6,2
20429,6,6,2
20430,11,11,6
20431,5,5,4
20448,9,9,2
20461,19,19,7
20464,18,18,7
20466,17,17,6
20467,10,10,5
2047,17,17,6
20473,5,5,2
2048,17,17,6
20480,6,6,2
20484,11,11,4
20486,19,19,7
20487,10,10,2
20529,6,6,2
20543,6,6,2
20545,6,6,2
2055,7,7,2
20552,9,9,2
20558,6,6,2
20568,9,9,2
20581,7,7,2
20587,7,7,2
20592,7,7,2
20598,10,10,2
20600,7,7,2
20606,10,10,2
20613,9,9,2
20614,9,9,4
2063,9,9,2
20674,24,24,2
20675,5,5,2
20676,10,10,2
20681,18,18,4
20692,22,22,2
207,9,9,2
20722,7,7,3
20729,7,7,2
2073,8,8,2
20736,6,6,2
20738,6,6,2
20743,13,13,3
20750,7,7,2
20751,3,3,2
20754,8,8,2
20756,5,5,2
20757,7,7,2
2076,7,7,2
20762,14,14,2
20766,8,8,3
20768,12,12,2
20773,7,7,2
20776,10,10,4
20780,12,12,2
20782,5,5,2
20783,7,7,2
20785,6,6,3
20787,5,5,2
20788,6,6,2
20792,8,8,3
20793,4,4,2
20794,8,8,2
20798,7,7,2
2080,7,7,2
20813,19,19,6
20835,7,7,2
20837,11,11,3
20842,10,10,2
20844,17,17,2
20852,10,10,2
20853,7,7,2
20855,17,17,3
20856,11,11,2
20858,7,7,2
20878,3,3,2
2088,7,7,2
20884,8,8,2
20891,5,5,4
20892,6,6,2
20893,9,9,2
20905,7,7,2
20935,7,7,2
20936,12,12,2
2094,9,9,3
20948,9,9,4
2095,21,21,5
20951,11,11,5
20952,9,9,2
20959,9,9,4
20961,5,5,2
20962,25,25,4
20965,4,4,2
20969,5,5,2
20979,7,7,2
20990,2,2,2
20995,6,6,2
21001,5,5,2
2102,3,3,2
21020,8,8,4
21030,7,7,2
21045,12,12,2
21047,15,15,4
21049,7,7,2
21050,19,19,5
21051,10,10,5
21052,10,10,3
21053,10,10,4
21058,15,15,2
21060,4,4,2
21061,14,14,4
21062,5,5,3
21063,5,5,2
21064,10,10,6
21067,9,9,4
21068,11,11,5
2107,8,8,2
21070,6,6,4
21076,6,6,2
21081,7,7,2
21090,4,4,2
21093,3,3,2
21096,6,6,2
21105,7,7,2
21107,7,7,2
21110,6,6,3
21113,13,13,2
21123,10,10,2
21133,7,7,4
21148,18,18,7
21149,19,19,6
21151,9,9,2
21155,2,2,2
21161,7,7,2
21162,5,5,2
21175,3,3,3
2118,7,7,2
21187,7,7,2
21190,15,15,2
21194,13,13,2
21198,12,12,2
21200,8,8,2
21202,8,8,3
21208,6,6,2
21209,9,9,2
21210,10,10,2
21218,8,8,2
2122,14,14,4
21220,3,3,2
21221,8,8,4
21223,11,11,5
21225,10,10,5
21236,6,6,2
21239,7,7,2
2124,8,8,2
21242,7,7,2
21243,7,7,2
21247,6,6,3
2125,8,8,2
21250,8,8,2
2126,9,9,2
21266,6,6,2
21279,3,3,2
21281,5,5,2
2129,8,8,2
21291,7,7,2
21306,7,7,2
2132,12,12,3
21323,18,18,2
2134,10,10,3
21342,17,17,6
21345,19,19,6
21349,2,2,2
2136,7,7,2
21364,6,6,2
21366,9,9,2
21374,6,6,2
2138,20,20,5
21386,16,16,5
2140,9,9,2
21418,7,7,2
21422,6,6,2
21427,11,11,3
21435,8,8,2
21439,7,7,2
2144,17,17,6
2145,9,9,2
21450,6,6,2
21466,9,9,2
21467,18,18,4
21474,6,6,2
21478,6,6,2
2150,8,8,2
21507,3,3,2
21515,8,8,2
2154,8,8,2
21549,6,6,2
21555,7,7,2
21557,6,6,2
21558,6,6,2
21559,11,11,2
2156,9,9,6
21562,9,9,2
21563,9,9,2
21568,8,8,2
21582,9,9,3
21590,8,8,4
21594,5,5,2
216,6,6,2
2160,5,5,2
21600,6,6,3
21601,9,9,2
21605,27,27,8
21608,8,8,2
21609,6,6,2
21619,11,11,2
21620,18,18,6
21642,7,7,2
2165,9,9,5
21654,2,2,2
21658,6,6,2
21660,9,9,2
21666,6,6,2
21674,11,11,2
21676,10,10,5
21677,10,10,2
21679,12,12,5
21684,13,13,5
21690,2,2,2
21699,7,7,2
2170,7,7,2
21700,4,4,2
21710,7,7,2
21716,10,10,3
21724,6,6,2
21726,13,13,4
21729,8,8,2
21736,7,7,3
21737,9,9,4
21739,13,13,2
2174,11,11,6
21757,10,10,5
21759,9,9,3
21761,9,9,4
21769,7,7,2
21770,7,7,2
21774,25,25,9
2178,15,15,4
21780,11,11,5
21781,7,7,2
21783,13,13,4
21786,6,6,2
21793,8,8,3
21799,12,12,5
2180,9,9,2
21800,6,6,2
21802,7,7,3
2181,8,8,3
21816,11,11,3
21826,6,6,2
21832,11,11,2
21857,6,6,4
21863,6,6,2
2188,11,11,4
21892,9,9,2
21898,16,16,6
21901,8,8,3
21922,7,7,2
21925,7,7,2
21931,12,12,4
21933,6,6,2
21936,6,6,2
21946,10,10,2
21950,10,10,2
21963,2,2,2
21964,2,2,2
21980,13,13,2
21988,7,7,2
21995,6,6,2
21997,7,7,2
22017,8,8,2
22018,8,8,2
22021,8,8,2
22024,8,8,2
22027,8,8,2
22029,10,10,2
22032,28,28,2
22034,7,7,2
22035,9,9,2
22036,7,7,2
22037,8,8,2
22040,11,11,5
22043,10,10,2
22047,7,7,2
22048,8,8,2
22062,29,29,7
22064,7,7,2
22067,20,20,7
22069,10,10,2
22073,12,12,7
22074,10,10,3
22078,8,8,2
2208,11,11,2
22081,3,3,2
22082,9,9,2
22083,6,6,2
22084,14,14,2
22085,9,9,3
22096,16,16,9
22098,17,17,5
22099,8,8,3
22103,8,8,2
22104,8,8,2
22109,17,17,5
22110,12,12,2
22114,19,19,2
22117,7,7,2
22118,7,7,2
22142,10,10,2
22143,8,8,2
22147,7,7,2
22148,6,6,2
22156,4,4,3
22159,3,3,2
22160,7,7,2
22162,7,7,2
22167,12,12,4
22168,7,7,2
22170,10,10,4
22176,7,7,4
2218,6,6,2
22184,7,7,2
22185,7,7,2
22194,7,7,2
22200,4,4,2
22208,10,10,2
22225,6,6,2
22229,2,2,2
22232,8,8,3
22252,22,22,4
22253,6,6,2
22254,6,6,2
22255,6,6,2
22277,9,9,3
22286,9,9,2
22290,20,20,2
22302,9,9,2
2231,8,8,2
22311,3,3,2
22322,8,8,2
22344,3,3,2
22356,10,10,2
2236,9,9,2
22380,5,5,2
22389,8,8,3
2239,8,8,2
22391,24,24,8
22393,8,8,6
22398,6,6,3
224,10,10,2
22402,8,8,2
22403,8,8,2
22413,17,17,6
22416,4,4,3
22418,6,6,2
22439,16,16,2
22443,11,11,2
22446,8,8,2
22469,30,30,7
2247,9,9,2
22474,18,18,6
22490,8,8,2
22494,7,7,3
22497,3,3,2
22499,9,9,4
22513,26,26,6
22515,6,6,2
22516,10,10,3
22520,9,9,3
22521,6,6,2
22535,10,10,4
22549,15,15,4
22554,9,9,4
22555,8,8,2
22556,10,10,4
22567,7,7,2
2257,7,7,2
22573,6,6,2
22595,8,8,2
22596,19,19,7
22597,18,18,6
22602,2,2,2
22614,10,10,3
22624,9,9,4
22627,6,6,3
22630,9,9,2
22632,7,7,3
22633,10,10,2
22634,2,2,2
22635,6,6,4
22637,5,5,4
22643,7,7,2
22655,39,39,7
22658,8,8,3
22660,7,7,3
22661,10,10,4
22663,10,10,2
22666,9,9,3
2267,7,7,2
22672,8,8,3
22695,10,10,2
22701,11,11,5
22704,12,12,2
22721,16,16,5
22728,8,8,2
22736,12,12,4
22738,6,6,4
22739,6,6,4
22742,17,17,5
22748,6,6,4
2277,8,8,2
22771,6,6,2
22772,9,9,3
22774,6,6,3
22778,6,6,2
22779,9,9,2
22782,10,10,2
22791,4,4,2
22797,2,2,2
22806,6,6,4
22807,18,18,6
22812,7,7,4
22814,11,11,5
2282,8,8,2
22827,7,7,2
22829,22,22,8
2283,10,10,2
22832,9,9,3
22836,5,5,4
22839,6,6,2
22840,12,12,6
22841,8,8,3
22851,7,7,2
22856,8,8,2
22858,34,34,6
22859,6,6,3
22867,17,17,6
22871,9,9,2
2288,3,3,2
22883,28,28,8
22887,9,9,4
22888,9,9,2
22890,8,8,3
229,4,4,2
22911,6,6,2
22917,3,3,2
22921,30,30,7
22925,7,7,3
22926,15,15,4
22927,15,15,3
22928,7,7,5
22929,10,10,3
22930,17,17,4
22932,12,12,2
22933,16,16,4
22943,9,9,3
22944,8,8,3
22946,8,8,3
22948,8,8,5
22950,8,8,2
22966,10,10,3
22974,24,24,7
22976,7,7,2
22986,18,18,8
22989,8,8,2
2299,10,10,2
22991,7,7,2
22993,3,3,3
22995,11,11,4
23,7,7,2
23000,18,18,7
23001,6,6,4
23002,6,6,4
23008,11,11,4
23009,9,9,4
23019,6,6,4
23021,6,6,2
23022,6,6,3
23029,4,4,2
23043,6,6,2
23044,6,6,2
23046,8,8,2
23050,6,6,3
23056,11,11,5
23058,7,7,2
23066,5,5,2
23071,8,8,2
23074,6,6,3
23076,6,6,3
23077,10,10,2
23081,16,16,5
23087,17,17,8
23093,8,8,2
23096,8,8,2
23101,19,19,7
23117,14,14,3
23120,16,16,8
23122,15,15,5
23123,12,12,5
23124,12,12,6
23128,16,16,6
2314,8,8,2
23141,13,13,5
23143,2,2,2
23144,18,18,6
23145,31,31,7
23146,9,9,4
23147,15,15,5
23171,8,8,2
23173,6,6,2
23178,10,10,3
23183,5,5,3
23189,16,16,4
23190,15,15,7
23204,16,16,4
23205,24,24,8
23206,9,9,2
23220,9,9,2
23222,10,10,3
23223,10,10,3
23224,9,9,4
23234,2,2,2
23239,7,7,2
2324,7,7,2
23255,7,7,2
23256,7,7,2
23258,6,6,5
23259,6,6,3
23260,16,16,5
23269,6,6,2
23271,2,2,2
23272,11,11,2
23273,7,7,4
23284,7,7,3
23289,8,8,2
2329,8,8,2
23293,8,8,3
23296,6,6,4
23301,7,7,2
23311,2,2,2
23314,7,7,4
23321,6,6,2
23325,8,8,2
23330,2,2,2
23345,22,22,6
23347,6,6,2
23357,11,11,5
23359,7,7,4
23360,4,4,3
23361,12,12,4
23363,8,8,3
23364,4,4,3
23369,2,2,2
23376,24,24,7
23382,22,22,7
23391,2,2,2
23392,32,32,8
23398,26,26,4
234,2,2,2
23403,8,8,2
23408,17,17,8
23413,2,2,2
23416,14,14,6
23417,3,3,2
23418,2,2,2
23423,14,14,2
23427,9,9,3
2343,8,8,2
23431,4,4,2
23440,4,4,2
23443,6,6,2
23446,7,7,3
23449,10,10,4
2345,10,10,4
23450,8,8,3
23458,9,9,3
23459,6,6,3
23465,23,23,10
23474,30,30,8
23480,4,4,2
23483,7,7,2
23485,6,6,2
23512,7,7,2
23516,8,8,4
23517,6,6,2
23523,7,7,2
2354,2,2,2
23541,6,6,2
23558,8,8,2
23559,7,7,3
23561,7,7,2
23563,2,2,2
23570,5,5,3
23583,7,7,2
236,8,8,2
2360,8,8,2
23605,10,10,3
23613,12,12,4
23645,14,14,4
23658,2,2,2
23665,8,8,2
23672,4,4,4
23676,4,4,4
23688,9,9,4
23690,6,6,2
23694,3,3,2
23696,7,7,2
23699,10,10,2
23707,2,2,2
23708,14,14,6
23711,15,15,5
23720,9,9,3
23723,17,17,6
2374,10,10,3
23740,9,9,2
23743,7,7,2
23749,8,8,3
23752,27,27,8
23754,6,6,2
23756,5,5,2
2376,10,10,2
23760,2,2,2
23767,4,4,2
23770,11,11,3
23772,6,6,2
23780,7,7,3
23781,7,7,2
23782,5,5,3
23785,10,10,3
23788,7,7,3
23795,7,7,2
23803,9,9,4
23815,22,22,6
23821,8,8,4
23822,17,17,5
2383,6,6,2
2384,7,7,3
23848,6,6,2
23865,6,6,2
23877,5,5,2
23878,7,7,3
23883,6,6,3
23886,9,9,3
23887,6,6,2
23889,8,8,4
23890,6,6,3
23891,5,5,4
23892,9,9,4
23894,7,7,2
23895,10,10,2
23905,12,12,2
23918,6,6,2
23924,16,16,6
2393,9,9,5
23936,13,13,5
23937,7,7,2
23938,9,9,2
23939,6,6,4
23942,10,10,3
23948,4,4,2
23950,9,9,2
23951,8,8,3
23954,5,5,3
23959,7,7,2
2396,7,7,2
23969,9,9,3
23973,10,10,4
23978,8,8,2
23984,11,11,4
23986,8,8,3
23988,7,7,2
24004,4,4,3
24021,6,6,2
24028,10,10,2
24034,18,18,2
24048,6,6,2
24049,7,7,2
24059,7,7,4
24060,9,9,2
2407,7,7,2
24071,32,32,5
24072,4,4,3
24077,3,3,2
2408,8,8,2
24089,7,7,3
241,3,3,2
24105,7,7,2
24106,22,22,6
24120,5,5,4
24122,2,2,2
24129,5,5,2
24165,4,4,2
24169,6,6,2
24182,7,7,2
24189,7,7,2
24193,7,7,2
24215,7,7,2
24218,10,10,3
24227,16,16,8
24259,7,7,2
24265,2,2,2
24266,7,7,3
24268,6,6,2
24269,11,11,3
2427,2,2,2
24283,6,6,2
24291,13,13,2
24299,9,9,3
24300,9,9,3
24302,7,7,2
24304,6,6,3
24307,8,8,2
24310,8,8,2
24312,2,2,2
24313,11,11,6
24314,8,8,3
24319,6,6,2
24324,5,5,2
24328,3,3,2
24335,6,6,2
24338,6,6,2
24345,17,17,5
24349,7,7,3
24366,7,7,2
24396,9,9,3
244,7,7,2
2440,10,10,2
24403,18,18,6
24411,8,8,4
24416,7,7,2
24422,6,6,2
24432,15,15,4
24452,4,4,2
24453,2,2,2
24460,7,7,2
24463,5,5,3
24465,7,7,2
24468,6,6,2
24473,6,6,2
24478,10,10,2
24479,9,9,2
2448,2,2,2
24485,6,6,3
24496,7,7,2
24517,6,6,2
2453,11,11,2
24541,8,8,3
24548,3,3,2
2457,10,10,2
24590,11,11,6
24592,12,12,4
24596,5,5,2
24605,7,7,2
24616,2,2,2
24618,16,16,4
24619,6,6,2
24627,6,6,2
24637,23,23,7
24649,7,7,2
24652,7,7,2
24656,2,2,2
24661,6,6,3
24662,18,18,5
24678,8,8,4
24681,7,7,3
2469,8,8,3
24699,6,6,3
247,9,9,4
24700,6,6,2
2471,7,7,2
24713,7,7,2
24714,7,7,2
24736,7,7,2
2474,8,8,2
24758,12,12,7
24771,8,8,3
24773,6,6,2
2479,9,9,2
24792,2,2,2
24794,6,6,2
24801,6,6,2
24810,10,10,4
24811,6,6,3
24822,6,6,2
2483,7,7,2
24832,7,7,2
2485,6,6,2
24850,7,7,2
24855,11,11,3
24856,6,6,3
24859,6,6,2
24862,6,6,2
24865,6,6,2
24881,22,22,4
24898,8,8,2
249,8,8,2
24906,6,6,2
2491,9,9,2
24910,8,8,2
2492,10,10,5
2493,8,8,2
24936,17,17,6
24937,4,4,3
24945,23,23,6
24947,21,21,6
2495,8,8,2
24952,9,9,3
24953,7,7,2
25006,24,24,8
25015,6,6,2
25018,12,12,5
2502,9,9,2
25020,23,23,7
25024,7,7,2
25031,8,8,2
25033,6,6,2
25041,6,6,2
25059,10,10,3
25065,23,23,6
2508,5,5,4
25110,7,7,2
25113,8,8,2
25115,12,12,2
25119,3,3,3
25120,3,3,3
25122,4,4,2
25130,15,15,6
25133,2,2,2
25134,14,14,5
25139,9,9,3
25141,10,10,2
25147,6,6,2
25150,25,25,7
25154,27,27,9
25170,8,8,2
25185,13,13,4
25193,2,2,2
25197,2,2,2
252,7,7,2
25203,7,7,2
25220,7,7,2
25223,12,12,6
25224,5,5,2
25229,7,7,2
25243,21,21,5
25247,5,5,2
25252,2,2,2
25253,22,22,7
25259,7,7,3
25275,8,8,2
25288,7,7,2
25290,18,18,5
25296,7,7,2
2530,7,7,3
2532,7,7,2
2533,6,6,2
25331,15,15,3
25336,6,6,2
25346,9,9,2
25352,7,7,3
25353,18,18,4
25354,3,3,2
2536,7,7,2
25372,6,6,2
25375,7,7,2
254,6,6,2
2541,7,7,2
25423,12,12,4
25428,5,5,2
25430,2,2,2
25432,9,9,2
25452,9,9,5
25453,2,2,2
25465,18,18,6
25467,2,2,2
2548,8,8,2
25481,6,6,2
25507,6,6,3
25519,5,5,2
2554,9,9,2
25549,10,10,4
25559,7,7,2
25571,4,4,2
25572,10,10,4
25576,3,3,2
25610,11,11,3
25612,9,9,4
25623,14,14,3
25626,16,16,5
25627,17,17,7
25629,6,6,2
25630,9,9,2
25631,4,4,2
2565,2,2,2
25654,24,24,6
2567,8,8,3
25680,4,4,3
25691,7,7,3
25692,9,9,3
25693,3,3,2
25694,8,8,4
25697,8,8,3
25698,7,7,2
25700,6,6,2
25701,6,6,2
25708,6,6,2
25715,8,8,5
25717,2,2,2
25718,20,20,4
25723,17,17,5
25728,18,18,2
25736,9,9,4
25739,11,11,3
25741,12,12,4
25751,5,5,3
2576,10,10,2
25764,10,10,5
25765,11,11,4
25766,12,12,3
25769,12,12,6
25786,2,2,2
25793,2,2,2
25800,16,16,5
25808,2,2,2
25815,18,18,3
25833,10,10,4
25838,4,4,2
25840,13,13,3
25844,7,7,2
2585,8,8,2
25851,2,2,2
25852,11,11,4
25873,9,9,2
25875,10,10,2
25877,9,9,2
25879,23,23,9
25886,19,19,7
25887,4,4,3
2590,8,8,2
25901,7,7,6
25909,8,8,3
25913,8,8,2
25924,7,7,2
25927,8,8,2
25930,10,10,3
25940,7,7,2
25951,10,10,2
25956,8,8,3
2596,13,13,3
25965,8,8,2
25969,8,8,2
25981,7,7,4
25993,4,4,2
25994,6,6,3
25996,6,6,3
26,9,9,2
26000,7,7,2
26001,7,7,3
26002,7,7,2
26003,2,2,2
26004,9,9,2
26006,7,7,2
26011,4,4,2
26012,6,6,3
26015,6,6,2
26017,8,8,2
26019,6,6,2
26021,6,6,2
26022,6,6,2
26026,3,3,2
26032,11,11,4
2605,8,8,2
26066,8,8,2
26069,7,7,2
2609,4,4,2
26096,6,6,2
2610,8,8,2
26109,9,9,3
26143,8,8,2
26144,3,3,3
26154,7,7,2
26169,8,8,2
26179,5,5,2
26189,4,4,2
26193,7,7,2
26202,11,11,3
26219,7,7,2
26225,11,11,2
26226,8,8,2
26228,26,26,9
26233,8,8,2
26242,7,7,2
26246,9,9,2
26249,14,14,2
26254,6,6,2
26255,17,17,7
26258,22,22,2
26265,10,10,2
26272,4,4,2
26278,6,6,5
26286,10,10,2
26291,8,8,3
26295,2,2,2
26298,11,11,2
26304,7,7,2
26309,9,9,2
26310,8,8,2
26311,6,6,2
26313,7,7,2
26316,6,6,2
26326,9,9,2
26328,9,9,2
2633,9,9,2
26340,9,9,2
26345,5,5,2
26350,9,9,3
26352,8,8,2
26372,15,15,2
26394,15,15,2
264,3,3,2
26403,8,8,2
26408,7,7,2
26417,9,9,2
26420,8,8,2
26435,11,11,2
26439,13,13,3
26443,6,6,2
26445,2,2,2
26450,7,7,2
26452,6,6,2
26462,2,2,2
26467,3,3,2
26468,4,4,2
26472,7,7,3
26473,7,7,3
26483,7,7,2
26484,8,8,2
26488,10,10,2
26490,11,11,2
26494,12,12,2
26499,7,7,3
26504,8,8,2
26508,11,11,5
26509,12,12,4
26510,23,23,6
26514,8,8,2
26515,5,5,2
26547,23,23,7
26554,7,7,2
26555,12,12,6
26556,13,13,2
26557,13,13,5
26558,11,11,4
26566,11,11,2
26570,10,10,2
26573,9,9,2
2659,8,8,2
26619,10,10,2
26624,10,10,4
26632,4,4,2
26635,6,6,2
26639,5,5,2
26640,11,11,2
26645,6,6,2
2666,9,9,4
26662,6,6,2
26665,12,12,4
26667,8,8,2
2667,7,7,2
26679,10,10,2
26688,14,14,2
26689,11,11,4
26696,6,6,2
26708,8,8,2
26714,8,8,2
26716,4,4,2
26735,10,10,4
26749,8,8,2
26750,32,32,8
26753,9,9,4
26767,7,7,2
26770,8,8,2
26776,10,10,2
26777,24,24,7
26779,11,11,4
26782,9,9,4
26790,15,15,6
26801,7,7,3
26804,10,10,4
26807,14,14,2
2681,7,7,2
26815,8,8,2
26819,15,15,5
26832,8,8,2
26838,9,9,2
26839,4,4,2
26841,15,15,2
26847,8,8,2
26848,14,14,2
26849,9,9,2
26853,5,5,2
26855,9,9,2
26869,6,6,2
26874,7,7,2
26881,7,7,2
2689,9,9,2
26912,9,9,2
26915,9,9,4
2693,7,7,2
26932,6,6,2
2695,6,6,2
26950,8,8,3
26957,7,7,2
26960,7,7,2
26962,7,7,2
2697,4,4,2
26982,4,4,2
26987,25,25,7
26988,6,6,2
26989,8,8,2
27,12,12,4
27009,7,7,2
27010,10,10,5
27018,10,10,2
27024,13,13,2
27030,2,2,2
27034,4,4,2
27040,6,6,4
27041,15,15,6
2706,8,8,2
27070,11,11,3
27073,21,21,10
27074,8,8,2
27089,7,7,2
27090,9,9,3
27121,6,6,2
27128,6,6,2
27138,6,6,2
27146,5,5,2
2716,7,7,2
2717,9,9,2
2718,11,11,2
27210,7,7,2
27211,10,10,3
2723,8,8,2
27232,5,5,2
27237,14,14,2
27241,4,4,2
27243,5,5,3
27253,2,2,2
27254,7,7,2
27255,8,8,2
27256,6,6,4
2726,10,10,3
27274,12,12,2
27277,6,6,2
2728,8,8,2
2729,8,8,2
27297,7,7,3
27328,17,17,2
2733,4,4,2
27339,7,7,2
27351,6,6,3
27352,3,3,2
2736,9,9,3
27360,9,9,3
27365,7,7,2
27369,8,8,2
2737,9,9,5
27378,6,6,3
27383,8,8,2
27385,5,5,2
27391,9,9,2
27399,8,8,2
274,17,17,2
27403,9,9,2
27412,11,11,2
27413,4,4,2
27414,2,2,2
27415,8,8,2
27423,26,26,8
27424,2,2,2
27448,3,3,3
2745,7,7,2
27477,6,6,2
27479,3,3,3
27480,7,7,3
27502,8,8,2
27504,10,10,2
27509,9,9,3
2751,7,7,2
27512,7,7,3
27515,8,8,2
27516,8,8,2
27526,3,3,2
27531,3,3,2
27533,22,22,7
27539,6,6,2
27561,25,25,11
27565,10,10,4
27571,8,8,5
27576,9,9,4
27582,13,13,2
27590,22,22,3
27591,9,9,2
27595,8,8,3
27596,5,5,2
27602,5,5,2
2761,7,7,3
2762,9,9,3
27638,11,11,2
27657,13,13,2
27658,4,4,2
27660,4,4,2
27673,7,7,2
27679,9,9,2
2768,8,8,3
27680,13,13,2
27681,12,12,3
27703,7,7,2
27725,9,9,3
27729,7,7,2
27735,11,11,4
27737,6,6,3
27744,10,10,2
27745,8,8,2
27746,10,10,3
27747,8,8,3
27749,13,13,2
27754,9,9,2
27764,7,7,4
27767,10,10,2
27770,13,13,3
27772,12,12,5
27777,6,6,3
27779,6,6,2
27781,7,7,3
27785,8,8,4
27790,6,6,2
27791,21,21,5
27796,10,10,8
27797,14,14,5
27799,14,14,2
27801,4,4,2
27803,16,16,8
27808,17,17,7
27813,15,15,5
27816,6,6,2
27820,6,6,3
27821,9,9,2
27829,2,2,2
27838,7,7,2
27842,6,6,3
27843,9,9,4
27844,8,8,6
27854,8,8,2
27857,8,8,2
27858,7,7,2
27859,4,4,2
27864,9,9,2
27887,4,4,2
27895,7,7,2
27901,8,8,2
27906,6,6,2
27912,15,15,2
27913,5,5,2
27914,7,7,2
27915,7,7,2
27918,7,7,2
27919,11,11,2
27925,7,7,4
2793,19,19,7
27932,7,7,2
27935,7,7,2
27944,5,5,2
27945,6,6,2
27949,7,7,2
27952,7,7,2
27957,6,6,3
27979,7,7,2
27980,7,7,3
27981,11,11,2
27982,11,11,2
27987,10,10,3
2799,8,8,2
27995,13,13,5
27999,14,14,2
28000,16,16,2
28001,6,6,2
28005,10,10,3
2801,8,8,2
28010,10,10,4
28011,12,12,5
28028,8,8,4
28029,19,19,7
2804,21,21,8
28040,5,5,3
28041,8,8,6
28042,7,7,3
28044,2,2,2
28045,9,9,3
28058,6,6,2
28061,10,10,2
28062,7,7,2
28065,8,8,2
28070,6,6,2
28073,15,15,6
28076,10,10,2
2808,9,9,2
28089,10,10,2
28096,8,8,2
28097,12,12,4
2810,9,9,4
28100,5,5,2
28102,11,11,2
28108,7,7,2
28109,9,9,2
28118,5,5,2
28122,11,11,5
28125,6,6,2
28129,7,7,2
28139,6,6,2
28141,11,11,2
28144,8,8,4
28145,13,13,3
28146,9,9,2
28153,7,7,2
28155,13,13,4
28156,13,13,5
28157,8,8,4
28161,4,4,2
28163,11,11,5
28166,8,8,2
28177,5,5,2
28185,22,22,3
28187,12,12,4
28191,9,9,2
28216,6,6,2
28226,7,7,2
28228,8,8,3
2824,21,21,6
28244,5,5,2
28246,20,20,2
28265,6,6,2
28274,16,16,2
28275,12,12,2
28278,17,17,5
28296,12,12,2
28297,8,8,2
28307,11,11,2
28316,10,10,2
28317,6,6,2
28320,4,4,2
28334,7,7,2
28338,8,8,2
28339,8,8,2
28340,8,8,2
28355,12,12,3
28357,7,7,5
28359,14,14,3
28360,12,12,4
28371,6,6,2
28379,7,7,2
28392,13,13,2
28402,17,17,7
28404,12,12,5
28408,4,4,2
28426,6,6,2
2843,6,6,2
28450,8,8,2
28452,24,24,8
28456,8,8,2
28457,30,30,3
28463,19,19,4
28467,11,11,2
28468,5,5,2
2847,7,7,2
28487,2,2,2
2849,12,12,3
28493,6,6,2
28496,7,7,2
2850,8,8,2
28501,7,7,2
28502,9,9,2
28506,9,9,4
2851,9,9,3
28514,6,6,2
28524,10,10,6
28525,5,5,2
28528,10,10,4
2854,8,8,3
28545,8,8,2
2855,9,9,3
28551,5,5,2
28556,20,20,3
28558,12,12,3
28560,9,9,2
28581,8,8,2
28589,9,9,4
28590,5,5,4
28598,5,5,4
28599,6,6,3
2860,7,7,5
28607,9,9,4
28615,4,4,2
28616,9,9,2
28619,7,7,2
2862,9,9,2
28622,17,17,6
28642,4,4,2
28645,6,6,2
28646,24,24,6
28661,12,12,3
28668,15,15,6
28669,9,9,2
2867,9,9,3
28686,9,9,2
28696,7,7,2
28712,10,10,5
28745,10,10,2
28748,10,10,7
28752,7,7,2
28755,7,7,2
2877,9,9,4
28773,16,16,7
28789,9,9,5
