OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
20533,6,6,2
20534,2,2,2
20540,11,11,2
20542,7,7,2
20544,7,7,2
2055,8,8,3
20569,7,7,2
20579,7,7,2
20580,7,7,3
20594,7,7,2
20595,12,12,2
2060,8,8,2
20609,7,7,2
20618,8,8,2
20621,8,8,2
20628,10,10,3
20632,8,8,2
20636,7,7,2
20641,11,11,2
20643,12,12,2
20661,7,7,2
20667,9,9,2
20671,8,8,2
20673,4,4,2
20683,4,4,2
20684,8,8,2
20687,7,7,2
20691,3,3,2
20697,5,5,2
20699,14,14,3
20701,8,8,2
20717,13,13,4
20727,2,2,2
20736,7,7,2
2076,3,3,3
2078,8,8,2
20792,7,7,2
20821,6,6,2
20827,7,7,3
20830,7,7,2
20831,5,5,2
20832,7,7,2
20833,7,7,2
2084,8,8,2
20851,6,6,2
2086,9,9,2
20877,2,2,2
20884,6,6,3
20888,10,10,2
20899,4,4,2
20900,9,9,2
20924,7,7,3
20934,9,9,3
20944,11,11,2
20952,3,3,2
20958,10,10,2
20973,11,11,2
20974,14,14,2
20982,4,4,2
20986,10,10,2
20993,7,7,2
210,9,9,3
21000,7,7,2
21011,7,7,2
21015,12,12,2
21017,19,19,5
2102,11,11,2
21026,5,5,2
21027,7,7,2
21040,6,6,2
21053,5,5,3
21067,7,7,2
21093,12,12,2
21096,7,7,2
2110,3,3,2
21110,8,8,2
21113,7,7,2
21117,6,6,2
21119,7,7,2
2112,9,9,2
2114,8,8,2
21141,6,6,2
21147,2,2,2
21149,7,7,2
21175,6,6,4
21179,2,2,2
21188,2,2,2
21205,49,49,3
21209,9,9,2
21222,11,11,2
21226,7,7,2
21231,2,2,2
21233,8,8,3
21238,6,6,2
21256,10,10,3
2126,8,8,3
21274,11,11,2
21293,12,12,3
21302,3,3,2
21303,7,7,3
21316,7,7,2
2132,5,5,2
21322,11,11,2
21332,7,7,2
21349,2,2,2
21363,2,2,2
21369,7,7,2
21374,9,9,2
21379,11,11,2
21382,9,9,5
21383,2,2,2
21388,9,9,2
21395,7,7,2
21408,6,6,2
21410,8,8,2
21425,9,9,2
21440,5,5,2
21446,12,12,3
21453,7,7,2
2146,5,5,3
21460,5,5,2
21468,2,2,2
21482,6,6,2
21491,8,8,2
21492,2,2,2
21532,13,13,3
21538,5,5,4
21540,8,8,3
21541,4,4,3
21570,8,8,2
21579,8,8,2
21584,7,7,2
21589,7,7,2
21597,10,10,2
21598,8,8,2
21604,14,14,3
21607,7,7,3
21610,7,7,2
2162,7,7,2
21634,8,8,3
21648,8,8,2
21649,34,34,2
2166,9,9,4
21679,14,14,2
21682,4,4,2
21691,7,7,2
21695,27,27,8
21700,6,6,2
21705,4,4,2
21708,5,5,2
21714,4,4,2
21719,6,6,2
21729,3,3,3
21730,4,4,2
21734,6,6,2
21736,6,6,2
21741,6,6,2
21746,5,5,2
21752,7,7,3
21762,8,8,2
21763,11,11,2
21771,9,9,2
21772,10,10,2
2178,7,7,2
21781,7,7,2
21784,9,9,2
21791,7,7,2
21792,10,10,2
21796,8,8,2
21810,10,10,2
21811,8,8,3
21818,7,7,2
21831,16,16,2
21837,2,2,2
21838,13,13,2
21841,7,7,2
21852,8,8,2
21856,3,3,3
21858,9,9,2
21860,10,10,4
21865,12,12,2
21866,8,8,2
21878,7,7,2
21879,7,7,4
21881,9,9,3
21884,10,10,2
21885,2,2,2
21889,7,7,3
21890,4,4,2
21897,6,6,2
21898,10,10,2
219,34,34,6
21903,7,7,5
21909,6,6,2
2191,8,8,2
21923,24,24,2
21925,9,9,2
21937,9,9,2
21938,6,6,2
21947,11,11,3
21952,6,6,2
21958,5,5,2
2196,10,10,2
21962,9,9,2
21969,6,6,2
21974,8,8,2
21978,6,6,2
21980,8,8,2
21984,6,6,2
21988,6,6,2
21989,7,7,3
2199,9,9,2
21995,2,2,2
22006,12,12,2
22007,9,9,2
22009,6,6,2
22011,11,11,4
22013,16,16,6
22017,2,2,2
22019,5,5,3
22036,9,9,2
22054,5,5,2
22060,20,20,3
22070,14,14,5
22071,7,7,2
22076,3,3,2
2208,8,8,2
2209,7,7,2
22094,18,18,4
22095,2,2,2
22097,8,8,3
22113,9,9,2
22133,7,7,2
22145,3,3,2
22150,5,5,2
22166,5,5,2
22167,22,22,2
22170,11,11,2
22172,7,7,3
22178,31,31,4
2218,13,13,2
22182,6,6,2
22183,9,9,2
2219,12,12,2
22197,8,8,2
22198,7,7,2
22199,10,10,3
222,13,13,4
2220,22,22,3
22208,7,7,2
22213,4,4,2
22214,12,12,6
22215,8,8,3
22231,9,9,2
22240,18,18,2
22242,14,14,2
2225,6,6,3
22250,3,3,2
2226,7,7,2
22262,19,19,2
2227,8,8,2
22270,4,4,2
22278,4,4,3
22281,6,6,2
22285,11,11,2
22291,7,7,2
22294,6,6,3
22295,6,6,2
22297,2,2,2
22333,7,7,2
22334,6,6,2
22343,6,6,2
22347,6,6,3
22349,8,8,3
22357,6,6,2
22360,7,7,2
22367,9,9,3
2239,6,6,2
22393,7,7,2
22397,3,3,2
22398,13,13,2
22399,6,6,3
22408,2,2,2
2241,8,8,2
22424,16,16,4
22427,6,6,4
22438,10,10,2
22441,14,14,4
22442,3,3,2
22443,8,8,3
22456,9,9,4
22458,8,8,2
22459,5,5,2
22466,6,6,2
22471,12,12,4
22486,7,7,2
22497,4,4,3
22504,8,8,2
22521,6,6,3
22522,12,12,3
22525,11,11,2
22526,8,8,2
22534,7,7,2
22540,7,7,2
22545,9,9,2
22556,3,3,2
22557,2,2,2
22558,2,2,2
22559,11,11,3
2256,3,3,2
22561,10,10,4
22569,3,3,2
22571,2,2,2
22572,3,3,3
22580,14,14,5
22590,2,2,2
22600,5,5,2
22606,13,13,2
2261,9,9,2
22613,12,12,5
22615,7,7,2
22621,8,8,3
22625,7,7,2
22627,7,7,3
22629,8,8,2
22630,11,11,4
22632,2,2,2
22643,7,7,2
22653,2,2,2
22654,7,7,3
22661,2,2,2
22663,6,6,2
22667,7,7,2
2268,7,7,3
22713,7,7,2
2272,10,10,2
22724,8,8,2
22737,5,5,3
22740,4,4,2
22747,6,6,2
22748,17,17,5
22762,6,6,2
22769,11,11,3
22772,11,11,3
22778,2,2,2
22783,2,2,2
22802,5,5,2
22805,7,7,2
22807,7,7,2
22812,2,2,2
22821,10,10,2
22832,7,7,2
22841,4,4,2
22842,8,8,2
22853,8,8,3
22860,8,8,2
22869,10,10,2
22872,5,5,2
22876,6,6,2
22883,2,2,2
22892,8,8,2
22893,2,2,2
22903,7,7,2
22904,14,14,5
22910,4,4,2
22915,4,4,3
22919,4,4,3
22922,3,3,2
22928,6,6,2
22939,8,8,2
22948,5,5,2
22953,8,8,2
22956,10,10,2
22974,7,7,2
22975,4,4,2
22983,11,11,2
22986,8,8,3
22987,9,9,2
22988,15,15,2
22998,9,9,2
23,10,10,3
23014,9,9,2
23024,10,10,2
23035,2,2,2
23045,6,6,3
23047,7,7,2
23052,5,5,2
23061,5,5,2
23063,12,12,2
23066,10,10,3
23069,8,8,2
23071,9,9,2
23076,6,6,2
23084,6,6,2
23085,9,9,2
23093,9,9,2
23094,27,27,2
23098,7,7,2
23106,12,12,3
23108,6,6,2
23109,19,19,2
23126,9,9,2
23132,9,9,2
23135,8,8,2
23141,9,9,3
23142,10,10,2
23163,6,6,2
23164,3,3,2
23171,4,4,3
23172,3,3,2
23187,9,9,3
23204,18,18,2
23211,6,6,2
23213,7,7,2
23215,10,10,2
23216,10,10,2
23235,6,6,3
23237,4,4,3
23238,7,7,2
23240,13,13,2
23259,3,3,2
23260,7,7,2
23266,5,5,2
23292,8,8,3
23313,2,2,2
23315,10,10,2
23321,3,3,2
23322,5,5,2
23324,14,14,2
2333,6,6,2
23332,14,14,3
23346,7,7,2
23360,9,9,2
23362,10,10,3
23364,25,25,7
23366,6,6,2
23372,8,8,2
23379,5,5,3
23388,6,6,2
23389,9,9,2
23408,14,14,7
23424,23,23,2
2343,7,7,2
23448,10,10,2
23453,10,10,4
23457,10,10,4
2346,8,8,2
23469,14,14,2
23477,7,7,2
23479,3,3,3
23482,13,13,3
2349,2,2,2
23494,8,8,2
23495,7,7,2
23496,7,7,2
23501,9,9,2
23511,7,7,2
2352,8,8,2
23522,6,6,2
23525,12,12,4
23526,8,8,3
23527,6,6,3
23528,8,8,3
23532,3,3,2
23534,3,3,2
23535,6,6,2
23538,3,3,2
23541,2,2,2
23543,9,9,2
23546,10,10,4
23553,3,3,3
23559,10,10,3
23564,6,6,2
23566,17,17,3
23569,8,8,2
2357,7,7,2
23582,8,8,3
23585,7,7,2
23592,10,10,3
23600,2,2,2
23606,2,2,2
23609,20,20,2
23610,5,5,3
23612,8,8,3
23634,6,6,2
23640,7,7,2
2365,3,3,2
23698,10,10,2
23711,15,15,2
23713,7,7,2
23722,5,5,2
23724,10,10,2
2373,2,2,2
23735,8,8,4
23736,12,12,3
23740,10,10,3
23761,7,7,2
23776,19,19,2
23777,3,3,2
23780,3,3,2
23796,8,8,2
23797,6,6,2
23799,4,4,3
2381,11,11,2
23810,6,6,2
23814,8,8,2
23818,3,3,2
23843,13,13,2
23851,20,20,2
23853,5,5,3
2386,6,6,4
23888,7,7,2
23897,4,4,2
23901,11,11,2
23907,7,7,2
23921,2,2,2
23932,7,7,2
23934,6,6,2
2394,15,15,2
23962,7,7,2
23963,19,19,3
23964,4,4,2
23979,5,5,2
23983,2,2,2
240,2,2,2
24014,21,21,5
24016,6,6,2
24019,8,8,2
24021,7,7,2
24042,7,7,2
2405,10,10,2
24050,7,7,2
24056,11,11,3
24067,3,3,2
24073,6,6,2
24078,7,7,2
2409,3,3,2
24092,4,4,2
24096,6,6,2
2410,16,16,2
24102,12,12,2
24116,11,11,3
24120,11,11,3
24125,9,9,3
24137,3,3,3
24138,2,2,2
24143,12,12,2
24146,2,2,2
24153,6,6,3
24158,10,10,3
24159,4,4,3
24161,9,9,2
24163,2,2,2
24170,12,12,3
24196,13,13,5
24198,17,17,3
24205,7,7,4
24214,4,4,3
24219,2,2,2
24223,5,5,3
24229,5,5,2
24230,8,8,2
24241,9,9,2
24247,2,2,2
24252,7,7,2
24265,15,15,2
24269,8,8,4
24270,6,6,2
24271,4,4,3
2428,8,8,2
24285,8,8,2
2429,7,7,2
24292,6,6,2
24297,8,8,3
24301,5,5,2
24302,6,6,2
24317,7,7,2
24324,8,8,3
24334,3,3,2
24349,3,3,2
24362,9,9,2
24364,13,13,5
24367,3,3,2
24372,2,2,2
24374,8,8,3
24375,2,2,2
24376,2,2,2
24381,5,5,2
24395,8,8,2
24397,6,6,2
24407,12,12,5
24413,7,7,2
24416,4,4,2
24423,6,6,2
24426,22,22,5
24427,4,4,2
24434,13,13,3
24438,2,2,2
2444,4,4,2
24440,9,9,3
24444,2,2,2
24447,2,2,2
24459,8,8,4
24462,2,2,2
24465,11,11,2
24467,2,2,2
24471,10,10,2
24473,11,11,2
2449,11,11,4
24492,2,2,2
24495,17,17,6
24498,4,4,2
24500,11,11,3
24501,7,7,3
24502,11,11,4
24503,5,5,2
24506,11,11,3
24507,9,9,2
24510,4,4,2
24513,13,13,3
24515,2,2,2
24517,7,7,2
24520,17,17,3
24521,7,7,2
24522,2,2,2
24524,6,6,3
24538,10,10,2
24539,24,24,3
24540,6,6,2
24542,9,9,2
24547,9,9,4
24548,2,2,2
24549,2,2,2
24557,12,12,5
24559,5,5,3
24561,7,7,2
24565,2,2,2
24571,12,12,4
24572,4,4,3
24576,2,2,2
24577,7,7,3
24585,5,5,2
24586,10,10,4
24588,3,3,3
24593,9,9,5
246,7,7,2
24601,9,9,3
24604,12,12,2
24607,10,10,4
24609,6,6,2
24626,9,9,5
24629,4,4,4
24631,3,3,3
24632,6,6,5
24633,8,8,2
24646,11,11,2
24647,3,3,2
24648,5,5,2
24658,8,8,2
24659,7,7,2
24661,2,2,2
24663,5,5,2
24671,2,2,2
24675,4,4,2
24694,10,10,2
24695,3,3,2
24705,7,7,2
24714,2,2,2
24715,8,8,2
24717,11,11,3
24721,5,5,2
24722,3,3,2
24723,7,7,2
24725,2,2,2
24731,7,7,3
24733,3,3,2
24735,6,6,2
24745,2,2,2
24749,3,3,2
24751,5,5,2
24755,9,9,3
24756,7,7,5
24760,12,12,5
24761,6,6,3
24763,19,19,4
24779,7,7,2
24781,7,7,4
24791,8,8,2
24793,9,9,2
24796,8,8,2
24797,11,11,2
24799,5,5,3
24802,2,2,2
24810,9,9,2
24815,2,2,2
24824,7,7,2
24828,11,11,5
24831,8,8,2
24843,5,5,2
24849,13,13,4
24851,9,9,2
24856,5,5,2
2486,8,8,3
24861,7,7,2
24867,9,9,2
24870,8,8,3
24889,5,5,2
2489,8,8,2
24893,2,2,2
24896,11,11,3
24897,9,9,2
24898,5,5,2
24903,3,3,2
24916,10,10,3
24931,14,14,2
24937,9,9,4
24945,7,7,3
24947,10,10,2
24973,6,6,2
24976,2,2,2
24979,5,5,3
2498,11,11,2
24991,2,2,2
25,12,12,2
25000,12,12,2
25007,2,2,2
25015,13,13,3
25026,8,8,3
25029,6,6,2
25033,7,7,2
25034,3,3,3
25044,3,3,2
25052,12,12,2
25057,12,12,3
25059,12,12,3
25060,7,7,4
25068,14,14,4
2507,8,8,2
25072,3,3,3
25076,13,13,3
25077,7,7,2
25080,21,21,5
25081,5,5,3
25086,7,7,3
25098,4,4,2
251,46,46,9
25101,2,2,2
25103,6,6,3
25107,7,7,2
25109,7,7,2
25128,7,7,2
25138,16,16,3
25144,2,2,2
25153,3,3,2
25157,8,8,2
25159,7,7,2
25167,8,8,2
25169,2,2,2
25170,7,7,2
25181,3,3,2
25184,10,10,4
25186,3,3,2
25199,7,7,2
25207,7,7,2
25210,16,16,3
25214,7,7,2
25215,3,3,3
25224,3,3,2
2523,6,6,2
25230,5,5,2
25235,10,10,3
25264,7,7,2
25268,4,4,2
25271,2,2,2
25273,6,6,2
25278,8,8,2
25281,6,6,2
25285,5,5,2
25294,8,8,3
25295,5,5,2
253,9,9,2
2530,4,4,2
25305,10,10,4
25306,2,2,2
25310,12,12,2
25315,3,3,3
25316,2,2,2
25317,3,3,2
25318,8,8,2
25322,2,2,2
25328,4,4,3
25330,6,6,2
25338,2,2,2
25343,2,2,2
25357,10,10,4
25382,6,6,2
25383,4,4,2
25388,2,2,2
25398,3,3,2
254,4,4,2
25415,2,2,2
25419,6,6,2
25424,8,8,2
25434,2,2,2
25435,4,4,2
25438,7,7,2
25443,7,7,4
25445,4,4,2
25448,11,11,4
25450,8,8,2
25457,2,2,2
25458,2,2,2
25465,7,7,4
25467,2,2,2
25470,7,7,2
25475,4,4,2
25478,8,8,2
25499,2,2,2
25500,4,4,2
25502,9,9,2
25503,4,4,3
25505,10,10,4
25507,4,4,3
25508,5,5,2
25509,4,4,2
25511,4,4,2
25529,8,8,2
25531,6,6,3
25539,9,9,2
25541,6,6,2
25543,7,7,2
25544,3,3,2
25545,8,8,2
2555,2,2,2
25562,6,6,2
25564,12,12,2
25566,8,8,2
25568,6,6,2
25581,16,16,4
25585,6,6,2
25588,2,2,2
25590,10,10,3
25596,7,7,2
25598,8,8,2
256,10,10,2
25601,7,7,2
25609,12,12,4
25613,6,6,2
25615,2,2,2
25627,12,12,4
25637,6,6,2
25638,8,8,4
2564,3,3,2
25644,7,7,2
25646,2,2,2
25647,2,2,2
25650,5,5,2
25651,5,5,3
25658,3,3,2
25659,3,3,2
25660,6,6,2
25661,7,7,2
25663,9,9,2
25670,7,7,2
25673,2,2,2
25674,3,3,3
25688,7,7,2
25696,11,11,2
25699,6,6,3
2571,7,7,2
25718,9,9,3
25719,8,8,4
2572,11,11,2
25731,8,8,2
25732,7,7,2
25737,3,3,2
25742,6,6,2
25745,3,3,2
25756,7,7,2
2576,2,2,2
25769,7,7,2
25774,3,3,2
25778,8,8,3
258,4,4,2
25806,15,15,2
25822,5,5,3
25827,12,12,3
25837,4,4,2
25842,2,2,2
25843,17,17,3
2585,7,7,2
25854,17,17,3
25857,16,16,2
25858,17,17,2
25862,25,25,3
25864,3,3,3
25868,2,2,2
25877,2,2,2
25881,8,8,2
25895,4,4,2
25900,4,4,2
25924,5,5,3
25926,2,2,2
25936,4,4,2
25937,4,4,4
25939,7,7,2
25941,6,6,2
25944,13,13,3
25954,6,6,2
25961,6,6,3
25972,4,4,2
25973,6,6,2
25975,6,6,2
25980,5,5,2
25992,3,3,3
25994,2,2,2
25998,4,4,3
26005,8,8,3
26010,12,12,2
26024,7,7,2
26041,6,6,2
26043,2,2,2
26049,3,3,2
26056,6,6,4
26057,9,9,3
26074,13,13,2
26076,2,2,2
2609,6,6,2
26099,6,6,2
2610,11,11,2
26107,5,5,2
26112,10,10,3
26121,6,6,3
26122,8,8,3
26126,8,8,2
26136,6,6,2
26146,11,11,2
26151,25,25,6
26153,7,7,2
26156,3,3,2
26163,6,6,2
26169,13,13,4
26200,6,6,2
26207,9,9,2
26213,9,9,2
26216,9,9,2
26224,15,15,2
26226,10,10,5
26237,3,3,2
26247,5,5,2
26251,2,2,2
26256,2,2,2
26262,7,7,2
26263,11,11,4
26297,2,2,2
26302,2,2,2
26303,4,4,2
26323,6,6,2
26335,7,7,2
26344,2,2,2
26350,7,7,2
26351,10,10,3
26369,7,7,2
26372,6,6,2
26388,7,7,2
26400,7,7,2
26404,2,2,2
26411,7,7,4
26430,8,8,3
26449,8,8,3
26450,7,7,2
26465,11,11,5
26466,3,3,2
26467,6,6,2
2647,7,7,2
26480,5,5,3
26482,10,10,3
26483,6,6,4
26485,10,10,3
2650,18,18,4
26507,12,12,3
26517,14,14,5
26520,3,3,2
26521,6,6,2
26523,8,8,2
26536,6,6,2
26540,6,6,2
26554,7,7,2
26573,7,7,2
26587,8,8,3
26597,4,4,2
26600,6,6,2
2661,8,8,2
26614,10,10,2
26619,10,10,2
26620,6,6,3
26630,4,4,3
26632,7,7,2
26678,7,7,2
26688,7,7,2
26689,2,2,2
26694,5,5,2
26701,8,8,2
26705,8,8,2
26725,10,10,3
26726,4,4,2
26727,6,6,2
26735,6,6,3
26747,7,7,2
2675,8,8,2
26750,6,6,2
26753,17,17,6
26754,4,4,2
26755,15,15,2
26761,7,7,2
26779,4,4,2
26786,7,7,2
26792,3,3,2
26795,7,7,2
26798,7,7,2
26807,10,10,4
26811,8,8,2
26812,3,3,2
26817,15,15,5
26829,2,2,2
26833,11,11,5
26839,7,7,2
26849,8,8,4
26855,8,8,2
26859,7,7,2
26864,8,8,2
26874,6,6,2
26883,4,4,2
26886,6,6,2
26890,13,13,3
26894,6,6,2
26897,7,7,2
26898,2,2,2
26902,7,7,2
26906,8,8,2
26910,7,7,2
26924,8,8,2
2693,7,7,2
26930,17,17,3
26932,2,2,2
26949,2,2,2
26964,14,14,2
26968,6,6,2
26976,9,9,2
26978,8,8,2
2698,7,7,2
26988,4,4,2
26989,8,8,2
26992,11,11,2
26994,9,9,4
26998,11,11,4
27015,8,8,4
27023,14,14,5
27024,3,3,3
27029,16,16,4
27043,2,2,2
27054,10,10,3
2706,10,10,2
27063,6,6,3
27096,6,6,2
27100,2,2,2
27104,11,11,3
2711,18,18,3
27117,10,10,3
27126,6,6,2
27127,9,9,3
27128,7,7,2
27137,5,5,3
27138,8,8,4
27142,10,10,2
27149,4,4,3
27165,7,7,2
2717,11,11,2
27180,2,2,2
27181,11,11,3
27182,8,8,3
27197,3,3,3
27198,3,3,2
27210,2,2,2
27225,7,7,2
27226,5,5,2
27253,7,7,2
27287,4,4,2
273,11,11,4
27310,13,13,5
27319,11,11,5
27325,16,16,3
27326,2,2,2
27327,6,6,2
27329,9,9,2
27347,6,6,2
27362,10,10,4
27363,5,5,3
27389,5,5,2
27399,7,7,2
27400,8,8,2
27402,7,7,2
27451,7,7,2
27473,2,2,2
27488,5,5,2
27489,4,4,2
27495,4,4,2
27505,2,2,2
27506,10,10,2
27510,6,6,2
27515,10,10,5
27516,4,4,2
27529,3,3,2
27531,8,8,3
27533,11,11,4
27536,9,9,3
27537,11,11,2
27539,9,9,3
27540,3,3,3
27546,3,3,2
27550,10,10,2
27560,3,3,2
27572,15,15,4
27573,2,2,2
27582,5,5,2
27584,2,2,2
27585,4,4,3
27586,2,2,2
27593,3,3,2
27595,7,7,3
2760,7,7,2
27610,5,5,2
27612,7,7,2
27618,7,7,3
27621,6,6,2
27623,6,6,2
27639,6,6,2
27641,15,15,8
27646,2,2,2
27651,13,13,3
27656,7,7,2
27657,17,17,4
2766,8,8,4
27670,9,9,3
27678,2,2,2
27680,4,4,2
2769,7,7,2
27696,2,2,2
27703,2,2,2
27704,2,2,2
27706,12,12,4
27707,17,17,3
27714,3,3,3
27761,11,11,4
27762,2,2,2
27764,12,12,4
27771,3,3,2
27784,14,14,6
27790,2,2,2
27800,5,5,4
27802,9,9,3
27804,9,9,2
27818,13,13,3
27836,9,9,2
27849,7,7,2
27852,4,4,3
27858,7,7,2
27878,15,15,2
27881,8,8,2
27897,7,7,2
27906,8,8,2
27908,10,10,2
2791,9,9,3
27926,25,25,4
27929,8,8,2
27936,6,6,2
27952,9,9,5
2797,7,7,2
27976,7,7,3
27987,8,8,2
27990,7,7,2
27994,3,3,2
27998,11,11,2
27999,6,6,3
28,11,11,3
28001,22,22,5
28002,8,8,2
28004,7,7,3
28007,4,4,2
28008,4,4,2
28014,8,8,2
28035,3,3,3
28049,2,2,2
28082,5,5,2
28086,5,5,2
28090,3,3,2
28094,5,5,2
28113,7,7,2
28119,10,10,3
28130,6,6,2
28131,12,12,2
28141,4,4,2
2816,8,8,2
28180,9,9,2
28193,10,10,2
28200,6,6,2
28212,15,15,4
28215,10,10,2
28228,16,16,2
28241,6,6,2
28242,8,8,2
28243,3,3,2
28244,2,2,2
28245,3,3,2
28247,2,2,2
28250,7,7,2
28254,4,4,2
28255,4,4,2
28268,8,8,2
2827,6,6,2
28281,7,7,2
28282,5,5,2
2829,10,10,2
28292,6,6,2
28304,6,6,2
28305,22,22,3
28319,9,9,2
28320,3,3,2
28334,6,6,2
28340,7,7,2
28347,9,9,2
28349,12,12,3
28353,8,8,2
28369,4,4,2
28379,18,18,2
28386,2,2,2
28389,9,9,2
28392,9,9,3
28403,6,6,2
28404,8,8,2
28407,9,9,2
28408,9,9,2
28409,8,8,2
28411,7,7,2
28421,8,8,2
28427,9,9,2
28431,2,2,2
28436,7,7,2
28441,16,16,3
28451,8,8,4
28452,8,8,3
2846,8,8,2
28489,4,4,2
28497,8,8,3
28499,12,12,4
285,7,7,2
28510,6,6,2
28513,7,7,2
28527,9,9,3
28528,16,16,2
28529,9,9,2
28534,6,6,2
28535,13,13,5
28545,6,6,2
28546,11,11,2
28552,8,8,3
28562,19,19,3
28569,7,7,2
28573,9,9,2
286,26,26,2
2860,7,7,2
28609,11,11,2
28621,12,12,4
28635,16,16,2
28637,8,8,2
28660,6,6,2
28662,8,8,3
28663,9,9,2
28665,7,7,2
28676,10,10,2
28682,8,8,2
28684,7,7,2
28688,2,2,2
2869,6,6,2
2870,2,2,2
28710,2,2,2
28712,9,9,3
28713,10,10,2
28719,7,7,2
28724,7,7,2
28731,11,11,2
28734,10,10,2
28735,11,11,2
28746,7,7,2
28748,16,16,5
28750,7,7,2
28770,9,9,3
28777,13,13,5
28780,2,2,2
28793,6,6,2
288,6,6,2
2880,19,19,3
28808,7,7,2
28818,9,9,2
2885,3,3,2
2887,10,10,2
28890,6,6,2
28892,7,7,2
289,9,9,3
28911,6,6,2
28918,10,10,3
28919,12,12,2
28935,5,5,2
28951,7,7,2
28956,5,5,2
28965,9,9,2
28967,6,6,2
28983,19,19,2
28993,16,16,4
28994,7,7,3
29017,7,7,2
29040,8,8,2
29042,4,4,3
29057,7,7,2
29061,8,8,4
29062,4,4,2
29067,2,2,2
29069,8,8,2
29071,2,2,2
29078,2,2,2
2908,7,7,2
29100,8,8,2
2912,11,11,2
29171,11,11,2
29194,9,9,2
292,2,2,2
29210,8,8,2
29213,8,8,2
2922,8,8,4
29247,2,2,2
2925,2,2,2
2926,7,7,2
29260,10,10,2
2931,7,7,2
29311,10,10,2
29319,7,7,2
29329,12,12,2
29348,9,9,2
29369,6,6,2
29370,10,10,2
29376,11,11,3
29388,8,8,3
29396,9,9,2
29398,13,13,2
29417,8,8,3
29424,6,6,2
29425,7,7,2
29436,9,9,2
29439,2,2,2
29440,4,4,2
29444,5,5,4
29448,2,2,2
29455,2,2,2
29456,7,7,2
29458,6,6,2
29471,8,8,4
29478,7,7,2
29486,3,3,2
29489,3,3,2
29492,8,8,4
2952,13,13,2
29526,10,10,3
29527,7,7,3
29529,3,3,2
29538,6,6,2
2955,11,11,4
29555,7,7,3
29558,6,6,2
29559,4,4,3
29561,3,3,2
29570,6,6,2
29578,5,5,2
29582,7,7,2
29589,4,4,2
29595,6,6,3
29598,11,11,6
29599,2,2,2
29604,5,5,2
29608,5,5,2
29609,6,6,3
29611,7,7,2
29614,2,2,2
29625,5,5,2
29631,8,8,4
29632,7,7,3
29634,8,8,3
29637,2,2,2
29639,15,15,3
29649,3,3,2
29653,3,3,2
29656,7,7,2
29657,14,14,5
29662,5,5,2
29664,14,14,5
29673,8,8,4
29680,5,5,3
29685,4,4,2
29689,2,2,2
2970,7,7,2
29700,5,5,2
29705,7,7,2
29709,10,10,2
29711,6,6,2
29717,7,7,2
2973,8,8,2
29738,11,11,3
29739,6,6,3
29743,12,12,4
29746,8,8,2
29751,7,7,2
29753,9,9,2
29758,16,16,4
29763,8,8,2
29764,5,5,2
29767,11,11,2
29773,9,9,2
29784,6,6,2
29798,6,6,2
29803,16,16,3
29808,18,18,8
29815,7,7,2
2982,5,5,3
29823,4,4,2
2983,5,5,2
29835,6,6,2
29838,7,7,3
29846,9,9,2
29852,7,7,2
2986,6,6,2
29863,2,2,2
2987,7,7,2
29874,6,6,2
2988,9,9,2
29887,9,9,3
29889,14,14,2
29893,9,9,5
29895,12,12,4
29898,7,7,2
29902,10,10,4
29908,5,5,2
29910,2,2,2
29933,6,6,2
29934,9,9,2
29936,3,3,2
2994,10,10,3
29950,7,7,4
29952,3,3,2
29955,8,8,2
29962,8,8,2
29977,13,13,2
2999,2,2,2
29990,6,6,2
29991,10,10,2
29992,7,7,2
3,2,2,2
300,6,6,2
30005,12,12,2
30008,13,13,2
30013,7,7,2
30020,23,23,6
30025,4,4,2
30026,23,23,2
30030,6,6,3
30031,10,10,2
30036,17,17,2
30051,3,3,2
3006,6,6,2
30063,4,4,2
30072,4,4,2
30076,19,19,6
30089,8,8,5
30091,7,7,2
30107,3,3,2
30111,19,19,3
30122,2,2,2
30125,4,4,2
30126,7,7,4
30127,8,8,4
30135,3,3,2
30140,6,6,2
30142,6,6,2
30144,8,8,3
30145,4,4,2
30149,9,9,2
30155,6,6,2
30158,12,12,2
30160,12,12,2
30168,10,10,2
30169,11,11,4
30173,9,9,2
30177,13,13,2
30186,6,6,2
30196,8,8,3
30202,27,27,2
30208,8,8,4
30222,6,6,3
30223,9,9,3
30229,7,7,2
30231,7,7,2
30235,10,10,2
30251,10,10,5
30262,6,6,2
30269,9,9,2
30273,13,13,4
30275,4,4,2
30277,6,6,2
30278,4,4,2
30288,7,7,2
30290,7,7,2
30301,16,16,2
30311,5,5,2
30330,9,9,3
30333,7,7,2
30336,2,2,2
30338,6,6,2
30340,7,7,2
30344,24,24,7
30358,7,7,2
30359,2,2,2
30365,10,10,2
30368,7,7,2
30371,4,4,2
30383,8,8,2
30396,8,8,2
304,2,2,2
30406,8,8,2
3041,8,8,2
30418,5,5,2
30420,3,3,2
30427,14,14,2
30434,6,6,2
30441,14,14,2
30442,2,2,2
30449,7,7,2
3045,10,10,3
30450,4,4,3
30455,8,8,2
30456,10,10,2
30462,8,8,2
30468,8,8,2
30476,7,7,3
30478,4,4,2
30480,7,7,2
