NEW_CLUSTER,NEW_SIZE,BADGES_IN_COMMON,MERGED_FROM
11579,11,11,5
11593,9,9,2
11615,7,7,2
11620,4,4,2
11632,8,8,3
11640,7,7,2
11643,10,10,2
11660,7,7,2
11662,9,9,2
11667,6,6,2
11668,8,8,2
11669,9,9,2
11673,3,3,2
11679,9,9,3
1168,15,15,4
11690,9,9,2
11693,7,7,2
11694,6,6,2
1172,10,10,3
11720,9,9,2
11724,7,7,2
11754,2,2,2
11756,6,6,2
11759,12,12,4
11762,10,10,3
11772,4,4,4
11776,8,8,3
1186,27,27,2
11864,8,8,2
11866,9,9,2
11869,8,8,2
11883,8,8,2
11884,19,19,3
11885,19,19,5
11889,8,8,3
11907,2,2,2
11908,2,2,2
11910,9,9,2
1194,17,17,2
1195,7,7,2
11971,7,7,3
11974,9,9,2
11984,8,8,2
12018,7,7,2
12027,8,8,2
12028,9,9,3
12035,7,7,2
12071,8,8,2
12089,7,7,2
12095,10,10,2
12111,7,7,2
12113,9,9,4
12121,7,7,2
12125,9,9,2
12126,7,7,2
12128,8,8,2
12135,14,14,5
12152,10,10,4
12154,7,7,2
12161,7,7,2
12171,8,8,2
12189,8,8,2
12192,6,6,2
12198,3,3,2
12201,3,3,2
12215,14,14,5
12216,9,9,3
12250,9,9,2
12265,12,12,5
12281,11,11,4
12314,3,3,2
12321,3,3,2
12324,2,2,2
12328,14,14,5
12330,8,8,3
12394,9,9,3
12412,9,9,3
12419,13,13,2
12425,7,7,2
12433,7,7,2
12434,2,2,2
12439,7,7,2
12446,8,8,2
12454,12,12,6
12456,6,6,3
12469,10,10,3
12479,8,8,2
12486,4,4,2
12491,15,15,4
12494,9,9,2
12501,8,8,2
12524,7,7,2
12531,2,2,2
12533,8,8,2
12536,13,13,4
12545,9,9,2
12553,8,8,3
12566,7,7,2
12568,8,8,3
12569,8,8,2
12570,3,3,2
12578,3,3,2
12580,12,12,3
12582,10,10,2
12583,10,10,2
12585,9,9,2
12591,7,7,2
12607,7,7,2
12614,10,10,2
12618,9,9,2
12624,7,7,2
12643,9,9,4
1266,8,8,2
1269,6,6,3
12695,8,8,3
12706,9,9,2
1272,8,8,2
12738,13,13,2
12799,8,8,3
1280,7,7,2
12806,7,7,2
1282,8,8,2
12824,14,14,3
12835,8,8,2
12839,8,8,2
12844,2,2,2
1285,7,7,2
12920,15,15,2
12928,9,9,2
1298,10,10,2
1300,8,8,2
13058,5,5,2
13076,4,4,2
13080,22,22,2
13086,17,17,2
13107,24,24,3
13127,8,8,3
13141,12,12,2
13153,7,7,2
13160,8,8,2
13165,8,8,2
13166,12,12,3
13167,7,7,2
13177,4,4,3
13178,2,2,2
13184,9,9,2
13188,11,11,2
13197,8,8,2
13202,6,6,2
13207,8,8,2
13212,7,7,3
13240,2,2,2
13286,11,11,4
1329,9,9,2
13303,2,2,2
13316,7,7,2
13319,7,7,2
13327,8,8,2
13337,4,4,3
13340,2,2,2
13344,9,9,2
13349,2,2,2
13350,2,2,2
13351,7,7,4
13370,9,9,4
1338,8,8,2
13413,7,7,2
13420,7,7,2
13425,8,8,2
13427,8,8,2
1343,7,7,2
13455,7,7,2
13456,7,7,2
13460,7,7,2
13464,7,7,3
13468,36,36,18
13470,9,9,2
13513,8,8,3
13542,6,6,2
13547,10,10,2
13556,9,9,2
13585,9,9,3
13600,10,10,2
13607,9,9,2
13633,8,8,2
13644,9,9,2
13666,14,14,2
13668,11,11,2
1368,13,13,6
13687,11,11,2
13692,9,9,2
13713,8,8,2
13721,9,9,2
13735,9,9,2
13755,7,7,2
13777,10,10,2
13779,12,12,4
13784,10,10,3
13785,8,8,2
13789,5,5,2
13793,7,7,2
13795,9,9,2
13817,7,7,2
13819,2,2,2
13832,7,7,2
13837,8,8,2
13842,7,7,2
13848,9,9,2
13853,7,7,2
13866,8,8,2
13871,10,10,2
13873,7,7,2
13875,11,11,2
13897,8,8,2
13911,8,8,2
13918,12,12,2
13924,15,15,2
1393,10,10,3
1395,8,8,2
1397,11,11,3
13976,8,8,2
13995,7,7,2
14003,7,7,2
14025,8,8,2
14029,8,8,2
14031,11,11,3
14037,7,7,2
14039,11,11,2
1405,11,11,4
14067,9,9,2
14068,8,8,2
1407,8,8,2
14080,8,8,2
14109,10,10,2
14110,10,10,4
14116,9,9,2
14121,7,7,2
14132,9,9,2
14134,10,10,2
14143,9,9,3
14154,8,8,2
14168,7,7,2
14169,9,9,2
14173,9,9,2
14174,13,13,2
14184,11,11,2
14205,8,8,2
14230,13,13,3
14235,6,6,2
14236,12,12,4
14246,11,11,3
1425,9,9,2
14257,10,10,5
14258,13,13,2
14266,7,7,2
14271,2,2,2
14280,7,7,2
14289,5,5,3
14291,2,2,2
14292,10,10,2
1430,7,7,2
14319,11,11,2
1432,7,7,2
14328,9,9,2
14336,11,11,2
14343,14,14,6
1435,20,20,3
14351,12,12,2
14367,13,13,2
14368,13,13,6
14369,11,11,2
14372,12,12,4
14378,8,8,2
14397,13,13,2
14420,17,17,2
14423,15,15,2
14430,9,9,2
14431,2,2,2
14434,12,12,2
1444,2,2,2
14443,2,2,2
14448,13,13,2
14451,9,9,2
14457,10,10,2
14464,4,4,2
14471,7,7,2
14475,8,8,2
14506,15,15,2
14525,16,16,2
14526,11,11,2
14527,9,9,3
14531,12,12,3
14546,7,7,2
14560,16,16,7
14562,12,12,2
14575,8,8,2
14578,13,13,7
14591,16,16,2
14635,10,10,2
14708,7,7,2
14711,10,10,3
14712,10,10,3
14724,4,4,3
14726,9,9,3
14746,11,11,2
14748,9,9,2
14753,10,10,3
14760,2,2,2
14764,7,7,2
14768,8,8,3
14772,7,7,3
14782,11,11,2
14786,9,9,2
14809,7,7,2
14818,11,11,3
14822,13,13,2
14825,7,7,2
14846,15,15,2
14854,10,10,2
14856,9,9,2
14859,8,8,2
14863,11,11,3
14864,8,8,2
14866,8,8,2
14876,8,8,2
14884,3,3,2
14886,3,3,2
14891,7,7,3
14892,15,15,4
14899,3,3,2
14910,13,13,3
14913,3,3,2
14915,7,7,2
14916,7,7,2
1492,7,7,2
14935,7,7,2
14946,12,12,5
14953,2,2,2
14956,8,8,3
14959,13,13,5
14968,4,4,2
14971,2,2,2
14972,5,5,2
14976,9,9,3
14994,13,13,4
15026,11,11,2
15032,8,8,2
15052,5,5,4
15053,11,11,4
15055,2,2,2
15078,7,7,2
15090,7,7,2
15096,10,10,2
1510,8,8,2
15104,2,2,2
15137,6,6,2
15143,5,5,2
15150,8,8,3
15172,9,9,2
15175,19,19,7
15179,2,2,2
1521,9,9,2
15222,9,9,4
15235,8,8,2
15238,8,8,2
15243,24,24,3
15244,7,7,2
15246,21,21,4
15250,11,11,2
15251,10,10,3
15252,12,12,5
15255,6,6,2
1526,6,6,2
15260,7,7,3
15268,11,11,3
1528,3,3,2
15288,2,2,2
15314,2,2,2
15316,3,3,2
15321,11,11,3
15338,10,10,2
15346,9,9,2
15363,11,11,4
15382,9,9,3
15387,7,7,2
15399,7,7,2
15408,2,2,2
15414,10,10,2
15416,8,8,3
15426,18,18,5
15430,9,9,3
15432,17,17,5
15434,11,11,2
15438,14,14,4
1544,2,2,2
15448,11,11,3
15464,9,9,2
15465,2,2,2
15478,7,7,2
15485,7,7,2
15490,7,7,2
15497,9,9,2
15499,16,16,4
15503,12,12,2
15505,7,7,2
15509,10,10,3
15513,9,9,2
15516,12,12,4
15517,13,13,2
15540,4,4,3
15549,5,5,3
15559,2,2,2
15568,8,8,3
15571,8,8,3
15575,2,2,2
15592,8,8,3
1561,7,7,2
15611,6,6,2
15614,9,9,2
15631,10,10,4
15646,10,10,3
15653,19,19,7
15657,6,6,2
15658,2,2,2
15690,2,2,2
15705,9,9,4
15707,11,11,4
1572,9,9,3
15723,5,5,2
15726,4,4,2
15727,3,3,2
15730,2,2,2
15737,3,3,3
15739,3,3,3
15770,8,8,2
15809,11,11,5
15821,9,9,2
15833,9,9,2
1585,7,7,2
15856,10,10,4
15864,2,2,2
1587,8,8,2
15870,10,10,4
15887,7,7,2
15905,9,9,2
15921,19,19,2
15932,7,7,2
15938,8,8,2
1595,2,2,2
15959,8,8,2
15961,11,11,2
1597,9,9,4
1598,6,6,2
15981,7,7,2
15988,8,8,2
1599,8,8,2
15998,15,15,6
15999,7,7,2
16010,8,8,2
16016,7,7,2
16018,7,7,2
16020,7,7,2
16027,8,8,2
16028,7,7,2
16071,12,12,3
1608,9,9,5
1610,9,9,3
16100,7,7,2
16102,8,8,3
16137,11,11,2
16141,9,9,2
16185,6,6,2
16194,17,17,4
16196,7,7,2
1622,8,8,2
16220,7,7,2
16228,5,5,2
1623,8,8,3
16239,13,13,5
1625,8,8,2
16258,9,9,2
16279,12,12,6
16280,11,11,2
16294,9,9,2
16306,8,8,2
16331,9,9,2
16334,13,13,2
1634,7,7,2
16340,12,12,2
16345,12,12,4
16348,11,11,4
16349,9,9,2
16358,9,9,2
16369,7,7,2
16372,2,2,2
16404,11,11,2
1641,10,10,2
16415,13,13,2
16439,6,6,2
16477,8,8,2
1650,13,13,3
16500,8,8,3
16511,7,7,2
16515,8,8,2
16566,7,7,2
16568,10,10,2
1657,9,9,2
16576,8,8,3
16597,7,7,2
1660,7,7,2
16617,7,7,2
16627,2,2,2
1663,7,7,2
16635,7,7,2
16640,7,7,2
1665,7,7,2
1666,9,9,2
16661,8,8,2
16663,9,9,2
16666,8,8,2
16667,7,7,2
16691,7,7,2
16697,10,10,2
16707,15,15,2
16720,10,10,3
16728,11,11,2
16733,8,8,2
16736,16,16,2
16753,8,8,2
16766,13,13,2
16780,9,9,2
16788,12,12,5
16795,12,12,3
16807,8,8,2
16811,7,7,2
1682,7,7,2
16843,7,7,2
16849,13,13,2
16864,11,11,2
16893,16,16,5
16895,8,8,2
16896,8,8,2
16908,11,11,2
16920,10,10,2
1693,8,8,3
16942,14,14,5
16949,9,9,2
16951,14,14,2
1696,6,6,2
16961,9,9,2
16982,9,9,2
16988,11,11,4
16992,10,10,4
16994,6,6,2
17007,8,8,3
1701,10,10,3
17042,8,8,2
17050,8,8,2
1706,10,10,2
17061,13,13,2
17066,8,8,2
17067,7,7,2
17068,9,9,4
1708,8,8,2
17091,14,14,3
17097,12,12,2
17116,16,16,4
17137,16,16,2
1715,7,7,2
1717,8,8,2
17191,11,11,2
1722,7,7,2
1723,12,12,2
17235,9,9,2
17239,2,2,2
17256,11,11,2
17290,7,7,2
17293,10,10,2
17295,7,7,2
1730,8,8,3
1731,2,2,2
1734,8,8,2
17347,9,9,2
17356,7,7,2
17364,7,7,2
1738,8,8,2
17398,8,8,3
17402,8,8,2
17403,6,6,2
17414,11,11,2
1744,10,10,2
17474,17,17,3
17476,9,9,2
17482,2,2,2
1750,10,10,3
17506,9,9,2
17508,11,11,2
1751,7,7,2
17528,7,7,2
17531,3,3,2
17532,3,3,2
17534,11,11,5
17550,11,11,2
17566,5,5,2
17570,18,18,6
17573,13,13,4
17575,8,8,3
17576,9,9,4
17579,12,12,3
17589,6,6,2
1759,9,9,3
17591,20,20,4
17592,7,7,3
17599,19,19,2
1761,7,7,2
17640,8,8,2
17643,7,7,2
17651,9,9,4
17652,8,8,3
17653,9,9,3
17654,9,9,3
17656,10,10,4
17657,9,9,3
17658,11,11,2
17660,11,11,4
17665,15,15,2
17668,14,14,3
17678,10,10,2
17689,14,14,5
17694,15,15,2
17698,20,20,4
17700,11,11,4
17701,9,9,3
17702,18,18,5
17703,12,12,2
1771,2,2,2
17712,8,8,3
17721,9,9,3
17725,7,7,2
17727,10,10,2
17728,16,16,6
17730,13,13,2
17733,10,10,3
17735,7,7,3
17745,16,16,2
17746,5,5,4
17747,13,13,6
1775,2,2,2
17753,8,8,2
1776,6,6,2
17765,11,11,2
17771,3,3,2
17774,15,15,5
17775,12,12,4
17781,10,10,2
17793,14,14,5
17798,20,20,5
17803,13,13,4
17804,23,23,7
17809,7,7,2
1781,6,6,2
17831,14,14,2
179,7,7,2
17906,8,8,3
17914,11,11,5
17940,3,3,2
17957,6,6,2
17964,10,10,2
17966,12,12,2
17974,8,8,2
18005,3,3,2
18032,14,14,2
18039,8,8,3
18070,10,10,2
18099,15,15,2
18110,3,3,2
18115,8,8,2
18127,10,10,2
18134,9,9,2
18154,8,8,2
18198,25,25,2
1821,9,9,3
18231,7,7,2
18235,17,17,2
18240,8,8,2
18247,14,14,2
18264,12,12,3
1827,10,10,3
18272,2,2,2
18276,14,14,2
18280,2,2,2
18284,9,9,2
1832,2,2,2
18356,8,8,2
18364,19,19,5
18380,8,8,2
18390,7,7,2
18404,6,6,2
18433,7,7,2
1844,7,7,2
18459,8,8,2
18468,7,7,2
18474,8,8,2
18481,8,8,2
18488,9,9,3
18499,9,9,2
18511,9,9,2
18522,10,10,2
18526,16,16,2
18535,6,6,2
18555,8,8,3
18567,10,10,2
18569,20,20,4
18572,11,11,2
18576,7,7,2
18592,11,11,2
18593,8,8,2
18624,8,8,2
18629,8,8,2
18646,7,7,2
18654,8,8,3
18669,11,11,2
18670,9,9,2
18671,6,6,2
18684,7,7,2
18689,9,9,3
18691,11,11,2
18711,10,10,4
18718,3,3,2
18720,10,10,2
18727,4,4,3
18729,9,9,3
18731,11,11,4
18755,10,10,3
18756,7,7,2
18757,10,10,3
18775,6,6,3
18777,5,5,2
18780,10,10,2
18782,13,13,2
18798,16,16,3
188,9,9,2
1882,8,8,2
18845,13,13,4
18860,13,13,5
18874,11,11,3
18879,6,6,2
18885,7,7,2
18902,6,6,3
18906,7,7,2
18917,5,5,4
1896,6,6,2
18965,8,8,2
18973,10,10,2
18977,2,2,2
18979,8,8,2
18982,13,13,2
18990,10,10,2
19024,7,7,2
19027,7,7,2
19042,7,7,2
19049,9,9,2
19069,10,10,5
19077,6,6,2
19084,9,9,4
19106,7,7,2
19131,6,6,2
19132,9,9,2
1914,10,10,2
19161,9,9,3
19166,17,17,5
19169,9,9,3
19172,9,9,2
19175,10,10,4
19185,12,12,3
19189,7,7,2
1919,9,9,3
19191,9,9,3
19196,15,15,5
19222,2,2,2
19233,9,9,4
19248,2,2,2
19250,2,2,2
19253,8,8,2
19254,10,10,3
19272,7,7,3
19282,7,7,3
19283,3,3,3
19292,3,3,2
19298,13,13,3
19314,7,7,2
19316,2,2,2
19317,9,9,3
19321,3,3,3
19324,7,7,3
19328,2,2,2
19338,6,6,2
19343,22,22,5
19344,2,2,2
19368,3,3,2
19370,6,6,2
19394,20,20,8
19395,15,15,5
19401,7,7,2
19407,17,17,5
19411,3,3,2
19423,2,2,2
19425,6,6,2
19445,8,8,2
19454,8,8,3
19470,5,5,3
19473,19,19,7
19478,12,12,4
19484,2,2,2
19488,5,5,2
19510,7,7,2
19512,10,10,2
19538,9,9,2
19539,16,16,4
19551,4,4,3
19552,5,5,3
19566,3,3,2
19567,10,10,3
19608,10,10,3
1961,12,12,2
19615,3,3,2
19616,8,8,2
1963,7,7,2
19648,6,6,2
19665,4,4,2
19684,7,7,2
19708,5,5,2
1971,9,9,2
19722,6,6,2
1973,7,7,2
19746,12,12,5
19747,8,8,2
19748,7,7,2
1976,12,12,3
19784,10,10,3
19806,8,8,2
19815,3,3,2
19827,9,9,3
19828,2,2,2
19833,12,12,4
19837,12,12,2
19842,3,3,3
19844,13,13,4
19853,10,10,4
19856,8,8,3
19864,9,9,2
19865,3,3,2
19866,6,6,3
19867,9,9,2
19869,9,9,2
19870,9,9,2
19871,8,8,3
19872,8,8,3
19878,6,6,3
19880,7,7,2
19888,3,3,2
19896,7,7,2
19921,17,17,6
1994,13,13,2
19945,2,2,2
19967,11,11,2
19972,3,3,2
19975,26,26,6
19979,13,13,5
1998,7,7,2
19983,9,9,4
19996,10,10,2
19997,8,8,4
20000,7,7,2
20017,15,15,2
20021,15,15,4
20030,7,7,2
20033,13,13,6
20035,2,2,2
20036,4,4,2
2004,11,11,2
20052,7,7,2
20077,25,25,7
20088,9,9,2
2009,8,8,2
20103,11,11,4
20109,6,6,2
20110,8,8,2
20120,6,6,2
2013,7,7,2
20130,14,14,5
20136,8,8,2
20166,7,7,2
2017,6,6,2
2018,3,3,2
2019,11,11,3
20196,6,6,2
20199,7,7,2
20203,5,5,2
20204,13,13,3
20213,11,11,5
20230,13,13,4
20250,10,10,2
20253,13,13,3
2026,8,8,2
20267,22,22,2
20275,7,7,2
20277,9,9,4
20288,15,15,3
20291,7,7,2
20298,9,9,2
20317,11,11,4
20329,6,6,2
2033,8,8,2
20330,16,16,4
20365,9,9,2
20373,10,10,3
20374,7,7,2
20382,7,7,2
20386,10,10,2
20399,7,7,2
2042,2,2,2
20450,2,2,2
20457,13,13,4
20473,8,8,2
20479,8,8,2
20489,9,9,2
205,9,9,2
20501,9,9,2
20503,12,12,2
20508,12,12,2
20536,7,7,3
20537,11,11,3
20540,8,8,3
20543,6,6,2
20551,8,8,2
20561,9,9,2
20573,11,11,2
20575,11,11,2
2059,7,7,2
20606,11,11,2
20607,17,17,2
20625,7,7,2
20643,6,6,2
20658,4,4,3
20665,15,15,6
20674,12,12,2
20698,9,9,3
20701,11,11,2
20713,6,6,3
20722,7,7,2
20730,5,5,2
20733,6,6,2
20750,17,17,2
20760,2,2,2
20775,6,6,2
2078,12,12,5
20806,6,6,2
20812,8,8,2
20821,6,6,2
20822,12,12,4
2083,8,8,2
20837,7,7,2
2085,8,8,2
20850,7,7,2
20851,7,7,2
20858,7,7,2
20859,8,8,2
2086,7,7,2
20872,9,9,3
20876,2,2,2
20895,9,9,2
20908,7,7,2
20923,7,7,2
20957,11,11,2
20960,12,12,2
21003,7,7,2
21006,8,8,2
21018,7,7,2
21021,7,7,2
21025,6,6,2
21027,13,13,2
21029,5,5,2
21032,7,7,2
21050,7,7,2
21070,6,6,2
21083,8,8,3
21101,34,34,11
21105,10,10,2
21113,10,10,2
21120,13,13,2
21130,8,8,2
21133,3,3,2
21159,9,9,3
21176,2,2,2
21182,7,7,3
21184,11,11,2
2122,7,7,2
21224,7,7,2
21254,8,8,2
21258,6,6,2
21268,15,15,2
21273,7,7,2
21274,9,9,2
21287,6,6,2
21295,10,10,4
21305,7,7,2
21308,7,7,2
2132,10,10,2
21328,7,7,2
2134,9,9,2
21353,6,6,2
21374,8,8,3
21375,7,7,3
21383,7,7,2
21385,7,7,2
21402,14,14,4
21408,2,2,2
21410,7,7,2
21438,40,40,2
21464,8,8,2
21469,8,8,4
21477,7,7,2
21492,10,10,2
21499,7,7,2
21508,8,8,2
21512,13,13,4
21520,9,9,2
21539,7,7,2
21543,7,7,2
21546,11,11,2
2160,7,7,2
21604,8,8,2
21605,7,7,2
21619,9,9,2
21625,5,5,2
21628,7,7,2
21629,7,7,2
21643,7,7,2
21650,6,6,2
21659,7,7,2
21697,7,7,2
21735,6,6,4
21756,18,18,2
21763,8,8,2
21766,7,7,2
21778,9,9,3
21819,9,9,2
21853,8,8,2
21860,10,10,2
21863,7,7,2
21874,7,7,2
21883,19,19,3
21885,12,12,2
21923,9,9,2
21961,5,5,2
21965,6,6,2
21994,8,8,3
21996,10,10,2
22015,9,9,2
22021,10,10,3
22023,17,17,2
22025,11,11,2
22027,10,10,2
22029,10,10,2
22036,4,4,2
22039,9,9,3
22040,8,8,2
22044,10,10,2
22057,9,9,3
22073,7,7,2
22082,15,15,6
22089,8,8,3
22100,9,9,2
22121,9,9,2
22126,11,11,5
22143,4,4,2
22145,10,10,3
22146,2,2,2
22207,6,6,2
22209,20,20,3
22229,9,9,2
2224,9,9,2
22241,8,8,2
2225,13,13,3
22252,9,9,2
22260,7,7,2
22273,9,9,2
22299,9,9,2
22338,18,18,2
22339,5,5,2
22341,10,10,2
22343,7,7,2
22347,4,4,2
22348,2,2,2
22349,7,7,2
22357,22,22,2
2237,7,7,2
22400,9,9,3
22414,8,8,3
22415,7,7,2
22434,13,13,2
22437,7,7,2
2244,9,9,2
22443,14,14,2
22454,6,6,2
22458,10,10,2
22461,29,29,2
22464,5,5,2
22467,12,12,4
22476,8,8,2
22480,7,7,2
22490,15,15,3
225,19,19,4
22522,7,7,2
22524,11,11,3
22543,17,17,3
22544,11,11,2
22580,24,24,7
22581,10,10,4
22595,7,7,2
22614,8,8,2
22624,6,6,2
22637,9,9,4
22639,7,7,2
22647,5,5,3
22648,7,7,3
22649,2,2,2
22654,15,15,3
22671,7,7,2
2270,8,8,2
22703,7,7,2
22712,7,7,2
2275,2,2,2
22757,7,7,2
22759,2,2,2
22763,9,9,2
22781,7,7,2
22800,10,10,2
22816,2,2,2
22829,12,12,2
22842,9,9,4
22849,7,7,2
22889,8,8,2
22935,7,7,2
22942,7,7,2
22947,6,6,2
22952,10,10,2
22953,7,7,2
22967,7,7,2
22973,6,6,2
22981,2,2,2
22990,6,6,2
22993,7,7,2
22995,8,8,2
23001,2,2,2
23022,8,8,3
23030,7,7,2
2304,8,8,2
23059,7,7,2
2308,10,10,2
23114,5,5,3
23119,2,2,2
23147,6,6,2
2315,7,7,2
23156,6,6,2
23179,10,10,3
2320,20,20,7
23208,7,7,2
23212,6,6,2
23213,8,8,2
23217,11,11,3
2322,8,8,2
2323,8,8,2
23230,6,6,2
23241,12,12,4
23269,7,7,2
2332,12,12,3
2334,6,6,3
23347,8,8,2
23355,7,7,2
23356,7,7,2
23359,11,11,2
23362,9,9,3
23363,9,9,2
23368,8,8,2
23383,8,8,2
23386,12,12,3
23399,10,10,2
234,10,10,2
23404,17,17,4
23405,9,9,2
23411,7,7,2
23412,8,8,2
23425,11,11,2
23436,7,7,2
2344,10,10,3
23447,8,8,2
23470,31,31,2
23474,6,6,2
23483,11,11,2
23484,9,9,4
23485,19,19,2
23486,10,10,3
23491,11,11,3
23498,2,2,2
23508,9,9,2
23516,7,7,2
23528,9,9,2
23536,8,8,2
23541,6,6,3
23543,10,10,4
23565,8,8,4
23568,47,47,10
23577,14,14,2
2358,8,8,2
23581,14,14,5
23587,14,14,4
23588,7,7,2
23590,9,9,2
23603,9,9,3
23606,11,11,3
2361,15,15,4
23610,6,6,3
23637,11,11,2
23645,8,8,3
23654,2,2,2
2366,5,5,2
23670,8,8,2
23711,8,8,3
23727,15,15,2
23737,2,2,2
23742,8,8,2
23744,9,9,2
23746,13,13,3
23750,6,6,2
2379,7,7,2
23808,13,13,2
23816,6,6,2
23819,7,7,2
2383,8,8,3
23839,7,7,2
23840,8,8,2
23843,11,11,2
23846,9,9,3
23849,8,8,2
2385,3,3,2
23851,10,10,2
23856,8,8,2
23857,7,7,2
23862,11,11,4
23870,8,8,2
23886,10,10,2
23888,4,4,2
23892,6,6,2
23895,15,15,2
23901,15,15,3
23902,12,12,2
23925,8,8,4
23928,9,9,4
23932,8,8,2
23938,12,12,2
23956,5,5,3
23978,8,8,2
23979,7,7,2
23981,10,10,2
2399,9,9,2
23990,3,3,2
23992,8,8,2
23994,6,6,2
23995,10,10,2
2400,9,9,3
24000,11,11,4
24013,2,2,2
24014,8,8,2
24015,7,7,2
24025,7,7,2
24034,4,4,2
24042,14,14,3
24063,2,2,2
24068,7,7,2
24069,7,7,2
2407,10,10,3
24076,13,13,2
24090,14,14,2
24091,6,6,2
24092,8,8,2
24094,6,6,2
24096,9,9,2
24118,9,9,3
24146,9,9,2
24238,9,9,3
24239,13,13,2
24242,8,8,2
24252,8,8,2
24253,7,7,2
2426,2,2,2
24272,7,7,2
24277,7,7,2
24307,25,25,2
24316,2,2,2
24335,15,15,4
2435,8,8,2
24359,7,7,3
2436,8,8,2
24366,8,8,3
24381,6,6,2
24384,7,7,2
24388,9,9,3
24389,7,7,2
24395,10,10,2
24403,10,10,4
24426,7,7,2
24434,9,9,3
24437,8,8,2
24451,7,7,2
24457,7,7,2
2447,2,2,2
24480,4,4,3
24481,13,13,4
24487,3,3,3
24508,8,8,2
24509,2,2,2
24524,10,10,3
24526,2,2,2
24527,10,10,2
24537,10,10,5
24543,7,7,2
24557,5,5,2
24559,4,4,2
2456,12,12,3
24562,7,7,2
24565,6,6,2
24567,4,4,3
24573,9,9,3
24600,22,22,2
24608,9,9,2
2461,9,9,2
24616,16,16,4
2463,7,7,2
24643,5,5,2
24644,12,12,3
24645,4,4,2
24676,3,3,2
24680,6,6,2
24683,15,15,5
2469,9,9,2
24696,8,8,2
24711,8,8,3
24712,6,6,2
24717,10,10,2
2472,8,8,2
24743,7,7,4
