OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
1123,7,7,2
11236,9,9,3
11243,8,8,3
11244,7,7,2
11247,17,17,4
1125,7,7,2
11255,6,6,2
11258,15,15,2
11260,9,9,3
11266,7,7,3
11269,11,11,3
1127,10,10,3
11274,10,10,2
1128,7,7,2
11281,8,8,2
11298,24,24,5
1130,14,14,2
11303,7,7,2
11306,10,10,3
11310,9,9,3
11314,8,8,3
11322,2,2,2
11324,7,7,2
11328,11,11,5
11343,22,22,3
11344,7,7,2
11345,2,2,2
11347,10,10,2
11351,2,2,2
11361,7,7,2
11364,7,7,2
11365,13,13,2
11369,7,7,2
11370,10,10,4
11380,3,3,2
11391,10,10,3
11394,10,10,2
11395,11,11,3
11400,2,2,2
1141,9,9,2
11418,7,7,2
11421,7,7,2
11428,2,2,2
1143,8,8,3
11434,8,8,3
11436,2,2,2
1144,7,7,2
11441,7,7,2
11444,11,11,2
11452,8,8,3
11461,8,8,3
11465,11,11,2
11467,12,12,2
11475,8,8,3
11478,2,2,2
11481,11,11,3
11488,10,10,5
11491,6,6,2
11494,8,8,2
11499,10,10,2
11501,8,8,2
11503,7,7,2
11506,7,7,2
1151,8,8,2
11514,8,8,2
11516,8,8,2
11517,10,10,5
11521,8,8,2
11530,11,11,2
11531,9,9,2
11532,2,2,2
1154,7,7,2
11560,24,24,5
1157,7,7,2
11581,9,9,4
11586,14,14,3
11608,6,6,2
11611,8,8,4
11617,7,7,2
11627,7,7,2
11630,2,2,2
11641,3,3,2
11656,9,9,2
11668,10,10,3
11671,9,9,2
11675,2,2,2
11677,9,9,2
11684,8,8,2
11688,9,9,2
11706,9,9,2
11707,6,6,2
11729,11,11,2
11730,10,10,2
11743,7,7,2
11746,8,8,3
11749,3,3,2
1177,7,7,2
11780,9,9,3
11781,2,2,2
11782,7,7,2
11794,30,30,13
11801,9,9,2
11803,2,2,2
11805,9,9,3
11817,7,7,2
11819,7,7,2
1182,8,8,2
11821,15,15,2
11822,24,24,4
11841,7,7,2
11845,8,8,3
1185,6,6,2
11851,3,3,2
1187,12,12,3
11872,8,8,2
11886,7,7,2
1189,5,5,2
11915,10,10,4
11919,8,8,2
1192,7,7,2
11940,7,7,2
11942,9,9,2
11946,7,7,2
11947,9,9,3
11951,2,2,2
11952,9,9,2
11959,7,7,2
1196,7,7,2
11960,7,7,2
11961,8,8,2
11962,10,10,2
11967,9,9,2
11973,2,2,2
11977,2,2,2
11989,6,6,2
11999,11,11,2
1200,15,15,7
12000,12,12,2
12002,9,9,3
12004,13,13,2
12005,7,7,2
12006,3,3,2
12007,9,9,2
12010,2,2,2
12013,8,8,3
12017,7,7,2
12024,28,28,5
12039,6,6,2
12040,7,7,2
12041,2,2,2
12046,7,7,2
12052,12,12,3
12056,7,7,2
12061,9,9,3
12063,2,2,2
12067,8,8,2
12068,7,7,4
12077,9,9,2
12084,17,17,3
12087,8,8,2
12096,17,17,4
12103,9,9,2
12104,23,23,5
12105,10,10,2
12114,4,4,2
12122,9,9,3
12126,11,11,2
12134,7,7,2
12136,9,9,2
12151,10,10,2
12153,6,6,2
12155,9,9,2
12160,6,6,2
12161,9,9,2
12162,8,8,2
12165,9,9,3
12174,9,9,3
12183,8,8,2
12187,6,6,2
12189,9,9,3
12194,8,8,2
12196,8,8,2
12202,10,10,2
12211,13,13,2
12215,9,9,2
12218,11,11,5
12220,7,7,2
12252,11,11,5
12256,13,13,5
12259,8,8,2
12271,2,2,2
12280,10,10,2
1229,17,17,2
12297,8,8,2
1230,8,8,2
12310,7,7,2
12327,6,6,2
1235,29,29,5
12353,13,13,2
12359,9,9,2
12360,8,8,2
12367,7,7,2
1237,14,14,2
12379,19,19,3
1238,7,7,2
12380,16,16,4
12384,12,12,2
12402,8,8,2
12411,54,54,17
12463,7,7,2
12464,8,8,2
12481,9,9,3
12498,24,24,5
12501,8,8,2
12510,8,8,3
12520,7,7,2
12528,5,5,2
12531,2,2,2
12540,8,8,2
12544,4,4,2
12546,6,6,2
12553,8,8,3
12564,7,7,2
12575,6,6,2
12596,8,8,2
12603,7,7,2
12604,8,8,2
12614,10,10,2
12626,7,7,2
12632,10,10,2
12633,8,8,2
12635,3,3,3
12639,7,7,2
12652,8,8,2
12653,7,7,5
12661,12,12,2
12662,7,7,2
12667,6,6,2
12668,6,6,2
1267,6,6,2
12671,2,2,2
1269,7,7,2
12694,15,15,5
12695,3,3,3
12701,8,8,3
12702,2,2,2
12704,8,8,3
12706,16,16,3
12719,7,7,2
12721,3,3,2
12727,7,7,2
12731,4,4,3
12743,8,8,2
12748,7,7,2
12753,2,2,2
12766,6,6,2
12770,15,15,6
12781,9,9,2
12782,2,2,2
12791,13,13,2
12797,6,6,2
12799,7,7,2
12804,9,9,2
12815,53,53,14
12824,19,19,6
12884,11,11,3
12888,5,5,2
12901,2,2,2
12929,3,3,2
12948,7,7,2
12954,7,7,2
12963,4,4,3
12970,10,10,2
12973,2,2,2
12980,7,7,2
12984,7,7,2
12985,2,2,2
12992,6,6,2
1300,2,2,2
13002,13,13,2
13011,7,7,2
13018,2,2,2
13039,5,5,2
1306,8,8,2
13061,10,10,3
13064,11,11,4
13069,7,7,3
13075,10,10,2
13078,8,8,2
13079,12,12,2
13083,10,10,2
13111,14,14,2
13113,9,9,2
1312,7,7,2
13120,25,25,8
13122,7,7,2
13123,8,8,2
13124,17,17,4
13126,11,11,2
13134,9,9,2
13142,7,7,2
13144,10,10,2
13147,41,41,7
13150,10,10,2
13152,6,6,2
13154,7,7,2
13156,8,8,2
13157,17,17,3
13163,11,11,2
13164,10,10,2
13165,11,11,3
13167,9,9,2
13173,24,24,3
13174,7,7,2
13178,8,8,2
13182,8,8,2
13186,7,7,2
13194,8,8,2
13197,9,9,2
13211,8,8,2
1322,7,7,2
13226,8,8,3
13233,2,2,2
13235,9,9,3
1324,6,6,2
1326,8,8,2
13270,8,8,2
13274,9,9,2
13291,13,13,4
13312,18,18,3
13314,5,5,2
13316,4,4,3
13318,13,13,2
13325,13,13,2
13331,5,5,2
13332,23,23,3
1334,25,25,2
13363,12,12,2
13367,6,6,2
13368,4,4,2
13371,13,13,2
13372,11,11,2
13373,19,19,3
13377,21,21,4
1338,10,10,2
13384,7,7,2
13387,9,9,4
13394,11,11,2
13397,11,11,2
1340,7,7,3
13410,12,12,2
13412,6,6,2
13413,14,14,3
13417,9,9,2
13423,2,2,2
13424,8,8,2
13431,8,8,2
13433,28,28,3
13439,8,8,3
13455,22,22,4
13458,20,20,8
13466,9,9,3
13470,8,8,2
13473,6,6,2
13479,10,10,2
13480,6,6,2
13486,13,13,3
13487,8,8,2
13488,27,27,4
13498,8,8,2
13502,16,16,2
13511,18,18,4
13533,15,15,2
13540,9,9,2
13613,4,4,3
13615,2,2,2
13624,6,6,2
1363,6,6,2
13638,3,3,2
13660,13,13,2
1367,9,9,2
13673,40,40,8
13679,67,67,9
13685,6,6,2
13693,2,2,2
13698,15,15,2
13699,28,28,2
13703,24,24,3
13708,13,13,2
1372,10,10,3
13720,33,33,5
13725,34,34,5
13754,12,12,3
13758,6,6,2
13760,9,9,2
13763,3,3,2
13766,8,8,2
13769,2,2,2
13771,3,3,2
13773,3,3,3
13775,4,4,3
13778,7,7,5
13792,8,8,2
13794,8,8,2
13800,7,7,2
13808,15,15,5
1381,7,7,2
13813,2,2,2
13817,8,8,2
13821,2,2,2
13828,7,7,2
1383,8,8,2
13839,15,15,2
1384,163,163,43
13851,2,2,2
13876,6,6,2
13882,2,2,2
13906,14,14,4
13912,2,2,2
13916,2,2,2
13920,2,2,2
13930,7,7,2
13939,7,7,2
13953,12,12,2
13961,8,8,2
13974,9,9,2
13988,3,3,2
13991,9,9,4
13998,2,2,2
14003,9,9,2
14013,11,11,2
14028,7,7,2
14029,2,2,2
14031,2,2,2
14039,9,9,2
14051,9,9,2
14063,6,6,2
1408,6,6,3
14087,7,7,2
14088,8,8,3
14095,11,11,3
14097,14,14,2
14106,8,8,2
14109,19,19,5
14110,11,11,2
14144,13,13,3
14155,8,8,2
14159,13,13,3
14160,10,10,2
14162,7,7,2
14181,7,7,2
14183,6,6,2
14184,7,7,2
14185,8,8,2
14188,8,8,2
1419,7,7,2
14194,18,18,2
14200,8,8,2
14205,8,8,2
14223,9,9,4
14225,11,11,2
14231,9,9,2
14234,14,14,2
14262,10,10,2
14267,2,2,2
14271,11,11,2
14272,7,7,2
1428,8,8,2
14286,23,23,3
14300,8,8,2
14307,2,2,2
14319,15,15,3
14323,3,3,2
14327,11,11,2
14332,6,6,2
14347,2,2,2
14349,13,13,2
1436,10,10,3
14362,9,9,2
1437,10,10,2
14380,14,14,2
14388,8,8,2
1439,8,8,2
14393,2,2,2
14399,2,2,2
144,5,5,2
14400,9,9,4
14403,21,21,2
1441,8,8,2
1442,26,26,5
1443,7,7,2
14436,11,11,3
14437,20,20,3
14440,5,5,2
1445,8,8,2
14460,7,7,2
14466,9,9,2
14474,2,2,2
1448,10,10,2
14486,2,2,2
14487,6,6,2
14491,7,7,2
14495,7,7,2
14497,8,8,3
14510,5,5,2
14526,9,9,2
14530,11,11,2
1454,7,7,2
14552,2,2,2
1456,10,10,2
14561,2,2,2
14564,9,9,2
14579,20,20,5
14584,4,4,2
1459,8,8,2
14615,8,8,2
1462,7,7,2
14625,9,9,2
14643,19,19,4
14654,9,9,2
1466,8,8,2
14664,10,10,3
14667,8,8,3
1467,8,8,2
1468,8,8,2
14684,6,6,2
14686,10,10,2
14692,7,7,2
14702,16,16,2
14703,8,8,2
1471,2,2,2
1472,12,12,3
14724,8,8,3
14732,10,10,2
14744,21,21,4
14761,9,9,2
14763,8,8,2
14774,10,10,2
14779,8,8,2
14780,7,7,2
14784,7,7,2
14790,9,9,2
14802,10,10,2
14808,9,9,2
14810,12,12,2
14813,7,7,2
1482,2,2,2
14822,7,7,2
14834,10,10,2
14843,8,8,3
14845,8,8,2
14854,15,15,3
14858,7,7,2
1486,13,13,3
14869,6,6,2
14870,9,9,2
14871,12,12,2
14877,16,16,2
14886,7,7,2
14888,6,6,2
14889,12,12,2
14906,6,6,2
14910,9,9,2
14930,7,7,2
14931,38,38,9
14933,12,12,3
14936,21,21,3
14937,7,7,3
14944,6,6,2
14945,56,56,16
14946,2,2,2
14949,10,10,2
1495,7,7,2
14959,9,9,4
14961,12,12,2
14962,11,11,2
14963,23,23,4
14969,8,8,3
14973,14,14,6
14978,2,2,2
14981,11,11,3
14998,9,9,2
1500,16,16,2
15007,8,8,2
15017,6,6,2
15026,11,11,2
15033,14,14,2
15036,9,9,2
15043,10,10,4
15044,11,11,2
15050,9,9,3
15051,14,14,6
15052,9,9,2
15071,8,8,2
15075,34,34,13
15079,12,12,4
15080,11,11,2
15084,8,8,2
15085,9,9,3
15086,8,8,2
15089,21,21,3
1509,10,10,3
15101,7,7,2
15104,10,10,3
15105,9,9,2
1512,11,11,2
15126,27,27,2
15128,10,10,2
15131,15,15,2
15138,11,11,2
15139,9,9,2
15140,3,3,2
15142,10,10,2
15143,12,12,2
1516,9,9,2
15160,9,9,2
15161,8,8,2
15165,9,9,3
15169,9,9,2
15173,10,10,2
15179,4,4,2
15181,2,2,2
15182,16,16,2
15187,7,7,2
15205,13,13,2
15209,8,8,2
1521,9,9,3
15221,13,13,4
15223,14,14,2
15225,17,17,3
15233,6,6,2
15235,9,9,2
15239,6,6,2
15245,11,11,2
15246,8,8,3
1525,8,8,2
15250,13,13,3
15251,8,8,2
15263,11,11,2
15266,8,8,2
15267,10,10,2
1527,10,10,2
15276,8,8,2
15279,15,15,6
15280,9,9,2
1529,7,7,2
15290,15,15,2
15295,74,74,27
15303,8,8,2
15304,8,8,2
15310,8,8,2
15316,2,2,2
15338,8,8,2
15342,7,7,2
15346,11,11,2
15358,7,7,2
15360,9,9,2
15368,8,8,2
15389,10,10,2
15390,9,9,2
15405,16,16,4
1541,9,9,2
15419,2,2,2
15420,7,7,2
15423,7,7,2
15424,8,8,3
15426,22,22,2
15427,6,6,2
1543,8,8,2
15432,10,10,3
15434,8,8,2
15435,8,8,4
15439,6,6,2
15441,8,8,2
15443,7,7,2
15444,8,8,4
15447,2,2,2
15450,8,8,2
15455,8,8,2
15461,15,15,4
15465,14,14,2
15466,9,9,2
1547,7,7,3
15471,11,11,3
1548,3,3,2
15480,8,8,2
15484,7,7,2
15485,10,10,4
15490,6,6,2
15491,10,10,2
15496,10,10,2
15497,7,7,2
15500,7,7,2
15502,7,7,2
15505,10,10,2
15513,7,7,2
15523,8,8,2
15528,8,8,2
15532,12,12,3
15533,2,2,2
15534,2,2,2
15539,7,7,2
1554,8,8,2
15540,8,8,2
15546,2,2,2
15548,3,3,2
15549,3,3,2
15550,2,2,2
15557,16,16,3
1557,10,10,2
15570,7,7,2
15574,12,12,2
15576,7,7,2
1558,17,17,4
15598,53,53,12
15600,2,2,2
15601,10,10,2
15602,16,16,3
15603,3,3,2
15604,8,8,3
15605,3,3,2
15608,8,8,4
15609,16,16,4
1562,12,12,2
15628,8,8,2
15630,24,24,7
15633,8,8,2
15635,2,2,2
15645,9,9,2
15659,9,9,3
1566,6,6,2
15662,2,2,2
15663,5,5,2
15670,4,4,2
15676,9,9,2
15677,3,3,2
15688,10,10,6
15691,3,3,3
15693,12,12,3
15697,16,16,4
15698,8,8,2
1570,7,7,2
15707,7,7,2
15709,7,7,2
15714,16,16,4
15716,12,12,4
15725,7,7,2
15733,7,7,2
15741,2,2,2
1575,8,8,2
15754,10,10,2
1578,7,7,2
15787,22,22,9
15790,8,8,2
15794,12,12,2
15802,8,8,2
15803,12,12,4
1581,6,6,2
15815,7,7,2
15819,10,10,2
1582,2,2,2
15821,9,9,2
15832,7,7,3
15833,2,2,2
15845,8,8,2
15846,9,9,2
15849,27,27,4
15857,43,43,15
15870,8,8,3
15878,17,17,5
1588,2,2,2
15891,10,10,3
15902,4,4,3
15905,2,2,2
15909,4,4,4
15910,10,10,5
1594,3,3,2
15942,11,11,3
15949,18,18,6
1595,7,7,2
15950,2,2,2
15961,4,4,3
15965,9,9,2
15966,8,8,2
15968,8,8,2
1597,7,7,2
15972,20,20,5
15977,3,3,2
15983,11,11,3
15984,31,31,11
15985,9,9,2
15986,8,8,2
15991,8,8,3
15996,6,6,3
160,3,3,2
1600,21,21,4
1601,7,7,2
16019,2,2,2
1604,8,8,2
16047,7,7,2
16056,9,9,3
1609,7,7,2
16095,34,34,7
161,14,14,2
16101,7,7,4
16102,3,3,3
1612,10,10,4
16123,2,2,2
16127,7,7,2
16130,7,7,2
16131,21,21,7
16145,20,20,7
16146,2,2,2
16148,2,2,2
16149,4,4,4
16150,2,2,2
16153,10,10,3
16155,8,8,3
16159,12,12,3
16163,20,20,6
16168,2,2,2
16170,10,10,3
16171,3,3,3
16174,2,2,2
16175,8,8,2
16180,17,17,5
16190,10,10,3
16201,11,11,3
1621,9,9,2
1622,11,11,3
16220,38,38,8
16222,35,35,7
16230,3,3,2
16232,18,18,4
16237,5,5,2
16242,8,8,3
16246,10,10,3
1625,7,7,2
16251,10,10,2
16257,10,10,3
16259,5,5,2
16266,6,6,2
16291,2,2,2
16292,17,17,7
16296,13,13,5
16297,2,2,2
163,3,3,2
16306,8,8,3
16308,9,9,3
16314,7,7,2
1633,10,10,3
16332,7,7,2
16346,8,8,2
1635,2,2,2
16353,14,14,3
16357,29,29,5
16361,13,13,2
16363,20,20,7
16370,12,12,4
16375,3,3,2
16379,16,16,3
1638,7,7,2
16381,10,10,2
16387,2,2,2
16388,2,2,2
1639,7,7,2
16392,7,7,2
16397,9,9,3
1640,13,13,3
16406,17,17,3
16409,13,13,2
16410,6,6,2
16414,4,4,3
16416,27,27,4
16429,38,38,11
16439,3,3,2
16454,2,2,2
16455,9,9,2
1646,8,8,2
16464,3,3,2
16466,3,3,3
16468,2,2,2
16477,9,9,2
16482,9,9,2
1649,8,8,2
16499,26,26,3
16500,10,10,2
16503,8,8,2
1651,6,6,4
1652,2,2,2
16538,8,8,2
16553,8,8,4
16558,2,2,2
1656,2,2,2
16560,2,2,2
16567,8,8,2
16571,12,12,2
16582,2,2,2
16592,4,4,2
166,7,7,2
16616,9,9,2
16617,10,10,4
1663,8,8,2
16632,14,14,4
16633,8,8,2
16634,19,19,4
1664,7,7,3
16640,8,8,2
16643,30,30,7
16652,7,7,2
16655,9,9,2
1666,8,8,2
1667,11,11,2
16672,6,6,2
1668,7,7,2
16686,40,40,5
16690,8,8,2
16695,12,12,2
16701,8,8,2
16715,7,7,2
16722,6,6,2
16727,2,2,2
1673,2,2,2
16735,21,21,4
16738,10,10,3
1674,8,8,2
16749,10,10,2
1675,7,7,2
16759,2,2,2
16765,6,6,2
16771,2,2,2
16772,2,2,2
1678,8,8,2
16787,8,8,2
16790,2,2,2
16805,8,8,3
16815,3,3,2
1682,8,8,2
16823,18,18,3
16827,8,8,2
16847,9,9,2
16853,7,7,2
16854,14,14,4
16873,9,9,2
16881,8,8,3
16882,8,8,2
16884,12,12,2
16918,3,3,2
1692,3,3,2
16933,10,10,2
16937,7,7,2
1694,16,16,3
16940,18,18,3
16944,2,2,2
16957,2,2,2
1696,14,14,2
16963,8,8,2
16966,7,7,2
16976,47,47,14
16978,7,7,2
1698,7,7,2
16983,7,7,2
16995,6,6,2
1700,7,7,2
17007,7,7,2
17014,11,11,2
17019,4,4,3
17021,7,7,2
1703,9,9,2
17030,11,11,5
1704,7,7,2
17048,8,8,2
17056,11,11,2
1706,19,19,4
17062,11,11,2
17065,15,15,3
17067,9,9,2
17068,8,8,4
17069,18,18,4
1707,9,9,2
17088,8,8,2
17096,7,7,2
171,11,11,4
17100,8,8,2
17113,15,15,3
17115,11,11,2
17123,14,14,2
17128,7,7,2
1713,16,16,3
17136,10,10,3
1714,6,6,2
17142,7,7,2
17148,9,9,2
17159,8,8,2
17173,14,14,2
17189,30,30,6
17197,11,11,2
1722,7,7,2
17225,3,3,2
17232,9,9,2
17237,6,6,2
1726,11,11,2
17261,8,8,2
17274,10,10,3
17286,21,21,5
1730,22,22,2
17302,9,9,3
17306,14,14,2
17313,7,7,2
17316,7,7,2
1732,10,10,2
17326,13,13,2
17333,8,8,2
1734,16,16,5
17354,2,2,2
17371,9,9,2
17373,10,10,2
1739,2,2,2
17397,2,2,2
174,11,11,3
17413,8,8,2
17416,7,7,3
1742,2,2,2
17429,4,4,2
17437,8,8,2
17443,8,8,2
17444,2,2,2
17459,8,8,2
17463,8,8,2
17465,15,15,3
1747,11,11,4
17481,10,10,2
17491,7,7,2
17498,51,51,11
1750,11,11,4
17511,9,9,2
1752,7,7,2
17526,39,39,3
17528,10,10,2
17533,3,3,2
17535,13,13,2
1754,8,8,2
17546,7,7,2
17550,8,8,2
17558,8,8,2
17568,17,17,3
1757,9,9,2
17577,9,9,2
17582,7,7,2
17591,10,10,4
17597,12,12,3
176,5,5,2
1761,7,7,2
17610,10,10,2
17616,14,14,3
17619,10,10,2
17623,11,11,2
1764,8,8,2
17642,8,8,3
17644,7,7,2
17646,9,9,2
17651,9,9,3
1766,10,10,2
17664,5,5,2
1767,7,7,2
17673,9,9,2
1768,8,8,2
17681,8,8,2
17683,14,14,2
17684,9,9,2
17692,14,14,3
17709,14,14,2
17720,10,10,2
17738,9,9,2
17742,11,11,2
17743,14,14,2
17745,9,9,2
17747,2,2,2
17754,8,8,2
17758,14,14,2
17769,9,9,2
1777,8,8,3
17773,8,8,2
17790,9,9,2
17799,13,13,2
17800,10,10,3
1781,9,9,2
17816,8,8,3
17825,9,9,2
17835,20,20,3
17841,10,10,2
17848,8,8,2
1785,8,8,2
17860,9,9,2
17870,11,11,3
17872,11,11,2
17876,12,12,2
17878,6,6,2
17879,7,7,2
17883,6,6,2
17901,10,10,2
17904,12,12,3
17906,2,2,2
17923,11,11,3
17925,18,18,7
17926,6,6,2
17933,9,9,3
17936,8,8,3
17944,8,8,2
17949,8,8,2
17951,8,8,2
17954,25,25,5
17957,9,9,2
17958,11,11,2
17961,8,8,3
17965,11,11,4
17971,19,19,4
17983,8,8,2
17991,11,11,2
17998,3,3,2
17999,8,8,2
18,6,6,2
1800,9,9,2
18000,12,12,2
18002,8,8,2
18008,9,9,2
18038,12,12,3
18039,9,9,2
18041,11,11,3
18046,13,13,5
18049,7,7,2
18059,5,5,2
1806,14,14,2
18062,13,13,4
1808,12,12,2
18082,8,8,2
18085,9,9,2
18089,10,10,2
18096,8,8,3
18100,8,8,3
18103,10,10,2
18104,11,11,2
18109,2,2,2
18110,12,12,2
18118,7,7,2
18158,8,8,2
18163,7,7,2
18170,8,8,3
182,8,8,2
18209,11,11,2
18210,13,13,2
18212,15,15,2
18219,8,8,2
18243,4,4,2
18249,2,2,2
18254,9,9,2
1827,16,16,4
18285,8,8,2
1830,9,9,3
18311,8,8,2
18315,9,9,2
18319,8,8,2
1832,12,12,5
18327,7,7,2
18335,7,7,2
18339,14,14,4
18340,50,50,10
18343,55,55,8
18347,10,10,2
18378,10,10,2
18380,5,5,2
18384,8,8,2
18386,82,82,26
18387,48,48,11
18388,7,7,2
18389,9,9,4
18392,12,12,3
18399,8,8,2
18400,10,10,3
18404,18,18,4
18406,14,14,6
18407,15,15,3
18411,3,3,2
18432,25,25,2
18440,9,9,2
18457,9,9,3
18460,6,6,2
18467,8,8,2
18468,7,7,2
18470,9,9,3
18471,11,11,2
18472,8,8,2
18473,9,9,3
18480,13,13,3
18483,2,2,2
18484,7,7,2
18485,8,8,2
18489,17,17,2
18492,14,14,2
18493,8,8,2
18496,29,29,6
18499,12,12,3
18501,9,9,2
18503,23,23,2
18520,7,7,2
18522,7,7,2
18523,17,17,3
18528,9,9,3
18530,28,28,6
18531,12,12,2
18533,12,12,3
18534,10,10,2
18535,6,6,2
18537,16,16,4
18540,9,9,3
18542,17,17,3
18551,39,39,5
18552,13,13,2
18554,22,22,12
18559,15,15,2
18560,10,10,3
18581,39,39,9
18584,5,5,4
18588,10,10,3
18600,7,7,2
18607,19,19,5
18615,14,14,3
18632,8,8,2
18634,21,21,3
18637,5,5,2
18644,6,6,2
18650,13,13,3
18663,7,7,2
18664,27,27,4
18665,9,9,2
18667,9,9,2
18682,10,10,3
18708,13,13,2
18711,8,8,3
18714,11,11,2
18723,3,3,2
18734,8,8,2
18736,11,11,2
18738,16,16,3
18741,2,2,2
18746,9,9,3
18765,8,8,2
18769,5,5,2
18778,16,16,2
18782,10,10,2
18785,3,3,2
18820,6,6,2
18825,12,12,3
1883,8,8,3
18831,6,6,2
1884,9,9,2
18841,5,5,2
1885,11,11,3
18864,12,12,3
18868,5,5,2
18872,12,12,2
18882,10,10,2
18892,13,13,3
18896,8,8,2
18899,22,22,3
18909,9,9,2
18919,6,6,2
18923,14,14,2
18927,8,8,2
18928,6,6,3
18934,9,9,2
18937,13,13,3
18948,9,9,2
18949,9,9,3
1895,8,8,2
18959,9,9,3
18984,36,36,4
18994,3,3,2
18995,8,8,2
19004,17,17,2
19015,7,7,2
19016,9,9,2
19023,20,20,3
19024,3,3,2
1904,8,8,2
19041,6,6,2
19044,11,11,2
19049,10,10,2
19050,8,8,2
19055,8,8,2
19067,10,10,3
19074,7,7,2
19075,17,17,3
19078,3,3,2
19080,15,15,4
19087,14,14,2
19109,6,6,2
19111,5,5,2
19117,7,7,2
19123,11,11,2
19139,10,10,3
19141,3,3,2
19145,6,6,2
1915,8,8,2
19164,11,11,3
19165,8,8,2
19173,18,18,9
