BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP
1299545,21708,4929,47830,17,17,4,13,0.7647,0.5294
1299555,21708,4929,47830,17,17,4,13,0.7647,0.5294
1299556,21708,4929,47830,17,17,4,13,0.7647,0.5294
1257373,,375330,660,20,19,0,10,0.5263,0.5263
1307210,4746,4721,1643,16,16,3,11,0.6875,0.5
1307211,4746,4721,1643,16,16,3,11,0.6875,0.5
1004925,4746,4721,1643,16,16,3,11,0.6875,0.5
1081795,25771,25722,16658,16,16,1,9,0.5625,0.5
1111197,21779,5145,24378,16,16,4,12,0.75,0.5
1110163,21779,5145,24378,16,16,4,12,0.75,0.5
1111199,21779,5145,24378,16,16,4,12,0.75,0.5
1111196,21779,5145,24378,16,16,4,12,0.75,0.5
1074030,2908,21052,4704,14,14,1,8,0.5714,0.5
1233016,,535788,25355,15,14,0,7,0.5,0.5
1074042,349711,349710,11558,12,12,3,9,0.75,0.5
1052301,349711,349710,11558,12,12,3,9,0.75,0.5
1088792,349711,349710,11558,12,12,3,9,0.75,0.5
1115256,13430,13409,25102,12,12,1,7,0.5833,0.5
1121084,13412,13409,25102,12,12,1,7,0.5833,0.5
1113100,13332,13409,25102,12,12,1,7,0.5833,0.5
1158701,3804,3812,28213,12,12,3,9,0.75,0.5
1165235,3804,3812,28213,12,12,3,9,0.75,0.5
1159673,3804,3812,28213,12,12,3,9,0.75,0.5
1183819,2571,2574,36856,12,12,1,7,0.5833,0.5
1248302,85730,19899,13587,10,10,1,6,0.6,0.5
1097769,23822,23799,16961,10,10,2,7,0.7,0.5
1073862,23822,23799,16961,10,10,2,7,0.7,0.5
1190758,2977,15032,22013,10,10,2,7,0.7,0.5
1190760,2977,15032,22013,10,10,2,7,0.7,0.5
1121066,12857,12562,25437,10,10,1,6,0.6,0.5
1218576,128300,12562,25437,10,10,1,6,0.6,0.5
1114619,12897,12562,25437,10,10,1,6,0.6,0.5
1120956,148813,12562,25437,10,10,1,6,0.6,0.5
1220115,5006,21734,34555,10,10,1,6,0.6,0.5
1282239,4580,4594,47060,10,10,2,7,0.7,0.5
1282416,4580,4594,47060,10,10,2,7,0.7,0.5
1001054,19802,219,290,8,8,1,5,0.625,0.5
1007782,19781,219,290,8,8,1,5,0.625,0.5
1001052,242,219,290,8,8,1,5,0.625,0.5
1001373,244,232,442,8,8,1,5,0.625,0.5
1027179,25279,12954,915,8,8,2,6,0.75,0.5
1048564,25279,12954,915,8,8,2,6,0.75,0.5
1005219,109106,109104,1618,8,8,2,6,0.75,0.5
1005220,109106,109104,1618,8,8,2,6,0.75,0.5
1006203,11852,11897,1772,8,8,2,6,0.75,0.5
1006204,11852,11897,1772,8,8,2,6,0.75,0.5
1026068,24035,24062,1989,8,8,1,5,0.625,0.5
1048807,12336,24922,2299,8,8,2,6,0.75,0.5
1024998,12336,24922,2299,8,8,2,6,0.75,0.5
1038996,47965,33604,3676,8,8,2,6,0.75,0.5
1065034,47965,33604,3676,8,8,2,6,0.75,0.5
1046974,65249,40616,3713,8,8,1,5,0.625,0.5
1012976,336002,336000,3855,8,8,2,6,0.75,0.5
1052489,336002,336000,3855,8,8,2,6,0.75,0.5
1184700,27451,19622,3890,8,8,1,5,0.625,0.5
1048697,23899,23891,6383,8,8,2,6,0.75,0.5
1026961,23899,23891,6383,8,8,2,6,0.75,0.5
1128556,23898,23883,6972,8,8,2,6,0.75,0.5
1027549,23898,23883,6972,8,8,2,6,0.75,0.5
1137966,,4781,9711,9,8,0,4,0.5,0.5
1136809,81894,81895,10445,8,8,2,6,0.75,0.5
1135318,81894,81895,10445,8,8,2,6,0.75,0.5
1047425,10857,10822,11587,8,8,2,6,0.75,0.5
1047426,10857,10822,11587,8,8,2,6,0.75,0.5
1119698,370224,370222,14063,8,8,2,6,0.75,0.5
1063214,370224,370222,14063,8,8,2,6,0.75,0.5
1067045,21975,21976,14540,8,8,2,6,0.75,0.5
1063191,21975,21976,14540,8,8,2,6,0.75,0.5
1078700,19160,19163,15485,8,8,1,5,0.625,0.5
1073019,370354,282566,16540,8,8,2,6,0.75,0.5
1223620,370354,282566,16540,8,8,2,6,0.75,0.5
1137081,11363,11437,16722,8,8,2,6,0.75,0.5
1134058,11363,11437,16722,8,8,2,6,0.75,0.5
1138048,6478,6509,16733,8,8,2,6,0.75,0.5
1302662,6478,6509,16733,8,8,2,6,0.75,0.5
1082191,13776,13748,18828,8,8,2,6,0.75,0.5
1094771,13776,13748,18828,8,8,2,6,0.75,0.5
1134436,8693,8638,19061,8,8,2,6,0.75,0.5
1082801,8693,8638,19061,8,8,2,6,0.75,0.5
1153887,2478,2384,19233,8,8,2,6,0.75,0.5
1153889,2478,2384,19233,8,8,2,6,0.75,0.5
1168799,27268,27272,19297,8,8,1,5,0.625,0.5
1218811,19212,19213,20910,8,8,2,6,0.75,0.5
1128958,19212,19213,20910,8,8,2,6,0.75,0.5
1145398,2580,2572,20993,8,8,2,6,0.75,0.5
1145404,2580,2572,20993,8,8,2,6,0.75,0.5
1110155,17039,17037,22707,8,8,2,6,0.75,0.5
1110152,17039,17037,22707,8,8,2,6,0.75,0.5
1103169,26475,26470,22747,8,8,1,5,0.625,0.5
1100427,26474,26470,22747,8,8,1,5,0.625,0.5
1103142,26464,26470,22747,8,8,1,5,0.625,0.5
1170520,10685,24378,23134,8,8,1,5,0.625,0.5
1191259,4763,4740,24171,8,8,2,6,0.75,0.5
1108799,4763,4740,24171,8,8,2,6,0.75,0.5
1113567,18959,18973,24566,8,8,2,6,0.75,0.5
1113565,18959,18973,24566,8,8,2,6,0.75,0.5
1121642,20719,25806,26296,8,8,1,5,0.625,0.5
1125280,12542,12534,26594,8,8,2,6,0.75,0.5
1220940,12542,12534,26594,8,8,2,6,0.75,0.5
1123181,12834,20017,26728,8,8,1,5,0.625,0.5
1123906,12263,12262,26813,8,8,2,6,0.75,0.5
1123908,12263,12262,26813,8,8,2,6,0.75,0.5
1125559,20056,20061,27272,8,8,2,6,0.75,0.5
1171392,20056,20061,27272,8,8,2,6,0.75,0.5
1178411,16156,16263,27622,8,8,1,5,0.625,0.5
1281144,10785,10875,28474,8,8,2,6,0.75,0.5
1170521,10785,10875,28474,8,8,2,6,0.75,0.5
1136444,6786,22409,28698,8,8,2,6,0.75,0.5
1134539,6786,22409,28698,8,8,2,6,0.75,0.5
1133650,2091,2044,29762,8,8,2,6,0.75,0.5
1179037,2091,2044,29762,8,8,2,6,0.75,0.5
1135855,7240,7226,30369,8,8,2,6,0.75,0.5
1249989,7240,7226,30369,8,8,2,6,0.75,0.5
1136235,344076,19937,30487,8,8,2,6,0.75,0.5
1136512,344076,19937,30487,8,8,2,6,0.75,0.5
1136699,27217,27216,30613,8,8,2,6,0.75,0.5
1202686,27217,27216,30613,8,8,2,6,0.75,0.5
1307503,530652,530651,30854,8,8,2,6,0.75,0.5
1277911,530652,530651,30854,8,8,2,6,0.75,0.5
1304250,6182,6158,31091,8,8,2,6,0.75,0.5
1304253,6182,6158,31091,8,8,2,6,0.75,0.5
1287202,4553,21604,31228,8,8,2,6,0.75,0.5
1280296,4553,21604,31228,8,8,2,6,0.75,0.5
1154465,3049,21135,31705,8,8,2,6,0.75,0.5
1148621,3049,21135,31705,8,8,2,6,0.75,0.5
1145389,2580,2572,31850,8,8,2,6,0.75,0.5
1145399,2580,2572,31850,8,8,2,6,0.75,0.5
1146422,20767,20748,32057,8,8,2,6,0.75,0.5
1147589,20767,20748,32057,8,8,2,6,0.75,0.5
1146535,15248,21174,32082,8,8,2,6,0.75,0.5
1171846,15248,21174,32082,8,8,2,6,0.75,0.5
1183659,14699,14616,34396,8,8,2,6,0.75,0.5
1184444,14699,14616,34396,8,8,2,6,0.75,0.5
1164598,21747,21743,34557,8,8,2,6,0.75,0.5
1203242,21747,21743,34557,8,8,2,6,0.75,0.5
1186602,273916,273917,35525,8,8,2,6,0.75,0.5
1186604,273916,273917,35525,8,8,2,6,0.75,0.5
1169310,162238,162239,35567,8,8,2,6,0.75,0.5
1169308,162238,162239,35567,8,8,2,6,0.75,0.5
1185083,19410,19390,38131,8,8,2,6,0.75,0.5
1185084,19410,19390,38131,8,8,2,6,0.75,0.5
1234463,,285756,39297,9,8,0,4,0.5,0.5
1273695,2011,20381,41425,8,8,2,6,0.75,0.5
1273712,2011,20381,41425,8,8,2,6,0.75,0.5
1221246,165116,165117,41849,8,8,2,6,0.75,0.5
1209678,165116,165117,41849,8,8,2,6,0.75,0.5
1303035,6796,22452,43686,8,8,1,5,0.625,0.5
1265949,9214,9167,43884,8,8,2,6,0.75,0.5
1289753,9214,9167,43884,8,8,2,6,0.75,0.5
1275831,23533,9104,44189,8,8,1,5,0.625,0.5
1276941,20314,20328,44781,8,8,2,6,0.75,0.5
1276944,20314,20328,44781,8,8,2,6,0.75,0.5
1266295,9398,9428,44807,8,8,2,6,0.75,0.5
1266297,9398,9428,44807,8,8,2,6,0.75,0.5
1278200,9119,23532,46240,8,8,2,6,0.75,0.5
1287784,9119,23532,46240,8,8,2,6,0.75,0.5
1288488,10228,10203,46756,8,8,2,6,0.75,0.5
1289024,10228,10203,46756,8,8,2,6,0.75,0.5
1276063,17719,26847,46931,8,8,2,6,0.75,0.5
1276010,17719,26847,46931,8,8,2,6,0.75,0.5
1306608,17790,26856,46934,8,8,2,6,0.75,0.5
1306609,17790,26856,46934,8,8,2,6,0.75,0.5
1288884,4219,4182,46968,8,8,2,6,0.75,0.5
1282385,4219,4182,46968,8,8,2,6,0.75,0.5
1276599,20518,20537,47126,8,8,2,6,0.75,0.5
1276600,20518,20537,47126,8,8,2,6,0.75,0.5
1311332,6020,6005,51860,8,8,2,6,0.75,0.5
1311373,6020,6005,51860,8,8,2,6,0.75,0.5
1000666,5576,221438,72,6,6,1,4,0.6667,0.5
1000685,5580,221438,72,6,6,1,4,0.6667,0.5
1002125,523,507,471,6,6,1,4,0.6667,0.5
1002313,89569,507,471,6,6,1,4,0.6667,0.5
1009969,11777,11796,1115,6,6,1,4,0.6667,0.5
1130669,375100,11796,1115,6,6,1,4,0.6667,0.5
1003820,19681,19682,1172,6,6,1,4,0.6667,0.5
1003615,19685,19682,1172,6,6,1,4,0.6667,0.5
1003704,19705,19703,1186,6,6,1,4,0.6667,0.5
1003779,19704,19703,1186,6,6,1,4,0.6667,0.5
1267905,9014,8949,2655,6,6,1,4,0.6667,0.5
1267906,8976,8949,2655,6,6,1,4,0.6667,0.5
1143674,3032,26008,4998,6,6,1,4,0.6667,0.5
1015475,2993,26008,4998,6,6,1,4,0.6667,0.5
1024483,9053,9032,5598,6,6,1,4,0.6667,0.5
1023546,23452,9032,5598,6,6,1,4,0.6667,0.5
1023831,7679,7733,6343,6,6,1,4,0.6667,0.5
1306056,7555,7733,6343,6,6,1,4,0.6667,0.5
1233029,,501855,6828,7,6,0,3,0.5,0.5
1028536,375309,370350,7311,6,6,1,4,0.6667,0.5
1032017,370358,370350,7311,6,6,1,4,0.6667,0.5
1249652,506691,536771,8210,6,6,1,4,0.6667,0.5
1053674,536770,536771,8210,6,6,1,4,0.6667,0.5
1047657,1789,180797,11632,6,6,1,4,0.6667,0.5
1115078,13603,180797,11632,6,6,1,4,0.6667,0.5
1285905,220795,343628,13636,6,6,1,4,0.6667,0.5
1297527,234877,343628,13636,6,6,1,4,0.6667,0.5
1076464,19231,19225,16159,6,6,1,4,0.6667,0.5
1076466,19208,19225,16159,6,6,1,4,0.6667,0.5
1102857,15750,15778,18784,6,6,1,4,0.6667,0.5
1082027,15796,15778,18784,6,6,1,4,0.6667,0.5
1179794,350097,345003,22032,6,6,1,4,0.6667,0.5
1097466,344363,345003,22032,6,6,1,4,0.6667,0.5
1103062,17186,17172,23289,6,6,1,4,0.6667,0.5
1103097,17180,17172,23289,6,6,1,4,0.6667,0.5
1112435,14431,14391,24519,6,6,1,4,0.6667,0.5
1110701,14416,14391,24519,6,6,1,4,0.6667,0.5
1122693,25024,25013,26576,6,6,1,4,0.6667,0.5
1122629,25018,25013,26576,6,6,1,4,0.6667,0.5
1275616,12163,24945,27921,6,6,1,4,0.6667,0.5
1265884,12020,24945,27921,6,6,1,4,0.6667,0.5
1282750,19587,19575,28577,6,6,1,4,0.6667,0.5
1282790,19582,19575,28577,6,6,1,4,0.6667,0.5
1306522,8124,8149,30733,6,6,1,4,0.6667,0.5
1137190,8091,8149,30733,6,6,1,4,0.6667,0.5
1170055,24840,11999,35730,6,6,1,4,0.6667,0.5
1208290,24787,11999,35730,6,6,1,4,0.6667,0.5
1188399,19620,27451,38175,6,6,1,4,0.6667,0.5
1186445,19612,27451,38175,6,6,1,4,0.6667,0.5
1200415,12130,12180,40483,6,6,1,4,0.6667,0.5
1221717,12208,12180,40483,6,6,1,4,0.6667,0.5
1271263,14381,14323,46115,6,6,1,4,0.6667,0.5
1271265,14281,14323,46115,6,6,1,4,0.6667,0.5
1301463,6503,6485,46177,6,6,1,4,0.6667,0.5
1310328,22301,6485,46177,6,6,1,4,0.6667,0.5
1271245,14366,14441,46316,6,6,1,4,0.6667,0.5
1271225,14493,14441,46316,6,6,1,4,0.6667,0.5
1274342,9890,9965,46848,6,6,1,4,0.6667,0.5
1289590,23930,9965,46848,6,6,1,4,0.6667,0.5
1297699,18056,18052,46943,6,6,1,4,0.6667,0.5
1281162,18036,18052,46943,6,6,1,4,0.6667,0.5
1279203,4721,4676,47787,6,6,1,4,0.6667,0.5
1299198,32926,4676,47787,6,6,1,4,0.6667,0.5
1286024,4864,4900,48051,6,6,1,4,0.6667,0.5
1298447,4899,4900,48051,6,6,1,4,0.6667,0.5
1282722,27377,19416,48707,6,6,1,4,0.6667,0.5
1282697,27367,19416,48707,6,6,1,4,0.6667,0.5
1300557,8081,8118,49116,6,6,1,4,0.6667,0.5
1287152,7976,8118,49116,6,6,1,4,0.6667,0.5
1297569,7502,7573,49549,6,6,1,4,0.6667,0.5
1297926,7652,7573,49549,6,6,1,4,0.6667,0.5
1308147,7971,22943,50890,6,6,1,4,0.6667,0.5
1304351,7995,22943,50890,6,6,1,4,0.6667,0.5
1308251,8047,8046,51481,6,6,1,4,0.6667,0.5
1308295,22948,8046,51481,6,6,1,4,0.6667,0.5
1000661,5558,453995,90,4,4,1,3,0.75,0.5
1000832,19676,19679,192,4,4,1,3,0.75,0.5
1000893,83807,5465,209,4,4,1,3,0.75,0.5
1006651,30364,24109,221,4,4,1,3,0.75,0.5
1001049,219,218,291,4,4,1,3,0.75,0.5
1002666,19835,418,348,4,4,1,3,0.75,0.5
1001462,19819,19823,393,4,4,1,3,0.75,0.5
1001282,279,19794,397,4,4,1,3,0.75,0.5
1013491,290,284,412,4,4,1,3,0.75,0.5
1001748,227,212,601,4,4,1,3,0.75,0.5
1002507,24383,10783,963,4,4,1,3,0.75,0.5
1007358,10404,10453,988,4,4,1,3,0.75,0.5
1003609,19710,19711,1169,4,4,1,3,0.75,0.5
1003823,19686,19689,1184,4,4,1,3,0.75,0.5
1003710,19711,27471,1201,4,4,1,3,0.75,0.5
1119488,25509,13678,1409,4,4,1,3,0.75,0.5
1004420,133432,133434,1461,4,4,1,3,0.75,0.5
1229499,183042,654,2403,4,4,1,3,0.75,0.5
1007811,645,658,2444,4,4,1,3,0.75,0.5
1007841,681,689,2464,4,4,1,3,0.75,0.5
1128761,131184,131185,2847,4,4,1,3,0.75,0.5
1011313,332795,3986,3237,4,4,1,3,0.75,0.5
1012612,2317,2321,3635,4,4,1,3,0.75,0.5
1014562,5413,5416,3877,4,4,1,3,0.75,0.5
1013029,3933,3916,3896,4,4,1,3,0.75,0.5
1023961,24382,10715,4620,4,4,1,3,0.75,0.5
1195013,19961,913,5002,4,4,1,3,0.75,0.5
1027256,9059,23496,5111,4,4,1,3,0.75,0.5
1020592,9287,9241,5204,4,4,1,3,0.75,0.5
1046155,24406,24411,6004,4,4,1,3,0.75,0.5
1033287,294077,291199,7503,4,4,1,3,0.75,0.5
1035239,6028,22111,9092,4,4,1,3,0.75,0.5
1036968,375008,375007,9449,4,4,1,3,0.75,0.5
1042508,343708,343709,10239,4,4,1,3,0.75,0.5
1136930,181763,171839,12962,4,4,1,3,0.75,0.5
1059839,11159,11011,13706,4,4,1,3,0.75,0.5
1308018,8274,8236,13708,4,4,1,3,0.75,0.5
1060513,11881,12119,13936,4,4,1,3,0.75,0.5
1061722,344779,344972,14222,4,4,1,3,0.75,0.5
1065867,247050,247355,14811,4,4,1,3,0.75,0.5
1066736,247045,247043,14895,4,4,1,3,0.75,0.5
1067749,39337,39335,15226,4,4,1,3,0.75,0.5
1076022,18843,18858,15888,4,4,1,3,0.75,0.5
1072926,259527,149118,16487,4,4,1,3,0.75,0.5
1073564,21214,246723,16785,4,4,1,3,0.75,0.5
1075750,27361,27352,17412,4,4,1,3,0.75,0.5
1093115,17769,26859,18092,4,4,1,3,0.75,0.5
1091847,17518,17524,18111,4,4,1,3,0.75,0.5
1090029,14083,14023,18255,4,4,1,3,0.75,0.5
1081528,13984,13998,18653,4,4,1,3,0.75,0.5
1081778,15751,15742,18713,4,4,1,3,0.75,0.5
1087787,13861,1917,19557,4,4,1,3,0.75,0.5
1108667,17494,26746,19816,4,4,1,3,0.75,0.5
1089823,14148,14083,20044,4,4,1,3,0.75,0.5
1116403,13110,13173,20263,4,4,1,3,0.75,0.5
1113711,14078,14070,20387,4,4,1,3,0.75,0.5
1202165,18412,18415,20599,4,4,1,3,0.75,0.5
1091518,27466,27465,20650,4,4,1,3,0.75,0.5
1186188,19319,19353,20829,4,4,1,3,0.75,0.5
1186058,19397,19395,20833,5,4,1,3,0.75,0.5
1092844,26251,26268,21128,4,4,1,3,0.75,0.5
1113055,18187,18219,21168,4,4,1,3,0.75,0.5
1154732,16930,16946,21448,4,4,1,3,0.75,0.5
1111762,18290,18234,21456,4,4,1,3,0.75,0.5
1189729,4391,4411,22456,4,4,1,3,0.75,0.5
1154796,26696,17225,22732,4,4,1,3,0.75,0.5
1276496,13930,13965,22993,4,4,1,3,0.75,0.5
1103078,26662,26670,23303,4,4,1,3,0.75,0.5
1106452,26696,17239,23305,4,4,1,3,0.75,0.5
1105738,1676,1679,23898,4,4,1,3,0.75,0.5
1110968,4990,4980,24012,4,4,1,3,0.75,0.5
1108994,17275,17282,24203,4,4,1,3,0.75,0.5
1109901,15799,15783,24205,4,4,1,3,0.75,0.5
1135863,40931,5041,24281,4,4,1,3,0.75,0.5
1111015,14594,1593,24594,4,4,1,3,0.75,0.5
1131205,25462,25453,24849,4,4,1,3,0.75,0.5
1112395,18183,18181,24890,4,4,1,3,0.75,0.5
1150375,25711,14337,24962,4,4,1,3,0.75,0.5
1112927,12969,13008,25045,4,4,1,3,0.75,0.5
1116110,13064,13100,25127,4,4,1,3,0.75,0.5
1149716,234557,3194,25162,4,4,1,3,0.75,0.5
1113837,18239,18271,25270,4,4,1,3,0.75,0.5
1114755,13372,25408,25390,4,4,1,3,0.75,0.5
1118846,473035,473039,25862,4,4,1,3,0.75,0.5
1120609,26931,21707,26113,4,4,1,3,0.75,0.5
1122230,2440,2431,26287,4,4,1,3,0.75,0.5
1163984,11844,11884,26330,4,4,1,3,0.75,0.5
1122390,1374,1391,26522,4,4,1,3,0.75,0.5
1143139,12207,19989,26907,4,4,1,3,0.75,0.5
1124725,1755,20257,27117,4,4,1,3,0.75,0.5
1209146,1299,266879,27219,4,4,1,3,0.75,0.5
1126135,181757,20426,27423,4,4,1,3,0.75,0.5
1205664,1586,92123,27441,4,4,1,3,0.75,0.5
1205693,2009,1980,27484,4,4,1,3,0.75,0.5
1206624,20978,25972,27598,4,4,1,3,0.75,0.5
1127611,20432,20386,27912,4,4,1,3,0.75,0.5
1128487,12213,19996,28298,4,4,1,3,0.75,0.5
1180506,3574,3620,28604,4,4,1,3,0.75,0.5
1171473,1094,20001,28770,4,4,1,3,0.75,0.5
1131094,21653,21657,28785,4,4,1,3,0.75,0.5
1131139,2997,2969,28806,4,4,1,3,0.75,0.5
1136226,145278,131510,29154,4,4,1,3,0.75,0.5
1286717,12624,12528,30002,4,4,1,3,0.75,0.5
1269344,8879,8895,30107,4,4,1,3,0.75,0.5
1273533,23951,23959,30659,4,4,1,3,0.75,0.5
1137578,2268,2346,30837,4,4,1,3,0.75,0.5
1220965,20028,20030,30909,4,4,1,3,0.75,0.5
1196247,11282,11319,30921,4,4,1,3,0.75,0.5
1137994,25698,25699,30941,4,4,1,3,0.75,0.5
1149430,3055,275196,31689,4,4,1,3,0.75,0.5
1144536,178567,238075,31690,4,4,1,3,0.75,0.5
1148355,20436,84768,32392,4,4,1,3,0.75,0.5
1154741,20391,20394,33444,4,4,1,3,0.75,0.5
1163827,20476,2309,34299,4,4,1,3,0.75,0.5
1164297,21124,15105,34499,4,4,1,3,0.75,0.5
1184565,18872,18949,34505,4,4,1,3,0.75,0.5
1165472,17247,17241,34569,4,4,1,3,0.75,0.5
1180141,12464,12590,34844,4,4,1,3,0.75,0.5
1167441,18664,18696,35046,4,4,1,3,0.75,0.5
1219185,18849,18813,35110,4,4,1,3,0.75,0.5
1167374,18684,18671,35111,4,4,1,3,0.75,0.5
1220810,19068,19038,35338,4,4,1,3,0.75,0.5
1196036,11419,11428,35840,4,4,1,3,0.75,0.5
1183657,4274,4318,36146,4,4,1,3,0.75,0.5
1174724,18498,18511,36246,4,4,1,3,0.75,0.5
1175042,3367,15428,36320,4,4,1,3,0.75,0.5
1175047,3367,15416,36321,4,4,1,3,0.75,0.5
1175192,4370,4369,36370,4,4,1,3,0.75,0.5
1175195,26417,16378,36372,4,4,1,3,0.75,0.5
1175622,174719,123189,36496,4,4,1,3,0.75,0.5
1175757,12399,12357,36528,4,4,1,3,0.75,0.5
1176444,197118,20678,36745,4,4,1,3,0.75,0.5
1183802,73895,73894,37074,4,4,1,3,0.75,0.5
1178632,3140,3173,37086,4,4,1,3,0.75,0.5
1181256,16044,16092,37247,4,4,1,3,0.75,0.5
1179315,1497,1464,37379,4,4,1,3,0.75,0.5
1180368,26140,15649,37585,4,4,1,3,0.75,0.5
1181114,26303,16025,37745,4,4,1,3,0.75,0.5
1184964,18733,18677,38116,4,4,1,3,0.75,0.5
1185352,27453,38407,38145,4,4,1,3,0.75,0.5
1188850,4462,4479,38667,4,4,1,3,0.75,0.5
1210587,20198,1596,39362,4,4,1,3,0.75,0.5
1223227,12734,25149,39760,4,4,1,3,0.75,0.5
1197985,595,85730,39789,4,4,1,3,0.75,0.5
1226241,23269,8780,40287,4,4,1,3,0.75,0.5
1217936,24733,24717,40341,4,4,1,3,0.75,0.5
1201634,12294,24968,40565,4,4,1,3,0.75,0.5
1206020,21055,21068,41254,4,4,1,3,0.75,0.5
1208671,20150,20141,41455,4,4,1,3,0.75,0.5
1210981,12473,12547,41795,4,4,1,3,0.75,0.5
1216184,19237,27322,42149,4,4,1,3,0.75,0.5
1216557,563,551,42273,4,4,1,3,0.75,0.5
1218201,12077,12124,42435,4,4,1,3,0.75,0.5
1220628,27254,19013,42984,4,4,1,3,0.75,0.5
1269808,23326,23394,43541,4,4,1,3,0.75,0.5
1225430,9614,9700,43614,4,4,1,3,0.75,0.5
1226848,2485,2488,43952,4,4,1,3,0.75,0.5
1270295,23791,9712,43990,4,4,1,3,0.75,0.5
1266220,23897,23867,45185,4,4,1,3,0.75,0.5
1266574,11817,11783,45299,4,4,1,3,0.75,0.5
1271496,24654,11503,45346,4,4,1,3,0.75,0.5
1268325,8835,8882,45389,4,4,1,3,0.75,0.5
1270374,14986,14962,46165,4,4,1,3,0.75,0.5
1276306,14917,14960,46246,4,4,1,3,0.75,0.5
1278130,21599,21595,46268,4,4,1,3,0.75,0.5
1274091,9386,9367,46794,4,4,1,3,0.75,0.5
1281103,15043,15049,47104,4,4,1,3,0.75,0.5
1276696,7632,7598,47157,4,4,1,3,0.75,0.5
1298227,17897,17889,47241,4,4,1,3,0.75,0.5
1278063,2002,2045,47505,4,4,1,3,0.75,0.5
1278097,6916,6883,47515,4,4,1,3,0.75,0.5
1282459,4503,4498,47538,4,4,1,3,0.75,0.5
1278177,4503,4519,47540,4,4,1,3,0.75,0.5
1278987,2486,2451,47730,4,4,1,3,0.75,0.5
1288629,7867,7853,47773,4,4,1,3,0.75,0.5
1281361,26895,26885,48388,4,4,1,3,0.75,0.5
1282616,19506,27429,48691,4,4,1,3,0.75,0.5
1283256,7415,22745,48797,4,4,1,3,0.75,0.5
1306571,22905,22888,49110,4,4,1,3,0.75,0.5
1287165,22622,45087,49114,4,4,1,3,0.75,0.5
1297602,7719,7766,49558,4,4,1,3,0.75,0.5
1298072,7742,7693,49681,4,4,1,3,0.75,0.5
1299330,18155,18152,49911,4,4,1,3,0.75,0.5
1299917,26874,17770,49970,4,4,1,3,0.75,0.5
1299804,18401,18344,50026,4,4,1,3,0.75,0.5
1300113,7980,7968,50096,4,4,1,3,0.75,0.5
1304090,7893,7918,50197,4,4,1,3,0.75,0.5
1301009,22952,22950,50273,4,4,1,3,0.75,0.5
1303496,6336,6313,50507,4,4,1,3,0.75,0.5
1302158,2014,2079,50533,4,4,1,3,0.75,0.5
1304407,37117,37118,50897,4,4,1,3,0.75,0.5
1304510,7891,7877,50915,4,4,1,3,0.75,0.5
1305794,8380,8321,51079,4,4,1,3,0.75,0.5
1307755,7717,7734,51263,4,4,1,3,0.75,0.5
1309083,8555,8587,51482,4,4,1,3,0.75,0.5
1308562,58,63,51532,4,4,1,3,0.75,0.5
1309235,8012,7991,51621,4,4,1,3,0.75,0.5
1309358,23508,23447,51633,4,4,1,3,0.75,0.5
1043508,,10378,10881,3,2,0,1,0.5,0.5
1278655,,287676,29758,3,2,0,1,0.5,0.5
1255978,319359,319362,11145,23,23,2,13,0.5652,0.4783
1265509,319359,319362,11145,23,23,2,13,0.5652,0.4783
1219914,5051,5053,19057,19,19,5,14,0.7368,0.4737
1219430,5051,5053,19057,19,19,5,14,0.7368,0.4737
1219099,5051,5053,19057,19,19,5,14,0.7368,0.4737
1218844,5051,5053,19057,19,19,5,14,0.7368,0.4737
1166722,5051,5053,19057,19,19,5,14,0.7368,0.4737
1181210,16378,16379,16520,17,17,1,9,0.5294,0.4706
1180891,26413,16379,16520,17,17,1,9,0.5294,0.4706
1147841,64609,21042,19218,17,17,1,9,0.5294,0.4706
1018979,260490,65564,5088,15,15,2,9,0.6,0.4667
1018980,260490,65564,5088,15,15,2,9,0.6,0.4667
1083464,33247,15790,13756,15,15,4,11,0.7333,0.4667
1083466,33247,15790,13756,15,15,4,11,0.7333,0.4667
1083216,33247,15790,13756,15,15,4,11,0.7333,0.4667
1083218,33247,15790,13756,15,15,4,11,0.7333,0.4667
1150488,21445,21444,21138,15,15,1,8,0.5333,0.4667
1123532,13195,1302,26833,15,15,2,9,0.6,0.4667
1123530,13195,1302,26833,15,15,2,9,0.6,0.4667
1179625,11927,24745,27534,15,15,1,8,0.5333,0.4667
1248326,,536225,10426,14,13,0,6,0.4615,0.4615
1068952,5885,22067,12815,13,13,1,7,0.5385,0.4615
1267666,9805,9821,43790,13,13,1,7,0.5385,0.4615
1026042,,535975,5605,25,22,0,10,0.4545,0.4545
1097132,,535975,5605,25,22,0,10,0.4545,0.4545
1097151,,535975,5605,25,22,0,10,0.4545,0.4545
1111144,5130,5127,22526,22,22,6,16,0.7273,0.4545
1111028,5130,5127,22526,22,22,6,16,0.7273,0.4545
1111034,5130,5127,22526,22,22,6,16,0.7273,0.4545
1111033,5130,5127,22526,22,22,6,16,0.7273,0.4545
1109888,5130,5127,22526,22,22,6,16,0.7273,0.4545
1109890,5130,5127,22526,22,22,6,16,0.7273,0.4545
1156918,17430,17442,1076,11,11,3,8,0.7273,0.4545
