BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1270739,25875.0,14669.0,51762
1273120,14774.0,25875.0,51774
1273003,14108.0,14089.0,51791
1273004,14108.0,14089.0,51791
1273008,14095.0,14089.0,51791
1270897,9916.0,9886.0,51795
1270925,8499.0,8450.0,51803
1271816,23615.0,23626.0,51821
1271245,14366.0,14441.0,51844
1271225,14493.0,14441.0,51844
1280310,20548.0,20581.0,51858
1280301,20548.0,20581.0,51858
1271254,20581.0,2430.0,51860
1306494,26626.0,21629.0,51863
1271261,26626.0,21629.0,51863
1298212,14300.0,14333.0,51865
1271268,14306.0,14333.0,51865
1271269,14306.0,14333.0,51865
1271331,25666.0,25687.0,51874
1277036,25687.0,14310.0,51875
1271304,25687.0,14310.0,51875
1271444,10332.0,10287.0,51910
1271445,24212.0,10287.0,51910
1287285,10332.0,10287.0,51910
1287289,24212.0,10287.0,51910
1271459,24212.0,10287.0,51910
1271460,24212.0,10287.0,51910
1271462,24212.0,10287.0,51910
1272753,23386.0,23359.0,51955
1271852,23379.0,8908.0,51962
1272155,25569.0,13891.0,52002
1272227,4669.0,17155.0,52026
1272228,4669.0,17155.0,52026
1309281,7910.0,7724.0,52033
1309283,7846.0,7724.0,52033
1272257,22855.0,7724.0,52033
1272258,22855.0,7724.0,52033
1308001,7846.0,7724.0,52033
1305827,22855.0,7724.0,52033
1305829,22855.0,7724.0,52033
1300513,7910.0,7724.0,52033
1278919,7649.0,7724.0,52033
1309215,7933.0,7724.0,52033
1309216,7933.0,7724.0,52033
1309228,7737.0,7724.0,52033
1309232,7933.0,7724.0,52033
1300417,7737.0,7724.0,52033
1307700,7737.0,7724.0,52033
1300430,7933.0,7724.0,52033
1300431,7933.0,7724.0,52033
1305639,7649.0,7724.0,52033
1305640,7649.0,7724.0,52033
1306162,7649.0,7724.0,52033
1272271,12038.0,11998.0,52035
1272291,12111.0,12064.0,52038
1301538,6101.0,6173.0,52048
1272377,23788.0,9643.0,52053
1273887,23788.0,9643.0,52053
1309529,7376.0,7394.0,52065
1281511,7376.0,7394.0,52065
1272434,7376.0,7410.0,52066
1309528,7404.0,7410.0,52066
1309531,7404.0,7410.0,52066
1309532,7404.0,7410.0,52066
1309533,7404.0,7410.0,52066
1281509,7376.0,7410.0,52066
1309546,7374.0,7410.0,52066
1309547,7374.0,7410.0,52066
1286743,7376.0,7410.0,52066
1309549,7374.0,7410.0,52066
1309526,7374.0,7410.0,52066
1277959,14089.0,25625.0,52151
1277960,14089.0,25625.0,52151
1272979,2269.0,14093.0,52160
1272981,2269.0,14093.0,52160
1272982,2269.0,14093.0,52160
1280368,2269.0,14093.0,52160
1273023,25625.0,14095.0,52163
1273024,25625.0,14095.0,52163
1273025,14108.0,14095.0,52163
1273005,14108.0,14095.0,52163
1278214,9775.0,9721.0,52169
1278216,9909.0,9868.0,52170
1273055,14001.0,14000.0,52173
1273056,14001.0,14000.0,52173
1273057,14001.0,14000.0,52173
1273058,14001.0,14000.0,52173
1278764,1914.0,85409.0,52187
1273223,23196.0,8664.0,52206
1273224,23196.0,8664.0,52206
1273241,23196.0,8664.0,52206
1273246,325.0,331.0,52207
1275914,7984.0,331.0,52207
1273243,7984.0,331.0,52207
1286089,9249.0,23588.0,52210
1273405,10974.0,10934.0,52230
1274081,9643.0,9606.0,52259
1287300,23959.0,23951.0,52264
1287441,9821.0,23864.0,52265
1273574,25122.0,25119.0,52267
1273577,25122.0,25119.0,52267
1273578,25122.0,25119.0,52267
1273555,25122.0,25119.0,52267
1288539,9753.0,9805.0,52274
1288541,9753.0,9805.0,52274
1273682,25650.0,25648.0,52284
1273677,376206.0,20381.0,52300
1273692,376206.0,2011.0,52307
1273695,2011.0,20381.0,52308
1273707,20381.0,2011.0,52309
1279945,1920.0,323835.0,52317
1273758,20335.0,13800.0,52322
1286318,9891.0,9815.0,52345
1289024,10228.0,10203.0,52354
1288488,10228.0,10203.0,52354
1273942,24011.0,10168.0,52368
1277929,17058.0,17073.0,52373
1277930,17058.0,17073.0,52373
1277931,17058.0,17073.0,52373
1277932,17058.0,17073.0,52373
1300521,8875.0,8996.0,52374
1273967,8875.0,8996.0,52374
1273969,8875.0,8996.0,52374
1288325,10268.0,10163.0,52376
1273995,9949.0,9973.0,52378
1274001,9996.0,9973.0,52378
1287644,9949.0,9973.0,52378
1288534,14489.0,14440.0,52380
1274002,14402.0,14440.0,52380
1274091,9386.0,9367.0,52396
1297768,25603.0,20421.0,52434
1274279,25150.0,25068.0,52446
1274285,12602.0,25068.0,52446
1274286,12631.0,25068.0,52446
1286655,25129.0,25068.0,52446
1289594,9869.0,9890.0,52461
1300195,7898.0,458668.0,52476
1300196,7911.0,458668.0,52476
1300172,344173.0,458668.0,52476
1287260,718.0,299516.0,52509
1276063,17719.0,26847.0,52534
1276010,17719.0,26847.0,52534
1306608,17790.0,26856.0,52537
1306609,17790.0,26856.0,52537
1276011,26847.0,17719.0,52543
1281167,27027.0,18052.0,52546
1299626,27033.0,18052.0,52546
1299627,27033.0,18052.0,52546
1299628,27033.0,18052.0,52546
1281162,18036.0,18052.0,52546
1299629,27033.0,18052.0,52546
1281165,27027.0,18052.0,52546
1281166,27027.0,18052.0,52546
1297699,18056.0,18052.0,52546
1281168,27027.0,18052.0,52546
1276039,6536.0,6512.0,52555
1281305,7632.0,7619.0,52563
1312296,7632.0,7619.0,52563
1312204,7627.0,7619.0,52563
1311857,7622.0,7619.0,52563
1276694,7632.0,7619.0,52563
1276693,7668.0,7619.0,52563
1312189,7622.0,7619.0,52563
1276081,7422.0,7463.0,52570
1288884,4219.0,4182.0,52573
1282385,4219.0,4182.0,52573
1276247,7249.0,22673.0,52575
1283250,22691.0,7353.0,52578
1283251,22709.0,7353.0,52578
1283189,7304.0,7353.0,52578
1283190,7304.0,7353.0,52578
1283191,22709.0,7353.0,52578
1283192,22709.0,7353.0,52578
1300210,22710.0,7353.0,52578
1300244,22710.0,7353.0,52578
1300213,22710.0,7353.0,52578
1300217,7304.0,7353.0,52578
1287063,22691.0,7353.0,52578
1276163,22697.0,22693.0,52595
1276164,7254.0,22693.0,52595
1279849,22694.0,7249.0,52611
1276198,22694.0,7249.0,52611
1283036,7319.0,7330.0,52625
1276241,7299.0,7330.0,52625
1276251,8141.0,8137.0,52630
1305498,8141.0,8137.0,52630
1305500,8141.0,8137.0,52630
1305481,8141.0,8137.0,52630
1307907,67504.0,67503.0,52646
1309511,4949.0,17961.0,52658
1299068,7851.0,7806.0,52665
1299069,7851.0,7806.0,52665
1287031,22888.0,7806.0,52665
1287032,22888.0,7806.0,52665
1287033,22888.0,7806.0,52665
1287034,22888.0,7806.0,52665
1300505,7851.0,7806.0,52665
1287043,7760.0,7806.0,52665
1287045,7760.0,7806.0,52665
1287046,7757.0,7806.0,52665
1287059,7760.0,7806.0,52665
1287060,7760.0,7806.0,52665
1287061,7760.0,7806.0,52665
1276330,7811.0,7806.0,52665
1276331,7811.0,7806.0,52665
1286438,7851.0,7806.0,52665
1287099,22888.0,7806.0,52665
1287100,22888.0,7806.0,52665
1278058,25969.0,25982.0,52671
1286165,375012.0,4594.0,52673
1282416,4580.0,4594.0,52673
1282239,4580.0,4594.0,52673
1276368,14270.0,2409.0,52676
1307405,370388.0,75164.0,52678
