BADGE,OLD_CLUSTER_SIZE,NEW_CLUSTER_SIZE,GAINED_PEERS,LOST_PEERS,JACCARD_PEERS
1001787,4,5,1,0,0.75
1001797,3,11,8,0,0.2
1001798,7,8,1,0,0.8571
1001805,5,7,2,0,0.6667
1001818,6,7,1,0,0.8333
1001819,1,2,1,0,0.0
1001824,4,6,2,0,0.6
1001827,1,6,5,0,0.0
1001828,1,12,11,0,0.0
1001829,15,6,1,10,0.2667
1001830,11,12,1,0,0.9091
1001831,11,12,1,0,0.9091
1001832,5,6,1,0,0.8
1001835,1,6,5,0,0.0
1001847,1,6,5,0,0.0
1001848,5,6,1,0,0.8
1001849,5,6,1,0,0.8
1001850,5,6,1,0,0.8
1001854,3,5,2,0,0.5
1001858,2,11,9,0,0.1
1001861,1,4,3,0,0.0
1001866,1,2,1,0,0.0
1001868,3,17,14,0,0.125
1001869,13,21,8,0,0.6
1001871,1,4,3,0,0.0
1001881,6,7,1,0,0.8333
1001882,6,7,1,0,0.8333
1001887,1,7,6,0,0.0
1001891,2,5,3,0,0.25
1001892,3,5,2,0,0.5
1001893,3,5,2,0,0.5
1001894,2,5,3,0,0.25
1001900,6,20,14,0,0.2632
1001902,6,20,14,0,0.2632
1001903,6,20,14,0,0.2632
1001904,4,5,1,0,0.75
1001905,12,7,0,5,0.5455
1001906,10,16,6,0,0.6
1001907,9,1,0,8,0.0
1001908,3,28,25,0,0.0741
1001909,1,21,20,0,0.0
1001913,14,4,0,10,0.2308
1001915,15,1,0,14,0.0
1001916,3,7,4,0,0.3333
1001918,25,26,1,0,0.96
1001921,7,6,0,1,0.8333
1001927,14,4,0,10,0.2308
1001928,4,6,2,0,0.6
1001935,1,8,7,0,0.0
1001937,1,7,6,0,0.0
1001940,9,9,2,2,0.6
1001942,6,18,12,0,0.2941
1001943,11,11,1,1,0.8182
1001946,5,6,1,0,0.8
1001954,13,5,0,8,0.3333
1001956,14,27,17,4,0.3
1001958,20,22,2,0,0.9048
1001963,1,2,1,0,0.0
1001967,9,8,1,2,0.6667
1001971,19,5,0,14,0.2222
1001975,8,7,0,1,0.8571
1001977,25,1,0,24,0.0
1001983,1,6,5,0,0.0
1001984,3,11,8,0,0.2
1001986,1,4,3,0,0.0
1001989,4,7,3,0,0.5
1002001,3,5,2,0,0.5
1002023,7,1,0,6,0.0
1002029,3,5,2,0,0.5
1002030,3,5,2,0,0.5
1002036,8,9,1,0,0.875
1002037,1,9,8,0,0.0
1002038,8,9,1,0,0.875
1002039,8,9,1,0,0.875
1002040,2,5,3,0,0.25
1002049,2,5,3,0,0.25
1002051,1,2,1,0,0.0
1002053,2,5,3,0,0.25
1002054,1,5,4,0,0.0
1002055,2,5,3,0,0.25
1002058,3,11,8,0,0.2
1002059,8,11,3,0,0.7
1002065,1,7,6,0,0.0
1002067,1,4,3,0,0.0
1002068,2,3,1,0,0.5
1002070,4,17,13,0,0.1875
1002073,3,5,2,0,0.5
1002075,2,5,3,0,0.25
1002076,2,5,3,0,0.25
1002077,6,7,1,0,0.8333
1002078,3,5,2,0,0.5
1002079,3,6,3,0,0.4
1002085,25,26,1,0,0.96
1002086,25,26,1,0,0.96
1002087,25,26,1,0,0.96
1002088,4,5,1,0,0.75
1002089,1,2,1,0,0.0
1002090,4,5,1,0,0.75
1002096,25,26,1,0,0.96
1002097,25,26,1,0,0.96
1002098,8,11,3,0,0.7
1002100,3,17,14,0,0.125
1002101,3,17,14,0,0.125
1002102,3,17,14,0,0.125
1002103,5,6,1,0,0.8
1002105,1,2,1,0,0.0
1002108,1,3,2,0,0.0
1002110,2,3,1,0,0.5
1002112,25,26,1,0,0.96
1002113,25,26,1,0,0.96
1002115,25,26,1,0,0.96
1002121,25,26,1,0,0.96
1002122,25,26,1,0,0.96
1002124,1,5,4,0,0.0
1002126,2,4,2,0,0.3333
1002137,8,11,3,0,0.7
1002138,8,11,3,0,0.7
1002139,8,11,3,0,0.7
1002140,1,4,3,0,0.0
1002144,1,3,2,0,0.0
1002148,5,6,1,0,0.8
1002149,5,6,1,0,0.8
1002150,5,6,1,0,0.8
1002154,5,8,3,0,0.5714
1002155,4,5,1,0,0.75
1002161,1,3,2,0,0.0
1002163,2,3,1,0,0.5
1002167,4,18,14,0,0.1765
1002168,25,26,1,0,0.96
1002170,25,26,1,0,0.96
1002171,25,26,1,0,0.96
1002175,9,8,0,1,0.875
1002180,9,8,0,1,0.875
1002181,9,8,0,1,0.875
1002182,9,1,0,8,0.0
1002184,10,11,1,0,0.9
1002185,10,11,1,0,0.9
1002186,10,11,1,0,0.9
1002187,10,11,1,0,0.9
1002189,2,5,3,0,0.25
1002190,2,6,4,0,0.2
1002191,25,26,1,0,0.96
1002193,2,5,3,0,0.25
1002195,2,5,3,0,0.25
1002197,1,2,1,0,0.0
1002200,7,8,1,0,0.8571
1002201,7,8,1,0,0.8571
1002202,7,8,1,0,0.8571
1002203,1,8,7,0,0.0
1002204,3,4,1,0,0.6667
1002205,3,4,1,0,0.6667
1002208,1,5,4,0,0.0
1002217,2,9,8,1,0.0
1002218,7,9,2,0,0.75
1002220,7,6,0,1,0.8333
1002222,13,3,0,10,0.1667
1002224,2,3,1,0,0.5
1002226,2,5,3,0,0.25
1002232,11,14,4,1,0.6429
1002233,1,9,8,0,0.0
1002234,7,9,2,0,0.75
1002235,7,9,2,0,0.75
1002241,1,5,4,0,0.0
1002242,4,5,1,0,0.75
1002249,8,22,14,0,0.3333
1002250,8,22,14,0,0.3333
1002257,2,5,3,0,0.25
1002260,1,6,5,0,0.0
1002261,25,26,1,0,0.96
1002264,1,6,5,0,0.0
1002266,7,6,0,1,0.8333
1002268,1,2,1,0,0.0
1002270,1,2,1,0,0.0
1002276,1,2,1,0,0.0
1002284,2,3,1,0,0.5
1002288,10,9,0,1,0.8889
1002290,8,1,0,7,0.0
1002292,8,7,0,1,0.8571
1002294,8,7,0,1,0.8571
1002296,5,7,2,0,0.6667
1002298,7,6,0,1,0.8333
1002302,8,1,0,7,0.0
1002303,8,7,0,1,0.8571
1002304,2,3,1,0,0.5
1002314,1,4,3,0,0.0
1002332,1,2,1,0,0.0
1002333,1,2,1,0,0.0
1002354,7,8,1,0,0.8571
1002358,2,1,0,1,0.0
1002360,7,9,2,0,0.75
1002367,16,9,0,7,0.5333
1002368,4,5,1,0,0.75
1002370,2,6,4,0,0.2
1002371,4,6,2,0,0.6
1002372,7,8,1,0,0.8571
1002373,7,8,1,0,0.8571
1002374,9,1,0,8,0.0
1002376,8,7,0,1,0.8571
1002380,8,7,0,1,0.8571
1002381,7,9,2,0,0.75
1002382,7,9,2,0,0.75
1002383,7,9,2,0,0.75
1002385,10,10,1,1,0.8
1002387,10,10,1,1,0.8
1002388,12,20,8,0,0.5789
1002389,6,20,14,0,0.2632
1002391,10,10,1,1,0.8
1002398,12,20,8,0,0.5789
1002399,12,20,8,0,0.5789
1002404,7,6,0,1,0.8333
1002406,6,8,2,0,0.7143
1002407,12,22,14,4,0.28
1002410,8,9,1,0,0.875
1002413,8,6,0,2,0.7143
1002415,8,6,0,2,0.7143
1002417,2,9,8,1,0.0
1002425,9,8,0,1,0.875
1002429,5,9,4,0,0.5
1002431,5,9,4,0,0.5
1002432,7,8,1,0,0.8571
1002433,7,8,1,0,0.8571
1002434,7,8,1,0,0.8571
1002435,1,8,7,0,0.0
1002440,8,9,1,0,0.875
1002441,8,9,1,0,0.875
1002448,7,9,2,0,0.75
1002449,7,9,2,0,0.75
1002450,7,9,2,0,0.75
1002454,25,26,1,0,0.96
1002455,25,26,1,0,0.96
1002456,7,6,0,1,0.8333
1002457,7,6,0,1,0.8333
1002461,7,6,0,1,0.8333
1002466,8,6,0,2,0.7143
1002477,7,1,0,6,0.0
1002480,7,8,1,0,0.8571
1002481,1,8,7,0,0.0
1002482,7,8,1,0,0.8571
1002483,7,8,1,0,0.8571
1002485,7,8,1,0,0.8571
1002486,7,8,1,0,0.8571
1002487,7,8,1,0,0.8571
1002492,1,7,6,0,0.0
1002493,6,7,1,0,0.8333
1002500,5,7,2,0,0.6667
1002501,5,7,2,0,0.6667
1002502,5,7,2,0,0.6667
1002503,2,7,5,0,0.1667
1002525,25,26,1,0,0.96
1002532,8,6,0,2,0.7143
1002535,7,8,1,0,0.8571
1002540,7,7,2,2,0.5
1002542,7,6,0,1,0.8333
1002543,7,6,0,1,0.8333
1002556,7,6,0,1,0.8333
1002569,1,7,6,0,0.0
1002571,6,7,1,0,0.8333
1002572,6,7,1,0,0.8333
1002573,6,7,1,0,0.8333
1002575,6,7,1,0,0.8333
1002583,2,3,1,0,0.5
1002584,6,20,14,0,0.2632
1002590,10,9,0,1,0.8889
1002593,7,1,0,6,0.0
1002600,4,5,1,0,0.75
1002601,4,5,1,0,0.75
1002603,8,10,2,0,0.7778
1002605,1,3,2,0,0.0
1002628,1,8,7,0,0.0
1002629,8,8,1,1,0.75
1002630,8,8,1,1,0.75
1002631,8,8,1,1,0.75
1002634,3,6,5,2,0.0
1002640,9,2,0,7,0.125
1002641,8,10,2,0,0.7778
1002646,9,2,0,7,0.125
1002647,6,4,0,2,0.6
1002648,2,3,1,0,0.5
1002649,2,3,1,0,0.5
1002664,3,8,5,0,0.2857
1002667,3,8,5,0,0.2857
1002670,1,5,4,0,0.0
1002671,4,5,1,0,0.75
1002674,2,3,1,0,0.5
1002678,6,7,1,0,0.8333
1002682,9,8,0,1,0.875
1002683,13,6,1,8,0.3077
1002684,1,15,14,0,0.0
1002687,3,17,14,0,0.125
1002688,7,4,0,3,0.5
1002690,7,6,0,1,0.8333
1002694,5,6,1,0,0.8
1002715,15,17,2,0,0.875
1002716,9,1,0,8,0.0
1002718,6,7,1,0,0.8333
1002724,6,7,1,0,0.8333
1002729,6,7,1,0,0.8333
1002732,6,1,0,5,0.0
1002895,27,6,0,21,0.1923
1002897,9,4,0,5,0.375
1002898,27,5,0,22,0.1538
1002903,7,6,0,1,0.8333
1002904,8,9,1,0,0.875
1002905,17,14,0,3,0.8125
1002906,7,6,0,1,0.8333
1002909,3,7,4,0,0.3333
1002918,1,2,1,0,0.0
1003569,11,18,7,0,0.5882
1003574,2,4,2,0,0.3333
1003576,3,11,8,0,0.2
1003579,3,11,8,0,0.2
1003580,7,6,0,1,0.8333
1003581,7,6,0,1,0.8333
1003582,7,6,0,1,0.8333
1003583,19,9,0,10,0.4444
1003585,2,4,2,0,0.3333
1003588,2,3,1,0,0.5
1003591,2,3,1,0,0.5
1003603,7,6,0,1,0.8333
1003616,6,7,1,0,0.8333
1003617,6,7,1,0,0.8333
1003618,6,7,1,0,0.8333
1003619,6,7,1,0,0.8333
1003621,1,11,10,0,0.0
1003623,1,11,10,0,0.0
1003624,5,6,1,0,0.8
1003625,8,8,1,1,0.75
1003629,3,11,8,0,0.2
1003630,6,7,1,0,0.8333
1003631,1,11,10,0,0.0
1003634,1,6,5,0,0.0
1003640,8,7,0,1,0.8571
1003656,1,3,2,0,0.0
1003657,2,3,1,0,0.5
1003660,7,6,0,1,0.8333
1003661,19,5,0,14,0.2222
1003663,19,9,0,10,0.4444
1003666,7,6,0,1,0.8333
1003667,7,6,0,1,0.8333
1003671,7,6,0,1,0.8333
1003678,8,9,1,0,0.875
1003679,8,9,1,0,0.875
1003687,1,4,3,0,0.0
1003695,1,12,11,0,0.0
1003696,3,11,8,0,0.2
1003698,17,10,0,7,0.5625
1003699,3,11,8,0,0.2
1003700,19,5,0,14,0.2222
1003702,19,5,0,14,0.2222
1003704,7,6,0,1,0.8333
1003706,19,9,0,10,0.4444
1003707,7,1,0,6,0.0
1003708,19,5,0,14,0.2222
1003720,10,10,1,1,0.8
1003721,10,10,1,1,0.8
1003722,10,10,1,1,0.8
1003723,10,10,1,1,0.8
1003736,10,4,0,6,0.3333
1003737,8,7,0,1,0.8571
1003742,7,7,1,1,0.7143
1003744,19,6,1,14,0.2105
1003747,19,6,1,14,0.2105
1003749,5,6,1,0,0.8
1003751,5,6,1,0,0.8
1003754,5,6,1,0,0.8
1003761,5,6,1,0,0.8
1003771,6,8,2,0,0.7143
1003773,6,8,2,0,0.7143
1003779,7,6,0,1,0.8333
1003783,4,9,5,0,0.375
1003784,4,9,5,0,0.375
1003785,4,9,5,0,0.375
1003802,7,6,0,1,0.8333
1003803,7,1,0,6,0.0
1003804,7,6,0,1,0.8333
1003805,7,6,0,1,0.8333
1003813,7,1,0,6,0.0
1003817,3,5,2,0,0.5
1003827,11,14,7,4,0.3529
1003831,8,7,0,1,0.8571
1003834,8,1,0,7,0.0
1003841,7,6,0,1,0.8333
1003843,1,8,7,0,0.0
1003858,7,8,1,0,0.8571
1003860,8,8,1,1,0.75
1003861,8,7,0,1,0.8571
1003867,7,8,1,0,0.8571
1003869,7,8,1,0,0.8571
1003870,7,6,0,1,0.8333
1003871,7,6,0,1,0.8333
1003872,7,6,0,1,0.8333
1003873,9,8,0,1,0.875
1003875,7,6,0,1,0.8333
1003876,7,6,0,1,0.8333
1003878,7,6,0,1,0.8333
1003879,7,6,0,1,0.8333
1003880,7,6,0,1,0.8333
1003882,2,6,4,0,0.2
1003895,7,1,0,6,0.0
1003896,7,6,0,1,0.8333
1003899,8,7,0,1,0.8571
1003900,8,7,0,1,0.8571
1003922,7,6,0,1,0.8333
1003923,7,6,0,1,0.8333
1003924,8,7,0,1,0.8571
1003925,7,6,0,1,0.8333
1003934,4,5,1,0,0.75
1003939,8,9,1,0,0.875
1003941,8,9,1,0,0.875
1003942,4,5,1,0,0.75
1003943,1,5,4,0,0.0
1003944,4,5,1,0,0.75
1003945,4,5,1,0,0.75
1003946,13,2,0,11,0.0833
1003947,13,2,0,11,0.0833
1003949,13,1,0,12,0.0
1003963,7,6,0,1,0.8333
1003964,7,6,0,1,0.8333
1003974,8,1,0,7,0.0
1003976,8,7,0,1,0.8571
1003977,8,7,0,1,0.8571
1003984,9,7,0,2,0.75
1003998,9,7,0,2,0.75
1003999,9,7,0,2,0.75
1004000,9,7,0,2,0.75
1004001,9,7,0,2,0.75
1004012,7,6,0,1,0.8333
1004015,10,12,2,0,0.8182
1004017,10,12,2,0,0.8182
1004027,9,7,0,2,0.75
1004029,7,7,3,3,0.3333
1004034,11,21,10,0,0.5
1004036,9,10,1,0,0.8889
1004046,11,4,0,7,0.3
1004047,11,4,0,7,0.3
1004048,11,4,0,7,0.3
1004049,11,4,0,7,0.3
1004057,5,7,2,0,0.6667
1004062,11,12,4,3,0.5
1004063,11,12,4,3,0.5
1004064,1,12,11,0,0.0
1004065,11,12,4,3,0.5
1004067,6,7,1,0,0.8333
1004068,6,7,1,0,0.8333
1004069,1,7,6,0,0.0
1004072,6,7,1,0,0.8333
1004076,8,8,1,1,0.75
1004082,8,7,0,1,0.8571
1004083,8,7,0,1,0.8571
1004085,8,7,0,1,0.8571
1004086,8,7,0,1,0.8571
1004087,8,1,0,7,0.0
1004088,8,7,0,1,0.8571
1004089,8,7,0,1,0.8571
1004090,2,8,7,1,0.0
1004092,9,2,0,7,0.125
1004093,9,8,2,3,0.5
1004096,12,8,1,5,0.5
1004098,7,8,1,0,0.8571
1004099,7,8,1,0,0.8571
1004100,7,6,0,1,0.8333
1004101,7,6,0,1,0.8333
1004106,20,21,11,10,0.3
1004107,20,21,11,10,0.3
1004108,20,21,11,10,0.3
1004109,20,21,11,10,0.3
1004111,2,8,6,0,0.1429
1004114,2,21,19,0,0.05
1004115,1,21,20,0,0.0
1004116,20,21,11,10,0.3
1004117,1,21,20,0,0.0
1004118,1,21,20,0,0.0
1004120,1,21,20,0,0.0
1004121,2,21,19,0,0.05
1004126,2,21,20,1,0.0
1004127,4,21,20,3,0.0
1004128,20,21,11,10,0.3
1004129,2,21,20,1,0.0
1004134,8,8,1,1,0.75
1004135,8,8,1,1,0.75
1004136,8,8,1,1,0.75
1004137,1,8,7,0,0.0
1004146,11,12,4,3,0.5
1004147,4,12,10,2,0.0769
1004148,11,12,4,3,0.5
1004149,11,12,4,3,0.5
1004150,13,5,1,9,0.2308
1004151,1,9,8,0,0.0
1004152,13,9,3,7,0.3333
1004153,13,5,1,9,0.2308
1004158,6,7,1,0,0.8333
1004161,6,7,1,0,0.8333
1004162,1,9,8,0,0.0
1004164,1,11,10,0,0.0
1004170,6,7,1,0,0.8333
1004172,6,7,1,0,0.8333
1004186,8,9,1,0,0.875
1004198,5,9,4,0,0.5
1004203,8,7,0,1,0.8571
1004204,8,7,0,1,0.8571
1004211,8,1,0,7,0.0
1004212,8,7,0,1,0.8571
1004213,8,7,0,1,0.8571
1004214,8,7,0,1,0.8571
1004215,8,7,0,1,0.8571
1004217,8,7,0,1,0.8571
1004236,10,3,0,7,0.2222
1004245,7,6,0,1,0.8333
1004246,7,1,0,6,0.0
1004252,7,6,0,1,0.8333
1004254,6,7,1,0,0.8333
1004259,16,9,0,7,0.5333
1004262,9,6,0,3,0.625
