NEW_CLUSTER,NEW_SIZE,BADGES_IN_COMMON,MERGED_FROM
11039,17,17,8
11068,10,10,3
11086,8,8,2
11087,5,5,2
11095,7,7,2
11096,9,9,3
11099,8,8,2
11133,7,7,2
11139,9,9,2
11149,12,12,3
11151,7,7,2
11169,9,9,2
11172,7,7,2
11182,7,7,2
11193,7,7,2
11225,11,11,3
11244,6,6,2
11248,3,3,3
11258,5,5,2
11262,7,7,2
11266,7,7,2
11280,8,8,2
11287,11,11,5
11295,10,10,4
11309,7,7,2
11315,10,10,2
1132,4,4,2
11328,14,14,2
11329,9,9,2
11359,6,6,2
11362,10,10,2
11377,7,7,2
11380,7,7,2
11383,3,3,2
11384,10,10,4
11389,12,12,3
11420,9,9,3
11426,7,7,2
11429,14,14,3
11431,9,9,2
11469,7,7,2
11490,9,9,2
11499,7,7,2
11500,4,4,2
11501,17,17,8
11503,9,9,2
11519,8,8,2
1152,7,7,2
1153,6,6,2
11532,9,9,2
11534,2,2,2
11536,8,8,2
1154,8,8,2
11541,14,14,3
11544,13,13,4
11562,10,10,3
11567,11,11,3
1157,7,7,2
11570,2,2,2
11574,8,8,2
11592,5,5,2
11614,12,12,2
11632,9,9,2
11643,9,9,2
11646,10,10,3
11668,12,12,6
11683,8,8,2
1169,9,9,2
117,3,3,2
11706,7,7,2
11718,9,9,2
1172,4,4,2
11724,8,8,5
11733,8,8,2
11763,9,9,2
11770,8,8,2
11772,9,9,2
11793,9,9,2
11797,25,25,2
118,2,2,2
11807,10,10,3
11828,10,10,2
11833,2,2,2
11843,6,6,2
11850,7,7,2
11858,6,6,2
1187,7,7,2
11871,16,16,3
11872,4,4,2
11878,7,7,2
11881,8,8,2
119,2,2,2
11901,10,10,3
11910,2,2,2
11917,9,9,2
11934,10,10,2
11940,9,9,2
11946,12,12,3
11960,2,2,2
11975,8,8,2
11980,9,9,2
11989,19,19,4
11991,5,5,2
12003,8,8,2
12006,7,7,2
12010,19,19,2
12016,6,6,2
12022,8,8,2
12026,8,8,3
12033,8,8,2
12034,4,4,2
12039,4,4,2
12040,3,3,2
12041,32,32,2
12042,3,3,2
1209,14,14,7
12092,7,7,2
12098,2,2,2
12106,3,3,2
12107,2,2,2
12118,3,3,3
12151,3,3,2
12156,10,10,5
12164,3,3,2
12168,12,12,2
12170,14,14,2
1218,8,8,2
12184,76,76,6
12190,8,8,2
12201,5,5,2
12203,10,10,2
1222,8,8,2
12228,14,14,2
12231,8,8,2
12238,13,13,2
1224,8,8,2
12241,7,7,5
12242,14,14,8
12243,14,14,8
12244,7,7,4
12246,13,13,3
12251,7,7,4
12257,9,9,2
1226,8,8,2
12269,8,8,3
12273,7,7,3
12275,14,14,5
12276,7,7,2
12282,14,14,5
12286,10,10,2
12302,14,14,6
12306,7,7,2
1231,6,6,4
12333,14,14,7
12334,7,7,4
12335,7,7,4
12337,6,6,6
12352,14,14,8
12355,7,7,2
12358,7,7,6
12360,13,13,9
12361,7,7,2
12362,14,14,7
12363,7,7,4
12370,7,7,6
12381,4,4,2
12393,10,10,2
12395,7,7,2
12406,7,7,2
12408,9,9,3
12423,7,7,2
12439,7,7,2
12462,4,4,2
12465,8,8,2
12469,8,8,2
1247,5,5,2
12472,7,7,2
12476,39,39,3
12480,8,8,2
12493,7,7,2
12507,9,9,3
1251,9,9,2
12519,9,9,2
12520,6,6,2
12529,5,5,2
12532,9,9,4
12548,12,12,3
12555,14,14,2
12556,6,6,3
12584,8,8,2
12589,5,5,2
12591,11,11,3
12606,10,10,2
12639,3,3,2
12676,7,7,2
12683,8,8,2
12715,9,9,2
12747,7,7,3
12771,15,15,5
12785,6,6,2
12796,11,11,2
12797,7,7,2
1280,12,12,3
12807,7,7,2
12817,7,7,2
12826,8,8,2
1283,7,7,4
12840,8,8,2
12842,11,11,3
12850,7,7,2
1286,10,10,2
12867,11,11,2
12878,7,7,2
12888,12,12,2
12911,9,9,2
12926,4,4,2
12933,16,16,2
12939,6,6,2
12944,8,8,2
1295,7,7,2
12955,6,6,2
12957,10,10,2
12964,6,6,2
1297,12,12,4
12984,9,9,2
1299,7,7,2
12992,9,9,2
13005,7,7,2
1301,7,7,2
13017,8,8,2
13031,9,9,2
13047,4,4,2
1305,8,8,2
13055,7,7,2
13069,7,7,2
13070,7,7,2
13077,5,5,2
13078,7,7,2
13087,8,8,3
13093,7,7,2
13095,2,2,2
13099,8,8,2
1310,8,8,3
13107,9,9,2
13112,12,12,5
13113,8,8,3
13114,25,25,11
13125,5,5,2
13130,9,9,2
13132,9,9,2
13136,6,6,2
13138,3,3,2
1314,8,8,2
13148,8,8,2
13152,7,7,2
13158,7,7,2
1316,8,8,2
13168,4,4,2
13184,6,6,2
13187,15,15,3
13196,8,8,2
13203,8,8,2
1321,21,21,11
13215,6,6,2
13232,24,24,10
13238,8,8,2
13243,5,5,2
13247,8,8,3
13248,8,8,5
13259,18,18,9
13260,8,8,4
13266,8,8,2
13276,8,8,2
13277,10,10,3
13279,11,11,2
13282,11,11,2
13283,5,5,2
13284,8,8,2
13288,8,8,2
1329,5,5,2
13290,23,23,8
13299,8,8,2
1330,9,9,4
13302,5,5,2
13307,7,7,2
1332,7,7,2
13332,5,5,3
1334,9,9,2
13345,6,6,2
13346,4,4,2
1336,11,11,2
13361,7,7,3
13364,5,5,2
13371,14,14,2
13372,10,10,2
13373,6,6,2
13377,17,17,3
13378,7,7,2
13383,5,5,2
13384,8,8,2
13406,7,7,4
13408,3,3,2
13410,6,6,2
13423,8,8,3
13427,10,10,3
1343,9,9,2
13434,6,6,3
13439,6,6,2
13445,9,9,2
13450,6,6,4
13457,9,9,2
13458,9,9,6
13461,7,7,2
1348,9,9,2
13480,8,8,4
13484,8,8,2
13485,6,6,3
13487,7,7,2
13493,6,6,2
13499,11,11,2
13504,3,3,3
13507,2,2,2
13516,8,8,2
13525,3,3,2
13526,8,8,2
13534,13,13,2
13536,6,6,2
13543,16,16,3
13556,9,9,2
13559,28,28,2
13574,9,9,6
13575,15,15,2
13578,12,12,2
13584,23,23,5
13594,24,24,12
13606,5,5,2
13616,8,8,3
13633,7,7,2
13636,7,7,2
13650,8,8,2
13679,8,8,2
13681,14,14,2
13687,9,9,4
13696,7,7,2
13699,8,8,4
13706,6,6,2
13707,6,6,2
13708,7,7,2
13711,9,9,2
13713,4,4,2
13714,8,8,2
13716,15,15,7
13717,4,4,2
13718,6,6,4
13720,5,5,2
13721,12,12,3
13723,8,8,2
13729,8,8,2
13741,13,13,3
13742,14,14,2
13743,10,10,2
13744,8,8,2
13746,6,6,2
13748,6,6,2
13755,7,7,2
13763,7,7,2
13768,7,7,3
13771,7,7,2
13773,6,6,3
13791,6,6,2
13792,8,8,2
13793,5,5,2
13815,10,10,5
13818,8,8,2
13827,9,9,4
13833,6,6,2
13838,3,3,2
13844,6,6,3
13849,7,7,3
13856,6,6,4
13871,3,3,3
13872,8,8,2
13873,5,5,3
13877,9,9,6
13878,8,8,4
1388,10,10,3
13880,9,9,5
13881,9,9,6
13885,10,10,6
13886,8,8,2
13887,9,9,2
13888,13,13,8
13889,2,2,2
13898,13,13,6
13899,12,12,5
13900,9,9,5
13902,13,13,7
13905,8,8,2
13909,7,7,2
13912,9,9,2
13913,8,8,4
13917,25,25,10
13919,9,9,3
13920,8,8,3
13924,7,7,2
13932,7,7,3
13934,9,9,2
13946,14,14,2
13947,2,2,2
1395,10,10,2
13956,14,14,4
13963,7,7,2
13993,7,7,2
14,7,7,2
14005,24,24,8
14012,7,7,2
1405,10,10,4
14070,8,8,2
14076,8,8,6
14079,13,13,8
1408,17,17,2
14085,8,8,2
1409,8,8,2
14091,11,11,6
14100,2,2,2
14103,21,21,8
14104,21,21,2
14107,17,17,5
14108,4,4,3
14112,5,5,2
14116,6,6,2
1412,2,2,2
14122,7,7,2
14137,9,9,2
14138,5,5,3
14143,7,7,2
14144,9,9,2
14149,6,6,2
14157,9,9,4
14159,7,7,2
14161,7,7,2
14163,8,8,2
14168,13,13,3
14169,9,9,2
14170,10,10,4
14175,5,5,2
14176,11,11,4
14181,16,16,7
1419,12,12,6
14190,9,9,3
14210,8,8,2
14215,8,8,2
14216,13,13,8
14217,21,21,6
14233,12,12,3
14249,10,10,3
14256,21,21,7
14264,14,14,7
14266,6,6,2
14268,7,7,2
14276,17,17,10
14286,8,8,2
14288,11,11,5
14289,10,10,7
14290,7,7,5
14291,9,9,3
143,7,7,2
14305,10,10,3
14310,11,11,2
14311,10,10,3
14313,10,10,5
14314,19,19,5
14319,8,8,2
14324,13,13,7
14325,6,6,4
14326,2,2,2
14329,10,10,3
14331,7,7,2
14343,7,7,2
14349,6,6,2
14352,7,7,2
14356,11,11,2
14358,10,10,2
14368,2,2,2
14372,11,11,2
14373,6,6,2
14377,9,9,2
14382,8,8,2
14393,6,6,2
14396,7,7,2
14405,8,8,2
14407,11,11,7
14408,8,8,6
14409,10,10,5
14413,11,11,8
14418,9,9,3
14420,10,10,3
14434,9,9,2
14443,4,4,2
14446,6,6,2
14450,7,7,2
14451,11,11,3
14455,3,3,2
14474,3,3,2
14477,11,11,6
14480,10,10,2
14481,13,13,5
14482,8,8,6
14483,8,8,2
14484,2,2,2
14486,10,10,5
14487,12,12,5
14488,11,11,7
14489,9,9,5
14507,7,7,2
14511,6,6,2
14515,8,8,2
14532,5,5,2
14534,6,6,2
14537,7,7,2
14542,6,6,2
14545,11,11,4
14560,10,10,6
14571,7,7,2
14574,2,2,2
14575,4,4,2
1458,21,21,9
14631,9,9,2
14636,4,4,2
14639,7,7,2
14649,11,11,2
14653,11,11,2
14678,8,8,2
14681,11,11,3
14682,10,10,6
14692,11,11,2
1471,10,10,2
14718,7,7,3
14737,8,8,2
1474,9,9,2
14755,7,7,2
14766,7,7,2
14770,13,13,10
14793,6,6,2
14797,10,10,2
14809,10,10,2
14812,10,10,4
14823,10,10,4
14824,6,6,2
14854,5,5,2
14889,5,5,2
14900,6,6,2
14915,4,4,2
14930,2,2,2
14936,6,6,2
14944,5,5,2
14945,11,11,3
14946,8,8,2
14966,9,9,3
14971,9,9,2
14974,6,6,3
14977,8,8,2
14985,7,7,2
14989,4,4,2
15004,7,7,2
15016,7,7,2
15052,5,5,2
15058,25,25,3
15066,8,8,3
15075,6,6,2
15104,2,2,2
15108,7,7,2
15120,10,10,2
15121,7,7,2
15124,7,7,2
15129,12,12,3
15134,9,9,2
15138,11,11,4
15154,17,17,4
15159,3,3,2
15173,10,10,4
15188,6,6,2
15190,2,2,2
15195,9,9,3
15202,13,13,3
15210,5,5,2
15218,10,10,3
15228,7,7,2
1523,21,21,7
15234,9,9,2
15245,4,4,3
15247,13,13,2
15254,9,9,3
15260,6,6,2
15264,7,7,2
15268,8,8,2
15280,9,9,2
1530,16,16,7
1531,16,16,9
1532,9,9,5
15325,8,8,2
15326,5,5,2
15331,6,6,2
1535,12,12,3
15400,7,7,2
15412,15,15,2
15419,8,8,3
15427,7,7,2
15433,2,2,2
15453,7,7,2
15455,6,6,2
15458,2,2,2
15464,10,10,2
15466,21,21,2
15469,9,9,2
15480,7,7,2
15509,18,18,2
15522,9,9,2
1553,7,7,2
1557,6,6,4
15586,4,4,2
15592,3,3,2
15604,7,7,2
15612,8,8,2
15621,18,18,2
1563,8,8,2
15638,8,8,2
15659,7,7,2
15665,8,8,2
15668,9,9,2
15672,8,8,2
15695,9,9,2
157,3,3,2
15700,13,13,2
15717,15,15,2
15724,10,10,2
15737,15,15,4
15739,8,8,2
1574,9,9,3
15740,5,5,2
15743,7,7,2
1575,9,9,2
1576,6,6,2
15760,8,8,2
15761,6,6,2
15762,11,11,2
15771,6,6,3
15785,10,10,2
15787,26,26,6
15797,7,7,2
158,5,5,2
15800,7,7,2
1581,8,8,2
15812,8,8,2
15819,11,11,2
1582,10,10,6
15826,11,11,2
15831,9,9,2
15862,15,15,2
15885,10,10,2
15919,3,3,2
15921,6,6,2
15923,13,13,6
15925,10,10,2
15931,9,9,3
15932,11,11,2
15933,5,5,2
1594,8,8,2
15941,10,10,3
15949,4,4,2
15953,7,7,2
15958,11,11,2
15959,8,8,2
15970,10,10,4
1598,7,7,2
15992,11,11,2
15996,12,12,2
16013,11,11,2
16016,6,6,4
16019,9,9,2
1602,8,8,3
16024,4,4,2
16072,8,8,2
16080,8,8,2
161,6,6,3
16115,7,7,2
1615,9,9,2
16159,7,7,2
1617,9,9,2
16170,2,2,2
1618,8,8,2
16180,5,5,2
162,21,21,7
1620,12,12,2
16206,6,6,2
16276,9,9,2
16292,4,4,2
16293,19,19,8
16332,4,4,2
16335,9,9,2
1634,13,13,2
16351,6,6,2
16353,3,3,3
16360,15,15,2
16362,4,4,2
16375,7,7,3
16383,8,8,2
1639,8,8,2
16392,5,5,2
16412,8,8,2
16414,10,10,2
16417,11,11,3
16423,5,5,2
16430,5,5,2
16433,7,7,2
16444,7,7,3
16446,8,8,2
16448,10,10,2
16452,16,16,2
16454,15,15,2
16461,13,13,3
16463,13,13,2
1647,9,9,4
16474,3,3,3
16477,7,7,2
1648,17,17,7
16488,17,17,2
1649,17,17,9
16490,9,9,4
16492,9,9,2
16497,10,10,2
16499,7,7,2
16505,22,22,6
16523,9,9,8
16524,28,28,2
16526,9,9,2
16527,8,8,2
16529,12,12,2
1653,11,11,4
16531,7,7,3
16532,16,16,3
16533,13,13,2
16534,2,2,2
16537,5,5,2
1654,9,9,4
16542,7,7,2
16544,4,4,2
16546,10,10,2
1655,9,9,6
16553,17,17,5
16554,15,15,6
16559,25,25,9
1656,9,9,5
16561,4,4,2
16563,6,6,2
16565,10,10,2
16570,8,8,2
16576,2,2,2
16581,14,14,3
16588,8,8,2
16589,5,5,3
1660,8,8,2
16603,7,7,2
16606,5,5,2
16615,11,11,2
16623,8,8,2
16629,8,8,2
16638,5,5,2
16639,8,8,3
1664,8,8,2
16640,4,4,2
16646,6,6,3
16652,8,8,2
1668,10,10,5
16684,4,4,2
16685,8,8,2
16687,5,5,2
1669,7,7,2
16702,6,6,4
16708,8,8,2
1671,8,8,2
16722,5,5,2
16734,6,6,2
16736,3,3,2
16748,5,5,2
16754,7,7,3
16768,20,20,3
16769,4,4,2
1677,6,6,2
16775,8,8,2
16789,8,8,2
16793,9,9,4
16794,9,9,4
16822,9,9,3
16830,11,11,2
16832,18,18,3
16833,5,5,2
16841,9,9,2
16851,6,6,3
16861,19,19,3
16866,8,8,2
16867,5,5,2
16871,9,9,2
16872,9,9,3
16883,10,10,3
16889,3,3,2
16891,10,10,2
16895,10,10,2
1690,10,10,2
16904,4,4,2
16915,10,10,3
16927,2,2,2
1693,10,10,3
16930,6,6,2
16936,11,11,2
16949,6,6,2
16955,5,5,3
16959,3,3,2
16962,4,4,2
16966,15,15,3
1697,6,6,2
16973,9,9,2
16976,6,6,2
16987,15,15,2
16990,12,12,2
17,6,6,2
170,7,7,5
17022,10,10,3
17038,11,11,3
1704,8,8,2
17045,9,9,2
17048,9,9,2
17062,3,3,2
17064,10,10,2
17067,11,11,2
171,11,11,6
17104,10,10,5
17105,7,7,2
17112,24,24,6
17114,3,3,2
1713,7,7,2
17135,7,7,2
17147,9,9,2
17151,11,11,2
17179,7,7,2
17191,8,8,3
17199,7,7,2
17208,7,7,2
1723,7,7,2
17235,10,10,2
17244,7,7,3
1725,6,6,4
17254,10,10,2
17258,10,10,3
17260,9,9,2
17261,11,11,2
17275,14,14,2
17287,8,8,2
17289,8,8,2
17300,9,9,2
1731,7,7,2
17314,25,25,5
17338,4,4,2
17339,9,9,2
17341,8,8,2
17342,7,7,2
17355,8,8,2
17359,2,2,2
17360,7,7,2
17372,12,12,2
17394,10,10,4
17395,10,10,3
1740,6,6,2
17406,6,6,2
1741,13,13,2
17422,8,8,3
17433,9,9,2
17442,10,10,2
17450,9,9,2
17454,8,8,2
17455,25,25,11
17456,11,11,3
17458,7,7,2
17467,10,10,2
17469,11,11,3
17496,8,8,2
17498,6,6,2
17504,10,10,4
17513,6,6,2
17522,12,12,8
17523,15,15,2
1754,4,4,2
1755,7,7,2
17555,7,7,2
1756,7,7,2
17579,9,9,2
17580,6,6,3
17583,11,11,3
17585,7,7,2
17586,7,7,2
17592,13,13,2
17595,6,6,2
17601,7,7,2
17618,6,6,3
17620,10,10,2
17648,6,6,2
17660,21,21,3
17664,7,7,2
1767,7,7,2
17672,11,11,2
17676,5,5,2
17689,7,7,2
17690,8,8,2
177,3,3,2
17713,5,5,2
17718,11,11,2
17729,7,7,2
1775,3,3,3
17754,8,8,2
17774,6,6,2
17776,5,5,2
17777,10,10,2
17791,24,24,9
17795,6,6,2
178,3,3,2
1780,8,8,2
17804,7,7,2
17808,10,10,2
1781,8,8,2
17811,8,8,2
17813,7,7,2
17815,9,9,2
17817,8,8,2
17830,7,7,2
17856,8,8,2
17866,8,8,2
17875,22,22,10
17878,21,21,9
17885,6,6,2
17887,6,6,2
17888,9,9,2
1789,5,5,2
17893,21,21,7
17903,10,10,2
17915,6,6,2
17927,6,6,2
17928,5,5,2
17932,11,11,2
17933,12,12,3
17942,7,7,2
17956,10,10,2
17957,10,10,3
17960,8,8,4
1797,5,5,2
17978,21,21,9
17986,21,21,4
17999,20,20,8
18,4,4,4
1800,7,7,2
18000,8,8,3
18002,21,21,11
18008,24,24,11
1801,7,7,2
18011,7,7,2
18012,13,13,3
18013,8,8,2
18014,3,3,2
18021,17,17,8
18022,7,7,2
18026,7,7,2
18044,7,7,2
18045,24,24,5
18057,20,20,4
18060,21,21,10
18061,21,21,11
1807,6,6,2
18070,25,25,11
18084,13,13,5
18087,12,12,2
18094,6,6,2
18096,2,2,2
18097,22,22,6
18101,25,25,3
1811,7,7,2
18114,24,24,10
18119,7,7,2
18121,4,4,2
18126,6,6,2
18129,8,8,2
18148,6,6,2
18149,8,8,2
18150,6,6,2
18151,13,13,4
18154,25,25,11
18155,5,5,2
18158,20,20,7
1816,13,13,2
18161,9,9,2
18168,7,7,3
18169,2,2,2
18181,6,6,2
18182,3,3,3
18185,6,6,3
18191,6,6,2
18198,11,11,2
18201,8,8,3
18204,12,12,3
18205,10,10,2
18207,5,5,2
1821,7,7,2
18229,6,6,2
18241,25,25,11
18242,24,24,5
18252,11,11,3
18254,12,12,2
18260,12,12,2
18269,7,7,2
18277,15,15,5
18278,2,2,2
18279,29,29,11
18282,6,6,2
18285,7,7,2
18303,9,9,2
18319,13,13,2
18323,6,6,2
18324,6,6,2
18325,7,7,3
1834,17,17,4
18346,12,12,3
18347,5,5,2
18356,6,6,3
18363,24,24,10
18370,10,10,3
18379,3,3,3
18385,12,12,2
1839,15,15,8
18391,8,8,2
18392,23,23,10
18393,5,5,2
18397,24,24,10
18398,10,10,2
184,3,3,2
1840,21,21,8
18401,16,16,10
18403,10,10,2
18404,10,10,2
18405,9,9,2
18406,11,11,5
18408,6,6,2
18411,4,4,2
18413,6,6,2
18418,8,8,2
18421,6,6,4
18423,6,6,2
1843,9,9,2
18438,3,3,2
18441,13,13,2
18445,23,23,9
18452,23,23,4
18456,23,23,10
18462,9,9,2
1848,7,7,2
18488,9,9,2
18489,15,15,7
18490,16,16,7
18493,14,14,4
18494,24,24,10
18495,16,16,4
18497,16,16,3
18498,17,17,3
18513,6,6,2
18514,2,2,2
18515,9,9,2
18520,6,6,2
18548,9,9,4
18551,6,6,2
18564,16,16,4
18572,7,7,2
18574,8,8,2
18576,24,24,4
1860,10,10,4
18605,7,7,3
18606,11,11,4
1862,9,9,6
18621,24,24,7
18622,8,8,2
18623,9,9,3
18624,9,9,2
18626,14,14,7
18628,9,9,2
18629,9,9,2
1863,6,6,3
1864,9,9,4
18642,6,6,2
18645,2,2,2
18647,3,3,2
1866,21,21,12
18668,7,7,2
1867,21,21,8
18671,23,23,9
18684,7,7,2
18687,23,23,3
18699,8,8,2
18705,8,8,2
18732,10,10,2
18741,8,8,2
18770,8,8,2
18774,6,6,2
18779,7,7,2
18783,7,7,2
1880,8,8,4
18803,8,8,2
18804,2,2,2
18805,4,4,2
1881,10,10,4
18811,7,7,2
18813,11,11,2
18820,8,8,3
18826,9,9,2
18828,3,3,3
18832,7,7,3
18839,11,11,2
18840,8,8,2
18841,8,8,3
18843,3,3,2
18844,4,4,3
1885,7,7,2
18852,5,5,2
1886,23,23,10
18864,7,7,2
18869,10,10,2
1887,7,7,2
18874,8,8,2
18875,4,4,3
18876,5,5,2
18878,5,5,2
18879,10,10,2
1888,9,9,7
18883,11,11,5
18884,7,7,5
18885,5,5,4
18890,4,4,3
18892,8,8,3
18893,5,5,2
18897,6,6,2
189,5,5,2
18916,9,9,2
18927,9,9,2
18945,23,23,7
18946,3,3,2
18952,6,6,2
18960,6,6,2
18964,10,10,2
18965,13,13,3
18966,8,8,2
18970,2,2,2
1898,18,18,8
18988,11,11,3
18995,8,8,3
18997,17,17,3
18999,17,17,2
19003,8,8,2
19005,2,2,2
19008,5,5,2
19010,3,3,2
1903,8,8,2
19031,12,12,2
19048,11,11,3
19052,8,8,2
19056,10,10,2
19058,6,6,3
19063,8,8,2
19064,7,7,2
19072,5,5,4
19074,6,6,2
19075,5,5,2
19076,7,7,2
19077,7,7,2
19086,7,7,2
19089,8,8,3
19100,5,5,2
19106,13,13,5
19107,7,7,2
19111,7,7,2
19119,3,3,2
19124,5,5,2
19130,13,13,2
19141,7,7,2
19151,7,7,2
19152,3,3,2
19154,13,13,2
19155,7,7,3
19158,6,6,2
19161,8,8,3
19162,7,7,3
19166,7,7,2
19180,6,6,2
19186,6,6,2
19208,7,7,4
19210,6,6,3
19214,7,7,3
19240,7,7,2
19242,9,9,2
19248,7,7,2
19249,7,7,2
1925,11,11,3
19257,9,9,2
19261,10,10,2
19265,4,4,2
19266,5,5,3
1927,9,9,2
19270,7,7,2
19274,9,9,2
19278,8,8,2
19293,7,7,2
19302,5,5,2
19304,7,7,2
19306,8,8,2
1931,4,4,2
1934,6,6,2
19385,7,7,2
19390,9,9,2
19393,7,7,2
19397,8,8,2
1941,12,12,3
19416,6,6,2
19422,7,7,3
19427,8,8,2
19437,8,8,2
1944,9,9,3
19444,7,7,3
19445,7,7,2
19459,12,12,2
19473,4,4,2
19474,10,10,2
19479,10,10,7
19483,10,10,2
19494,4,4,2
19495,10,10,2
195,6,6,2
19510,8,8,2
19524,8,8,2
19525,9,9,5
1953,15,15,2
19533,11,11,2
19544,10,10,2
19546,11,11,2
19563,6,6,2
19575,4,4,2
19587,8,8,2
196,19,19,8
19602,7,7,2
19604,11,11,2
19605,9,9,2
19606,7,7,2
19607,7,7,3
19611,15,15,3
19621,5,5,2
19634,7,7,2
19645,6,6,4
1965,8,8,2
19655,9,9,3
19658,7,7,2
1967,7,7,2
19675,10,10,2
19708,7,7,2
19709,6,6,2
19734,8,8,2
1974,21,21,10
1975,25,25,8
19764,5,5,2
19765,8,8,6
19772,7,7,4
19773,2,2,2
19776,2,2,2
19782,10,10,2
19789,6,6,2
19791,14,14,2
19796,7,7,2
198,10,10,2
19808,5,5,2
19811,10,10,2
19816,6,6,2
19824,9,9,2
19829,6,6,2
19846,16,16,3
19866,4,4,3
19869,4,4,2
1987,7,7,2
19895,9,9,6
19913,11,11,2
19930,4,4,2
19940,2,2,2
19955,2,2,2
19978,4,4,2
19979,9,9,3
1998,8,8,2
20007,6,6,2
20022,13,13,2
20036,5,5,2
20039,2,2,2
20042,12,12,3
20057,5,5,2
20064,2,2,2
20084,4,4,3
20087,3,3,3
20096,3,3,3
20118,11,11,2
20123,8,8,2
20124,6,6,2
20125,7,7,3
20133,8,8,2
20206,8,8,2
20212,17,17,4
20215,7,7,2
20235,8,8,6
20249,8,8,2
20260,16,16,2
20273,6,6,3
2028,7,7,2
20283,4,4,2
20284,10,10,2
20286,11,11,2
20291,7,7,2
20294,3,3,2
20295,21,21,5
20300,6,6,2
20302,6,6,2
20310,5,5,2
20332,3,3,3
20333,4,4,2
20337,6,6,2
20342,8,8,2
20343,6,6,2
20346,7,7,2
20361,4,4,2
20365,10,10,4
20373,12,12,3
20375,9,9,2
20383,9,9,3
20396,8,8,4
20406,5,5,2
20407,7,7,2
2041,3,3,2
20426,7,7,2
20429,6,6,2
2043,9,9,2
20430,11,11,2
20447,2,2,2
20461,19,19,8
20464,18,18,10
20466,17,17,9
2047,17,17,9
20473,5,5,3
2048,17,17,7
20480,6,6,2
20484,11,11,6
20486,19,19,6
20487,10,10,2
20492,4,4,2
20507,3,3,2
20512,6,6,2
20529,6,6,2
20552,9,9,2
20558,6,6,2
20564,5,5,2
20577,6,6,2
20586,6,6,2
20587,7,7,2
20588,8,8,2
20596,6,6,2
20597,5,5,2
20598,10,10,2
20606,10,10,2
20614,9,9,5
20618,6,6,2
20652,9,9,2
20669,5,5,2
20674,24,24,2
20681,18,18,8
207,9,9,3
20703,6,6,2
20704,6,6,2
20722,7,7,2
20729,7,7,2
20743,13,13,2
20750,7,7,2
20751,3,3,2
20756,5,5,2
2076,7,7,2
20766,8,8,4
20768,12,12,2
20773,7,7,2
20776,10,10,3
20779,25,25,2
20780,12,12,2
20783,7,7,2
20787,5,5,2
20788,6,6,2
20792,8,8,3
20793,4,4,2
2080,7,7,2
20813,19,19,11
20842,10,10,2
20844,17,17,3
20852,10,10,2
20853,7,7,2
20858,7,7,2
20861,4,4,2
20878,3,3,2
2088,7,7,2
20884,8,8,2
20891,5,5,4
20892,6,6,2
20893,9,9,2
20894,2,2,2
20935,7,7,2
20936,12,12,2
2094,9,9,5
2095,21,21,8
20951,11,11,6
