BADGE,CURRENT_TRANSFORMER_OLD,RECOMMENDED_TRANSFORMER_OLD,CLUSTER_OLD,CURRENT_TRANSFORMER_NEW,RECOMMENDED_TRANSFORMER_NEW,CLUSTER_NEW,STATUS
1043984,276799.0,276796.0,11800.0,276799.0,276796.0,10928.0,unchanged
1044005,6446.0,6496.0,9071.0,6446.0,6496.0,8436.0,unchanged
1044028,22432.0,22391.0,11814.0,22432.0,22391.0,10940.0,unchanged
1044056,6702.0,6667.0,9175.0,6702.0,6667.0,8536.0,unchanged
1044172,22169.0,6115.0,11826.0,22169.0,6115.0,10953.0,unchanged
1044177,22169.0,6115.0,11826.0,22169.0,6115.0,10953.0,unchanged
1044178,22169.0,6115.0,11826.0,22169.0,6115.0,10953.0,unchanged
1044203,343808.0,343807.0,11843.0,343808.0,343807.0,10971.0,unchanged
1044311,110068.0,110067.0,11859.0,110068.0,110067.0,10985.0,unchanged
1044320,265928.0,265929.0,10739.0,265928.0,265929.0,9921.0,unchanged
1044323,343313.0,287042.0,4092.0,343313.0,287042.0,3775.0,unchanged
1044359,536811.0,536813.0,11874.0,536811.0,536191.0,8983.0,recommendation_changed
1044507,7162.0,22635.0,8860.0,7162.0,22635.0,8249.0,unchanged
1044549,6726.0,6763.0,9684.0,6726.0,6763.0,8997.0,unchanged
1044551,6763.0,6726.0,9377.0,6763.0,6726.0,8728.0,unchanged
1044575,31348.0,31347.0,8482.0,,,,no_longer_flagged
1044577,31348.0,31347.0,8488.0,,,,no_longer_flagged
1044579,31348.0,31346.0,8155.0,,,,no_longer_flagged
1044581,31348.0,31346.0,8155.0,,,,no_longer_flagged
1044582,31348.0,31346.0,8155.0,,,,no_longer_flagged
1044596,31348.0,31347.0,8483.0,,,,no_longer_flagged
1044600,31348.0,31347.0,8482.0,,,,no_longer_flagged
1044603,31348.0,31346.0,8155.0,,,,no_longer_flagged
1044606,31348.0,31346.0,8155.0,,,,no_longer_flagged
1044614,22837.0,7603.0,7967.0,22837.0,7603.0,7447.0,unchanged
1044617,22837.0,7696.0,11920.0,22837.0,7696.0,11042.0,unchanged
1044618,22837.0,7696.0,11920.0,22837.0,7696.0,11042.0,unchanged
1044627,31348.0,31347.0,8484.0,,,,no_longer_flagged
1044630,31348.0,31347.0,8480.0,,,,no_longer_flagged
1044636,31343.0,31344.0,9290.0,,,,no_longer_flagged
1044639,31348.0,31346.0,10689.0,,,,no_longer_flagged
1044646,31348.0,31347.0,8485.0,,,,no_longer_flagged
1044647,31348.0,31346.0,8155.0,,,,no_longer_flagged
1044648,31348.0,31346.0,8155.0,,,,no_longer_flagged
1044709,139202.0,139203.0,11324.0,139202.0,139203.0,10478.0,unchanged
1044783,170236.0,170237.0,11951.0,170236.0,170237.0,11065.0,unchanged
1044872,53095.0,8479.0,10725.0,,,,no_longer_flagged
1044873,53095.0,8479.0,10725.0,,,,no_longer_flagged
1044874,53095.0,8479.0,10725.0,,,,no_longer_flagged
1044875,53095.0,8479.0,10725.0,,,,no_longer_flagged
1044939,343993.0,319360.0,4247.0,343993.0,319360.0,3930.0,unchanged
1044940,343993.0,319360.0,4247.0,343993.0,319360.0,3930.0,unchanged
1044941,343993.0,319360.0,4247.0,343993.0,319360.0,3930.0,unchanged
1044944,310078.0,343405.0,4282.0,,,,no_longer_flagged
1044959,344337.0,343441.0,9781.0,344337.0,343441.0,9073.0,unchanged
1044960,344337.0,343441.0,11978.0,344337.0,343441.0,9073.0,unchanged
1044965,148807.0,148804.0,11979.0,148807.0,148804.0,11093.0,unchanged
1045050,165129.0,168320.0,9387.0,165129.0,168320.0,8740.0,unchanged
1045071,265928.0,265929.0,10739.0,265928.0,265929.0,9921.0,unchanged
1045074,265928.0,265929.0,10739.0,265928.0,265929.0,9921.0,unchanged
1045167,8552.0,8479.0,10725.0,8552.0,53095.0,9907.0,recommendation_changed
1045168,8552.0,8479.0,10725.0,8552.0,53095.0,9907.0,recommendation_changed
1045248,66530.0,66531.0,888.0,,,,no_longer_flagged
1045249,66530.0,66531.0,888.0,,,,no_longer_flagged
1045348,6151.0,6128.0,8888.0,6151.0,6128.0,8272.0,unchanged
1045391,22208.0,6135.0,10544.0,22208.0,6135.0,9740.0,unchanged
1045392,22208.0,6135.0,10544.0,22208.0,6135.0,9740.0,unchanged
1045398,6135.0,22208.0,8633.0,6135.0,22208.0,8040.0,unchanged
1045402,6135.0,22208.0,8633.0,6135.0,22208.0,8040.0,unchanged
1045488,90530.0,90529.0,11690.0,,,,no_longer_flagged
1045539,150724.0,150718.0,12093.0,150724.0,150718.0,11204.0,unchanged
1045541,150724.0,150718.0,12093.0,150724.0,150718.0,11204.0,unchanged
1045542,150724.0,150718.0,12093.0,150724.0,150718.0,11204.0,unchanged
1045563,8972.0,8941.0,12096.0,8972.0,8941.0,11207.0,unchanged
1045606,66530.0,66531.0,888.0,,,,no_longer_flagged
1045635,375671.0,375673.0,12115.0,,,,no_longer_flagged
1045636,375671.0,375673.0,12115.0,,,,no_longer_flagged
1045638,375671.0,375673.0,12115.0,,,,no_longer_flagged
1045642,,,,375116.0,375117.0,11225.0,newly_flagged
1045667,375671.0,375673.0,12115.0,,,,no_longer_flagged
1045668,375671.0,375673.0,12115.0,,,,no_longer_flagged
1045669,375671.0,375673.0,12115.0,,,,no_longer_flagged
1045670,375671.0,375673.0,12115.0,,,,no_longer_flagged
1045700,375120.0,375118.0,3567.0,,,,no_longer_flagged
1045701,375120.0,375118.0,3567.0,,,,no_longer_flagged
1045709,,23142.0,12126.0,,23142.0,11243.0,unchanged
1045718,375116.0,375117.0,12113.0,375116.0,375117.0,11225.0,unchanged
1045720,375670.0,375672.0,4134.0,375670.0,375672.0,3819.0,unchanged
1045721,375670.0,375672.0,4134.0,,,,no_longer_flagged
1045722,,,,375672.0,375669.0,11248.0,newly_flagged
1045736,22476.0,6871.0,8557.0,,,,no_longer_flagged
1045738,22476.0,6871.0,8557.0,,,,no_longer_flagged
1045739,22476.0,6871.0,8557.0,,,,no_longer_flagged
1045740,22476.0,6871.0,8557.0,,,,no_longer_flagged
1045751,22476.0,6871.0,8557.0,,,,no_longer_flagged
1045845,69092.0,53090.0,11061.0,69092.0,53090.0,10237.0,unchanged
1045994,328315.0,328316.0,12184.0,328315.0,328316.0,11300.0,unchanged
1046025,6580.0,6612.0,9065.0,6580.0,6612.0,8428.0,unchanged
1046086,66530.0,66531.0,888.0,,,,no_longer_flagged
1046155,24406.0,24411.0,6387.0,24406.0,24411.0,5990.0,unchanged
1046179,173130.0,173122.0,6545.0,173130.0,173122.0,6134.0,unchanged
1046195,,,,24420.0,24411.0,6006.0,newly_flagged
1046196,,,,24420.0,24411.0,6006.0,newly_flagged
1046197,,,,24420.0,24411.0,6006.0,newly_flagged
1046308,89244.0,89243.0,12238.0,89244.0,89243.0,11349.0,unchanged
1046362,89244.0,89243.0,12238.0,89244.0,89243.0,11349.0,unchanged
1046460,271038.0,271039.0,7757.0,,,,no_longer_flagged
1046461,271038.0,271039.0,7757.0,,,,no_longer_flagged
1046462,271038.0,271039.0,7757.0,,,,no_longer_flagged
1046471,376998.0,376999.0,12275.0,376998.0,376999.0,11383.0,unchanged
1046605,343195.0,350008.0,12304.0,343195.0,350008.0,11416.0,unchanged
1046611,350009.0,350005.0,12310.0,350009.0,350005.0,11422.0,unchanged
1046736,,,,7102.0,7030.0,7145.0,newly_flagged
1046737,,,,7102.0,7030.0,7145.0,newly_flagged
1046738,,,,7102.0,7030.0,7145.0,newly_flagged
1046778,265622.0,265623.0,7743.0,265622.0,265623.0,7233.0,unchanged
1046808,167998.0,167999.0,12343.0,167998.0,167999.0,11444.0,unchanged
1046856,,,,6565.0,6523.0,7099.0,newly_flagged
1046904,9628.0,9595.0,10752.0,9628.0,9595.0,9939.0,unchanged
1046905,9628.0,9595.0,10752.0,9628.0,9595.0,9939.0,unchanged
1046930,9628.0,9595.0,10752.0,9628.0,9595.0,9939.0,unchanged
1046935,9628.0,9595.0,10752.0,9628.0,9595.0,9939.0,unchanged
1046972,40615.0,40616.0,4010.0,40615.0,40616.0,3696.0,unchanged
1046973,40615.0,40616.0,4010.0,40615.0,40616.0,3696.0,unchanged
1046974,65249.0,40616.0,4010.0,65249.0,40616.0,3696.0,unchanged
1047043,342716.0,340480.0,12374.0,342716.0,340480.0,11468.0,unchanged
1047071,,,,10604.0,24227.0,6948.0,newly_flagged
1047072,,,,10604.0,24227.0,6948.0,newly_flagged
1047083,453820.0,391373.0,3104.0,453820.0,391373.0,2840.0,unchanged
1047105,,,,10549.0,24273.0,8208.0,newly_flagged
1047106,24227.0,24273.0,8816.0,24227.0,24273.0,8208.0,unchanged
1047114,344339.0,344340.0,12394.0,344339.0,344340.0,11487.0,unchanged
1047179,,,,344335.0,344336.0,11501.0,newly_flagged
1047181,,,,344335.0,344336.0,11501.0,newly_flagged
1047194,344335.0,344336.0,12412.0,344335.0,344336.0,11501.0,unchanged
1047308,5400.0,21852.0,12432.0,5400.0,21852.0,11518.0,unchanged
1047375,340477.0,326399.0,6295.0,340477.0,326399.0,5924.0,unchanged
1047383,292161.0,292162.0,12446.0,292161.0,292162.0,11532.0,unchanged
1047397,184648.0,170236.0,3419.0,184648.0,170236.0,3108.0,unchanged
1047425,10857.0,10822.0,6405.0,10857.0,10822.0,11536.0,unchanged
1047426,10857.0,10822.0,6405.0,10857.0,10822.0,11536.0,unchanged
1047443,94044.0,94043.0,5809.0,94044.0,94043.0,5461.0,unchanged
1047467,292160.0,292157.0,9742.0,292160.0,292157.0,9043.0,unchanged
1047486,292160.0,292157.0,9742.0,292160.0,292157.0,9040.0,unchanged
1047555,75497.0,40612.0,12474.0,75497.0,40612.0,11557.0,unchanged
1047657,1789.0,180797.0,12500.0,1789.0,180797.0,11580.0,unchanged
1047737,282878.0,19925.0,3895.0,282878.0,19925.0,3583.0,unchanged
1047831,434684.0,434688.0,340.0,434684.0,434687.0,11608.0,recommendation_changed
1047851,96292.0,96288.0,12537.0,96292.0,96288.0,11614.0,unchanged
1047852,96292.0,96288.0,12537.0,96292.0,96288.0,11614.0,unchanged
1047853,96292.0,96288.0,12537.0,96292.0,96288.0,11614.0,unchanged
1047921,90530.0,90529.0,11690.0,,,,no_longer_flagged
1047922,90530.0,90529.0,11690.0,,,,no_longer_flagged
1048004,349595.0,349596.0,12572.0,349595.0,349596.0,11650.0,unchanged
1048010,40608.0,40606.0,11584.0,40608.0,40606.0,10711.0,unchanged
1048104,89244.0,89243.0,12238.0,89244.0,89243.0,11349.0,unchanged
1048116,8552.0,8479.0,10725.0,8552.0,53095.0,9907.0,recommendation_changed
1048132,90207.0,90208.0,12322.0,90207.0,90208.0,11426.0,unchanged
1048246,,,,96291.0,96288.0,11614.0,newly_flagged
1048272,,,,96291.0,96288.0,11614.0,newly_flagged
1048274,96285.0,96286.0,3565.0,96285.0,96286.0,3258.0,unchanged
1048275,96285.0,96286.0,3565.0,96285.0,96286.0,3258.0,unchanged
1048276,96285.0,96286.0,3565.0,96285.0,96286.0,3258.0,unchanged
1048278,96285.0,96286.0,3565.0,96285.0,96286.0,3258.0,unchanged
1048288,,,,96291.0,96288.0,11614.0,newly_flagged
1048289,,,,96291.0,96288.0,11614.0,newly_flagged
1048290,74203.0,65251.0,4240.0,74203.0,65251.0,3924.0,unchanged
1048325,269760.0,269759.0,4268.0,,,,no_longer_flagged
1048343,269760.0,269759.0,4268.0,,,,no_longer_flagged
1048344,269760.0,269759.0,4268.0,,,,no_longer_flagged
1048345,269760.0,269759.0,4268.0,,,,no_longer_flagged
1048346,269760.0,269759.0,4268.0,,,,no_longer_flagged
1048347,269760.0,269759.0,4268.0,,,,no_longer_flagged
1048348,269761.0,269759.0,4268.0,269761.0,269760.0,11722.0,recommendation_changed
1048349,269761.0,269759.0,4268.0,269761.0,269760.0,11722.0,recommendation_changed
1048350,269761.0,269759.0,4268.0,269761.0,269760.0,11722.0,recommendation_changed
1048361,91168.0,91171.0,12647.0,91168.0,91171.0,11728.0,unchanged
1048412,269761.0,269759.0,4268.0,269761.0,269760.0,11722.0,recommendation_changed
1048414,269761.0,269759.0,4268.0,269761.0,269760.0,11722.0,recommendation_changed
1048454,89244.0,89243.0,12238.0,89244.0,89243.0,11349.0,unchanged
1048564,,,,25279.0,12954.0,899.0,newly_flagged
1048633,,,,378059.0,375327.0,285.0,newly_flagged
1048639,,,,21919.0,21914.0,1797.0,newly_flagged
1048640,,,,19785.0,221.0,370.0,newly_flagged
1048664,23926.0,23936.0,1636.0,23926.0,23936.0,1515.0,unchanged
1048671,,,,19712.0,133420.0,699.0,newly_flagged
1048691,,,,13087.0,13149.0,808.0,newly_flagged
1048697,,,,23899.0,23891.0,6364.0,newly_flagged
1048703,,,,23461.0,23497.0,3281.0,newly_flagged
1048755,92775.0,65564.0,5404.0,92775.0,65564.0,5072.0,unchanged
1048786,11997.0,11987.0,7140.0,11997.0,11987.0,6693.0,unchanged
1048807,12336.0,24922.0,1117.0,12336.0,24922.0,1009.0,unchanged
1048848,10100.0,10160.0,1944.0,10100.0,10160.0,1802.0,unchanged
1048883,10544.0,10533.0,6267.0,10544.0,10533.0,5899.0,unchanged
1048906,344271.0,350006.0,7913.0,344271.0,350006.0,7402.0,unchanged
1048918,155836.0,155838.0,5602.0,,,,no_longer_flagged
1048929,22837.0,7603.0,7967.0,22837.0,7603.0,7447.0,unchanged
1048956,22642.0,7102.0,7652.0,22642.0,7030.0,7145.0,recommendation_changed
1048980,9340.0,9436.0,3482.0,9340.0,9436.0,3174.0,unchanged
1048992,23284.0,23285.0,4971.0,23284.0,23285.0,4642.0,unchanged
1048995,12470.0,12541.0,2983.0,,,,no_longer_flagged
1049053,19250.0,27304.0,12707.0,19250.0,27304.0,11786.0,unchanged
1052103,12443.0,12359.0,12718.0,12443.0,12359.0,11797.0,unchanged
1052118,27417.0,27424.0,12725.0,,,,no_longer_flagged
1052142,278410.0,272007.0,4168.0,278410.0,278717.0,3852.0,recommendation_changed
1052200,23041.0,23077.0,1532.0,23041.0,23077.0,1408.0,unchanged
1052232,375963.0,375294.0,8570.0,375963.0,375296.0,3944.0,recommendation_changed
1052262,345363.0,345086.0,4082.0,,,,no_longer_flagged
1052272,9448.0,9471.0,4042.0,9448.0,9471.0,3727.0,unchanged
1052301,349711.0,349710.0,12419.0,349711.0,349710.0,11506.0,unchanged
1052321,286088.0,343405.0,4282.0,286088.0,310078.0,10807.0,recommendation_changed
1052324,,,,18515.0,18596.0,11871.0,newly_flagged
1052421,,,,343986.0,344220.0,3648.0,newly_flagged
1052489,336002.0,336000.0,4156.0,336002.0,336000.0,3840.0,unchanged
1052527,375997.0,375998.0,4097.0,,,,no_longer_flagged
1052536,71011.0,123833.0,1669.0,71011.0,123833.0,1549.0,unchanged
1052561,,,,14237.0,14307.0,3330.0,newly_flagged
1052564,,,,375998.0,375997.0,3780.0,newly_flagged
1052645,343755.0,20713.0,12895.0,343755.0,20713.0,11977.0,unchanged
1052653,25009.0,12424.0,7215.0,25009.0,12424.0,6762.0,unchanged
1052659,9366.0,9471.0,4042.0,9366.0,9471.0,3727.0,unchanged
1052673,10100.0,10160.0,1944.0,10100.0,10160.0,1802.0,unchanged
1052741,,,,375964.0,375296.0,3944.0,newly_flagged
1052818,,,,25841.0,14678.0,12016.0,newly_flagged
1052843,23220.0,23226.0,4705.0,,,,no_longer_flagged
1052861,376540.0,375330.0,992.0,376540.0,375330.0,650.0,unchanged
1052885,,,,57568.0,350097.0,12041.0,newly_flagged
1052984,51483.0,26437.0,13007.0,51483.0,26437.0,12092.0,unchanged
1053001,377211.0,4227.0,13020.0,377211.0,4227.0,12105.0,unchanged
1053016,343963.0,3588.0,13034.0,343963.0,3588.0,12119.0,unchanged
1053026,16727.0,16720.0,13043.0,,,,no_longer_flagged
1053049,365418.0,73894.0,13058.0,,,,no_longer_flagged
1053054,365227.0,10132.0,4476.0,365227.0,10132.0,4162.0,unchanged
1053063,24621.0,11404.0,13070.0,24621.0,11404.0,12155.0,unchanged
1053065,,,,20759.0,218876.0,12156.0,newly_flagged
1053074,19288.0,19285.0,13080.0,19288.0,19285.0,12165.0,unchanged
1053121,,,,219842.0,219850.0,12184.0,newly_flagged
1053122,219841.0,219839.0,13102.0,219841.0,219850.0,12184.0,recommendation_changed
1053123,,,,219842.0,219850.0,12184.0,newly_flagged
1053124,219841.0,219839.0,13102.0,219841.0,219850.0,12184.0,recommendation_changed
1053135,248001.0,233596.0,13107.0,248001.0,233596.0,12189.0,unchanged
1053138,248002.0,250558.0,13086.0,,,,no_longer_flagged
1053147,207036.0,207035.0,13111.0,207036.0,207035.0,12194.0,unchanged
1053154,233276.0,233282.0,3838.0,233276.0,233282.0,3528.0,unchanged
1053155,233276.0,233282.0,3838.0,233276.0,233282.0,3528.0,unchanged
1053156,233276.0,233282.0,3838.0,233276.0,233282.0,3528.0,unchanged
1053161,216325.0,219839.0,13102.0,216325.0,219850.0,12184.0,recommendation_changed
1053162,216325.0,219839.0,13102.0,216325.0,219850.0,12184.0,recommendation_changed
1053164,216325.0,219839.0,13102.0,216325.0,219850.0,12184.0,recommendation_changed
1053167,233276.0,233282.0,3838.0,233276.0,233282.0,3528.0,unchanged
1053205,,,,219842.0,219850.0,12184.0,newly_flagged
1053206,219841.0,219839.0,13102.0,219841.0,219850.0,12184.0,recommendation_changed
1053207,,,,219842.0,219850.0,12184.0,newly_flagged
1053208,219841.0,219839.0,13102.0,219841.0,219850.0,12184.0,recommendation_changed
1053215,216325.0,219839.0,13102.0,216325.0,219850.0,12184.0,recommendation_changed
1053216,216325.0,219839.0,13102.0,216325.0,219850.0,12184.0,recommendation_changed
1053237,216319.0,219839.0,13102.0,216319.0,219850.0,12184.0,recommendation_changed
1053238,216319.0,219839.0,13102.0,216319.0,219850.0,12184.0,recommendation_changed
1053239,216319.0,219839.0,13102.0,216319.0,219850.0,12184.0,recommendation_changed
1053240,249923.0,249925.0,13141.0,249923.0,248002.0,12190.0,recommendation_changed
1053245,229766.0,233282.0,3838.0,229766.0,233282.0,3528.0,unchanged
1053246,229766.0,233282.0,3838.0,229766.0,233282.0,3528.0,unchanged
1053247,229766.0,233282.0,3838.0,229766.0,233282.0,3528.0,unchanged
1053248,229766.0,233282.0,3838.0,229766.0,233282.0,3528.0,unchanged
1053253,249923.0,249925.0,13141.0,249923.0,248002.0,12190.0,recommendation_changed
1053272,233597.0,233596.0,13107.0,233597.0,233596.0,12189.0,unchanged
1053273,233597.0,233596.0,13107.0,233597.0,233596.0,12189.0,unchanged
1053274,233597.0,233596.0,13107.0,233597.0,233596.0,12189.0,unchanged
1053280,248956.0,250558.0,13086.0,248956.0,250558.0,12170.0,unchanged
1053282,248956.0,250558.0,13086.0,248956.0,250558.0,12170.0,unchanged
1053304,22783.0,7558.0,6661.0,22783.0,7558.0,6243.0,unchanged
1053314,271365.0,271368.0,13168.0,,,,no_longer_flagged
1053351,271365.0,271368.0,13177.0,,,,no_longer_flagged
1053390,,,,378349.0,294715.0,4555.0,newly_flagged
1053409,,,,378349.0,294715.0,4555.0,newly_flagged
1053411,,,,378349.0,294715.0,4555.0,newly_flagged
1053440,345244.0,345245.0,12564.0,345244.0,345245.0,11642.0,unchanged
1053442,350252.0,350253.0,13198.0,350252.0,350253.0,12266.0,unchanged
1053453,274235.0,294715.0,13184.0,274235.0,294715.0,4555.0,unchanged
1053454,274235.0,294715.0,13184.0,274235.0,294715.0,4555.0,unchanged
1053455,274235.0,294715.0,13184.0,274235.0,294715.0,4555.0,unchanged
1053486,,,,506665.0,506657.0,1157.0,newly_flagged
1053488,,,,23461.0,23497.0,3281.0,newly_flagged
1053491,,,,23461.0,23497.0,3281.0,newly_flagged
1053588,273927.0,273928.0,13229.0,273927.0,273928.0,12286.0,unchanged
1053604,6566.0,6553.0,9072.0,6566.0,6553.0,8437.0,unchanged
1053609,273927.0,273928.0,13229.0,273927.0,273928.0,12286.0,unchanged
1053650,22561.0,22550.0,10361.0,22561.0,22550.0,9561.0,unchanged
1053661,24416.0,24396.0,7426.0,24416.0,24396.0,6935.0,unchanged
1053916,22886.0,7845.0,3746.0,22886.0,7845.0,3438.0,unchanged
1053951,7797.0,7852.0,5399.0,7797.0,7852.0,5066.0,unchanged
1053970,,,,23145.0,8513.0,5689.0,newly_flagged
1053998,536374.0,536367.0,11391.0,,,,no_longer_flagged
1054029,23487.0,9102.0,10232.0,23487.0,9102.0,9461.0,unchanged
1054068,,390898.0,2330.0,,390898.0,162.0,unchanged
1054071,,,,,390898.0,162.0,newly_flagged
1054086,92775.0,65564.0,5404.0,92775.0,65564.0,5072.0,unchanged
1054087,92775.0,65564.0,5404.0,92775.0,260490.0,5071.0,recommendation_changed
1054104,88287.0,88286.0,3625.0,88287.0,88286.0,3315.0,unchanged
1054172,271368.0,271365.0,13161.0,,,,no_longer_flagged
1054173,271368.0,271365.0,13178.0,,,,no_longer_flagged
1054205,271368.0,271365.0,13174.0,,,,no_longer_flagged
1054224,271368.0,271365.0,13337.0,,,,no_longer_flagged
1054225,271368.0,271365.0,5392.0,,,,no_longer_flagged
1054227,271368.0,271365.0,5392.0,,,,no_longer_flagged
1054280,271368.0,271365.0,5392.0,,,,no_longer_flagged
1054283,271368.0,271365.0,13348.0,,,,no_longer_flagged
1054284,271368.0,271365.0,13349.0,,,,no_longer_flagged
1054287,271368.0,271365.0,13350.0,,,,no_longer_flagged
1054292,271365.0,271368.0,13339.0,,,,no_longer_flagged
1054293,271365.0,271368.0,13339.0,,,,no_longer_flagged
1054320,271368.0,271365.0,5392.0,,,,no_longer_flagged
1054328,271368.0,271365.0,5392.0,,,,no_longer_flagged
1054330,271368.0,271365.0,13351.0,,,,no_longer_flagged
1054331,271368.0,271365.0,13337.0,,,,no_longer_flagged
1054402,364609.0,364608.0,3770.0,364609.0,364608.0,3461.0,unchanged
1054417,365058.0,365056.0,4133.0,365058.0,365056.0,3818.0,unchanged
1054451,,,,17398.0,17326.0,12393.0,newly_flagged
1054466,,,,23145.0,8513.0,5689.0,newly_flagged
1054530,,,,23145.0,8513.0,5689.0,newly_flagged
1054531,,,,23145.0,8513.0,5689.0,newly_flagged
1054640,345363.0,345086.0,4082.0,,,,no_longer_flagged
1054641,345362.0,345359.0,4278.0,345362.0,345359.0,3961.0,unchanged
1054642,345363.0,345086.0,4082.0,,,,no_longer_flagged
1054647,349595.0,349598.0,13417.0,349595.0,349598.0,12428.0,unchanged
1054677,345360.0,345359.0,4278.0,345360.0,345359.0,3961.0,unchanged
1054737,176639.0,176638.0,11751.0,176639.0,176638.0,10878.0,unchanged
1054739,176639.0,176638.0,11751.0,176639.0,176638.0,10878.0,unchanged
1054756,176641.0,176638.0,11751.0,176641.0,176638.0,10878.0,unchanged
1054757,176641.0,176638.0,11751.0,176641.0,176638.0,10878.0,unchanged
1054758,176641.0,176638.0,11751.0,176641.0,176638.0,10878.0,unchanged
1054759,176641.0,176638.0,11751.0,176641.0,176638.0,10878.0,unchanged
1054765,143039.0,143038.0,13438.0,143039.0,143038.0,12450.0,unchanged
1054768,273927.0,273928.0,13229.0,273927.0,273928.0,12286.0,unchanged
1054780,176640.0,176638.0,11751.0,176640.0,176638.0,10878.0,unchanged
1054781,176639.0,176638.0,11751.0,176639.0,176638.0,10878.0,unchanged
1054782,176640.0,176638.0,11751.0,176640.0,176638.0,10878.0,unchanged
1054783,176640.0,176638.0,11751.0,176640.0,176638.0,10878.0,unchanged
1054784,,,,273926.0,273928.0,12286.0,newly_flagged
1054785,,,,273926.0,273928.0,12286.0,newly_flagged
1054804,176641.0,176638.0,11751.0,176641.0,176638.0,10878.0,unchanged
1054805,176639.0,176638.0,11751.0,176639.0,176638.0,10878.0,unchanged
1054806,176640.0,176638.0,11751.0,176640.0,176638.0,10878.0,unchanged
1054809,176639.0,176638.0,11751.0,176639.0,176638.0,10878.0,unchanged
1054829,33260.0,33261.0,2999.0,33260.0,33261.0,2737.0,unchanged
1054938,,,,5875.0,5901.0,12472.0,newly_flagged
1054945,146880.0,146882.0,11097.0,146880.0,146882.0,10272.0,unchanged
1054960,623.0,599.0,13468.0,623.0,599.0,12476.0,unchanged
1054976,269761.0,269759.0,4268.0,269761.0,269760.0,11722.0,recommendation_changed
1054984,,,,5838.0,22048.0,12480.0,newly_flagged
1055057,13257.0,13229.0,1385.0,13257.0,13229.0,1272.0,unchanged
1055060,13284.0,13341.0,1391.0,,,,no_longer_flagged
1055066,,,,13087.0,13149.0,808.0,newly_flagged
1055107,7510.0,7465.0,1817.0,7510.0,7465.0,1688.0,unchanged
1055297,23041.0,23077.0,1532.0,23041.0,23077.0,1408.0,unchanged
1055315,108141.0,108140.0,5626.0,108141.0,108140.0,5280.0,unchanged
1055339,275845.0,275843.0,13519.0,275845.0,275843.0,12528.0,unchanged
1055680,123505.0,120304.0,13527.0,123505.0,120304.0,12536.0,unchanged
1055712,,,,8043.0,8088.0,12555.0,newly_flagged
1055942,10392.0,10423.0,6238.0,10392.0,10423.0,5871.0,unchanged
1055946,,,,10466.0,24232.0,8199.0,newly_flagged
1055962,268796.0,343550.0,8128.0,268796.0,308475.0,7604.0,recommendation_changed
1055963,308475.0,343550.0,8128.0,,,,no_longer_flagged
1056028,309760.0,309757.0,6014.0,309760.0,309757.0,5664.0,unchanged
1056054,343552.0,343550.0,8128.0,,,,no_longer_flagged
1056056,343552.0,343550.0,8128.0,,,,no_longer_flagged
1056083,6549.0,22311.0,8398.0,6549.0,22311.0,7828.0,unchanged
1056087,155836.0,155838.0,5602.0,155836.0,155838.0,5258.0,unchanged
1056106,178557.0,185916.0,13556.0,178557.0,185916.0,12566.0,unchanged
1056174,265930.0,266235.0,11997.0,265930.0,266235.0,11108.0,unchanged
1056239,434687.0,434688.0,340.0,,,,no_longer_flagged
1056319,434685.0,434688.0,340.0,434685.0,434687.0,11608.0,recommendation_changed
1056356,343993.0,319360.0,4247.0,343993.0,319360.0,3930.0,unchanged
1056357,343993.0,319360.0,4247.0,343993.0,319360.0,3930.0,unchanged
1056374,172498.0,172503.0,13607.0,,,,no_longer_flagged
1056375,172498.0,172503.0,13607.0,,,,no_longer_flagged
1056376,172498.0,172503.0,13607.0,,,,no_longer_flagged
1056381,172498.0,172503.0,13607.0,,,,no_longer_flagged
1056400,537211.0,536253.0,13613.0,537211.0,536253.0,12620.0,unchanged
1056409,375966.0,375965.0,3801.0,375966.0,375965.0,3492.0,unchanged
1056430,201607.0,201608.0,12636.0,201607.0,201608.0,11715.0,unchanged
1056452,99489.0,99497.0,12648.0,99489.0,99497.0,11729.0,unchanged
1056506,375989.0,375990.0,12265.0,375989.0,375990.0,12637.0,unchanged
1056554,375120.0,375118.0,3567.0,,,,no_longer_flagged
1056556,375120.0,375118.0,3567.0,,,,no_longer_flagged
1056582,376047.0,376048.0,7959.0,376047.0,376048.0,7438.0,unchanged
1056723,343313.0,287042.0,4092.0,343313.0,287042.0,3775.0,unchanged
1056735,282887.0,282889.0,4288.0,282887.0,282889.0,3971.0,unchanged
1056737,282887.0,282889.0,4288.0,282887.0,282889.0,3971.0,unchanged
1056802,99484.0,99485.0,12649.0,99484.0,99485.0,11731.0,unchanged
1056850,192324.0,192327.0,13695.0,192324.0,192327.0,12706.0,unchanged
1057030,,,,287043.0,287042.0,3775.0,newly_flagged
1057063,175356.0,172500.0,13739.0,175356.0,172500.0,12750.0,unchanged
1057067,3462.0,3461.0,13744.0,3462.0,3385.0,2134.0,recommendation_changed
1057104,8552.0,8479.0,10725.0,8552.0,53095.0,9907.0,recommendation_changed
1057110,375120.0,375118.0,3567.0,,,,no_longer_flagged
1057111,375120.0,375118.0,3567.0,,,,no_longer_flagged
1057128,375120.0,375118.0,3567.0,,,,no_longer_flagged
1057129,375120.0,375118.0,3567.0,,,,no_longer_flagged
