OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
17339,10,10,2
17344,14,14,3
1735,2,2,2
17355,9,9,2
17374,8,8,2
1740,11,11,2
17418,8,8,2
17420,8,8,2
17427,10,10,2
17431,8,8,2
17441,14,14,2
17445,8,8,2
17456,9,9,2
17457,11,11,2
17473,12,12,2
1750,9,9,2
17506,8,8,2
17515,9,9,2
17529,11,11,2
17581,8,8,2
17585,10,10,2
17594,7,7,2
17598,11,11,2
17604,12,12,2
1761,8,8,2
17613,8,8,2
17617,7,7,2
17632,11,11,2
17648,9,9,2
17657,12,12,3
17659,16,16,2
17660,10,10,2
17667,9,9,4
17670,9,9,2
17683,8,8,2
17698,11,11,4
177,14,14,6
17700,15,15,2
17706,9,9,3
17717,9,9,3
17720,10,10,2
17725,4,4,2
1773,10,10,3
17732,8,8,2
17733,12,12,2
1777,10,10,2
17770,11,11,2
17773,13,13,3
17781,14,14,3
17815,8,8,2
17823,10,10,3
17832,13,13,2
17835,7,7,2
17837,10,10,2
17838,10,10,3
17851,7,7,2
17892,7,7,2
17899,10,10,2
17950,10,10,2
17962,9,9,2
17965,5,5,2
1798,13,13,2
18,6,6,2
18020,18,18,2
1805,6,6,2
18066,9,9,3
18079,16,16,3
18080,15,15,5
18081,5,5,2
18100,14,14,2
18119,22,22,5
18122,46,46,11
18131,9,9,2
18140,17,17,3
18142,16,16,6
18151,15,15,2
18159,12,12,2
18168,5,5,2
18177,9,9,3
18185,17,17,2
1819,8,8,3
18193,9,9,2
18209,9,9,2
1821,12,12,4
18211,8,8,2
18215,5,5,2
18232,8,8,2
18233,12,12,2
18242,7,7,2
18244,16,16,2
18248,4,4,2
18252,8,8,2
18260,8,8,2
18265,15,15,2
18274,9,9,2
18280,17,17,4
18286,7,7,2
18303,15,15,2
18319,8,8,2
18321,10,10,2
18324,13,13,2
18344,2,2,2
18347,20,20,4
18354,20,20,4
1838,7,7,2
18395,5,5,2
18404,8,8,2
18408,8,8,2
18420,8,8,2
18427,5,5,2
18428,8,8,3
18429,4,4,2
18435,5,5,2
18452,13,13,2
18458,10,10,2
18473,10,10,3
18480,11,11,2
18528,6,6,2
18544,8,8,2
18552,2,2,2
1856,8,8,2
18577,8,8,2
18583,20,20,2
18591,10,10,3
18617,12,12,3
1862,12,12,2
18624,11,11,2
18627,10,10,3
18638,8,8,2
18647,5,5,2
18651,8,8,3
18654,21,21,2
18655,10,10,3
18674,6,6,2
18678,14,14,4
18686,7,7,2
1869,8,8,2
18710,8,8,2
18716,3,3,2
18744,3,3,2
18754,35,35,4
18759,7,7,2
18775,9,9,2
18792,13,13,3
18797,10,10,2
18800,10,10,2
18803,8,8,2
18815,10,10,5
18823,13,13,2
18827,8,8,2
18828,6,6,3
18855,8,8,2
18873,9,9,2
18915,11,11,3
18916,7,7,2
1892,9,9,2
18923,24,24,6
18947,8,8,2
18957,9,9,2
18958,11,11,3
18961,8,8,2
18965,11,11,2
18994,21,21,2
19006,7,7,2
19010,7,7,2
19017,8,8,3
19046,8,8,2
19117,9,9,2
19118,11,11,2
19120,16,16,2
19144,12,12,2
19145,8,8,2
19146,7,7,2
19149,8,8,2
19159,8,8,2
19189,7,7,2
19198,7,7,2
19200,11,11,2
19222,11,11,3
19223,7,7,2
19239,8,8,2
1924,9,9,2
19248,8,8,2
1925,6,6,2
19268,13,13,5
19271,12,12,3
19309,7,7,2
19311,11,11,2
19312,8,8,2
19327,11,11,3
1933,8,8,2
19332,7,7,2
19335,9,9,4
19336,15,15,2
19349,13,13,2
19359,10,10,2
19361,9,9,2
19367,7,7,2
1938,8,8,2
19389,11,11,2
1939,7,7,2
1942,7,7,3
19447,7,7,2
19448,10,10,2
1945,8,8,2
19450,6,6,2
19453,11,11,3
1947,8,8,2
19477,11,11,3
19479,7,7,2
1949,7,7,2
19506,8,8,2
19509,8,8,2
19522,19,19,2
19526,8,8,2
19544,4,4,2
19563,9,9,2
19564,15,15,2
19565,11,11,2
19572,7,7,2
19573,8,8,2
19575,9,9,3
19580,9,9,2
19594,8,8,3
19596,12,12,2
19602,10,10,3
19610,11,11,4
19611,8,8,2
19613,11,11,2
19619,7,7,2
1963,11,11,2
19633,7,7,2
19638,7,7,2
19652,8,8,3
19663,8,8,2
19676,10,10,2
19689,8,8,2
19708,15,15,6
19710,15,15,6
19712,2,2,2
19720,11,11,2
19722,10,10,3
19750,12,12,2
19769,4,4,2
19776,7,7,2
19785,7,7,2
19797,9,9,2
19799,6,6,2
19801,9,9,2
19812,9,9,2
19829,19,19,8
19839,15,15,3
19840,3,3,2
19843,2,2,2
19846,2,2,2
19871,7,7,2
19890,15,15,4
19893,4,4,2
19894,7,7,2
19895,47,47,9
19897,4,4,3
19898,3,3,2
19899,8,8,2
1990,9,9,4
19904,2,2,2
19910,2,2,2
19922,7,7,2
19949,20,20,2
19950,88,88,19
19963,19,19,3
19966,11,11,4
19968,2,2,2
19978,8,8,3
19986,3,3,2
19996,20,20,9
20010,9,9,2
20013,12,12,2
20026,17,17,2
20038,3,3,2
20042,2,2,2
20071,12,12,3
20077,10,10,3
20080,7,7,3
20086,8,8,2
2009,4,4,2
20095,22,22,5
20096,12,12,3
20099,3,3,2
20104,2,2,2
20105,14,14,4
2012,8,8,2
20161,21,21,2
20174,4,4,2
20175,10,10,2
20194,7,7,2
202,7,7,2
2023,2,2,2
20233,6,6,2
2025,3,3,2
20250,3,3,2
20252,16,16,2
2026,8,8,2
20271,10,10,2
20273,23,23,9
20287,2,2,2
20317,3,3,2
20325,11,11,3
20333,13,13,2
20349,6,6,2
2037,17,17,6
20372,8,8,5
20378,16,16,6
20380,12,12,4
20402,13,13,3
2041,8,8,2
20411,2,2,2
20425,15,15,3
20427,2,2,2
20428,20,20,8
20431,3,3,3
20434,9,9,2
20435,4,4,2
20437,10,10,2
20444,8,8,3
20446,2,2,2
2045,3,3,3
20452,11,11,2
20462,7,7,2
20481,30,30,10
20495,2,2,2
20519,8,8,2
20535,10,10,3
20538,15,15,5
20540,12,12,4
20541,26,26,5
2055,8,8,2
20556,10,10,3
20558,8,8,2
2058,14,14,5
206,20,20,7
2061,3,3,2
2064,13,13,2
20646,3,3,2
20667,8,8,2
20670,11,11,2
20677,9,9,2
2069,9,9,3
20696,7,7,2
20700,8,8,3
20706,2,2,2
20708,8,8,2
20710,9,9,2
20711,6,6,3
20718,9,9,2
20719,2,2,2
20727,3,3,2
20731,9,9,2
20745,7,7,2
20766,7,7,2
20769,7,7,2
20770,2,2,2
20773,3,3,3
20774,7,7,3
2079,9,9,3
20791,3,3,2
2080,9,9,2
20800,14,14,2
20801,7,7,2
20802,11,11,2
20813,2,2,2
20822,18,18,3
20827,7,7,2
20829,7,7,2
20836,28,28,2
20846,12,12,2
2085,13,13,5
20855,8,8,2
2086,7,7,2
20862,8,8,2
20866,10,10,3
20874,8,8,2
2088,2,2,2
20890,9,9,2
20898,14,14,3
20903,9,9,4
2091,3,3,3
20925,7,7,2
20927,9,9,4
20937,7,7,2
20949,7,7,2
20950,7,7,2
20978,10,10,2
21004,11,11,5
21005,4,4,3
2102,5,5,2
21038,9,9,2
21042,9,9,2
21045,8,8,2
21058,9,9,2
2106,7,7,2
2107,8,8,2
21070,13,13,2
21071,7,7,2
2108,10,10,2
21080,2,2,2
21092,9,9,2
21093,12,12,2
21098,8,8,2
21099,11,11,3
21125,10,10,2
21130,7,7,2
21131,7,7,2
21144,12,12,3
21166,6,6,2
21170,12,12,2
21174,11,11,2
21189,8,8,2
21191,8,8,2
21205,3,3,3
21218,2,2,2
21231,5,5,2
21244,8,8,2
21247,7,7,2
21257,7,7,2
21271,2,2,2
2130,6,6,2
21325,17,17,2
21327,6,6,2
21338,7,7,2
21340,7,7,2
21342,2,2,2
21362,8,8,3
21373,7,7,3
21385,7,7,2
21386,13,13,2
21404,6,6,2
21407,8,8,2
21410,8,8,2
21416,9,9,2
21424,8,8,2
21430,8,8,2
21433,8,8,2
21443,10,10,2
2145,10,10,3
21459,9,9,2
21479,2,2,2
21490,5,5,2
21492,7,7,2
21495,7,7,2
21519,7,7,2
21522,7,7,2
21531,7,7,2
21547,7,7,2
21548,8,8,2
2158,7,7,2
21595,8,8,2
21619,6,6,2
21625,6,6,2
21626,7,7,2
21631,7,7,2
21632,7,7,2
21646,7,7,2
21674,2,2,2
21676,33,33,5
21684,7,7,2
21686,10,10,2
2169,8,8,2
21704,11,11,2
21705,8,8,2
2171,7,7,2
21752,11,11,2
21754,3,3,2
21761,5,5,2
2179,14,14,5
21793,4,4,2
21796,8,8,2
21797,9,9,2
2180,9,9,2
21823,12,12,2
21830,11,11,2
2184,12,12,2
21851,7,7,2
2187,8,8,2
21870,7,7,2
21873,12,12,3
2188,12,12,4
2189,12,12,3
21908,12,12,2
2192,8,8,3
21925,8,8,2
21926,8,8,2
21928,7,7,2
21932,7,7,2
21957,8,8,2
2197,7,7,2
2199,11,11,2
21995,12,12,5
21998,11,11,2
22002,2,2,2
2202,7,7,2
22031,8,8,2
22044,10,10,2
22053,7,7,2
22057,9,9,3
2209,2,2,2
22135,3,3,2
22137,10,10,2
2214,8,8,2
22143,7,7,2
2215,9,9,2
22152,6,6,2
22158,10,10,2
2220,8,8,2
22203,8,8,2
22205,7,7,2
22209,9,9,2
2222,9,9,2
22221,9,9,2
22224,9,9,2
22247,6,6,2
22259,2,2,2
2226,7,7,2
22265,9,9,2
22275,11,11,2
22304,10,10,7
22332,8,8,2
22333,3,3,2
22375,9,9,2
22376,12,12,2
22384,7,7,2
22385,4,4,3
22390,7,7,2
22409,7,7,2
22411,8,8,2
22432,7,7,2
22455,8,8,2
2247,5,5,3
22480,3,3,3
22483,2,2,2
2249,9,9,2
22494,7,7,2
22507,29,29,2
22529,14,14,2
22533,9,9,2
22537,7,7,2
22539,7,7,2
2255,3,3,2
22566,4,4,2
22577,7,7,2
22582,3,3,2
22586,6,6,2
22593,8,8,2
22594,7,7,2
22613,8,8,2
22637,9,9,2
22638,8,8,2
2264,2,2,2
22649,8,8,3
2265,3,3,2
2266,11,11,4
22677,7,7,2
22679,8,8,2
2268,2,2,2
22691,9,9,3
22714,8,8,2
22721,11,11,3
22723,4,4,3
22724,11,11,2
22727,8,8,2
22743,13,13,3
22747,10,10,2
22762,10,10,2
22777,7,7,2
22807,7,7,2
22808,10,10,2
22810,21,21,3
22820,6,6,2
22825,5,5,2
22829,10,10,2
2286,3,3,2
22865,2,2,2
22867,8,8,3
22876,12,12,3
22878,9,9,2
2289,11,11,4
2292,2,2,2
22938,19,19,2
22946,6,6,3
22948,7,7,2
22956,2,2,2
22968,9,9,3
22978,6,6,2
22982,7,7,2
23,9,9,2
23028,6,6,2
2303,6,6,2
23031,8,8,3
23041,3,3,2
23067,6,6,2
2307,8,8,2
23073,8,8,3
23079,43,43,4
23083,8,8,2
23098,8,8,2
23101,9,9,2
2311,4,4,2
23110,7,7,2
23116,14,14,8
23117,8,8,3
23146,7,7,2
23169,7,7,2
23179,9,9,2
23191,12,12,2
23195,7,7,2
23196,8,8,2
23199,8,8,3
23202,2,2,2
23204,8,8,2
2322,8,8,3
23244,6,6,2
23245,7,7,2
23248,7,7,2
23249,12,12,2
2325,13,13,4
23262,16,16,5
23269,9,9,2
23307,6,6,2
23315,6,6,2
23326,7,7,2
23333,3,3,2
23341,4,4,2
23344,2,2,2
23356,16,16,5
23360,2,2,2
23361,10,10,2
23363,10,10,3
23365,3,3,2
23371,15,15,2
23374,2,2,2
23375,11,11,4
23376,11,11,3
23385,10,10,2
23399,7,7,2
23401,8,8,2
2342,11,11,2
23421,8,8,2
23438,35,35,9
23439,3,3,2
23442,11,11,2
23443,7,7,2
23464,9,9,2
23469,9,9,2
23474,6,6,2
23476,8,8,2
23480,3,3,2
23484,12,12,4
2352,22,22,2
2353,8,8,3
23546,9,9,2
23563,8,8,2
23566,7,7,2
23568,7,7,3
23570,9,9,2
23573,10,10,2
23585,2,2,2
23587,7,7,2
2359,8,8,2
236,11,11,2
23610,2,2,2
23612,7,7,2
23613,7,7,2
23615,7,7,2
23618,7,7,2
2362,10,10,2
23624,11,11,2
23665,6,6,2
23672,8,8,2
23676,7,7,2
23677,8,8,2
2368,7,7,2
2369,2,2,2
23690,13,13,2
23706,12,12,4
2371,8,8,2
23735,2,2,2
23736,2,2,2
23741,2,2,2
23742,2,2,2
23748,2,2,2
2375,9,9,3
23765,7,7,2
23781,8,8,2
23791,2,2,2
23802,12,12,4
23811,7,7,2
23822,8,8,2
23847,10,10,2
2385,6,6,2
23855,8,8,3
2386,10,10,2
23867,8,8,2
23868,8,8,2
23880,7,7,2
23881,13,13,4
2391,15,15,3
23934,13,13,4
23944,8,8,2
23949,6,6,2
23957,8,8,2
23961,9,9,2
2397,12,12,2
23976,8,8,2
23977,9,9,3
23980,7,7,2
23990,11,11,2
23993,10,10,2
24006,9,9,2
24016,13,13,2
24017,9,9,2
24025,8,8,2
24032,8,8,2
24042,8,8,2
24049,7,7,2
24060,7,7,2
24065,3,3,2
24080,7,7,2
24083,8,8,2
24086,8,8,2
24114,7,7,2
2412,9,9,2
24123,12,12,2
24124,11,11,3
24125,9,9,2
24127,10,10,3
24143,9,9,2
24152,8,8,2
24157,10,10,3
24158,10,10,2
2417,3,3,2
24181,7,7,2
24182,5,5,2
24185,8,8,2
24188,11,11,2
24190,2,2,2
24200,7,7,2
24204,39,39,7
2421,10,10,2
24212,8,8,3
24217,39,39,10
24221,8,8,2
24223,7,7,2
24225,7,7,2
24227,10,10,2
24250,7,7,2
24253,4,4,3
24256,12,12,2
24274,7,7,2
24299,10,10,2
24322,7,7,2
24331,10,10,2
24338,9,9,3
24347,5,5,2
24351,2,2,2
24367,17,17,2
2437,10,10,2
24374,9,9,3
24375,9,9,2
24376,23,23,3
24382,8,8,2
24383,9,9,2
24384,9,9,2
24401,9,9,2
24408,10,10,2
24418,9,9,3
24480,8,8,2
24503,9,9,2
24508,7,7,2
24509,8,8,2
24515,8,8,3
24519,2,2,2
24528,16,16,6
24530,2,2,2
24531,7,7,2
24533,24,24,4
24534,27,27,11
24535,6,6,2
24541,11,11,5
24544,11,11,5
24552,15,15,2
24565,19,19,7
24571,8,8,2
