NEW_CLUSTER,NEW_SIZE,BADGES_IN_COMMON,MERGED_FROM
2804,17,17,2
28061,3,3,3
28062,3,3,3
28097,8,8,3
28102,4,4,2
28119,5,5,2
28135,6,6,2
28196,5,5,2
28200,6,6,2
28205,5,5,2
28208,5,5,2
28215,2,2,2
28233,5,5,2
28261,5,5,2
28276,8,8,3
28280,7,7,2
28288,2,2,2
28303,4,4,4
28305,6,6,2
28306,3,3,2
28310,6,6,2
28321,7,7,4
28328,9,9,4
28329,2,2,2
28349,3,3,2
28350,9,9,2
28362,6,6,2
28371,4,4,2
28372,4,4,2
28379,7,7,5
2838,5,5,3
28382,7,7,2
28396,2,2,2
28405,6,6,2
28406,12,12,3
28417,2,2,2
28435,9,9,3
28458,6,6,2
28586,3,3,3
28587,2,2,2
28593,5,5,3
28603,5,5,2
28611,2,2,2
28613,2,2,2
28624,5,5,2
28639,6,6,2
28659,5,5,2
28663,7,7,2
28673,5,5,2
28683,3,3,2
28686,5,5,3
28687,6,6,2
28693,5,5,2
28695,2,2,2
28716,3,3,2
28721,5,5,2
28743,3,3,2
28746,4,4,2
28752,3,3,2
28789,3,3,2
28794,3,3,2
28806,7,7,4
28816,3,3,2
28828,4,4,2
28841,3,3,2
28844,4,4,2
28848,3,3,3
28856,3,3,2
28888,4,4,2
28913,5,5,2
28914,5,5,2
28940,6,6,3
28942,2,2,2
28947,5,5,2
28960,3,3,2
29,7,7,3
290,3,3,2
29001,5,5,2
29007,7,7,2
29013,3,3,2
29030,2,2,2
29058,6,6,3
29077,3,3,2
291,2,2,2
29149,2,2,2
29155,4,4,2
29163,2,2,2
29183,4,4,2
29249,2,2,2
29295,7,7,2
29317,6,6,2
29325,6,6,2
29326,11,11,2
29327,5,5,2
29335,5,5,2
29362,24,24,4
29415,5,5,2
2943,3,3,2
29486,8,8,2
29487,5,5,3
29547,5,5,2
29549,5,5,2
29553,2,2,2
29577,4,4,2
29587,5,5,2
29656,7,7,2
29663,6,6,3
29699,4,4,2
29709,8,8,3
29710,6,6,3
29719,4,4,3
29730,6,6,3
29766,4,4,2
29768,5,5,3
29776,2,2,2
29781,8,8,3
29788,5,5,2
29795,4,4,2
2982,6,6,2
29827,6,6,3
29830,8,8,2
29856,24,24,6
29873,5,5,4
29888,4,4,2
29889,19,19,2
29890,4,4,2
29903,3,3,2
29904,8,8,2
29905,10,10,3
29911,6,6,2
29914,11,11,3
29917,6,6,2
29918,8,8,4
29921,8,8,2
29924,8,8,2
29926,3,3,3
29928,11,11,2
29968,4,4,2
29991,4,4,2
29992,6,6,2
29993,5,5,2
30007,4,4,3
30025,5,5,2
30049,8,8,3
30050,18,18,2
30106,5,5,2
30112,6,6,2
30120,4,4,2
30135,7,7,2
30140,7,7,3
30150,2,2,2
30152,5,5,3
30161,7,7,2
30187,3,3,2
30205,8,8,2
30230,11,11,2
30246,3,3,3
30248,6,6,2
30254,12,12,6
30257,3,3,2
30260,4,4,2
30269,3,3,2
30270,4,4,2
30271,5,5,2
30272,6,6,3
30274,10,10,3
30321,14,14,3
30355,8,8,3
30388,2,2,2
30392,2,2,2
304,6,6,2
30442,5,5,3
30452,4,4,2
30491,4,4,2
30503,2,2,2
30505,8,8,2
30512,4,4,2
30524,6,6,2
30561,6,6,2
30562,2,2,2
30570,5,5,2
30617,6,6,2
30619,8,8,2
30621,2,2,2
3063,11,11,4
30638,8,8,2
30701,5,5,2
30741,4,4,2
30761,4,4,2
30790,2,2,2
30798,9,9,2
30801,4,4,2
30802,4,4,2
30814,2,2,2
30816,6,6,2
30833,5,5,2
30837,6,6,2
30844,9,9,2
30852,6,6,3
30893,9,9,5
30900,7,7,6
30903,4,4,2
30904,8,8,2
30905,8,8,2
30907,4,4,2
30910,4,4,2
30912,4,4,2
30913,3,3,2
30928,6,6,2
30946,2,2,2
30947,2,2,2
30950,2,2,2
30951,4,4,2
30957,7,7,3
30963,2,2,2
30966,10,10,2
30968,4,4,2
30977,6,6,2
30980,8,8,3
30983,3,3,2
30989,9,9,4
30990,2,2,2
30997,10,10,2
31001,10,10,4
31004,4,4,2
31023,6,6,2
31045,4,4,2
31052,6,6,3
31061,3,3,2
31078,6,6,3
31090,5,5,2
31091,3,3,3
31092,3,3,3
31096,6,6,2
31100,9,9,3
31106,10,10,5
31119,5,5,2
31124,3,3,2
31127,6,6,3
31131,5,5,4
31135,6,6,2
31141,4,4,2
31143,6,6,2
31146,2,2,2
31149,2,2,2
31158,4,4,2
31159,3,3,3
31165,6,6,2
31178,2,2,2
31188,2,2,2
31190,5,5,2
31195,2,2,2
31199,7,7,3
312,6,6,2
31200,4,4,2
31202,9,9,3
31204,19,19,4
31222,3,3,2
31223,5,5,3
31226,3,3,2
31233,2,2,2
31235,6,6,2
31236,7,7,3
31251,5,5,2
31252,6,6,4
31257,4,4,2
31259,6,6,3
31266,2,2,2
31273,10,10,3
31285,4,4,2
31289,5,5,2
31292,10,10,4
31296,5,5,2
31297,4,4,2
313,7,7,2
31304,10,10,3
31310,6,6,3
31311,3,3,2
31323,7,7,3
31333,3,3,3
31343,9,9,2
31354,2,2,2
31357,6,6,3
31358,5,5,2
31373,3,3,2
31375,4,4,2
31377,3,3,2
31383,4,4,2
31386,13,13,4
31388,5,5,2
31394,8,8,2
31396,6,6,2
31401,3,3,2
31402,5,5,2
31407,5,5,4
31410,8,8,3
31416,5,5,2
31432,5,5,2
31434,6,6,2
31462,2,2,2
31465,9,9,2
31467,8,8,2
31477,2,2,2
31487,13,13,2
31491,3,3,3
31501,6,6,4
31503,6,6,2
31507,6,6,2
31508,2,2,2
31511,8,8,6
31537,4,4,2
31539,5,5,2
31543,4,4,2
31545,8,8,2
31561,5,5,3
31566,4,4,2
31567,4,4,2
31569,8,8,2
31576,6,6,2
31577,16,16,5
31578,3,3,3
31582,3,3,2
31583,3,3,2
31586,3,3,2
31595,12,12,5
31605,6,6,4
31610,6,6,2
31612,7,7,3
31626,7,7,2
31631,7,7,2
31636,16,16,2
31637,5,5,2
31638,17,17,2
31643,7,7,2
31656,14,14,2
31662,9,9,2
31670,7,7,3
31673,11,11,2
31680,9,9,3
31695,3,3,2
31702,4,4,3
31705,3,3,2
31709,9,9,2
31720,7,7,3
31722,6,6,2
31726,8,8,5
31729,6,6,2
31731,6,6,2
31741,3,3,2
31750,6,6,2
31763,4,4,2
31770,3,3,2
31772,5,5,2
31782,5,5,2
31789,5,5,2
31791,6,6,2
31792,6,6,3
31794,7,7,2
31795,6,6,2
31796,12,12,2
31800,9,9,6
31809,9,9,3
31828,4,4,3
31838,2,2,2
31841,4,4,2
31859,2,2,2
31866,3,3,3
31892,4,4,3
31896,6,6,3
31907,7,7,2
31910,21,21,7
31929,5,5,2
31942,10,10,2
31946,5,5,2
31963,12,12,2
31965,7,7,2
31966,4,4,2
31987,4,4,3
31995,3,3,2
31998,10,10,4
32002,4,4,2
32003,6,6,3
32005,3,3,2
32010,2,2,2
32020,6,6,2
32021,4,4,3
32033,15,15,2
32049,2,2,2
32057,8,8,3
32065,10,10,2
32066,9,9,2
32074,4,4,2
32084,7,7,3
3209,11,11,2
32108,9,9,2
32112,6,6,2
32114,2,2,2
32115,7,7,2
3212,9,9,5
32125,7,7,6
32129,5,5,2
32133,4,4,2
32142,13,13,7
32154,2,2,2
32159,7,7,5
32162,6,6,2
32163,7,7,2
32170,2,2,2
32183,7,7,3
32189,9,9,2
32200,8,8,2
32219,4,4,2
32229,2,2,2
32241,4,4,2
32244,6,6,2
32259,7,7,2
32274,2,2,2
32278,4,4,2
32280,2,2,2
32282,4,4,4
32284,4,4,2
32292,5,5,2
32298,4,4,2
32309,9,9,3
32315,7,7,3
32323,3,3,2
32333,3,3,2
32346,6,6,2
32349,7,7,2
32353,2,2,2
32362,7,7,3
32370,2,2,2
32386,6,6,2
32399,2,2,2
32407,8,8,2
32410,8,8,3
32412,9,9,3
32419,9,9,4
32427,2,2,2
32431,5,5,2
32432,6,6,2
32436,4,4,2
32442,6,6,2
32448,10,10,2
32453,3,3,2
32457,6,6,3
32469,3,3,2
32473,3,3,3
32474,9,9,2
32476,2,2,2
32477,33,33,2
32483,7,7,5
325,6,6,3
32501,10,10,2
32516,4,4,2
32520,4,4,2
32522,10,10,3
32525,4,4,2
32529,11,11,3
32534,7,7,2
32578,7,7,3
32582,13,13,5
32591,10,10,3
32607,5,5,3
32612,3,3,2
32623,6,6,2
32634,10,10,3
32645,15,15,2
32654,9,9,2
32663,7,7,2
32674,4,4,2
32676,6,6,3
32696,5,5,2
32706,5,5,2
32711,19,19,2
32713,6,6,2
32718,6,6,3
32736,5,5,2
32750,4,4,2
32751,9,9,2
32755,17,17,3
32768,5,5,2
32786,5,5,2
32811,7,7,2
32835,5,5,2
32852,2,2,2
32854,28,28,3
32855,10,10,2
32872,4,4,2
32876,5,5,3
32890,9,9,4
32898,4,4,2
32899,2,2,2
32916,7,7,2
32946,5,5,2
32951,7,7,2
32979,3,3,2
33000,6,6,2
33006,2,2,2
33027,6,6,2
33028,5,5,3
33043,4,4,2
33045,3,3,2
33060,2,2,2
33106,6,6,2
33115,7,7,2
33149,2,2,2
33160,7,7,2
33165,3,3,2
33174,9,9,2
33186,13,13,3
33218,9,9,3
33221,19,19,3
33222,2,2,2
33253,7,7,2
33263,9,9,3
33264,2,2,2
33268,3,3,2
33274,4,4,2
33277,6,6,2
33313,6,6,2
33332,4,4,2
33334,3,3,2
33350,7,7,2
33360,3,3,2
33376,2,2,2
33379,22,22,5
33380,4,4,2
334,5,5,3
33400,3,3,2
33403,10,10,3
33436,2,2,2
33444,2,2,2
33457,2,2,2
33471,10,10,4
33476,7,7,3
33486,3,3,2
335,3,3,2
33503,4,4,2
33508,5,5,2
33521,2,2,2
33527,5,5,2
33547,4,4,2
33551,2,2,2
33552,9,9,2
33557,9,9,2
33575,2,2,2
33592,2,2,2
33601,4,4,2
33617,4,4,2
33623,10,10,2
33632,3,3,2
33634,9,9,3
33640,10,10,2
33661,6,6,2
33662,4,4,2
33663,6,6,2
33682,4,4,2
33745,3,3,2
33748,2,2,2
33751,6,6,2
33762,2,2,2
33786,4,4,2
33787,8,8,5
33795,7,7,2
33825,5,5,2
33828,10,10,2
33835,8,8,5
33842,14,14,2
33850,5,5,2
33865,17,17,8
33882,2,2,2
33885,9,9,2
33887,2,2,2
33893,3,3,2
33911,7,7,3
33913,8,8,2
33927,9,9,5
33928,8,8,2
33938,3,3,2
33941,4,4,2
33961,2,2,2
33969,20,20,3
34030,10,10,3
34032,9,9,2
34034,6,6,2
34036,5,5,2
34040,2,2,2
34043,5,5,2
34054,6,6,2
34060,7,7,2
34064,2,2,2
34074,2,2,2
34078,2,2,2
34080,6,6,5
34099,4,4,2
34102,5,5,2
34103,10,10,2
34107,7,7,3
34109,3,3,2
34132,7,7,2
34148,2,2,2
34177,4,4,3
34178,7,7,2
34182,6,6,2
34196,4,4,2
34229,7,7,2
34232,3,3,2
34234,8,8,3
34246,4,4,2
34269,2,2,2
34280,6,6,2
34289,2,2,2
34323,11,11,6
34326,4,4,2
34329,8,8,3
34344,7,7,3
34346,8,8,2
34357,4,4,4
34364,6,6,3
34389,10,10,3
344,11,11,3
34406,6,6,4
34417,2,2,2
34423,2,2,2
34442,18,18,3
34449,10,10,4
34464,5,5,3
34467,5,5,3
34471,9,9,2
34483,2,2,2
34485,2,2,2
34512,4,4,2
34520,3,3,3
34525,6,6,2
34528,7,7,2
34531,8,8,2
34532,9,9,6
34538,3,3,3
34550,4,4,3
34557,6,6,2
34564,8,8,2
34593,12,12,2
346,7,7,2
34602,4,4,2
34613,4,4,2
34625,4,4,4
34626,5,5,2
34641,9,9,2
34670,2,2,2
34673,15,15,2
3468,2,2,2
34681,10,10,2
34682,3,3,2
34708,4,4,3
3471,10,10,2
34710,10,10,2
34718,11,11,4
34726,7,7,3
34757,4,4,2
34766,6,6,2
34768,2,2,2
34769,3,3,2
34783,4,4,2
34803,9,9,2
34804,7,7,2
34814,7,7,2
34832,13,13,2
34845,6,6,3
34852,5,5,2
34872,14,14,6
34873,7,7,2
34880,6,6,3
34893,2,2,2
34894,2,2,2
34928,5,5,3
34947,6,6,2
34955,9,9,3
34975,3,3,2
34984,4,4,2
34995,4,4,2
35002,6,6,4
35019,5,5,2
35052,7,7,2
35074,6,6,2
35086,3,3,3
35094,9,9,2
35147,4,4,2
35148,4,4,2
35158,5,5,2
35164,3,3,2
35165,7,7,2
35168,2,2,2
3519,2,2,2
35194,8,8,3
352,4,4,2
35213,4,4,3
35239,3,3,3
35256,4,4,2
3526,16,16,3
35264,2,2,2
35270,5,5,3
35271,5,5,2
35280,2,2,2
35299,8,8,2
35308,10,10,2
35315,2,2,2
35350,2,2,2
35358,5,5,2
35376,3,3,2
35392,7,7,4
35396,3,3,3
35403,3,3,2
35406,4,4,2
35408,3,3,2
35417,5,5,2
35419,4,4,3
35424,17,17,3
35446,5,5,2
35465,8,8,4
35466,6,6,3
35469,9,9,2
35470,2,2,2
35488,2,2,2
35501,8,8,3
35531,2,2,2
35541,7,7,2
35543,4,4,2
35547,3,3,2
35548,3,3,2
35552,4,4,2
35553,2,2,2
35577,3,3,2
35602,4,4,2
35622,2,2,2
35625,4,4,2
35627,2,2,2
35628,4,4,2
35630,2,2,2
35631,6,6,2
35634,2,2,2
35641,4,4,3
35648,3,3,2
35651,7,7,2
35658,2,2,2
3567,4,4,3
35695,5,5,2
35698,5,5,3
35722,3,3,3
35739,3,3,2
35740,3,3,2
35742,4,4,2
35748,7,7,3
35750,2,2,2
35753,2,2,2
35764,2,2,2
35779,4,4,2
35780,3,3,2
35783,4,4,4
35792,7,7,3
35830,2,2,2
35841,9,9,3
35844,7,7,3
35856,5,5,2
35859,8,8,2
35868,7,7,2
35887,4,4,3
3589,7,7,4
35890,2,2,2
3590,10,10,2
35908,4,4,2
3592,4,4,2
35922,12,12,5
35927,5,5,2
35933,8,8,2
3594,11,11,3
35945,4,4,3
35957,11,11,2
35961,8,8,2
35963,6,6,3
35969,6,6,2
35977,2,2,2
3599,9,9,6
36,2,2,2
36004,5,5,3
36026,3,3,3
36057,6,6,3
36061,6,6,3
36067,7,7,2
36068,5,5,2
36079,3,3,3
3609,5,5,2
36101,5,5,2
36103,3,3,2
36118,8,8,2
36119,2,2,2
36138,6,6,3
3614,5,5,2
36140,6,6,4
36144,4,4,2
36150,6,6,2
36180,5,5,4
36190,4,4,2
36194,4,4,3
36197,13,13,7
3620,7,7,3
36200,3,3,3
36217,2,2,2
36235,6,6,2
36238,3,3,3
36253,2,2,2
36257,6,6,2
36260,8,8,2
36263,6,6,2
36267,3,3,3
36272,6,6,3
36287,9,9,3
36290,7,7,2
36291,6,6,2
36293,8,8,2
36295,5,5,2
363,2,2,2
3631,2,2,2
36316,6,6,2
3633,7,7,2
36372,7,7,2
36379,5,5,2
3639,6,6,2
364,2,2,2
36449,7,7,3
36463,3,3,2
36488,9,9,5
36496,5,5,2
36498,9,9,3
36502,3,3,3
36503,5,5,3
36510,4,4,2
36511,4,4,4
36515,13,13,5
36520,13,13,2
36531,2,2,2
36534,6,6,2
36535,8,8,2
3656,11,11,2
36581,7,7,2
36591,10,10,6
36605,5,5,2
36606,7,7,2
36609,3,3,2
36616,6,6,2
36619,4,4,2
36636,7,7,2
36643,7,7,2
36644,5,5,2
36647,9,9,2
36660,4,4,2
36662,5,5,3
36663,2,2,2
36669,2,2,2
36716,3,3,2
36731,2,2,2
36735,3,3,2
36736,2,2,2
36745,8,8,2
36749,5,5,2
36801,3,3,2
36822,2,2,2
36832,3,3,3
36836,5,5,2
36841,4,4,2
36851,2,2,2
36855,3,3,2
3686,9,9,2
36894,2,2,2
36897,6,6,3
36921,2,2,2
36928,4,4,3
36934,3,3,3
3695,5,5,3
3697,10,10,2
36998,2,2,2
37002,4,4,2
37018,4,4,2
37019,3,3,3
37021,4,4,3
37025,5,5,2
37078,4,4,3
37082,2,2,2
37100,3,3,3
37107,7,7,2
37120,7,7,5
37186,6,6,2
37187,5,5,3
37190,6,6,3
37195,2,2,2
37196,3,3,3
37200,4,4,3
37201,5,5,4
37239,5,5,2
37242,10,10,3
37246,5,5,2
37274,3,3,2
37307,5,5,2
37314,8,8,2
37315,7,7,3
37318,9,9,2
37327,3,3,2
37347,4,4,2
37362,5,5,2
37364,4,4,3
37371,8,8,7
37378,2,2,2
37421,2,2,2
37455,10,10,4
37466,8,8,2
37479,10,10,2
37483,11,11,2
37487,5,5,2
37507,6,6,4
37508,9,9,3
37519,5,5,2
37520,6,6,3
37579,7,7,2
37600,7,7,2
37601,6,6,2
37633,3,3,2
37642,8,8,3
37649,2,2,2
37652,8,8,2
37657,6,6,2
37666,4,4,2
37681,3,3,2
3769,9,9,2
37692,7,7,2
37727,8,8,2
37737,3,3,2
3777,7,7,5
378,3,3,2
3782,6,6,3
37851,7,7,2
37870,7,7,2
37875,7,7,2
37882,5,5,2
37884,7,7,5
37901,2,2,2
37922,4,4,4
37929,5,5,2
37967,5,5,2
3797,7,7,2
37976,2,2,2
37978,2,2,2
37997,7,7,2
38062,5,5,2
38064,5,5,2
38076,9,9,2
38094,7,7,2
38109,2,2,2
38139,4,4,2
38144,8,8,2
38178,2,2,2
3821,12,12,2
38241,4,4,2
38252,4,4,2
38266,2,2,2
3827,5,5,3
38285,8,8,2
38345,9,9,3
38437,4,4,2
3846,14,14,2
38460,7,7,2
38471,2,2,2
38512,2,2,2
38521,2,2,2
38526,9,9,2
38539,4,4,2
38581,3,3,2
38583,6,6,3
38599,9,9,2
38604,3,3,2
38606,3,3,3
38624,7,7,2
38646,4,4,3
38647,3,3,3
38652,3,3,3
3866,7,7,2
38716,2,2,2
3872,3,3,3
38724,4,4,2
38764,4,4,2
38786,3,3,2
38787,13,13,3
3895,5,5,2
38968,9,9,3
38970,2,2,2
38980,9,9,2
38981,5,5,2
38984,8,8,6
38987,2,2,2
38989,4,4,2
38994,2,2,2
38995,2,2,2
39000,8,8,3
39005,6,6,2
39017,2,2,2
39018,10,10,3
3902,2,2,2
39020,3,3,2
39022,9,9,2
39023,3,3,2
39025,2,2,2
39026,3,3,3
39039,4,4,3
39042,7,7,6
39043,3,3,2
39046,3,3,2
39053,6,6,5
39059,10,10,2
39064,7,7,2
39084,3,3,2
3910,6,6,2
3913,10,10,2
3916,14,14,4
39168,3,3,2
39180,4,4,2
3919,11,11,2
39208,9,9,2
39213,4,4,2
39214,3,3,2
39218,2,2,2
3922,2,2,2
39220,6,6,2
3923,6,6,2
39240,4,4,2
39244,5,5,2
39245,2,2,2
3925,2,2,2
3926,13,13,4
3927,3,3,2
393,5,5,2
39305,3,3,3
3931,10,10,2
39310,2,2,2
39364,9,9,2
39365,2,2,2
39368,6,6,2
39376,8,8,3
39384,4,4,2
39391,8,8,3
39394,2,2,2
39402,4,4,2
39426,8,8,2
39429,3,3,2
39436,7,7,3
39438,5,5,3
39464,11,11,4
39467,8,8,2
39468,2,2,2
39478,3,3,2
39481,4,4,4
395,5,5,2
39503,2,2,2
39504,4,4,3
39513,2,2,2
39521,6,6,2
39537,3,3,2
39542,2,2,2
39543,2,2,2
3955,2,2,2
39555,2,2,2
39561,10,10,4
39567,3,3,2
39570,3,3,2
39576,11,11,2
39593,6,6,3
39595,5,5,2
39596,5,5,2
39620,7,7,3
39627,3,3,2
39631,16,16,2
39636,11,11,3
3964,7,7,2
39652,5,5,3
39653,2,2,2
39658,3,3,2
39664,3,3,2
39684,2,2,2
397,5,5,2
39706,8,8,2
39708,4,4,2
39710,3,3,2
39715,3,3,2
39719,3,3,2
3972,6,6,2
39731,26,26,3
39740,8,8,3
39745,3,3,2
39771,2,2,2
39778,2,2,2
39779,6,6,2
39780,5,5,2
39785,6,6,2
39790,2,2,2
39831,7,7,4
39833,5,5,4
39853,3,3,2
39856,3,3,2
3986,9,9,2
39863,2,2,2
39870,2,2,2
39892,3,3,3
399,3,3,2
39916,8,8,3
39975,13,13,3
39984,2,2,2
3999,8,8,2
39991,7,7,2
39996,4,4,2
40,5,5,2
4003,7,7,2
40038,6,6,2
4005,4,4,3
40062,8,8,2
40063,4,4,3
40096,4,4,2
40105,12,12,2
40106,6,6,3
40108,8,8,3
4013,13,13,2
40139,4,4,2
40149,5,5,2
40151,4,4,2
40152,7,7,2
40155,10,10,3
40156,2,2,2
40167,4,4,3
40168,2,2,2
40172,5,5,4
40175,2,2,2
40179,6,6,3
40182,3,3,2
40197,3,3,2
402,10,10,2
40207,3,3,2
40214,6,6,5
40238,4,4,3
4024,7,7,2
40265,2,2,2
40272,6,6,3
40274,4,4,2
40284,4,4,2
403,3,3,2
40308,5,5,3
40309,4,4,2
40313,8,8,2
404,2,2,2
40433,6,6,2
40453,9,9,2
40464,6,6,2
40470,6,6,2
405,2,2,2
40505,4,4,2
40537,4,4,2
40538,5,5,3
40557,6,6,3
40569,4,4,3
4057,11,11,2
40570,2,2,2
40571,3,3,2
40573,6,6,4
40599,9,9,2
40607,3,3,2
40608,6,6,3
40612,5,5,4
40614,4,4,2
40635,5,5,2
40650,2,2,2
40677,5,5,2
40692,11,11,2
40698,7,7,2
40705,2,2,2
40727,4,4,2
40735,6,6,3
4074,6,6,2
40750,3,3,2
40762,3,3,2
40768,8,8,3
4078,4,4,2
40791,2,2,2
4081,6,6,2
40826,6,6,2
4083,12,12,2
40832,3,3,2
4084,8,8,2
40845,9,9,5
40851,7,7,2
40853,5,5,2
40855,6,6,2
40859,6,6,2
40866,6,6,4
40867,10,10,2
40888,7,7,2
40889,5,5,2
4089,11,11,3
40899,2,2,2
40919,10,10,4
40920,3,3,2
40938,6,6,2
40953,5,5,2
40954,4,4,2
40958,4,4,2
40959,4,4,2
4096,6,6,2
40962,2,2,2
40965,7,7,3
40966,3,3,3
40972,6,6,2
40973,9,9,5
40983,4,4,3
40988,6,6,2
40989,4,4,2
410,3,3,2
41008,2,2,2
41019,6,6,4
41020,5,5,4
41021,7,7,2
41022,7,7,2
41028,7,7,3
41039,3,3,2
41040,7,7,2
41042,5,5,3
41049,3,3,2
41050,2,2,2
41051,7,7,3
41056,5,5,3
41064,3,3,2
41070,5,5,2
41071,8,8,3
41073,2,2,2
41075,2,2,2
41085,10,10,2
41094,4,4,2
41095,4,4,2
41099,4,4,2
41101,5,5,2
41103,3,3,3
41104,3,3,2
41107,7,7,2
41108,2,2,2
41114,6,6,2
41115,6,6,3
41122,3,3,2
41123,7,7,4
41125,4,4,3
41141,8,8,3
41149,3,3,2
41152,2,2,2
41153,4,4,2
41157,2,2,2
41190,5,5,2
41253,11,11,3
41260,6,6,2
41264,4,4,2
41277,2,2,2
41296,2,2,2
41298,3,3,3
41299,14,14,7
4131,33,33,2
4132,11,11,2
41330,3,3,2
41348,5,5,2
41351,11,11,2
41367,7,7,4
41386,7,7,3
41388,7,7,2
4139,6,6,2
41390,2,2,2
41428,2,2,2
4143,4,4,2
41434,4,4,3
41435,4,4,2
41437,7,7,4
41446,7,7,2
41475,9,9,2
41494,3,3,2
41496,8,8,2
41498,3,3,2
41519,5,5,2
4152,5,5,2
41521,2,2,2
41529,5,5,2
41539,4,4,2
41540,3,3,2
41541,4,4,2
41545,10,10,4
41546,11,11,3
41547,5,5,4
41557,9,9,3
41569,6,6,2
41575,4,4,2
41582,4,4,2
41584,8,8,2
41586,7,7,2
41598,5,5,2
41618,6,6,2
41671,3,3,2
417,9,9,2
41705,11,11,3
41707,7,7,2
41735,8,8,3
41743,3,3,2
41744,5,5,2
41750,3,3,2
41751,2,2,2
41755,2,2,2
4177,8,8,2
41785,5,5,3
41788,11,11,3
41798,2,2,2
41800,2,2,2
41802,2,2,2
41805,3,3,3
41807,3,3,3
41808,3,3,2
41815,4,4,3
41816,9,9,2
41823,3,3,2
41829,2,2,2
41837,12,12,3
41839,8,8,3
41840,2,2,2
41845,3,3,3
4185,7,7,3
41861,4,4,3
41875,6,6,2
41877,8,8,2
4189,6,6,2
41894,2,2,2
41917,10,10,3
41919,3,3,2
41926,2,2,2
41927,2,2,2
41950,8,8,2
41951,10,10,3
41966,4,4,2
41975,6,6,2
41978,4,4,3
41982,5,5,2
41991,11,11,2
420,9,9,2
42008,8,8,2
42015,12,12,2
42016,4,4,2
42022,3,3,2
42027,6,6,4
42035,3,3,3
42046,4,4,4
42047,7,7,2
42052,4,4,2
42055,4,4,2
42058,7,7,3
42070,3,3,2
42073,2,2,2
42083,4,4,3
42093,2,2,2
42098,6,6,4
42109,4,4,2
42113,6,6,2
42120,6,6,2
42128,4,4,2
42129,6,6,2
42130,3,3,2
42137,6,6,2
42139,5,5,4
42144,3,3,2
42151,7,7,3
42157,7,7,4
42163,2,2,2
42164,2,2,2
42165,2,2,2
42172,4,4,2
42177,2,2,2
42179,6,6,3
4218,8,8,2
42185,2,2,2
42189,3,3,2
42198,6,6,2
422,10,10,4
4220,6,6,2
42204,2,2,2
42205,2,2,2
42206,8,8,2
42208,9,9,2
4222,4,4,2
42220,9,9,4
42223,5,5,3
42224,2,2,2
42225,2,2,2
4223,2,2,2
42230,6,6,3
42232,3,3,2
42243,3,3,3
42244,6,6,4
42249,6,6,3
42251,2,2,2
42256,4,4,3
42258,7,7,3
42264,4,4,3
42265,8,8,2
42289,6,6,3
42293,7,7,2
42294,2,2,2
42295,2,2,2
42296,5,5,2
42298,7,7,2
42303,5,5,2
42304,4,4,4
42310,3,3,2
42315,2,2,2
42320,2,2,2
42334,6,6,3
42344,2,2,2
42349,4,4,3
4235,5,5,2
42350,3,3,2
42355,2,2,2
42361,3,3,2
42368,6,6,2
42373,8,8,2
42377,5,5,4
4239,9,9,4
42394,8,8,3
42407,11,11,2
42409,4,4,2
42410,7,7,4
42418,3,3,2
42422,3,3,2
42430,3,3,2
42445,2,2,2
42447,2,2,2
42460,6,6,3
42463,3,3,2
42466,3,3,2
42469,4,4,2
42487,5,5,2
42493,9,9,2
42505,3,3,2
42515,7,7,2
42518,5,5,2
42526,6,6,2
42541,2,2,2
42546,7,7,2
42549,4,4,3
42551,4,4,2
42561,4,4,3
42563,4,4,2
42571,6,6,5
4258,8,8,2
42582,2,2,2
42583,3,3,2
42586,10,10,2
42591,4,4,3
42602,5,5,2
42627,4,4,4
42628,3,3,2
42647,8,8,5
42651,3,3,2
42657,5,5,3
42661,2,2,2
42662,6,6,2
42667,7,7,2
42673,3,3,2
42674,5,5,3
42677,3,3,3
42689,3,3,2
42712,2,2,2
42720,5,5,2
42743,2,2,2
42755,4,4,2
42779,4,4,3
42782,3,3,3
42784,5,5,3
42797,2,2,2
428,4,4,2
42814,2,2,2
42815,7,7,3
42817,4,4,2
42819,8,8,2
42846,3,3,2
42849,4,4,2
42864,9,9,2
42897,2,2,2
42910,7,7,2
42916,8,8,4
42928,6,6,3
42940,2,2,2
42947,5,5,2
42968,2,2,2
42969,2,2,2
42978,2,2,2
42997,4,4,2
42999,2,2,2
430,4,4,4
43025,6,6,2
43027,3,3,2
43030,3,3,2
43031,5,5,2
43100,2,2,2
43126,2,2,2
43128,6,6,2
43171,2,2,2
43189,5,5,2
43190,4,4,2
43204,2,2,2
43220,3,3,2
43246,6,6,3
43247,2,2,2
4326,2,2,2
43263,4,4,2
4327,11,11,2
43289,8,8,2
43311,2,2,2
4332,12,12,4
43354,2,2,2
4337,9,9,2
43493,5,5,2
43496,4,4,2
43502,4,4,2
43511,4,4,2
43514,3,3,2
43521,2,2,2
43540,4,4,2
43547,4,4,2
43549,7,7,2
43551,6,6,2
43566,4,4,4
43567,8,8,4
43576,5,5,4
43578,3,3,2
43582,5,5,2
43583,3,3,2
43591,2,2,2
43607,3,3,2
43615,5,5,2
43622,4,4,2
43626,5,5,2
43629,2,2,2
43640,3,3,3
43663,2,2,2
43666,10,10,2
43670,2,2,2
4368,9,9,3
43687,2,2,2
43691,5,5,2
43693,2,2,2
