OLD_CLUSTER,OLD_SIZE,BADGES_IN_COMMON,SPLIT_INTO
1336,7,7,4
13376,7,7,2
13379,2,2,2
1338,6,6,3
13382,9,9,4
13386,7,7,2
13400,7,7,2
13401,5,5,2
13404,8,8,3
13419,3,3,2
13420,12,12,4
1343,4,4,3
13434,9,9,2
13439,8,8,3
1344,2,2,2
13454,9,9,2
13466,7,7,2
13468,11,11,3
13469,8,8,2
13470,7,7,2
13481,12,12,2
13491,10,10,3
13493,11,11,2
13496,6,6,2
13499,9,9,2
1351,4,4,2
13513,4,4,3
13516,8,8,2
1354,7,7,2
13547,7,7,2
1355,3,3,3
1357,7,7,2
13571,10,10,2
13582,10,10,2
13584,7,7,2
13587,2,2,2
13605,9,9,2
1361,11,11,3
1362,6,6,2
13621,6,6,3
1363,7,7,2
13643,15,15,4
13650,14,14,4
13651,6,6,2
13655,10,10,2
13659,6,6,2
13667,8,8,2
13668,2,2,2
13669,7,7,2
13671,12,12,2
1369,7,7,2
13691,8,8,2
13696,9,9,2
1370,8,8,2
13704,10,10,2
13715,6,6,2
13736,8,8,2
13737,7,7,2
13739,6,6,2
13743,11,11,2
13754,6,6,2
13757,8,8,2
1380,8,8,2
13803,8,8,2
13816,12,12,3
13825,8,8,2
13841,10,10,2
13847,6,6,2
1387,11,11,2
1388,8,8,2
13892,9,9,2
13900,8,8,2
13906,9,9,2
13924,9,9,2
13925,9,9,2
1393,8,8,2
1394,2,2,2
13948,9,9,2
13955,9,9,2
13964,7,7,2
13965,8,8,2
13975,5,5,2
13986,8,8,2
13994,2,2,2
13998,10,10,3
14009,15,15,4
14011,12,12,4
14019,6,6,2
1403,8,8,2
14042,8,8,2
14044,7,7,2
14046,7,7,2
14049,7,7,2
14054,8,8,2
14055,7,7,2
14060,11,11,3
14062,7,7,2
14066,4,4,2
14068,6,6,2
14069,9,9,2
14074,7,7,2
14075,11,11,2
14079,10,10,3
14082,7,7,2
14085,10,10,2
14087,13,13,2
14094,9,9,2
14097,5,5,2
14099,10,10,2
14100,8,8,2
14105,7,7,3
1411,9,9,3
14111,6,6,2
14117,8,8,2
14130,16,16,4
14134,7,7,2
14136,5,5,2
14142,4,4,2
14145,7,7,2
14146,3,3,2
14150,9,9,2
14157,13,13,5
14161,8,8,2
14165,8,8,3
14169,10,10,2
14170,8,8,2
14171,9,9,2
14172,9,9,2
14178,10,10,3
14181,6,6,2
14183,11,11,3
14184,5,5,5
14186,6,6,2
14188,6,6,2
14191,13,13,6
14192,3,3,2
14196,8,8,2
142,12,12,2
14201,8,8,4
14202,8,8,2
14204,5,5,2
14207,9,9,2
14223,7,7,2
14234,7,7,3
14238,4,4,3
14246,6,6,4
14248,11,11,4
14253,8,8,2
14255,7,7,3
14261,7,7,2
14262,7,7,3
14264,7,7,2
14265,6,6,2
14268,7,7,2
14273,13,13,3
14275,6,6,3
14277,14,14,4
14280,7,7,2
14289,6,6,2
14297,7,7,2
14299,8,8,2
1430,2,2,2
14303,5,5,2
14306,6,6,2
14311,3,3,2
14313,9,9,2
14319,19,19,2
14320,7,7,2
14328,8,8,3
1433,17,17,2
14332,8,8,3
14335,10,10,2
14340,6,6,3
14344,10,10,2
14350,17,17,2
14353,9,9,2
14358,7,7,5
14366,6,6,2
1437,2,2,2
14370,4,4,2
14377,11,11,3
14387,3,3,2
14388,8,8,2
14390,13,13,2
14394,8,8,2
14395,6,6,3
14398,17,17,2
1440,7,7,2
14400,6,6,2
14402,6,6,2
14404,8,8,2
14409,11,11,2
14416,6,6,4
14424,8,8,3
14434,10,10,2
14435,8,8,2
1444,9,9,3
14441,10,10,3
14445,6,6,2
14449,7,7,2
1445,7,7,2
14452,14,14,2
14468,30,30,4
14470,9,9,3
14472,3,3,2
14473,7,7,3
1448,2,2,2
1449,2,2,2
14493,16,16,6
14505,7,7,2
14516,5,5,4
14519,7,7,2
14526,7,7,2
14536,9,9,2
14545,8,8,2
14561,7,7,2
14562,6,6,2
14564,7,7,2
14575,3,3,2
14583,2,2,2
14594,9,9,2
14596,14,14,2
14603,9,9,4
14616,6,6,4
14618,7,7,2
14619,12,12,2
14622,8,8,3
14624,8,8,2
14628,9,9,2
14630,4,4,2
14636,13,13,4
14638,9,9,5
14639,7,7,2
1464,7,7,2
14644,12,12,2
14649,8,8,3
14661,8,8,2
14663,6,6,2
14668,8,8,2
14670,7,7,2
14673,7,7,2
14674,9,9,3
14677,6,6,2
14686,10,10,3
1469,8,8,2
14704,5,5,2
14711,7,7,2
14728,5,5,2
1473,6,6,2
14731,3,3,2
14732,12,12,2
14734,8,8,2
14736,12,12,2
14739,7,7,2
14740,7,7,2
14746,8,8,2
14747,2,2,2
14753,12,12,2
14759,6,6,3
14763,7,7,3
14764,8,8,2
14770,11,11,2
14774,7,7,2
14776,4,4,2
14777,8,8,2
14785,3,3,3
14787,4,4,4
14788,8,8,2
1479,5,5,2
14791,12,12,4
14796,5,5,3
14804,6,6,2
14806,9,9,3
14808,3,3,2
14816,11,11,4
14820,4,4,2
14822,5,5,3
14825,7,7,2
14831,3,3,3
14837,13,13,2
14845,4,4,2
14847,6,6,2
14849,8,8,2
14850,2,2,2
14852,6,6,3
14858,7,7,3
14859,2,2,2
14862,6,6,2
14863,10,10,2
14872,3,3,2
14888,6,6,2
14889,7,7,2
14890,9,9,2
14893,10,10,3
14896,6,6,2
14902,7,7,2
14903,2,2,2
14912,4,4,2
14916,4,4,2
14920,8,8,2
14924,4,4,2
14939,7,7,2
14941,7,7,2
14943,9,9,2
14946,7,7,2
1495,8,8,3
14954,2,2,2
14957,10,10,2
14960,11,11,2
14963,5,5,2
14966,7,7,2
14971,2,2,2
14972,2,2,2
14976,2,2,2
14979,7,7,2
14981,12,12,3
14988,2,2,2
14989,21,21,3
15000,9,9,2
15010,9,9,2
15013,7,7,2
15018,9,9,2
15029,8,8,2
15034,13,13,2
15035,7,7,2
15038,2,2,2
15040,2,2,2
15044,4,4,4
15051,2,2,2
15052,12,12,3
15060,8,8,2
15062,2,2,2
15065,9,9,2
15066,3,3,3
15067,3,3,3
15068,4,4,3
15070,7,7,3
15071,3,3,3
15075,11,11,2
15082,5,5,2
15087,6,6,2
15093,7,7,3
15098,12,12,2
1510,7,7,2
15104,7,7,2
15108,5,5,4
1512,6,6,3
15123,10,10,2
15131,25,25,6
15138,9,9,2
15142,7,7,3
15145,9,9,2
15149,7,7,2
15161,8,8,2
15164,7,7,5
1517,7,7,2
15171,8,8,2
15175,9,9,2
15198,8,8,2
15203,8,8,2
15204,3,3,3
15205,13,13,3
15223,9,9,2
15237,13,13,4
15239,9,9,2
15248,3,3,2
15249,3,3,3
15255,6,6,3
15261,8,8,2
15262,15,15,7
15263,2,2,2
15271,7,7,2
15276,13,13,4
15289,5,5,2
15290,11,11,3
15291,2,2,2
15292,2,2,2
15296,10,10,3
15316,5,5,2
15317,8,8,2
15320,10,10,6
15323,2,2,2
15325,8,8,2
15332,7,7,2
15336,8,8,3
15338,6,6,3
15340,2,2,2
15349,10,10,2
15350,10,10,2
15360,10,10,2
15372,8,8,3
15373,12,12,2
15378,7,7,2
15379,5,5,2
15380,2,2,2
15384,9,9,2
15388,12,12,4
15389,2,2,2
15392,3,3,2
15393,6,6,2
15402,7,7,2
15404,9,9,2
15409,2,2,2
1541,7,7,2
15412,14,14,4
15414,8,8,2
15418,7,7,2
15424,11,11,2
15428,8,8,2
15432,7,7,3
15435,11,11,2
15436,3,3,3
15437,3,3,3
15446,9,9,2
15447,2,2,2
15448,3,3,2
15450,7,7,2
15453,3,3,2
15454,8,8,2
15470,2,2,2
15482,10,10,2
15484,6,6,2
15491,2,2,2
15495,8,8,3
15496,2,2,2
15497,8,8,2
15498,8,8,2
1550,9,9,2
15507,9,9,2
1551,14,14,8
15512,7,7,2
15515,26,26,3
15523,12,12,3
15525,22,22,4
15526,10,10,5
15527,3,3,2
15531,2,2,2
15532,3,3,2
15535,14,14,4
15540,3,3,2
15541,2,2,2
15547,6,6,5
15548,8,8,3
1555,6,6,2
15556,3,3,2
15559,2,2,2
15583,14,14,3
15591,15,15,2
15596,10,10,2
1560,2,2,2
15602,9,9,2
15606,5,5,2
1561,3,3,3
15617,4,4,2
15618,7,7,2
1562,3,3,2
15621,2,2,2
15622,8,8,4
15627,4,4,3
15628,5,5,5
15629,6,6,4
1563,15,15,7
15630,2,2,2
1564,12,12,2
15642,7,7,2
15664,12,12,2
15677,5,5,3
1568,8,8,3
15692,2,2,2
15693,7,7,3
15697,2,2,2
157,3,3,2
1570,6,6,2
15708,8,8,2
15715,6,6,2
15722,8,8,2
15725,6,6,2
15751,6,6,2
15755,6,6,2
15759,10,10,2
15778,8,8,2
15779,4,4,2
1578,8,8,2
15799,10,10,2
158,8,8,2
15802,16,16,2
15810,7,7,2
15824,7,7,2
1583,10,10,2
15833,4,4,2
15846,3,3,2
15848,6,6,2
15862,8,8,3
15865,4,4,3
15877,4,4,2
15878,2,2,2
15882,6,6,2
15883,2,2,2
15884,3,3,3
15903,7,7,2
15904,7,7,2
15913,10,10,2
15922,11,11,2
15936,5,5,2
15942,9,9,2
15952,4,4,2
15961,4,4,2
15968,5,5,2
15974,25,25,2
15977,2,2,2
15990,6,6,2
16003,7,7,2
16010,8,8,2
16013,2,2,2
16025,2,2,2
16026,10,10,2
16049,7,7,2
16054,8,8,2
16067,7,7,2
1607,4,4,2
16074,7,7,2
16077,6,6,2
16078,7,7,3
16095,6,6,2
161,3,3,2
16115,3,3,2
1612,8,8,2
16120,7,7,2
16125,6,6,2
16129,10,10,2
1613,8,8,2
16138,9,9,2
1614,12,12,6
16142,8,8,2
16145,8,8,2
16148,7,7,2
16149,5,5,2
16154,12,12,2
16155,9,9,2
16163,3,3,2
16165,6,6,2
16170,12,12,2
16174,6,6,2
16185,8,8,2
16192,5,5,2
16193,7,7,2
16198,13,13,2
16209,9,9,2
1621,6,6,3
16212,10,10,2
16216,7,7,2
16222,8,8,2
16223,5,5,2
16227,9,9,2
16231,9,9,2
16236,11,11,2
16238,11,11,2
16245,8,8,3
1625,8,8,2
16250,8,8,4
1626,8,8,3
16268,8,8,2
16269,4,4,2
16274,10,10,2
16284,2,2,2
16291,8,8,2
16295,12,12,3
16303,7,7,2
16323,4,4,2
16327,6,6,2
16328,9,9,3
16332,5,5,2
1634,7,7,2
16355,6,6,2
16363,7,7,2
16364,8,8,2
16394,7,7,2
16396,8,8,2
16397,12,12,2
16406,10,10,3
16410,4,4,2
16413,2,2,2
16418,9,9,2
16420,8,8,2
16426,6,6,3
16441,9,9,2
16472,2,2,2
16507,7,7,2
1651,8,8,2
16514,7,7,2
16519,7,7,2
1652,12,12,2
16531,7,7,2
16533,10,10,2
16543,4,4,2
16548,6,6,2
1655,9,9,3
16551,2,2,2
16557,10,10,4
16559,15,15,2
16560,2,2,2
16562,8,8,3
16565,7,7,2
16571,8,8,3
16583,8,8,3
16586,9,9,2
16590,29,29,2
16592,8,8,2
166,8,8,2
16605,3,3,2
16610,9,9,2
16611,8,8,2
16626,7,7,2
16628,8,8,2
16632,9,9,2
16639,7,7,2
16646,8,8,2
16663,9,9,2
1669,12,12,2
16690,7,7,2
16707,18,18,2
16711,4,4,2
16723,9,9,3
16743,7,7,2
16744,9,9,2
16749,8,8,2
16766,2,2,2
1677,8,8,3
1678,14,14,3
16784,8,8,2
16801,3,3,2
16808,9,9,3
16818,6,6,2
16823,5,5,2
16826,5,5,2
16832,9,9,2
16834,11,11,3
16844,11,11,2
16849,8,8,2
1685,7,7,2
16851,4,4,2
16852,5,5,2
1686,3,3,3
16862,6,6,4
16866,7,7,2
16871,11,11,2
16877,7,7,2
16878,7,7,2
16886,11,11,2
16887,7,7,2
16898,11,11,2
1691,6,6,2
16912,4,4,2
16916,12,12,2
16918,9,9,2
16928,20,20,2
1693,5,5,2
16944,13,13,3
16951,16,16,4
16955,11,11,2
16959,7,7,2
16965,11,11,2
16968,26,26,5
16979,25,25,2
16988,15,15,3
17007,5,5,2
17009,9,9,2
17019,7,7,2
1703,9,9,2
17031,7,7,2
17035,6,6,3
17039,12,12,3
1704,2,2,2
17048,8,8,2
1705,2,2,2
17051,3,3,2
17053,9,9,3
17070,8,8,2
17072,7,7,2
17073,6,6,2
17097,3,3,3
171,7,7,2
17100,14,14,5
17105,3,3,2
17110,11,11,2
17119,8,8,2
17127,10,10,2
17137,15,15,3
17138,12,12,2
17143,3,3,2
17154,8,8,2
17160,9,9,2
17162,8,8,4
17178,8,8,2
17194,7,7,2
17225,7,7,2
17264,8,8,2
17278,8,8,2
173,6,6,2
17310,5,5,2
17330,12,12,3
17331,15,15,2
17345,15,15,2
17369,7,7,2
17373,4,4,2
17379,11,11,2
17385,10,10,2
17386,12,12,2
1739,10,10,2
17398,2,2,2
17405,7,7,2
17407,7,7,2
17411,15,15,2
17412,6,6,2
17414,19,19,4
17420,9,9,3
17423,3,3,3
17425,7,7,2
17427,7,7,2
17429,7,7,2
17430,14,14,2
17431,2,2,2
17432,2,2,2
17439,12,12,2
17442,4,4,2
17446,5,5,2
17456,7,7,2
17457,9,9,3
17459,9,9,2
17461,3,3,2
17472,18,18,2
17473,5,5,2
17474,9,9,2
17482,9,9,2
17486,4,4,2
17491,7,7,2
17492,10,10,2
17493,6,6,2
17496,9,9,2
17500,6,6,2
17502,9,9,2
17505,12,12,2
17507,5,5,2
17511,7,7,4
17514,11,11,2
17515,9,9,3
17522,5,5,2
17531,15,15,2
17536,10,10,3
17541,8,8,2
17542,9,9,2
17551,7,7,3
17554,3,3,2
17559,7,7,2
17560,10,10,2
17562,8,8,3
17564,8,8,4
17566,7,7,2
17570,7,7,2
17571,10,10,2
17572,3,3,2
17573,10,10,2
17575,7,7,2
17580,28,28,4
17581,15,15,2
17588,16,16,3
17593,20,20,3
17597,6,6,2
17599,2,2,2
176,7,7,2
17600,29,29,3
17601,9,9,2
17609,2,2,2
17610,14,14,2
17612,5,5,2
17617,7,7,2
17619,10,10,5
17623,7,7,2
17629,6,6,2
17634,13,13,5
17636,4,4,2
17637,10,10,2
17638,13,13,2
17651,2,2,2
17657,13,13,3
17662,8,8,2
17671,9,9,2
17674,6,6,2
17675,7,7,2
17679,2,2,2
17688,11,11,3
17692,20,20,3
17695,8,8,2
17696,10,10,2
17717,4,4,2
17719,6,6,2
17726,5,5,3
1773,2,2,2
17730,5,5,3
17738,5,5,2
17741,10,10,2
17744,4,4,3
17747,6,6,2
17760,4,4,2
17763,5,5,2
17784,8,8,2
17799,12,12,2
17804,10,10,2
17805,3,3,2
17810,3,3,2
17820,5,5,2
17826,4,4,3
17840,19,19,3
17841,4,4,3
17847,8,8,2
1785,7,7,2
17851,4,4,2
17860,8,8,2
17861,24,24,3
17865,9,9,5
17866,6,6,2
17878,4,4,2
179,4,4,2
17903,12,12,2
17904,11,11,2
17913,9,9,2
17916,6,6,3
1793,10,10,2
17933,19,19,2
17937,8,8,3
17938,5,5,2
17940,2,2,2
17942,9,9,2
17943,8,8,2
17946,7,7,3
17951,2,2,2
17957,3,3,2
17959,10,10,3
1796,14,14,5
17960,9,9,3
17963,12,12,3
17971,4,4,2
17989,10,10,3
18,7,7,2
18003,8,8,3
18006,6,6,5
18018,13,13,2
18022,5,5,3
18023,27,27,2
18029,6,6,2
18030,4,4,2
18033,11,11,2
18034,13,13,2
18036,6,6,3
18044,6,6,2
1805,4,4,2
18054,6,6,2
18055,15,15,2
18056,12,12,2
18063,8,8,2
1807,7,7,2
18091,10,10,2
18092,14,14,2
18101,2,2,2
18104,10,10,3
18107,8,8,2
18109,7,7,2
1812,8,8,2
18124,8,8,2
18133,10,10,2
18161,4,4,2
18172,11,11,3
18173,7,7,2
18180,5,5,2
18184,5,5,3
18200,7,7,2
18220,11,11,2
18222,5,5,2
18225,2,2,2
18252,13,13,2
18257,7,7,2
18271,8,8,2
18280,7,7,2
18282,2,2,2
1831,8,8,2
18315,11,11,3
18326,16,16,3
18356,8,8,4
18357,8,8,3
18365,5,5,2
18369,4,4,2
18371,4,4,2
18377,12,12,4
18383,2,2,2
18392,4,4,2
18393,9,9,2
184,3,3,2
18413,2,2,2
18415,7,7,2
18425,7,7,2
18426,12,12,2
18427,9,9,2
18434,4,4,2
18448,10,10,4
18449,11,11,3
18460,8,8,2
18486,2,2,2
18487,2,2,2
1849,5,5,2
18512,17,17,4
18516,9,9,2
1852,9,9,4
18521,3,3,3
18524,10,10,3
18527,8,8,2
18534,6,6,3
18535,7,7,2
18541,8,8,2
18548,8,8,2
1855,23,23,2
18550,6,6,2
18573,8,8,2
18576,17,17,2
18602,9,9,2
1863,5,5,2
18645,3,3,2
18665,7,7,2
18677,12,12,3
18678,7,7,2
18683,5,5,3
18684,10,10,2
18695,8,8,2
18698,7,7,2
1870,14,14,2
1871,11,11,2
18731,9,9,2
18742,5,5,3
18758,8,8,2
18777,8,8,2
18782,6,6,2
18792,11,11,2
18801,5,5,2
18803,5,5,2
18805,7,7,2
18817,6,6,2
18829,8,8,2
18847,8,8,2
18864,12,12,6
18865,3,3,2
18874,7,7,2
1888,2,2,2
18880,9,9,2
18885,2,2,2
18889,7,7,2
1889,9,9,3
18897,8,8,2
18899,8,8,2
189,5,5,3
18922,8,8,2
18923,7,7,2
1893,9,9,3
18930,8,8,2
18934,6,6,2
18937,9,9,4
18941,7,7,4
18942,5,5,4
18944,9,9,2
1895,14,14,8
18952,8,8,2
18960,3,3,2
18963,7,7,2
18968,8,8,2
18969,2,2,2
1897,3,3,2
18977,8,8,2
18978,2,2,2
1898,6,6,2
18986,13,13,7
