BADGE,OLD_CLUSTER_SIZE,NEW_CLUSTER_SIZE,GAINED_PEERS,LOST_PEERS,JACCARD_PEERS
1056154,1,8,7,0,0.0
1056156,1,11,10,0,0.0
1056168,8,9,1,0,0.875
1056169,8,9,1,0,0.875
1056183,8,6,0,2,0.7143
1056184,8,6,0,2,0.7143
1056185,8,6,0,2,0.7143
1056186,8,2,0,6,0.1429
1056191,6,7,1,0,0.8333
1056192,6,7,1,0,0.8333
1056193,6,7,1,0,0.8333
1056195,9,8,0,1,0.875
1056197,9,8,0,1,0.875
1056198,9,12,3,0,0.7273
1056199,2,12,10,0,0.0909
1056201,9,8,0,1,0.875
1056213,6,7,1,0,0.8333
1056222,11,12,1,0,0.9091
1056224,11,12,1,0,0.9091
1056225,11,12,1,0,0.9091
1056229,12,8,0,4,0.6364
1056236,1,2,1,0,0.0
1056237,7,7,1,1,0.7143
1056239,11,5,0,6,0.4
1056242,8,1,0,7,0.0
1056243,8,7,0,1,0.8571
1056244,8,7,0,1,0.8571
1056245,8,7,0,1,0.8571
1056246,7,6,0,1,0.8333
1056248,7,6,0,1,0.8333
1056259,6,7,1,0,0.8333
1056260,6,7,1,0,0.8333
1056261,6,7,1,0,0.8333
1056267,1,2,1,0,0.0
1056270,7,1,0,6,0.0
1056271,8,7,0,1,0.8571
1056272,8,7,0,1,0.8571
1056278,6,7,1,0,0.8333
1056279,6,7,1,0,0.8333
1056280,6,7,1,0,0.8333
1056281,6,7,1,0,0.8333
1056282,7,6,0,1,0.8333
1056284,7,6,0,1,0.8333
1056285,7,6,0,1,0.8333
1056287,8,7,0,1,0.8571
1056290,11,12,1,0,0.9091
1056291,11,12,1,0,0.9091
1056292,1,12,11,0,0.0
1056294,1,7,6,0,0.0
1056295,7,7,1,1,0.7143
1056296,7,7,1,1,0.7143
1056297,7,7,1,1,0.7143
1056317,4,18,14,0,0.1765
1056319,11,11,6,6,0.25
1056331,12,24,13,1,0.4167
1056332,12,24,13,1,0.4167
1056333,12,24,13,1,0.4167
1056334,9,14,5,0,0.6154
1056336,9,14,5,0,0.6154
1056337,1,14,13,0,0.0
1056338,9,14,5,0,0.6154
1056340,9,14,5,0,0.6154
1056341,9,14,5,0,0.6154
1056342,12,24,13,1,0.4167
1056343,12,24,13,1,0.4167
1056344,12,24,13,1,0.4167
1056345,12,24,13,1,0.4167
1056346,12,24,13,1,0.4167
1056347,12,24,13,1,0.4167
1056348,12,24,13,1,0.4167
1056359,8,1,0,7,0.0
1056360,8,2,0,6,0.1429
1056361,8,2,0,6,0.1429
1056362,7,1,0,6,0.0
1056363,7,7,1,1,0.7143
1056364,7,7,1,1,0.7143
1056365,1,2,1,0,0.0
1056366,1,2,1,0,0.0
1056384,10,8,0,2,0.7778
1056385,10,8,0,2,0.7778
1056386,10,8,0,2,0.7778
1056390,10,8,0,2,0.7778
1056391,10,1,0,9,0.0
1056392,10,1,0,9,0.0
1056393,10,8,0,2,0.7778
1056399,11,10,0,1,0.9
1056401,11,10,0,1,0.9
1056406,6,6,1,1,0.6667
1056407,14,7,1,8,0.3571
1056409,1,7,6,0,0.0
1056410,11,10,0,1,0.9
1056413,11,10,0,1,0.9
1056418,9,8,0,1,0.875
1056419,9,8,0,1,0.875
1056420,9,8,0,1,0.875
1056423,9,8,0,1,0.875
1056425,9,8,0,1,0.875
1056438,9,8,0,1,0.875
1056440,9,8,0,1,0.875
1056441,9,1,0,8,0.0
1056442,11,10,0,1,0.9
1056443,11,10,0,1,0.9
1056445,11,10,0,1,0.9
1056447,11,1,0,10,0.0
1056448,11,10,0,1,0.9
1056449,11,10,0,1,0.9
1056450,11,10,0,1,0.9
1056458,7,8,1,0,0.8571
1056459,7,8,1,0,0.8571
1056460,7,8,1,0,0.8571
1056461,7,8,1,0,0.8571
1056464,7,8,1,0,0.8571
1056465,7,8,1,0,0.8571
1056466,7,8,1,0,0.8571
1056467,9,6,0,3,0.625
1056491,6,13,7,0,0.4167
1056492,6,13,7,0,0.4167
1056493,6,13,7,0,0.4167
1056494,9,7,0,2,0.75
1056495,9,7,0,2,0.75
1056496,9,7,0,2,0.75
1056497,9,2,1,8,0.0
1056500,8,13,6,1,0.4615
1056503,8,9,1,0,0.875
1056504,1,9,8,0,0.0
1056505,8,9,1,0,0.875
1056506,8,8,1,1,0.75
1056508,4,2,0,2,0.3333
1056509,8,8,1,1,0.75
1056511,1,3,2,0,0.0
1056512,9,3,2,8,0.0
1056513,9,51,44,2,0.1154
1056514,8,13,6,1,0.4615
1056516,8,13,6,1,0.4615
1056518,8,9,2,1,0.6667
1056520,8,9,2,1,0.6667
1056521,8,9,2,1,0.6667
1056524,8,1,0,7,0.0
1056531,8,1,0,7,0.0
1056532,1,8,7,0,0.0
1056534,8,9,1,0,0.875
1056535,8,9,1,0,0.875
1056536,7,8,1,0,0.8571
1056537,8,9,1,0,0.875
1056538,8,13,6,1,0.4615
1056545,8,11,3,0,0.7
1056547,9,1,0,8,0.0
1056550,8,9,2,1,0.6667
1056551,1,9,8,0,0.0
1056553,7,8,1,0,0.8571
1056554,30,51,31,10,0.3167
1056555,30,51,31,10,0.3167
1056556,30,51,31,10,0.3167
1056557,6,7,1,0,0.8333
1056561,7,8,1,0,0.8571
1056562,9,51,42,0,0.16
1056564,1,51,50,0,0.0
1056566,8,9,2,1,0.6667
1056567,8,9,2,1,0.6667
1056568,8,1,0,7,0.0
1056569,8,9,2,1,0.6667
1056570,7,10,3,0,0.6667
1056571,7,10,3,0,0.6667
1056572,30,51,31,10,0.3167
1056573,2,10,8,0,0.1111
1056575,8,8,1,1,0.75
1056576,1,3,2,0,0.0
1056583,7,6,0,1,0.8333
1056630,3,10,7,0,0.2222
1056632,10,1,0,9,0.0
1056633,10,9,0,1,0.8889
1056647,3,1,0,2,0.0
1056650,10,9,0,1,0.8889
1056652,10,9,0,1,0.8889
1056653,10,9,0,1,0.8889
1056667,14,15,1,0,0.9286
1056678,6,13,7,0,0.4167
1056680,6,13,7,0,0.4167
1056681,7,22,15,0,0.2857
1056682,7,1,0,6,0.0
1056683,7,6,0,1,0.8333
1056688,7,7,1,1,0.7143
1056690,12,1,0,11,0.0
1056691,12,2,0,10,0.0909
1056692,12,2,0,10,0.0909
1056693,12,1,0,11,0.0
1056694,8,16,8,0,0.4667
1056696,8,16,8,0,0.4667
1056698,8,16,8,0,0.4667
1056700,8,16,8,0,0.4667
1056702,10,8,0,2,0.7778
1056703,13,12,0,1,0.9167
1056704,10,8,0,2,0.7778
1056705,13,12,0,1,0.9167
1056706,7,7,1,1,0.7143
1056709,7,7,1,1,0.7143
1056715,8,16,8,0,0.4667
1056717,8,16,8,0,0.4667
1056722,7,7,1,1,0.7143
1056724,7,1,0,6,0.0
1056726,13,12,0,1,0.9167
1056727,13,12,0,1,0.9167
1056728,13,12,0,1,0.9167
1056729,13,12,0,1,0.9167
1056738,10,8,0,2,0.7778
1056739,10,8,0,2,0.7778
1056740,10,8,0,2,0.7778
1056741,13,12,0,1,0.9167
1056743,22,24,11,9,0.375
1056744,22,24,11,9,0.375
1056745,22,24,11,9,0.375
1056753,13,12,0,1,0.9167
1056762,1,24,23,0,0.0
1056763,22,24,11,9,0.375
1056764,15,1,0,14,0.0
1056765,22,24,11,9,0.375
1056767,13,1,0,12,0.0
1056769,13,12,0,1,0.9167
1056774,15,16,4,3,0.6111
1056775,22,16,15,21,0.0
1056777,22,1,0,21,0.0
1056778,8,9,1,0,0.875
1056779,8,9,1,0,0.875
1056780,8,9,1,0,0.875
1056781,8,9,1,0,0.875
1056782,8,6,0,2,0.7143
1056783,8,6,0,2,0.7143
1056784,8,6,0,2,0.7143
1056787,5,11,6,0,0.4
1056788,5,11,6,0,0.4
1056789,5,11,6,0,0.4
1056791,8,6,0,2,0.7143
1056792,6,7,1,0,0.8333
1056793,8,6,0,2,0.7143
1056795,8,9,1,0,0.875
1056806,5,11,6,0,0.4
1056807,5,11,6,0,0.4
1056808,6,11,5,0,0.5
1056809,6,11,5,0,0.5
1056810,8,9,1,0,0.875
1056812,8,9,1,0,0.875
1056813,1,9,8,0,0.0
1056814,6,11,5,0,0.5
1056815,6,11,5,0,0.5
1056816,6,11,5,0,0.5
1056817,6,11,5,0,0.5
1056818,12,11,0,1,0.9091
1056825,1,9,8,0,0.0
1056830,10,9,0,1,0.8889
1056845,12,11,0,1,0.9091
1056846,12,11,0,1,0.9091
1056847,12,11,0,1,0.9091
1056849,12,11,0,1,0.9091
1056858,12,11,0,1,0.9091
1056860,12,11,0,1,0.9091
1056861,12,11,0,1,0.9091
1056870,12,11,0,1,0.9091
1056878,7,8,1,0,0.8571
1056880,7,8,1,0,0.8571
1056882,7,8,1,0,0.8571
1056883,7,8,1,0,0.8571
1056884,1,8,7,0,0.0
1056887,7,8,1,0,0.8571
1056889,7,8,1,0,0.8571
1056906,10,9,0,1,0.8889
1056907,10,9,0,1,0.8889
1056908,10,9,0,1,0.8889
1056909,10,9,0,1,0.8889
1056910,10,9,0,1,0.8889
1056911,10,9,0,1,0.8889
1056912,4,2,0,2,0.3333
1056914,10,9,0,1,0.8889
1056915,10,9,0,1,0.8889
1056916,7,6,0,1,0.8333
1056917,7,6,0,1,0.8333
1056919,8,13,5,0,0.5833
1056922,7,6,0,1,0.8333
1056923,2,1,0,1,0.0
1056926,7,1,0,6,0.0
1056927,7,6,0,1,0.8333
1056928,7,6,0,1,0.8333
1056929,7,6,0,1,0.8333
1056931,7,9,2,0,0.75
1056932,7,9,2,0,0.75
1056934,7,9,2,0,0.75
1056935,7,9,2,0,0.75
1056936,7,9,2,0,0.75
1056938,7,9,2,0,0.75
1056941,7,9,2,0,0.75
1056952,10,1,0,9,0.0
1056962,8,9,1,0,0.875
1056963,8,9,1,0,0.875
1056964,8,9,1,0,0.875
1056965,1,9,8,0,0.0
1056970,9,8,0,1,0.875
1056972,9,8,0,1,0.875
1056973,4,14,10,0,0.2308
1056976,9,1,0,8,0.0
1056977,9,8,0,1,0.875
1056982,9,8,0,1,0.875
1056983,9,8,0,1,0.875
1056984,9,8,0,1,0.875
1056986,9,8,0,1,0.875
1056990,9,8,0,1,0.875
1056991,9,8,0,1,0.875
1056992,9,8,0,1,0.875
1056993,9,1,0,8,0.0
1056997,9,8,0,1,0.875
1056998,4,14,10,0,0.2308
1056999,4,14,10,0,0.2308
1057001,4,14,10,0,0.2308
1057014,8,16,8,0,0.4667
1057015,8,16,8,0,0.4667
1057016,8,16,8,0,0.4667
1057018,8,9,1,0,0.875
1057019,8,9,1,0,0.875
1057020,8,9,1,0,0.875
1057022,8,9,1,0,0.875
1057026,8,16,8,0,0.4667
1057027,8,16,8,0,0.4667
1057028,8,16,8,0,0.4667
1057029,8,9,1,0,0.875
1057030,1,9,8,0,0.0
1057033,8,9,1,0,0.875
1057067,6,4,0,2,0.6
1057081,7,6,0,1,0.8333
1057086,7,6,1,2,0.5714
1057087,8,8,1,1,0.75
1057088,1,8,7,0,0.0
1057089,1,6,5,0,0.0
1057091,6,7,1,0,0.8333
1057092,6,7,1,0,0.8333
1057093,7,6,1,2,0.5714
1057094,9,51,42,0,0.16
1057095,2,51,49,0,0.02
1057096,9,51,42,0,0.16
1057097,2,51,49,0,0.02
1057104,9,4,0,5,0.375
1057107,8,7,0,1,0.8571
1057108,10,9,1,2,0.7
1057110,30,51,31,10,0.3167
1057111,30,51,31,10,0.3167
1057112,30,2,1,29,0.0
1057113,30,51,31,10,0.3167
1057114,8,10,2,0,0.7778
1057115,2,8,6,0,0.1429
1057118,7,1,0,6,0.0
1057119,7,6,1,2,0.5714
1057120,6,7,1,0,0.8333
1057121,6,7,1,0,0.8333
1057123,8,8,1,1,0.75
1057124,8,8,1,1,0.75
1057125,8,8,1,1,0.75
1057126,11,9,1,3,0.6364
1057127,11,9,1,3,0.6364
1057128,30,51,31,10,0.3167
1057129,30,51,31,10,0.3167
1057135,6,7,1,0,0.8333
1057137,1,7,6,0,0.0
1057138,6,7,1,0,0.8333
1057139,6,7,1,0,0.8333
1057142,10,4,0,6,0.3333
1057143,1,3,2,0,0.0
1057144,10,5,0,5,0.4444
1057145,1,8,7,0,0.0
1057146,6,7,1,0,0.8333
1057151,15,1,0,14,0.0
1057152,15,11,0,4,0.7143
1057187,14,1,0,13,0.0
1057191,12,1,0,11,0.0
1057192,12,11,0,1,0.9091
1057194,12,11,0,1,0.9091
1057195,12,11,0,1,0.9091
1057196,12,1,0,11,0.0
1057200,6,2,0,4,0.2
1057202,5,4,0,1,0.75
1057203,5,4,0,1,0.75
1057204,5,4,0,1,0.75
1057205,5,4,0,1,0.75
1057211,10,10,3,3,0.5
1057216,6,12,6,0,0.4545
1057219,8,7,0,1,0.8571
1057220,10,26,17,1,0.3077
1057222,9,10,1,0,0.8889
1057223,9,10,1,0,0.8889
1057224,9,10,1,0,0.8889
1057225,9,10,1,0,0.8889
1057231,2,1,0,1,0.0
1057234,7,12,5,0,0.5455
1057235,6,1,0,5,0.0
1057236,7,12,5,0,0.5455
1057237,2,12,10,0,0.0909
1057239,7,12,5,0,0.5455
1057240,7,12,5,0,0.5455
1057241,7,12,5,0,0.5455
1057242,2,12,10,0,0.0909
1057243,7,12,5,0,0.5455
1057244,7,12,5,0,0.5455
1057245,1,12,11,0,0.0
1057246,2,12,10,0,0.0909
1057247,2,12,10,0,0.0909
1057248,7,1,0,6,0.0
1057249,1,17,16,0,0.0
1057250,7,17,11,1,0.2941
1057251,10,8,0,2,0.7778
1057256,7,17,11,1,0.2941
1057258,8,9,2,1,0.6667
1057259,8,9,2,1,0.6667
1057260,2,9,8,1,0.0
1057261,8,9,2,1,0.6667
1057262,7,7,1,1,0.7143
1057264,7,7,1,1,0.7143
1057265,7,1,0,6,0.0
1057267,8,9,1,0,0.875
1057268,8,9,1,0,0.875
1057270,8,9,1,0,0.875
1057271,8,9,1,0,0.875
1057273,8,9,1,0,0.875
1057274,12,10,0,2,0.8182
1057277,12,10,0,2,0.8182
1057278,4,5,1,0,0.75
1057279,4,5,1,0,0.75
1057280,1,5,4,0,0.0
1057281,4,5,1,0,0.75
1057282,28,12,0,16,0.4074
1057283,6,5,0,1,0.8
1057284,6,5,0,1,0.8
1057285,6,5,0,1,0.8
1057306,12,10,0,2,0.8182
1057307,12,10,0,2,0.8182
1057308,12,10,0,2,0.8182
1057309,12,10,0,2,0.8182
1057310,4,9,5,0,0.375
1057311,4,9,5,0,0.375
1057312,4,9,5,0,0.375
1057313,4,9,5,0,0.375
1057319,9,4,0,5,0.375
1057320,9,4,0,5,0.375
1057321,28,13,1,16,0.3929
1057322,12,10,0,2,0.8182
1057323,12,10,0,2,0.8182
1057324,8,1,0,7,0.0
1057325,12,10,0,2,0.8182
1057326,8,7,0,1,0.8571
1057342,8,9,2,1,0.6667
1057343,8,9,2,1,0.6667
1057344,2,1,0,1,0.0
1057345,8,9,2,1,0.6667
1057346,5,9,4,0,0.5
1057347,8,9,2,1,0.6667
1057348,1,9,8,0,0.0
1057350,5,9,4,0,0.5
1057351,5,9,4,0,0.5
1057352,5,9,4,0,0.5
1057353,5,9,4,0,0.5
1057359,4,11,7,0,0.3
1057364,4,11,7,0,0.3
1057383,8,6,0,2,0.7143
1057384,8,6,0,2,0.7143
1057385,8,6,0,2,0.7143
1057389,8,6,0,2,0.7143
1057394,8,2,0,6,0.1429
1057395,8,6,0,2,0.7143
1057397,8,6,0,2,0.7143
1057400,8,2,0,6,0.1429
1057410,9,8,0,1,0.875
1057415,9,8,0,1,0.875
1057416,9,1,0,8,0.0
1057417,9,8,0,1,0.875
1057421,9,8,0,1,0.875
1057422,8,7,0,1,0.8571
1057423,8,7,0,1,0.8571
1057424,8,1,0,7,0.0
1057425,8,7,0,1,0.8571
1057427,8,7,0,1,0.8571
1057429,8,7,0,1,0.8571
1057430,8,7,0,1,0.8571
1057442,7,22,15,0,0.2857
1057443,7,22,15,0,0.2857
1057444,7,22,15,0,0.2857
1057450,1,6,5,0,0.0
1057451,10,6,2,6,0.2727
1057452,10,6,2,6,0.2727
1057453,10,6,2,6,0.2727
1057463,10,6,0,4,0.5556
1057464,10,6,0,4,0.5556
1057465,10,6,0,4,0.5556
1057467,10,6,2,6,0.2727
1057469,1,6,5,0,0.0
1057474,10,6,0,4,0.5556
1057478,10,6,0,4,0.5556
1057480,10,6,0,4,0.5556
1057481,8,7,0,1,0.8571
1057482,7,8,2,1,0.625
1057483,7,1,0,6,0.0
1057484,1,8,7,0,0.0
1057485,7,8,2,1,0.625
1057491,1,7,6,0,0.0
1057493,7,7,1,1,0.7143
1057495,7,7,1,1,0.7143
1057496,7,7,1,1,0.7143
1057497,7,7,1,1,0.7143
1057507,6,6,1,1,0.6667
1057508,7,8,1,0,0.8571
1057509,6,6,1,1,0.6667
1057515,8,9,1,0,0.875
1057523,8,9,1,0,0.875
1057524,8,9,1,0,0.875
1057533,6,7,1,0,0.8333
1057534,10,9,0,1,0.8889
1057535,10,9,0,1,0.8889
1057537,10,1,0,9,0.0
1057538,8,9,1,0,0.875
1057539,8,9,1,0,0.875
1057540,1,9,8,0,0.0
1057541,8,9,1,0,0.875
1057544,7,8,1,0,0.8571
1057546,9,7,0,2,0.75
1057547,6,8,2,0,0.7143
1057548,6,8,2,0,0.7143
1057549,1,8,7,0,0.0
1057550,6,8,2,0,0.7143
1057551,6,8,2,0,0.7143
1057552,6,8,2,0,0.7143
1057553,9,7,0,2,0.75
1057554,6,8,2,0,0.7143
1057555,9,7,0,2,0.75
1057556,9,7,0,2,0.75
1057557,1,8,7,0,0.0
1057558,8,7,1,2,0.625
1057559,8,1,0,7,0.0
1057560,8,1,0,7,0.0
1057562,8,7,1,2,0.625
1057563,8,7,1,2,0.625
1057564,1,7,6,0,0.0
1057566,11,10,0,1,0.9
1057567,11,10,0,1,0.9
1057568,11,10,0,1,0.9
1057569,11,10,0,1,0.9
1057570,11,10,0,1,0.9
1057571,11,1,0,10,0.0
1057572,11,10,0,1,0.9
1057573,8,7,1,2,0.625
1057574,10,11,1,0,0.9
1057575,10,11,1,0,0.9
1057578,11,10,0,1,0.9
1057579,9,7,0,2,0.75
1057580,9,7,0,2,0.75
1057581,8,7,1,2,0.625
1057584,11,10,0,1,0.9
1057585,11,10,0,1,0.9
1057588,1,11,10,0,0.0
1057589,10,11,1,0,0.9
1057591,8,7,0,1,0.8571
1057592,8,7,0,1,0.8571
1057593,8,1,0,7,0.0
1057594,8,7,0,1,0.8571
1057595,8,7,0,1,0.8571
1057596,8,7,0,1,0.8571
1057597,8,7,0,1,0.8571
1057598,7,7,1,1,0.7143
1057599,7,1,0,6,0.0
1057600,7,7,1,1,0.7143
1057601,7,7,1,1,0.7143
1057602,7,7,1,1,0.7143
1057603,7,7,1,1,0.7143
1057604,7,7,1,1,0.7143
1057606,10,11,1,0,0.9
1057610,10,11,1,0,0.9
1057611,10,11,1,0,0.9
1057612,10,11,1,0,0.9
1057613,6,6,1,1,0.6667
1057614,6,6,1,1,0.6667
1057615,6,6,1,1,0.6667
1057616,6,1,0,5,0.0
1057617,6,6,1,1,0.6667
1057619,1,6,5,0,0.0
1057620,6,6,1,1,0.6667
1057621,12,1,0,11,0.0
1057622,12,12,1,1,0.8333
1057624,12,12,1,1,0.8333
1057625,12,12,1,1,0.8333
1057633,11,7,0,4,0.6
1057634,1,12,11,0,0.0
1057635,12,12,1,1,0.8333
1057636,12,12,1,1,0.8333
1057637,12,12,1,1,0.8333
1057638,11,4,0,7,0.3
1057639,11,7,0,4,0.6
1057640,11,7,0,4,0.6
1057641,11,4,0,7,0.3
1057650,7,13,6,0,0.5
1057652,1,8,7,0,0.0
1057653,5,22,17,0,0.1905
1057666,6,1,0,5,0.0
1057678,6,5,0,1,0.8
1057679,6,5,0,1,0.8
1057680,6,5,0,1,0.8
1057681,6,5,0,1,0.8
1057682,8,9,2,1,0.6667
1057683,7,11,4,0,0.6
1057684,7,11,4,0,0.6
1057685,7,11,4,0,0.6
1057686,5,22,17,0,0.1905
1057687,5,22,17,0,0.1905
1057688,5,22,17,0,0.1905
1057689,5,22,17,0,0.1905
1057691,6,7,1,0,0.8333
1057700,6,7,1,0,0.8333
1057701,1,7,6,0,0.0
1057726,6,7,1,0,0.8333
1057727,6,7,1,0,0.8333
1057728,6,7,1,0,0.8333
1057734,7,8,1,0,0.8571
1057735,7,8,1,0,0.8571
1057736,7,8,1,0,0.8571
1057739,11,7,0,4,0.6
1057741,6,8,3,1,0.5
1057742,9,8,0,1,0.875
1057743,9,8,0,1,0.875
1057744,9,8,0,1,0.875
1057746,9,4,0,5,0.375
1057747,9,4,0,5,0.375
1057748,9,4,0,5,0.375
1057749,9,4,0,5,0.375
1057755,8,4,0,4,0.4286
1057757,8,4,0,4,0.4286
1057758,9,4,0,5,0.375
1057759,9,4,0,5,0.375
1057760,9,4,0,5,0.375
1057761,9,4,0,5,0.375
1057762,9,5,0,4,0.5
1057763,9,5,0,4,0.5
1057764,9,5,0,4,0.5
1057765,9,5,0,4,0.5
1057766,9,8,0,1,0.875
1057767,9,1,0,8,0.0
1057768,9,8,0,1,0.875
1057771,9,8,0,1,0.875
1057794,8,33,25,0,0.2188
1057797,18,1,0,17,0.0
1057799,9,5,0,4,0.5
1057802,18,5,0,13,0.2353
1057803,18,5,0,13,0.2353
1057804,18,5,0,13,0.2353
1057805,18,5,0,13,0.2353
1057811,6,11,5,0,0.5
1057813,6,11,5,0,0.5
1057820,7,9,2,0,0.75
1057821,5,33,28,0,0.125
1057822,4,11,7,0,0.3
1057824,4,11,7,0,0.3
1057825,1,11,10,0,0.0
1057836,6,22,16,0,0.2381
1057848,6,22,16,0,0.2381
1057849,6,22,16,0,0.2381
1057855,6,7,1,0,0.8333
1057856,6,22,16,0,0.2381
1057857,6,7,1,0,0.8333
1057862,6,7,1,0,0.8333
1057864,6,7,1,0,0.8333
1057877,2,8,6,0,0.1429
1057905,6,2,0,4,0.2
1057914,3,17,14,0,0.125
1057922,2,8,6,0,0.1429
1057924,6,8,2,0,0.7143
1057930,7,9,2,0,0.75
1057931,7,9,2,0,0.75
1057932,4,12,8,0,0.2727
1057933,4,12,8,0,0.2727
1057934,5,4,0,1,0.75
1057936,5,4,0,1,0.75
1057937,5,4,0,1,0.75
1057943,11,1,0,10,0.0
1057944,8,6,3,5,0.2
1057945,11,9,0,2,0.8
1057948,4,12,8,0,0.2727
1057949,4,12,8,0,0.2727
1057954,7,8,1,0,0.8571
1057955,7,8,1,0,0.8571
1057956,7,8,1,0,0.8571
1057957,1,8,7,0,0.0
1057962,7,8,1,0,0.8571
1057963,7,8,1,0,0.8571
1057964,7,8,1,0,0.8571
1057965,7,8,1,0,0.8571
1057974,7,8,1,0,0.8571
1057975,7,8,1,0,0.8571
1057976,7,8,1,0,0.8571
1057977,7,8,1,0,0.8571
1057979,8,6,0,2,0.7143
1057982,7,8,1,0,0.8571
1057984,7,8,1,0,0.8571
1057989,8,12,4,0,0.6364
1057991,8,6,0,2,0.7143
1057993,8,6,0,2,0.7143
1057996,1,8,7,0,0.0
1057998,8,12,4,0,0.6364
1057999,8,12,4,0,0.6364
1058001,8,12,4,0,0.6364
1058002,8,6,0,2,0.7143
1058004,8,6,0,2,0.7143
1058005,8,6,0,2,0.7143
1058006,4,12,8,0,0.2727
1058008,4,12,8,0,0.2727
1058010,4,12,8,0,0.2727
1058011,4,12,8,0,0.2727
1058012,8,12,4,0,0.6364
1058013,8,12,4,0,0.6364
1058015,6,8,2,0,0.7143
1058026,8,4,0,4,0.4286
1058027,8,4,0,4,0.4286
1058028,8,4,0,4,0.4286
1058029,8,4,0,4,0.4286
1058033,28,13,1,16,0.3929
1058035,12,6,0,6,0.4545
1058040,6,13,7,0,0.4167
1058045,9,8,0,1,0.875
1058047,4,22,18,0,0.1429
1058048,4,22,18,0,0.1429
1058049,4,22,18,0,0.1429
1058053,8,4,0,4,0.4286
1058058,28,13,1,16,0.3929
1058059,1,13,12,0,0.0
1058060,28,13,1,16,0.3929
1058062,28,13,1,16,0.3929
1058063,28,12,0,16,0.4074
1058064,28,12,0,16,0.4074
1058065,28,13,1,16,0.3929
1058074,6,5,0,1,0.8
1058088,6,13,7,0,0.4167
1058094,28,12,0,16,0.4074
1058095,6,7,1,0,0.8333
1058097,28,12,0,16,0.4074
1058106,28,12,0,16,0.4074
1058107,28,12,0,16,0.4074
1058108,28,13,1,16,0.3929
1058109,28,13,1,16,0.3929
1058110,9,1,0,8,0.0
1058112,28,12,0,16,0.4074
1058113,9,4,0,5,0.375
1058118,28,4,0,24,0.1111
1058119,28,4,0,24,0.1111
1058120,28,4,0,24,0.1111
1058121,28,4,0,24,0.1111
1058122,7,13,6,0,0.5
1058124,7,13,6,0,0.5
1058125,7,13,6,0,0.5
1058130,6,7,1,0,0.8333
1058131,6,5,1,2,0.5
1058132,8,8,2,2,0.5556
1058133,12,11,0,1,0.9091
1058137,7,22,15,0,0.2857
1058141,7,11,4,0,0.6
1058142,8,7,0,1,0.8571
1058143,7,8,2,1,0.625
1058151,9,8,0,1,0.875
1058154,10,11,1,0,0.9
1058164,7,1,0,6,0.0
1058167,6,7,1,0,0.8333
1058168,1,26,25,0,0.0
1058169,4,10,6,0,0.3333
1058174,6,7,1,0,0.8333
1058175,6,7,1,0,0.8333
1058176,8,7,0,1,0.8571
1058177,6,7,1,0,0.8333
1058182,10,11,1,0,0.9
1058183,10,11,1,0,0.9
1058184,10,11,1,0,0.9
1058187,10,11,1,0,0.9
1058188,10,11,1,0,0.9
1058189,10,11,1,0,0.9
1058192,10,11,1,0,0.9
1058194,8,7,0,1,0.8571
1058195,8,7,0,1,0.8571
1058196,10,11,1,0,0.9
1058200,8,9,1,0,0.875
1058201,4,5,1,0,0.75
1058202,1,8,7,0,0.0
1058204,7,8,2,1,0.625
1058205,7,8,2,1,0.625
1058206,1,11,10,0,0.0
1058207,10,11,1,0,0.9
1058208,10,11,1,0,0.9
1058209,10,11,1,0,0.9
1058210,10,3,0,7,0.2222
1058211,5,2,0,3,0.25
1058213,5,3,0,2,0.5
1058214,8,7,0,1,0.8571
1058218,12,2,0,10,0.0909
1058220,7,8,1,0,0.8571
1058221,7,8,1,0,0.8571
1058223,8,7,0,1,0.8571
1058224,8,1,0,7,0.0
1058225,9,1,0,8,0.0
1058226,11,7,0,4,0.6
1058227,9,1,0,8,0.0
1058229,9,3,0,6,0.25
1058237,6,4,0,2,0.6
1058242,6,2,0,4,0.2
1058243,6,4,0,2,0.6
1058244,6,4,0,2,0.6
1058245,6,4,0,2,0.6
1058249,8,4,0,4,0.4286
1058250,7,7,1,1,0.7143
1058251,2,18,16,0,0.0588
1058252,9,10,1,0,0.8889
1058253,8,7,0,1,0.8571
1058254,7,8,1,0,0.8571
1058255,7,8,1,0,0.8571
1058256,1,8,7,0,0.0
1058258,6,7,1,0,0.8333
1058259,6,7,1,0,0.8333
1058261,7,2,0,5,0.1667
1058267,8,7,0,1,0.8571
1058268,9,8,0,1,0.875
1058271,8,7,0,1,0.8571
1058278,7,2,0,5,0.1667
1058291,2,8,6,0,0.1429
1058293,7,8,1,0,0.8571
1058317,9,7,0,2,0.75
1058318,11,7,0,4,0.6
1058319,11,7,0,4,0.6
1058320,11,7,0,4,0.6
1058332,14,9,0,5,0.6154
1058333,8,7,0,1,0.8571
1058335,6,7,1,0,0.8333
1058336,4,22,18,0,0.1429
1058337,5,13,8,0,0.3333
1058348,9,8,0,1,0.875
1058349,10,6,1,5,0.4
1058351,8,10,2,0,0.7778
1058352,2,10,8,0,0.1111
1058354,8,7,0,1,0.8571
1058355,8,7,0,1,0.8571
1058356,8,7,0,1,0.8571
1058357,8,7,0,1,0.8571
1058358,1,7,6,0,0.0
1058365,6,8,2,0,0.7143
1058368,6,6,1,1,0.6667
1058369,1,6,5,0,0.0
