BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP
1119947,383515,383516,18517,12,12,4,8,0.6667,0.3333
1092029,19397,19411,23049,12,12,1,5,0.4167,0.3333
1231978,25813,14517,28298,12,12,4,8,0.6667,0.3333
1118785,25813,14517,28298,12,12,4,8,0.6667,0.3333
1113138,25813,14517,28298,12,12,4,8,0.6667,0.3333
1113139,25813,14517,28298,12,12,4,8,0.6667,0.3333
1176062,24637,11468,29422,12,12,4,8,0.6667,0.3333
1176529,24637,11468,29422,12,12,4,8,0.6667,0.3333
1174854,24637,11468,29422,12,12,4,8,0.6667,0.3333
1175736,24637,11468,29422,12,12,4,8,0.6667,0.3333
1124893,13011,12968,30445,12,12,4,8,0.6667,0.3333
1124894,13011,12968,30445,12,12,4,8,0.6667,0.3333
1124895,13011,12968,30445,12,12,4,8,0.6667,0.3333
1124896,13011,12968,30445,12,12,4,8,0.6667,0.3333
1310462,22170,22173,33987,12,12,3,7,0.5833,0.3333
1310463,22170,22173,33987,12,12,3,7,0.5833,0.3333
1310500,22170,22173,33987,12,12,3,7,0.5833,0.3333
1277929,17058,17073,53808,12,12,4,8,0.6667,0.3333
1277930,17058,17073,53808,12,12,4,8,0.6667,0.3333
1277931,17058,17073,53808,12,12,4,8,0.6667,0.3333
1277932,17058,17073,53808,12,12,4,8,0.6667,0.3333
1306925,8344,8318,54907,12,12,4,8,0.6667,0.3333
1279244,8344,8318,54907,12,12,4,8,0.6667,0.3333
1307555,8344,8318,54907,12,12,4,8,0.6667,0.3333
1307557,8344,8318,54907,12,12,4,8,0.6667,0.3333
1308563,58,6820,56939,12,12,2,6,0.5,0.3333
1309180,6982,6820,56939,12,12,2,6,0.5,0.3333
1302128,6982,6820,56939,12,12,2,6,0.5,0.3333
1311367,6837,6820,56939,12,12,2,6,0.5,0.3333
1297617,58,6820,56939,12,12,2,6,0.5,0.3333
1307068,6837,6820,56939,12,12,2,6,0.5,0.3333
1001259,320,294,190,9,9,1,4,0.4444,0.3333
1004002,13193,13229,1415,9,9,1,4,0.4444,0.3333
1310124,6074,6069,1924,9,9,3,6,0.6667,0.3333
1300943,6074,6069,1924,9,9,3,6,0.6667,0.3333
1310123,6074,6069,1924,9,9,3,6,0.6667,0.3333
1020525,100451,100449,5756,9,9,3,6,0.6667,0.3333
1027006,100451,100449,5756,9,9,3,6,0.6667,0.3333
1027007,100451,100449,5756,9,9,3,6,0.6667,0.3333
1047425,10857,10822,6517,9,9,3,6,0.6667,0.3333
1047426,10857,10822,6517,9,9,3,6,0.6667,0.3333
1022532,10857,10822,6517,9,9,3,6,0.6667,0.3333
1046935,9628,9595,11064,9,9,3,6,0.6667,0.3333
1046904,9628,9595,11064,9,9,3,6,0.6667,0.3333
1046930,9628,9595,11064,9,9,3,6,0.6667,0.3333
1096244,449040,449046,14150,9,9,3,6,0.6667,0.3333
1095052,449040,449046,14150,9,9,3,6,0.6667,0.3333
1095053,449040,449046,14150,9,9,3,6,0.6667,0.3333
1059067,5789,5804,14689,9,9,3,6,0.6667,0.3333
1067904,5789,5804,14689,9,9,3,6,0.6667,0.3333
1067748,5789,5804,14689,9,9,3,6,0.6667,0.3333
1069850,27325,19286,15122,9,9,3,6,0.6667,0.3333
1071650,27325,19286,15122,9,9,3,6,0.6667,0.3333
1074330,27325,19286,15122,9,9,3,6,0.6667,0.3333
1083240,26194,15805,15225,9,9,3,6,0.6667,0.3333
1083242,26194,15805,15225,9,9,3,6,0.6667,0.3333
1083250,26194,15805,15225,9,9,3,6,0.6667,0.3333
1097175,,537450,15840,10,9,0,3,0.3333,0.3333
1062821,21968,21966,16053,9,9,3,6,0.6667,0.3333
1066002,21968,21966,16053,9,9,3,6,0.6667,0.3333
1066004,21968,21966,16053,9,9,3,6,0.6667,0.3333
1084424,5325,5321,17586,9,9,3,6,0.6667,0.3333
1070663,5325,5321,17586,9,9,3,6,0.6667,0.3333
1074956,5325,5321,17586,9,9,3,6,0.6667,0.3333
1143079,13509,126394,17962,9,9,1,4,0.4444,0.3333
1125481,1471,126394,17962,9,9,1,4,0.4444,0.3333
1072092,13516,126394,17962,9,9,1,4,0.4444,0.3333
1072461,343147,1479,18089,9,9,3,6,0.6667,0.3333
1122617,343147,1479,18089,9,9,3,6,0.6667,0.3333
1125063,343147,1479,18089,9,9,3,6,0.6667,0.3333
1190082,15056,26007,18274,9,9,3,6,0.6667,0.3333
1190083,15056,26007,18274,9,9,3,6,0.6667,0.3333
1190084,15056,26007,18274,9,9,3,6,0.6667,0.3333
1189256,4009,3989,18523,9,9,3,6,0.6667,0.3333
1073586,4009,3989,18523,9,9,3,6,0.6667,0.3333
1202720,4009,3989,18523,9,9,3,6,0.6667,0.3333
1090700,15385,15351,22221,9,9,2,5,0.5556,0.3333
1090484,15389,15351,22221,9,9,2,5,0.5556,0.3333
1090486,15385,15351,22221,9,9,2,5,0.5556,0.3333
1090487,15389,15351,22221,9,9,2,5,0.5556,0.3333
1116127,12910,12920,22535,9,9,3,6,0.6667,0.3333
1116129,12910,12920,22535,9,9,3,6,0.6667,0.3333
1090791,12910,12920,22535,9,9,3,6,0.6667,0.3333
1146378,26928,26920,22701,9,9,3,6,0.6667,0.3333
1092735,26928,26920,22701,9,9,3,6,0.6667,0.3333
1138408,26928,26920,22701,9,9,3,6,0.6667,0.3333
1185195,19210,19284,23546,9,9,3,6,0.6667,0.3333
1185196,19210,19284,23546,9,9,3,6,0.6667,0.3333
1185197,19210,19284,23546,9,9,3,6,0.6667,0.3333
1124082,24755,24716,30060,9,9,1,4,0.4444,0.3333
1124072,932,24716,30060,9,9,1,4,0.4444,0.3333
1122533,937,24716,30060,9,9,1,4,0.4444,0.3333
1133725,20074,20069,30102,9,9,3,6,0.6667,0.3333
1132535,20074,20069,30102,9,9,3,6,0.6667,0.3333
1171086,20074,20069,30102,9,9,3,6,0.6667,0.3333
1169346,144645,144647,30589,9,9,1,4,0.4444,0.3333
1163926,144642,144647,30589,9,9,1,4,0.4444,0.3333
1136062,144646,144647,30589,9,9,1,4,0.4444,0.3333
1143075,344251,1531,30640,9,9,3,6,0.6667,0.3333
1143076,344251,1531,30640,9,9,3,6,0.6667,0.3333
1125423,344251,1531,30640,9,9,3,6,0.6667,0.3333
1125447,1087,1074,30798,9,9,1,4,0.4444,0.3333
1299187,4599,4651,30844,9,9,1,4,0.4444,0.3333
1180188,15625,15627,32035,9,9,3,6,0.6667,0.3333
1166224,15625,15627,32035,9,9,3,6,0.6667,0.3333
1180952,15625,15627,32035,9,9,3,6,0.6667,0.3333
1221738,11882,11938,32309,9,9,3,6,0.6667,0.3333
1130757,11882,11938,32309,9,9,3,6,0.6667,0.3333
1221743,11882,11938,32309,9,9,3,6,0.6667,0.3333
1196134,10785,10724,32412,9,9,3,6,0.6667,0.3333
1196136,10785,10724,32412,9,9,3,6,0.6667,0.3333
1196275,10785,10724,32412,9,9,3,6,0.6667,0.3333
1309594,6034,6024,32746,9,9,3,6,0.6667,0.3333
1309596,6034,6024,32746,9,9,3,6,0.6667,0.3333
1309597,6034,6024,32746,9,9,3,6,0.6667,0.3333
1298371,7171,7142,33856,9,9,2,5,0.5556,0.3333
1298370,7124,7142,33856,9,9,2,5,0.5556,0.3333
1298373,7171,7142,33856,9,9,2,5,0.5556,0.3333
1279226,7124,7142,33856,9,9,2,5,0.5556,0.3333
1287487,23825,23866,34641,9,9,3,6,0.6667,0.3333
1287488,23825,23866,34641,9,9,3,6,0.6667,0.3333
1287489,23825,23866,34641,9,9,3,6,0.6667,0.3333
1182964,4168,4172,40639,9,9,1,4,0.4444,0.3333
1175000,12824,12747,41552,9,9,1,4,0.4444,0.3333
1187841,16044,16076,43185,9,9,3,6,0.6667,0.3333
1181214,16044,16076,43185,9,9,3,6,0.6667,0.3333
1181215,16044,16076,43185,9,9,3,6,0.6667,0.3333
1185844,19450,19445,43823,9,9,1,4,0.4444,0.3333
1188323,19470,19445,43823,9,9,1,4,0.4444,0.3333
1190994,19488,19445,43823,9,9,1,4,0.4444,0.3333
1201175,12746,12735,46556,9,9,3,6,0.6667,0.3333
1201176,12746,12735,46556,9,9,3,6,0.6667,0.3333
1201177,12746,12735,46556,9,9,3,6,0.6667,0.3333
1210649,13389,13255,48285,9,9,1,4,0.4444,0.3333
1265540,389675,8202,51879,9,9,1,4,0.4444,0.3333
1311836,129,145,52104,9,9,1,4,0.4444,0.3333
1289366,22686,7208,54787,9,9,3,6,0.6667,0.3333
1287353,22686,7208,54787,9,9,3,6,0.6667,0.3333
1280819,22686,7208,54787,9,9,3,6,0.6667,0.3333
1280252,8611,8549,55216,9,9,2,5,0.5556,0.3333
1308346,8416,8549,55216,9,9,2,5,0.5556,0.3333
1308358,8416,8549,55216,9,9,2,5,0.5556,0.3333
1311795,8611,8549,55216,9,9,2,5,0.5556,0.3333
1288204,9845,9904,56549,9,9,2,5,0.5556,0.3333
1288079,9994,9904,56549,9,9,2,5,0.5556,0.3333
1288081,9994,9904,56549,9,9,2,5,0.5556,0.3333
1288060,9845,9904,56549,9,9,2,5,0.5556,0.3333
1309179,83,76,57638,9,9,1,4,0.4444,0.3333
1308486,68,76,57638,9,9,1,4,0.4444,0.3333
1308492,71,76,57638,9,9,1,4,0.4444,0.3333
1306240,26606,17007,58865,9,9,3,6,0.6667,0.3333
1306222,26606,17007,58865,9,9,3,6,0.6667,0.3333
1306225,26606,17007,58865,9,9,3,6,0.6667,0.3333
1005546,21905,21901,89,6,6,1,3,0.5,0.3333
1000648,153928,21901,89,6,6,1,3,0.5,0.3333
1000649,153929,21901,89,6,6,1,3,0.5,0.3333
1003639,19696,19690,159,6,6,1,3,0.5,0.3333
1000864,19688,19681,209,6,6,2,4,0.6667,0.3333
1000851,19688,19681,209,6,6,2,4,0.6667,0.3333
1000990,19706,19708,288,6,6,2,4,0.6667,0.3333
1003821,19706,19708,288,6,6,2,4,0.6667,0.3333
1001412,433,441,304,6,6,1,3,0.5,0.3333
1001403,440,441,304,6,6,1,3,0.5,0.3333
1001018,454,441,304,6,6,1,3,0.5,0.3333
1001405,438,446,494,6,6,1,3,0.5,0.3333
1004455,8540,23201,1597,6,6,2,4,0.6667,0.3333
1004456,8540,23201,1597,6,6,2,4,0.6667,0.3333
1048664,23926,23936,1669,6,6,2,4,0.6667,0.3333
1009051,23926,23936,1669,6,6,2,4,0.6667,0.3333
1005926,14290,14321,2137,6,6,2,4,0.6667,0.3333
1109836,14290,14321,2137,6,6,2,4,0.6667,0.3333
1112419,14431,14416,2139,6,6,2,4,0.6667,0.3333
1127814,14431,14416,2139,6,6,2,4,0.6667,0.3333
1047083,453820,391373,3126,6,6,2,4,0.6667,0.3333
1127179,453820,391373,3126,6,6,2,4,0.6667,0.3333
1136399,6689,6729,3639,6,6,2,4,0.6667,0.3333
1134555,6689,6729,3639,6,6,2,4,0.6667,0.3333
1070880,383823,383824,3828,6,6,2,4,0.6667,0.3333
1134634,383823,383824,3828,6,6,2,4,0.6667,0.3333
1185592,27453,19626,3910,6,6,2,4,0.6667,0.3333
1185593,27453,19626,3910,6,6,2,4,0.6667,0.3333
1210205,1095,12693,3923,6,6,1,3,0.5,0.3333
1132544,377430,377425,4094,6,6,1,3,0.5,0.3333
1133019,143357,5138,4220,6,6,1,3,0.5,0.3333
1114533,172162,5138,4220,6,6,1,3,0.5,0.3333
1013000,5118,5138,4220,6,6,1,3,0.5,0.3333
1053951,7797,7852,5460,6,6,2,4,0.6667,0.3333
1027878,7797,7852,5460,6,6,2,4,0.6667,0.3333
1041376,7892,22915,5609,6,6,2,4,0.6667,0.3333
1041375,7892,22915,5609,6,6,2,4,0.6667,0.3333
1022580,10909,10942,6528,6,6,2,4,0.6667,0.3333
1022578,10909,10942,6528,6,6,2,4,0.6667,0.3333
1024239,24445,66227,6998,6,6,2,4,0.6667,0.3333
1024240,24445,66227,6998,6,6,2,4,0.6667,0.3333
1026947,9730,9732,7589,6,6,2,4,0.6667,0.3333
1026948,9730,9732,7589,6,6,2,4,0.6667,0.3333
1068321,19183,19179,8021,6,6,2,4,0.6667,0.3333
1068324,19183,19179,8021,6,6,2,4,0.6667,0.3333
1029497,7628,22837,8380,6,6,2,4,0.6667,0.3333
1029454,7628,22837,8380,6,6,2,4,0.6667,0.3333
1030538,31347,31348,8713,6,6,2,4,0.6667,0.3333
1030522,31347,31348,8713,6,6,2,4,0.6667,0.3333
1030631,331522,331523,8734,6,6,2,4,0.6667,0.3333
1030623,331522,331523,8734,6,6,2,4,0.6667,0.3333
1045398,6135,22208,8868,6,6,2,4,0.6667,0.3333
1045402,6135,22208,8868,6,6,2,4,0.6667,0.3333
1064943,7708,7732,9859,6,6,1,3,0.5,0.3333
1045391,22208,6135,10844,6,6,2,4,0.6667,0.3333
1045392,22208,6135,10844,6,6,2,4,0.6667,0.3333
1040797,463436,463437,11436,6,6,2,4,0.6667,0.3333
1298932,463436,463437,11436,6,6,2,4,0.6667,0.3333
1084744,99484,99485,13069,6,6,2,4,0.6667,0.3333
1056802,99484,99485,13069,6,6,2,4,0.6667,0.3333
1205876,25387,13343,13312,6,6,2,4,0.6667,0.3333
1274436,25387,13343,13312,6,6,2,4,0.6667,0.3333
1132711,25841,14678,13363,6,6,2,4,0.6667,0.3333
1052818,25841,14678,13363,6,6,2,4,0.6667,0.3333
1059366,376003,375133,14544,6,6,2,4,0.6667,0.3333
1058820,376003,375133,14544,6,6,2,4,0.6667,0.3333
1059279,8658,23230,14811,6,6,2,4,0.6667,0.3333
1285858,8658,23230,14811,6,6,2,4,0.6667,0.3333
1128874,10612,10560,14951,6,6,1,3,0.5,0.3333
1068469,22056,5837,15154,6,6,2,4,0.6667,0.3333
1068471,22056,5837,15154,6,6,2,4,0.6667,0.3333
1060084,15479,15470,15246,6,6,2,4,0.6667,0.3333
1090732,15479,15470,15246,6,6,2,4,0.6667,0.3333
1087843,15803,26199,15265,6,6,2,4,0.6667,0.3333
1083057,15803,26199,15265,6,6,2,4,0.6667,0.3333
1062015,5709,22011,15829,6,6,2,4,0.6667,0.3333
1062016,5709,22011,15829,6,6,2,4,0.6667,0.3333
1063402,281925,281926,15984,6,6,2,4,0.6667,0.3333
1062579,281925,281926,15984,6,6,2,4,0.6667,0.3333
1066026,536893,536892,16456,6,6,2,4,0.6667,0.3333
1097131,536893,536892,16456,6,6,2,4,0.6667,0.3333
1077745,19153,19117,16789,6,6,2,4,0.6667,0.3333
1084405,19153,19117,16789,6,6,2,4,0.6667,0.3333
1222852,10830,10800,17053,6,6,2,4,0.6667,0.3333
1222903,10830,10800,17053,6,6,2,4,0.6667,0.3333
1069040,19229,19227,17190,6,6,2,4,0.6667,0.3333
1069992,19229,19227,17190,6,6,2,4,0.6667,0.3333
1069314,19183,19170,17245,6,6,2,4,0.6667,0.3333
1069302,19183,19170,17245,6,6,2,4,0.6667,0.3333
1189830,384831,384828,17646,6,6,1,3,0.5,0.3333
1119962,20366,20415,18333,6,6,2,4,0.6667,0.3333
1074133,20366,20415,18333,6,6,2,4,0.6667,0.3333
1302772,6501,6451,18365,6,6,2,4,0.6667,0.3333
1073259,6501,6451,18365,6,6,2,4,0.6667,0.3333
1250601,11600,11587,18366,6,6,2,4,0.6667,0.3333
1136119,11600,11587,18366,6,6,2,4,0.6667,0.3333
1225047,23751,23763,18644,6,6,2,4,0.6667,0.3333
1225048,23751,23763,18644,6,6,2,4,0.6667,0.3333
1249996,4402,4379,18828,6,6,2,4,0.6667,0.3333
1231972,4402,4379,18828,6,6,2,4,0.6667,0.3333
1208350,11357,11338,19173,6,6,2,4,0.6667,0.3333
1075835,11357,11338,19173,6,6,2,4,0.6667,0.3333
1076171,243205,179527,19238,6,6,2,4,0.6667,0.3333
1076187,243205,179527,19238,6,6,2,4,0.6667,0.3333
1079485,16569,16559,20082,6,6,2,4,0.6667,0.3333
1090025,16569,16559,20082,6,6,2,4,0.6667,0.3333
1275386,13007,439438,20332,6,6,1,3,0.5,0.3333
1082293,15748,15789,20953,6,6,2,4,0.6667,0.3333
1082295,15748,15789,20953,6,6,2,4,0.6667,0.3333
1089917,14772,14786,21817,6,6,2,4,0.6667,0.3333
1089918,14772,14786,21817,6,6,2,4,0.6667,0.3333
1090628,26149,15648,21877,6,6,2,4,0.6667,0.3333
1090279,26149,15648,21877,6,6,2,4,0.6667,0.3333
1089827,25787,14589,21924,6,6,2,4,0.6667,0.3333
1088629,25787,14589,21924,6,6,2,4,0.6667,0.3333
1089412,14435,14467,22146,6,6,2,4,0.6667,0.3333
1089413,14435,14467,22146,6,6,2,4,0.6667,0.3333
1128391,27049,18106,22688,6,6,1,3,0.5,0.3333
1091670,26950,26979,22914,6,6,2,4,0.6667,0.3333
1202567,26950,26979,22914,6,6,2,4,0.6667,0.3333
1145311,21363,15500,22972,6,6,1,3,0.5,0.3333
1186408,19558,19549,23218,6,6,2,4,0.6667,0.3333
1186409,19558,19549,23218,6,6,2,4,0.6667,0.3333
1185981,19539,27426,23220,6,6,1,3,0.5,0.3333
1185499,19542,19521,23226,6,6,2,4,0.6667,0.3333
1092432,19542,19521,23226,6,6,2,4,0.6667,0.3333
1094516,375812,375816,23895,6,6,2,4,0.6667,0.3333
1094519,375812,375816,23895,6,6,2,4,0.6667,0.3333
1113158,13168,13247,24236,6,6,2,4,0.6667,0.3333
1112654,13168,13247,24236,6,6,2,4,0.6667,0.3333
1232962,535978,535979,24615,9,6,2,4,0.6667,0.3333
1232941,535978,535979,24615,9,6,2,4,0.6667,0.3333
1103074,17188,17180,25211,6,6,2,4,0.6667,0.3333
1103077,17188,17180,25211,6,6,2,4,0.6667,0.3333
1104837,4071,4087,25608,6,6,2,4,0.6667,0.3333
1103618,4071,4087,25608,6,6,2,4,0.6667,0.3333
1103070,16157,16197,25944,6,6,2,4,0.6667,0.3333
1103071,16157,16197,25944,6,6,2,4,0.6667,0.3333
1113673,26594,26601,25957,6,6,2,4,0.6667,0.3333
1113668,26594,26601,25957,6,6,2,4,0.6667,0.3333
1111891,14679,14697,26009,6,6,1,3,0.5,0.3333
1103617,17349,17360,26094,6,6,2,4,0.6667,0.3333
1103614,17349,17360,26094,6,6,2,4,0.6667,0.3333
1103656,17305,17328,26095,6,6,2,4,0.6667,0.3333
1137105,17305,17328,26095,6,6,2,4,0.6667,0.3333
1104463,16947,16958,26339,6,6,2,4,0.6667,0.3333
1104464,16947,16958,26339,6,6,2,4,0.6667,0.3333
1111447,5137,5155,26362,6,6,2,4,0.6667,0.3333
1111446,5137,5155,26362,6,6,2,4,0.6667,0.3333
1108938,17298,17322,26552,6,6,1,3,0.5,0.3333
1105762,5153,5160,26783,6,6,2,4,0.6667,0.3333
1105765,5153,5160,26783,6,6,2,4,0.6667,0.3333
1108668,26858,17737,27095,6,6,1,3,0.5,0.3333
1109882,15794,15749,27232,6,6,2,4,0.6667,0.3333
1109898,15794,15749,27232,6,6,2,4,0.6667,0.3333
1143820,18825,18827,27234,6,6,2,4,0.6667,0.3333
1109834,18825,18827,27234,6,6,2,4,0.6667,0.3333
1109178,18131,27069,27286,6,6,2,4,0.6667,0.3333
1109179,18131,27069,27286,6,6,2,4,0.6667,0.3333
1116387,25829,14652,27416,6,6,2,4,0.6667,0.3333
1113790,25829,14652,27416,6,6,2,4,0.6667,0.3333
1110920,18173,27089,27576,6,6,2,4,0.6667,0.3333
1110974,18173,27089,27576,6,6,2,4,0.6667,0.3333
1113852,17018,17033,27605,6,6,2,4,0.6667,0.3333
1110491,17018,17033,27605,6,6,2,4,0.6667,0.3333
1110829,5149,5154,27682,6,6,2,4,0.6667,0.3333
1110831,5149,5154,27682,6,6,2,4,0.6667,0.3333
1111009,27071,18183,27718,6,6,1,3,0.5,0.3333
1114893,12937,12936,27784,6,6,2,4,0.6667,0.3333
1114930,12937,12936,27784,6,6,2,4,0.6667,0.3333
1149742,27105,18238,27965,6,6,2,4,0.6667,0.3333
1112428,27105,18238,27965,6,6,2,4,0.6667,0.3333
1112457,14701,25840,28057,6,6,2,4,0.6667,0.3333
1112458,14701,25840,28057,6,6,2,4,0.6667,0.3333
1148201,14701,25871,28064,6,6,2,4,0.6667,0.3333
1112499,14701,25871,28064,6,6,2,4,0.6667,0.3333
1119265,473039,473040,29297,6,6,2,4,0.6667,0.3333
1119214,473039,473040,29297,6,6,2,4,0.6667,0.3333
1119313,473038,473036,29453,6,6,2,4,0.6667,0.3333
1119326,473038,473036,29453,6,6,2,4,0.6667,0.3333
1144942,2712,20944,29615,6,6,2,4,0.6667,0.3333
1144943,2712,20944,29615,6,6,2,4,0.6667,0.3333
1122685,25036,12458,30097,6,6,2,4,0.6667,0.3333
1122686,25036,12458,30097,6,6,2,4,0.6667,0.3333
1122680,12458,12391,30108,6,6,2,4,0.6667,0.3333
1171342,12458,12391,30108,6,6,2,4,0.6667,0.3333
1123101,12832,20017,30208,6,6,2,4,0.6667,0.3333
1158556,12832,20017,30208,6,6,2,4,0.6667,0.3333
1124059,53725,13371,30481,6,6,2,4,0.6667,0.3333
1124060,53725,13371,30481,6,6,2,4,0.6667,0.3333
1220926,2374,20535,30832,6,6,2,4,0.6667,0.3333
1125655,2374,20535,30832,6,6,2,4,0.6667,0.3333
1210115,20180,20187,30837,6,6,2,4,0.6667,0.3333
1125700,20180,20187,30837,6,6,2,4,0.6667,0.3333
1127145,12888,20017,31008,6,6,2,4,0.6667,0.3333
1130991,12888,20017,31008,6,6,2,4,0.6667,0.3333
1289192,17059,17084,31474,6,6,2,4,0.6667,0.3333
1127482,17059,17084,31474,6,6,2,4,0.6667,0.3333
1270791,14669,14598,31795,6,6,2,4,0.6667,0.3333
1272097,14669,14598,31795,6,6,2,4,0.6667,0.3333
1128254,567,583,31804,6,6,1,3,0.5,0.3333
1228602,319995,583,31804,6,6,1,3,0.5,0.3333
1265819,19878,583,31804,6,6,1,3,0.5,0.3333
1282877,187515,246715,32452,6,6,2,4,0.6667,0.3333
1131095,187515,246715,32452,6,6,2,4,0.6667,0.3333
1132146,259196,259844,32718,6,6,2,4,0.6667,0.3333
1132153,259196,259844,32718,6,6,2,4,0.6667,0.3333
1250550,9104,23490,33142,6,6,2,4,0.6667,0.3333
1133090,9104,23490,33142,6,6,2,4,0.6667,0.3333
1133159,260166,261118,33188,6,6,1,3,0.5,0.3333
1215698,22472,6889,33320,6,6,2,4,0.6667,0.3333
1250162,22472,6889,33320,6,6,2,4,0.6667,0.3333
1287057,69086,7305,34182,6,6,2,4,0.6667,0.3333
1136222,69086,7305,34182,6,6,2,4,0.6667,0.3333
1308734,118,116,34209,6,6,1,3,0.5,0.3333
1149921,25761,25762,34562,6,6,2,4,0.6667,0.3333
1137579,25761,25762,34562,6,6,2,4,0.6667,0.3333
1307503,530652,530651,34597,6,6,2,4,0.6667,0.3333
1277911,530652,530651,34597,6,6,2,4,0.6667,0.3333
1186809,15548,15519,34799,6,6,2,4,0.6667,0.3333
1187214,15548,15519,34799,6,6,2,4,0.6667,0.3333
1179975,345003,350091,34898,6,6,2,4,0.6667,0.3333
1179795,345003,350091,34898,6,6,2,4,0.6667,0.3333
1142782,2670,20817,34947,6,6,1,3,0.5,0.3333
1147556,20898,20918,36052,6,6,2,4,0.6667,0.3333
1146138,20898,20918,36052,6,6,2,4,0.6667,0.3333
1166063,16395,16400,39782,6,6,1,3,0.5,0.3333
1166075,21320,21309,39785,6,6,2,4,0.6667,0.3333
1190732,21320,21309,39785,6,6,2,4,0.6667,0.3333
1168379,18120,27051,40439,6,6,1,3,0.5,0.3333
1220960,13388,13352,40682,6,6,2,4,0.6667,0.3333
1221059,13388,13352,40682,6,6,2,4,0.6667,0.3333
1169368,162246,162237,40701,6,6,2,4,0.6667,0.3333
1169370,162246,162237,40701,6,6,2,4,0.6667,0.3333
1169997,11229,11248,40856,6,6,2,4,0.6667,0.3333
1169998,11229,11248,40856,6,6,2,4,0.6667,0.3333
1221839,10446,10478,41138,6,6,2,4,0.6667,0.3333
1196283,10446,10478,41138,6,6,2,4,0.6667,0.3333
1175265,24873,24897,41636,6,6,2,4,0.6667,0.3333
1175267,24873,24897,41636,6,6,2,4,0.6667,0.3333
1175528,13478,13441,41697,6,6,2,4,0.6667,0.3333
1175529,13478,13441,41697,6,6,2,4,0.6667,0.3333
1206578,21139,21127,41975,6,6,2,4,0.6667,0.3333
1191348,21139,21127,41975,6,6,2,4,0.6667,0.3333
1179904,20977,2805,42915,6,6,2,4,0.6667,0.3333
1188783,20977,2805,42915,6,6,2,4,0.6667,0.3333
1188068,3184,3220,44239,6,6,2,4,0.6667,0.3333
1188069,3184,3220,44239,6,6,2,4,0.6667,0.3333
1229284,11315,11332,45692,6,6,2,4,0.6667,0.3333
1217012,11315,11332,45692,6,6,2,4,0.6667,0.3333
1198229,10739,10770,45715,6,6,2,4,0.6667,0.3333
1198138,10739,10770,45715,6,6,2,4,0.6667,0.3333
1198498,12327,12395,45832,6,6,2,4,0.6667,0.3333
1198500,12327,12395,45832,6,6,2,4,0.6667,0.3333
1199871,24914,24947,46246,6,6,2,4,0.6667,0.3333
1201243,24914,24947,46246,6,6,2,4,0.6667,0.3333
1221109,13427,13388,47492,6,6,2,4,0.6667,0.3333
1221056,13427,13388,47492,6,6,2,4,0.6667,0.3333
1273711,20381,2011,47539,6,6,2,4,0.6667,0.3333
1207273,20381,2011,47539,6,6,2,4,0.6667,0.3333
1223089,12137,24853,49751,6,6,1,3,0.5,0.3333
1222859,10889,10858,49914,6,6,2,4,0.6667,0.3333
1222904,10889,10858,49914,6,6,2,4,0.6667,0.3333
1267817,11693,11818,50078,6,6,2,4,0.6667,0.3333
1267818,11693,11818,50078,6,6,2,4,0.6667,0.3333
1229429,10704,10675,51134,6,6,2,4,0.6667,0.3333
1229442,10704,10675,51134,6,6,2,4,0.6667,0.3333
1273282,909,923,52098,6,6,2,4,0.6667,0.3333
1269983,909,923,52098,6,6,2,4,0.6667,0.3333
1270347,14688,14767,53036,6,6,2,4,0.6667,0.3333
1270158,14688,14767,53036,6,6,2,4,0.6667,0.3333
1298212,14300,14333,53314,6,6,1,3,0.5,0.3333
1277036,25687,14310,53323,6,6,2,4,0.6667,0.3333
1271304,25687,14310,53323,6,6,2,4,0.6667,0.3333
1277959,14089,25625,53588,6,6,2,4,0.6667,0.3333
1277960,14089,25625,53588,6,6,2,4,0.6667,0.3333
1274001,9996,9973,53813,6,6,1,3,0.5,0.3333
1279006,20480,153291,54432,6,6,2,4,0.6667,0.3333
1279008,20480,153291,54432,6,6,2,4,0.6667,0.3333
1277418,25782,25805,54452,6,6,2,4,0.6667,0.3333
1280967,25782,25805,54452,6,6,2,4,0.6667,0.3333
1281227,26882,17800,55019,6,6,2,4,0.6667,0.3333
1299895,26882,17800,55019,6,6,2,4,0.6667,0.3333
1299611,18910,18897,56898,6,6,2,4,0.6667,0.3333
1299669,18910,18897,56898,6,6,2,4,0.6667,0.3333
1305198,5973,5986,57622,6,6,2,4,0.6667,0.3333
1310692,5973,5986,57622,6,6,2,4,0.6667,0.3333
1304250,6182,6158,57758,6,6,2,4,0.6667,0.3333
1304253,6182,6158,57758,6,6,2,4,0.6667,0.3333
1310355,6092,6096,57939,6,6,2,4,0.6667,0.3333
1301452,6092,6096,57939,6,6,2,4,0.6667,0.3333
1301505,22503,22489,57949,6,6,2,4,0.6667,0.3333
1304242,22503,22489,57949,6,6,2,4,0.6667,0.3333
1301576,22240,22244,57970,6,6,2,4,0.6667,0.3333
1301577,22240,22244,57970,6,6,2,4,0.6667,0.3333
1310354,6083,6092,58639,6,6,2,4,0.6667,0.3333
1310946,6083,6092,58639,6,6,2,4,0.6667,0.3333
