BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER
1156918,17430.0,17442.0,1192
1157599,17430.0,17442.0,1192
1080154,15897.0,15893.0,1194
1093324,17670.0,17644.0,1205
1093329,17597.0,17644.0,1205
1022940,303360.0,303363.0,1213
1022941,303360.0,303363.0,1213
1022944,303360.0,303363.0,1213
1022881,303360.0,303363.0,1213
1022884,303360.0,303363.0,1213
1022885,303360.0,303363.0,1213
1011157,303360.0,303363.0,1213
1011158,303360.0,303363.0,1213
1011159,303360.0,303363.0,1213
1027863,8138.0,22997.0,1221
1027865,8138.0,22997.0,1221
1027879,8138.0,22997.0,1221
1027876,8138.0,22997.0,1221
1027881,8138.0,22997.0,1221
1009969,11777.0,11796.0,1233
1005076,11956.0,24827.0,1234
1018702,69414.0,9681.0,1236
1002932,10486.0,10430.0,1237
1025657,56312.0,32607.0,1238
1002933,56312.0,32607.0,1238
1005535,136638.0,5583.0,1247
1003542,11956.0,11954.0,1248
1003577,19694.0,19698.0,1269
1003688,19685.0,19695.0,1275
1003612,19695.0,19685.0,1277
1231809,19702.0,19693.0,1279
1003609,19710.0,19711.0,1285
1003820,19681.0,19682.0,1287
1003615,19685.0,19682.0,1287
1003823,19686.0,19689.0,1306
1003704,19705.0,19703.0,1308
1003707,19705.0,19703.0,1308
1003779,19704.0,19703.0,1308
1003753,19708.0,19706.0,1313
1003687,5470.0,5461.0,1315
1005543,5462.0,5461.0,1315
1158382,391284.0,391282.0,1319
1232476,,391282.0,1319
1168892,391280.0,391282.0,1319
1003698,391273.0,391282.0,1319
1232959,391276.0,391282.0,1319
1097180,391276.0,391282.0,1319
1232957,391276.0,391282.0,1319
1101317,391273.0,391282.0,1319
1136888,391280.0,391282.0,1319
1306446,391280.0,391282.0,1319
1282045,391280.0,391282.0,1319
1003786,21920.0,21917.0,1321
1003787,21922.0,21917.0,1321
1003788,21920.0,21917.0,1321
1005486,58205.0,21917.0,1321
1005488,5595.0,21917.0,1321
1005489,5595.0,21917.0,1321
1005499,21915.0,21917.0,1321
1005500,5594.0,21917.0,1321
1005501,21922.0,21917.0,1321
1261432,21915.0,21917.0,1321
1005518,21915.0,21917.0,1321
1003703,21911.0,21917.0,1321
1005520,21912.0,21917.0,1321
1005521,21912.0,21917.0,1321
1005540,21922.0,21917.0,1321
1005551,152637.0,21917.0,1321
1257668,21913.0,21917.0,1321
1005842,21912.0,21917.0,1321
1005851,21920.0,21917.0,1321
1003710,19711.0,27471.0,1322
1003724,19678.0,19680.0,1324
1003727,19678.0,19680.0,1324
1010673,58530.0,58528.0,1326
1010675,58530.0,58528.0,1326
1010677,58530.0,58528.0,1326
1003736,58530.0,58528.0,1326
1005869,21884.0,21883.0,1335
1005467,5484.0,83808.0,1338
1005469,5491.0,83808.0,1338
1005504,5481.0,83808.0,1338
1007678,5478.0,83808.0,1338
1003791,5481.0,83808.0,1338
1005914,5491.0,83808.0,1338
1003781,5479.0,83808.0,1338
1003783,5469.0,5468.0,1341
1005480,5464.0,5468.0,1341
1005505,83808.0,5478.0,1343
1025329,25283.0,12911.0,1357
1020839,16215.0,16187.0,1375
1309273,16127.0,16187.0,1375
1078924,16215.0,16187.0,1375
1071100,16215.0,16187.0,1375
1013932,16215.0,16187.0,1375
1079319,16127.0,16187.0,1375
1015005,16215.0,16187.0,1375
1079417,16188.0,16187.0,1375
1015269,16215.0,16187.0,1375
1079418,16188.0,16187.0,1375
1301684,16127.0,16187.0,1375
1079340,16127.0,16187.0,1375
1079469,16188.0,16187.0,1375
1079470,16188.0,16187.0,1375
1079471,16188.0,16187.0,1375
1079472,16188.0,16187.0,1375
1080501,26351.0,16187.0,1375
1080502,26351.0,16187.0,1375
1079342,16127.0,16187.0,1375
1079343,16127.0,16187.0,1375
1080506,26351.0,16187.0,1375
1080508,26351.0,16187.0,1375
1080509,26351.0,16187.0,1375
1079610,26351.0,16187.0,1375
1080511,26351.0,16187.0,1375
1026468,16215.0,16187.0,1375
1079611,26351.0,16187.0,1375
1079609,26351.0,16187.0,1375
1079608,26351.0,16187.0,1375
1080510,26351.0,16187.0,1375
1079617,26351.0,16187.0,1375
1044461,16215.0,16187.0,1375
1079491,16188.0,16187.0,1375
1079364,16127.0,16187.0,1375
1079365,16127.0,16187.0,1375
1079366,16127.0,16187.0,1375
1079367,16127.0,16187.0,1375
1079368,16127.0,16187.0,1375
1079370,16127.0,16187.0,1375
1079371,16127.0,16187.0,1375
1079373,16127.0,16187.0,1375
1079374,16127.0,16187.0,1375
1127981,16127.0,16187.0,1375
1079376,16127.0,16187.0,1375
1080533,26351.0,16187.0,1375
1080535,26351.0,16187.0,1375
1080539,26351.0,16187.0,1375
1003882,16215.0,16187.0,1375
1047713,16215.0,16187.0,1375
1080549,26351.0,16187.0,1375
1011409,6657.0,6551.0,1385
1133034,46684.0,8437.0,1394
1004359,13274.0,13311.0,1406
1006058,13257.0,13229.0,1415
1006059,13257.0,13229.0,1415
1006060,13257.0,13229.0,1415
1055057,13257.0,13229.0,1415
1004002,13193.0,13229.0,1415
1055060,13284.0,13341.0,1421
1021307,376765.0,376773.0,1435
1021308,376765.0,376773.0,1435
1021309,376765.0,376773.0,1435
1004258,376765.0,376773.0,1435
1004260,376765.0,376773.0,1435
