BADGE,CURRENT_TRANSFORMER_OLD,RECOMMENDED_TRANSFORMER_OLD,CLUSTER_OLD,CURRENT_TRANSFORMER_NEW,RECOMMENDED_TRANSFORMER_NEW,CLUSTER_NEW,STATUS
1001572,221.0,19785.0,430.0,,,,no_longer_flagged
1001578,9403.0,19852.0,635.0,9403.0,19852.0,581.0,unchanged
1001582,,,,399.0,390.0,584.0,newly_flagged
1001591,,,,19785.0,221.0,402.0,newly_flagged
1001592,221.0,19785.0,430.0,,,,no_longer_flagged
1001623,19825.0,375.0,608.0,19825.0,375.0,557.0,unchanged
1001632,,,,19799.0,282.0,422.0,newly_flagged
1001635,19801.0,19799.0,456.0,19801.0,282.0,422.0,recommendation_changed
1001659,19798.0,264.0,479.0,19798.0,264.0,439.0,unchanged
1001664,699.0,697.0,679.0,699.0,697.0,619.0,unchanged
1001666,,,,365405.0,365403.0,621.0,newly_flagged
1001688,327.0,322.0,627.0,327.0,322.0,574.0,unchanged
1001727,,,,19785.0,221.0,402.0,newly_flagged
1001748,227.0,212.0,730.0,227.0,212.0,665.0,unchanged
1001764,7721.0,274.0,738.0,7721.0,274.0,673.0,unchanged
1001780,,,,230.0,255.0,484.0,newly_flagged
1001786,19782.0,227.0,722.0,19782.0,227.0,659.0,unchanged
1001789,,,,19831.0,405.0,681.0,newly_flagged
1001794,157.0,185.0,629.0,157.0,185.0,576.0,unchanged
1001797,,,,209597.0,209598.0,684.0,newly_flagged
1001808,87331.0,727.0,754.0,87331.0,727.0,688.0,unchanged
1001815,428.0,362.0,759.0,428.0,362.0,693.0,unchanged
1001824,309.0,305.0,767.0,309.0,305.0,700.0,unchanged
1001829,158717.0,158719.0,771.0,158717.0,158719.0,704.0,unchanged
1001881,84773.0,385.0,645.0,84773.0,385.0,589.0,unchanged
1001888,274.0,268.0,737.0,274.0,268.0,672.0,unchanged
1001891,268.0,238.0,809.0,268.0,238.0,736.0,unchanged
1001900,375329.0,375330.0,813.0,375329.0,375330.0,740.0,unchanged
1001902,375329.0,375330.0,813.0,375329.0,375330.0,740.0,unchanged
1001903,375329.0,375330.0,813.0,375329.0,375330.0,740.0,unchanged
1001918,552.0,30685.0,565.0,552.0,30685.0,518.0,unchanged
1001919,426.0,19838.0,216.0,426.0,19838.0,210.0,unchanged
1001928,446.0,438.0,528.0,446.0,438.0,486.0,unchanged
1001938,157.0,205.0,424.0,157.0,205.0,396.0,unchanged
1001945,294.0,280.0,776.0,294.0,280.0,709.0,unchanged
1001984,,,,133420.0,19712.0,790.0,newly_flagged
1001987,449260.0,85736.0,219.0,449260.0,85736.0,213.0,unchanged
1001991,19820.0,356.0,520.0,19820.0,356.0,479.0,unchanged
1001994,327.0,342.0,624.0,327.0,342.0,572.0,unchanged
1001998,320.0,323.0,460.0,320.0,323.0,417.0,unchanged
1002068,402.0,399.0,126.0,402.0,399.0,123.0,unchanged
1002070,402.0,399.0,633.0,402.0,399.0,579.0,unchanged
1002078,,,,489.0,490.0,830.0,newly_flagged
1002092,9403.0,454.0,923.0,9403.0,454.0,839.0,unchanged
1002096,,,,564.0,30685.0,518.0,newly_flagged
1002113,30686.0,30685.0,565.0,30686.0,30685.0,518.0,unchanged
1002115,30687.0,30685.0,565.0,30687.0,30685.0,518.0,unchanged
1002121,30688.0,30685.0,565.0,30688.0,30685.0,518.0,unchanged
1002122,30688.0,30685.0,565.0,30688.0,30685.0,518.0,unchanged
1002130,,,,30691.0,30685.0,518.0,newly_flagged
1002164,432.0,427.0,974.0,432.0,427.0,883.0,unchanged
1002168,30695.0,30685.0,565.0,30695.0,30685.0,518.0,unchanged
1002170,30693.0,30685.0,565.0,30693.0,30685.0,518.0,unchanged
1002171,30695.0,30685.0,565.0,30695.0,30685.0,518.0,unchanged
1002191,,,,564.0,30685.0,518.0,newly_flagged
1002198,255.0,232.0,523.0,255.0,232.0,482.0,unchanged
1002261,,,,564.0,30685.0,518.0,newly_flagged
1002282,53724.0,10912.0,1046.0,53724.0,10912.0,947.0,unchanged
1002297,359724.0,375325.0,1058.0,359724.0,375325.0,959.0,unchanged
1002304,,,,648.0,641.0,949.0,newly_flagged
1002341,359724.0,375325.0,1058.0,359724.0,375325.0,959.0,unchanged
1002364,359725.0,375325.0,1058.0,359725.0,375325.0,959.0,unchanged
1002389,375329.0,375330.0,813.0,375329.0,375330.0,740.0,unchanged
1002451,343741.0,343740.0,1151.0,343741.0,343740.0,1049.0,unchanged
1002454,,,,31004.0,30685.0,518.0,newly_flagged
1002455,30697.0,30685.0,565.0,30697.0,30685.0,518.0,unchanged
1002507,24383.0,10783.0,1176.0,24383.0,10783.0,1073.0,unchanged
1002522,56923.0,24178.0,1182.0,56923.0,24178.0,1078.0,unchanged
1002533,11542.0,11499.0,1186.0,11542.0,11499.0,1082.0,unchanged
1002534,11542.0,11499.0,1186.0,11542.0,11499.0,1082.0,unchanged
1002536,111980.0,111985.0,1187.0,111980.0,111985.0,1083.0,unchanged
1002538,111980.0,111985.0,1187.0,111980.0,111985.0,1083.0,unchanged
1002539,111980.0,111985.0,1187.0,111980.0,111985.0,1083.0,unchanged
1002578,,,,19834.0,418.0,493.0,newly_flagged
1002584,375329.0,375330.0,813.0,375329.0,375330.0,740.0,unchanged
1002598,497035.0,535853.0,1220.0,497035.0,535853.0,1115.0,unchanged
1002612,24265.0,10453.0,1200.0,24265.0,10453.0,1096.0,unchanged
1002642,3102.0,3101.0,1244.0,3102.0,3101.0,1139.0,unchanged
1002644,24950.0,24877.0,1246.0,24950.0,24922.0,1141.0,recommendation_changed
1002666,,,,19835.0,418.0,378.0,newly_flagged
1002677,20780.0,20760.0,1272.0,20780.0,20760.0,1166.0,unchanged
1002678,17682.0,17646.0,1273.0,17682.0,17646.0,1167.0,unchanged
1002683,25593.0,25601.0,1278.0,25593.0,25601.0,1171.0,unchanged
1002932,10486.0,10430.0,1344.0,10486.0,10430.0,1237.0,unchanged
1002933,,,,56312.0,32607.0,1238.0,newly_flagged
1003542,11956.0,11954.0,1355.0,11956.0,11954.0,1248.0,unchanged
1003577,,,,19694.0,19698.0,1269.0,newly_flagged
1003583,19694.0,19709.0,235.0,19694.0,19709.0,228.0,unchanged
1003603,19687.0,19691.0,183.0,19687.0,19691.0,180.0,unchanged
1003609,19710.0,19711.0,1397.0,19710.0,19711.0,1285.0,unchanged
1003612,19695.0,19685.0,1389.0,19695.0,19685.0,1277.0,unchanged
1003615,19685.0,19682.0,1399.0,19685.0,19682.0,1287.0,unchanged
1003622,11542.0,11499.0,1186.0,11542.0,11499.0,1082.0,unchanged
1003639,19696.0,19690.0,162.0,19696.0,19690.0,159.0,unchanged
1003642,,,,5507.0,5509.0,167.0,newly_flagged
1003644,19702.0,19707.0,852.0,19702.0,19707.0,778.0,unchanged
1003645,19702.0,19707.0,852.0,19702.0,19707.0,778.0,unchanged
1003659,302.0,298.0,200.0,302.0,298.0,196.0,unchanged
1003663,19694.0,19709.0,235.0,19694.0,19709.0,228.0,unchanged
1003686,5474.0,5472.0,239.0,5474.0,5472.0,232.0,unchanged
1003687,,,,5470.0,5461.0,1315.0,newly_flagged
1003688,19685.0,19695.0,1387.0,19685.0,19695.0,1275.0,unchanged
1003697,455.0,19855.0,808.0,455.0,19855.0,735.0,unchanged
1003698,391273.0,391282.0,1433.0,391273.0,391282.0,1319.0,unchanged
1003703,21911.0,21917.0,1435.0,21911.0,21917.0,1321.0,unchanged
1003704,19705.0,19703.0,1422.0,19705.0,19703.0,1308.0,unchanged
1003705,19681.0,19683.0,175.0,19681.0,19683.0,172.0,unchanged
1003706,19705.0,19709.0,235.0,19705.0,19709.0,228.0,unchanged
1003707,19705.0,19703.0,1422.0,19705.0,19703.0,1308.0,unchanged
1003710,19711.0,27471.0,1436.0,19711.0,27471.0,1322.0,unchanged
1003724,19678.0,19680.0,1438.0,19678.0,19680.0,1324.0,unchanged
1003727,19678.0,19680.0,1438.0,19678.0,19680.0,1324.0,unchanged
1003736,58530.0,58528.0,1440.0,58530.0,58528.0,1326.0,unchanged
1003741,350229.0,350233.0,1111.0,350229.0,350233.0,1009.0,unchanged
1003742,350228.0,350204.0,284.0,350228.0,350204.0,271.0,unchanged
1003744,19688.0,19709.0,235.0,19688.0,19709.0,228.0,unchanged
1003745,298.0,302.0,194.0,298.0,302.0,191.0,unchanged
1003747,19693.0,19709.0,235.0,19693.0,19709.0,228.0,unchanged
1003753,19708.0,19706.0,1427.0,19708.0,19706.0,1313.0,unchanged
1003770,,,,5496.0,5494.0,166.0,newly_flagged
1003779,19704.0,19703.0,1422.0,19704.0,19703.0,1308.0,unchanged
1003781,,,,5479.0,83808.0,1338.0,newly_flagged
1003783,,,,5469.0,5468.0,1341.0,newly_flagged
1003786,21920.0,21917.0,1435.0,21920.0,21917.0,1321.0,unchanged
1003787,21922.0,21917.0,1435.0,21922.0,21917.0,1321.0,unchanged
1003788,21920.0,21917.0,1435.0,21920.0,21917.0,1321.0,unchanged
1003791,,,,5481.0,83808.0,1338.0,newly_flagged
1003804,19691.0,19694.0,184.0,19691.0,19694.0,181.0,unchanged
1003820,19681.0,19682.0,1399.0,19681.0,19682.0,1287.0,unchanged
1003821,19706.0,19708.0,302.0,19706.0,19708.0,288.0,unchanged
1003823,19686.0,19689.0,1420.0,19686.0,19689.0,1306.0,unchanged
1003882,16215.0,16187.0,1493.0,16215.0,16187.0,1375.0,unchanged
1003924,22739.0,7431.0,598.0,22739.0,7431.0,547.0,unchanged
1004002,13193.0,13229.0,1534.0,13193.0,13229.0,1415.0,unchanged
1004067,12481.0,12506.0,1565.0,12481.0,12506.0,1445.0,unchanged
1004143,13223.0,13202.0,1590.0,13223.0,13202.0,1469.0,unchanged
1004226,12680.0,12713.0,1570.0,12680.0,12713.0,1450.0,unchanged
1004258,376765.0,376773.0,1555.0,376765.0,376773.0,1435.0,unchanged
1004260,376765.0,376773.0,1555.0,376765.0,376773.0,1435.0,unchanged
1004263,376765.0,376773.0,1555.0,376765.0,376773.0,1435.0,unchanged
1004281,22789.0,7486.0,1664.0,22789.0,7486.0,1540.0,unchanged
1004334,,,,23041.0,23077.0,1565.0,newly_flagged
1004359,13274.0,13311.0,1525.0,13274.0,13311.0,1406.0,unchanged
1004420,133432.0,133434.0,1724.0,133432.0,133434.0,1598.0,unchanged
1004432,8669.0,8668.0,1725.0,8669.0,8668.0,1599.0,unchanged
1004441,9224.0,23592.0,1732.0,9224.0,23592.0,1606.0,unchanged
1004455,8540.0,23201.0,1723.0,8540.0,23201.0,1597.0,unchanged
1004456,8540.0,23201.0,1723.0,8540.0,23201.0,1597.0,unchanged
1004529,133428.0,133427.0,1762.0,133428.0,133427.0,1635.0,unchanged
1004554,133427.0,133428.0,1761.0,133427.0,133428.0,1634.0,unchanged
1004555,133427.0,133428.0,1761.0,133427.0,133428.0,1634.0,unchanged
1004556,133427.0,133428.0,1761.0,133427.0,133428.0,1634.0,unchanged
1004581,23048.0,23066.0,1765.0,23048.0,23066.0,1638.0,unchanged
1004836,9983.0,23915.0,1878.0,9983.0,23915.0,1751.0,unchanged
1004925,4746.0,4721.0,1909.0,4746.0,4721.0,1782.0,unchanged
1004946,71011.0,123833.0,1833.0,71011.0,123833.0,1706.0,unchanged
1004947,71011.0,123833.0,1833.0,71011.0,123833.0,1706.0,unchanged
1004949,71011.0,123833.0,1833.0,71011.0,123833.0,1706.0,unchanged
1005016,9915.0,9967.0,1836.0,9915.0,9967.0,1709.0,unchanged
1005076,11956.0,24827.0,1341.0,11956.0,24827.0,1234.0,unchanged
1005143,6657.0,6656.0,1980.0,6657.0,6656.0,1853.0,unchanged
1005209,116465.0,116463.0,2003.0,116465.0,116463.0,1876.0,unchanged
1005219,109106.0,109104.0,1881.0,109106.0,109104.0,1754.0,unchanged
1005276,350234.0,350204.0,284.0,350234.0,350204.0,271.0,unchanged
1005401,148183.0,143045.0,2057.0,148183.0,143045.0,1930.0,unchanged
1005412,24363.0,24388.0,2016.0,24363.0,24388.0,1889.0,unchanged
1005463,19843.0,438.0,533.0,19843.0,438.0,489.0,unchanged
1005467,,,,5484.0,83808.0,1338.0,newly_flagged
1005469,,,,5491.0,83808.0,1338.0,newly_flagged
1005474,341.0,320.0,454.0,341.0,320.0,420.0,unchanged
1005477,301.0,298.0,409.0,301.0,298.0,382.0,unchanged
1005480,5464.0,5468.0,2092.0,5464.0,5468.0,1341.0,unchanged
1005486,58205.0,21917.0,1435.0,58205.0,21917.0,1321.0,unchanged
1005488,5595.0,21917.0,1435.0,5595.0,21917.0,1321.0,unchanged
1005489,5595.0,21917.0,1435.0,5595.0,21917.0,1321.0,unchanged
1005499,21915.0,21917.0,1435.0,21915.0,21917.0,1321.0,unchanged
1005500,,,,5594.0,21917.0,1321.0,newly_flagged
1005501,21922.0,21917.0,1435.0,21922.0,21917.0,1321.0,unchanged
1005504,,,,5481.0,83808.0,1338.0,newly_flagged
1005505,83808.0,5478.0,1461.0,83808.0,5478.0,1343.0,unchanged
1005513,488.0,484.0,395.0,488.0,484.0,369.0,unchanged
1005518,21915.0,21917.0,1435.0,21915.0,21917.0,1321.0,unchanged
1005520,21912.0,21917.0,1435.0,21912.0,21917.0,1321.0,unchanged
1005521,21912.0,21917.0,1435.0,21912.0,21917.0,1321.0,unchanged
1005523,21875.0,21874.0,2111.0,21875.0,21874.0,1977.0,unchanged
1005526,351.0,347.0,519.0,351.0,347.0,478.0,unchanged
1005528,19823.0,19819.0,470.0,19823.0,19819.0,24.0,unchanged
1005535,136638.0,5583.0,1354.0,136638.0,5583.0,1247.0,unchanged
1005540,21922.0,21917.0,1435.0,21922.0,21917.0,1321.0,unchanged
1005541,280.0,294.0,580.0,280.0,294.0,533.0,unchanged
1005543,5462.0,5461.0,2117.0,5462.0,5461.0,1315.0,unchanged
1005546,21905.0,21901.0,89.0,21905.0,21901.0,89.0,unchanged
1005551,152637.0,21917.0,1435.0,152637.0,21917.0,1321.0,unchanged
1005566,,,,10100.0,10160.0,1993.0,newly_flagged
1005568,,,,10100.0,10160.0,1993.0,newly_flagged
1005587,11328.0,11397.0,2140.0,11328.0,11397.0,2005.0,unchanged
1005593,1019.0,345275.0,2145.0,1019.0,345275.0,2010.0,unchanged
1005672,71963.0,64942.0,2169.0,71963.0,64942.0,2034.0,unchanged
1005678,148186.0,148183.0,2172.0,148186.0,148183.0,2037.0,unchanged
1005794,12471.0,12506.0,1565.0,12471.0,12506.0,1445.0,unchanged
1005842,21912.0,21917.0,1435.0,21912.0,21917.0,1321.0,unchanged
1005851,21920.0,21917.0,1435.0,21920.0,21917.0,1321.0,unchanged
1005859,,,,19785.0,221.0,402.0,newly_flagged
1005867,,,,87003.0,5586.0,1978.0,newly_flagged
1005869,21884.0,21883.0,1449.0,21884.0,21883.0,1335.0,unchanged
1005907,5236.0,5207.0,2264.0,5236.0,5207.0,2126.0,unchanged
1005912,5480.0,5479.0,2082.0,5480.0,5479.0,1953.0,unchanged
1005914,,,,5491.0,83808.0,1338.0,newly_flagged
1005918,327.0,320.0,454.0,327.0,320.0,420.0,unchanged
1005923,15946.0,15936.0,2272.0,15946.0,15936.0,2134.0,unchanged
1005926,14290.0,14321.0,2275.0,14290.0,14321.0,2137.0,unchanged
1005975,13019.0,13150.0,1126.0,13019.0,13150.0,1024.0,unchanged
1005976,13019.0,13150.0,1126.0,13019.0,13150.0,1024.0,unchanged
1006011,30364.0,24062.0,2304.0,30364.0,24062.0,2164.0,unchanged
1006058,,,,13257.0,13229.0,1415.0,newly_flagged
1006059,,,,13257.0,13229.0,1415.0,newly_flagged
1006060,,,,13257.0,13229.0,1415.0,newly_flagged
1006071,24292.0,10671.0,35.0,24292.0,10671.0,35.0,unchanged
1006203,11852.0,11897.0,2056.0,11852.0,11897.0,1929.0,unchanged
1006204,11852.0,11897.0,2056.0,11852.0,11897.0,1929.0,unchanged
1006259,14718.0,14708.0,2369.0,14718.0,14708.0,2227.0,unchanged
1006286,13083.0,13150.0,1126.0,13083.0,13150.0,1024.0,unchanged
1006288,13019.0,13150.0,1126.0,13019.0,13150.0,1024.0,unchanged
1006289,13019.0,13150.0,1126.0,13019.0,13150.0,1024.0,unchanged
1006314,148185.0,148183.0,2172.0,148185.0,148183.0,2037.0,unchanged
1006359,10593.0,10532.0,2412.0,10593.0,10532.0,2270.0,unchanged
1006424,143044.0,148183.0,2172.0,143044.0,148183.0,2037.0,unchanged
1006427,12055.0,12024.0,2435.0,12055.0,12024.0,2293.0,unchanged
1006428,12055.0,12024.0,2435.0,12055.0,12024.0,2293.0,unchanged
1006530,9766.0,9768.0,2059.0,9766.0,9768.0,1932.0,unchanged
1006545,9651.0,9637.0,2058.0,9651.0,9637.0,1931.0,unchanged
1006568,148186.0,148183.0,2172.0,148186.0,148183.0,2037.0,unchanged
1006593,10102.0,10136.0,2480.0,10102.0,10136.0,2336.0,unchanged
1006598,11149.0,11186.0,2482.0,11149.0,11186.0,2338.0,unchanged
1006651,30364.0,24109.0,238.0,30364.0,24109.0,231.0,unchanged
1006685,23950.0,23909.0,2358.0,23950.0,23909.0,2216.0,unchanged
1006794,10317.0,10245.0,2533.0,10317.0,10245.0,2389.0,unchanged
1006816,535997.0,535996.0,2541.0,535997.0,535996.0,2397.0,unchanged
1007054,30364.0,24069.0,2479.0,30364.0,24069.0,2335.0,unchanged
1007057,30364.0,24069.0,2479.0,30364.0,24069.0,2335.0,unchanged
1007066,24950.0,24877.0,1246.0,24950.0,24922.0,1141.0,recommendation_changed
1007086,24928.0,24877.0,1246.0,24928.0,24922.0,1141.0,recommendation_changed
1007089,,,,24877.0,24922.0,1141.0,newly_flagged
1007207,,,,24884.0,12056.0,2199.0,newly_flagged
1007311,33623.0,33617.0,2703.0,33623.0,33617.0,2553.0,unchanged
1007313,33623.0,33617.0,2703.0,33623.0,33617.0,2553.0,unchanged
1007324,350228.0,350204.0,284.0,350228.0,350204.0,271.0,unchanged
1007325,350229.0,350233.0,1111.0,350229.0,350233.0,1009.0,unchanged
1007350,33623.0,33617.0,2703.0,33623.0,33617.0,2553.0,unchanged
1007351,33623.0,33617.0,2703.0,33623.0,33617.0,2553.0,unchanged
1007352,33623.0,33617.0,2703.0,33623.0,33617.0,2553.0,unchanged
1007358,10404.0,10453.0,1201.0,10404.0,10453.0,1097.0,unchanged
1007367,13242.0,13287.0,1670.0,13242.0,13287.0,1546.0,unchanged
1007399,24891.0,24882.0,2690.0,24891.0,24882.0,2540.0,unchanged
1007400,482623.0,482621.0,2730.0,482623.0,482621.0,2577.0,unchanged
1007408,10755.0,24394.0,1061.0,10755.0,24394.0,962.0,unchanged
1007501,359725.0,375325.0,1058.0,359725.0,375325.0,959.0,unchanged
1007570,350223.0,350204.0,284.0,350223.0,350204.0,271.0,unchanged
1007571,350223.0,350204.0,284.0,350223.0,350204.0,271.0,unchanged
1007573,350234.0,350204.0,284.0,350234.0,350204.0,271.0,unchanged
1007613,350234.0,350204.0,284.0,350234.0,350204.0,271.0,unchanged
1007627,350223.0,350204.0,284.0,350223.0,350204.0,271.0,unchanged
1007628,350223.0,350204.0,284.0,350223.0,350204.0,271.0,unchanged
1007678,5478.0,5481.0,1458.0,5478.0,83808.0,1338.0,recommendation_changed
1007681,,,,430.0,446.0,494.0,newly_flagged
1007742,,,,661.0,650.0,974.0,newly_flagged
1007782,19781.0,219.0,333.0,19781.0,219.0,313.0,unchanged
1007797,24101.0,24086.0,2646.0,24101.0,24086.0,2498.0,unchanged
1007798,30692.0,30691.0,948.0,30692.0,30685.0,518.0,recommendation_changed
1007799,,,,30691.0,30685.0,518.0,newly_flagged
1007808,,,,30693.0,30685.0,518.0,newly_flagged
1007831,30693.0,30685.0,565.0,30693.0,30685.0,518.0,unchanged
1007839,,,,689.0,681.0,2709.0,newly_flagged
1007841,,,,681.0,689.0,2710.0,newly_flagged
1007880,71011.0,123833.0,1833.0,71011.0,123833.0,1706.0,unchanged
1008288,11349.0,24576.0,2995.0,11349.0,24576.0,2821.0,unchanged
1008326,24698.0,24718.0,1925.0,24698.0,24718.0,1798.0,unchanged
1008361,145599.0,145600.0,3008.0,145599.0,145600.0,2834.0,unchanged
1008441,22424.0,6804.0,3025.0,22424.0,6804.0,2850.0,unchanged
1008463,384655.0,384494.0,3031.0,384655.0,384494.0,2856.0,unchanged
1008477,24691.0,11715.0,2067.0,24691.0,11715.0,1940.0,unchanged
1008559,33616.0,33617.0,2703.0,33616.0,33617.0,2553.0,unchanged
1008565,370356.0,370355.0,3047.0,370356.0,370355.0,2872.0,unchanged
1008566,33616.0,33617.0,2703.0,33616.0,33617.0,2553.0,unchanged
1008568,33616.0,33617.0,2703.0,33616.0,33617.0,2553.0,unchanged
1008631,33616.0,33617.0,2703.0,33616.0,33617.0,2553.0,unchanged
1008719,139848.0,139846.0,3069.0,139848.0,139846.0,2894.0,unchanged
1008888,11377.0,11313.0,3107.0,11377.0,11313.0,2932.0,unchanged
1008891,11667.0,24729.0,660.0,11667.0,24729.0,602.0,unchanged
1009014,24254.0,10571.0,2388.0,24254.0,10571.0,2246.0,unchanged
1009033,24071.0,24088.0,2136.0,24071.0,24088.0,2001.0,unchanged
1009048,,,,10100.0,10160.0,1993.0,newly_flagged
1009051,23926.0,23936.0,1796.0,23926.0,23936.0,1669.0,unchanged
1009120,420267.0,415483.0,3171.0,420267.0,415483.0,2995.0,unchanged
1009171,158740.0,677.0,2833.0,158740.0,677.0,2671.0,unchanged
1009207,350229.0,350233.0,1111.0,350229.0,350233.0,1009.0,unchanged
